Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10615408,25/06/2020 12:22,10/12/2019 08:18,18652645,3767834290,18652645,202,1273,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10615408/SRR10615408.1,SRX7294572,Megdurechensk-2,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787872,SAMN13520279,simple,3349,Pinus sylvestris,Megdurechensk-2,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,CFEB037FE42C0B1C9F2AE7C145BE07BD,FFC6DE1309A01E1FFFCE0119F470E554
SRR10615411,25/06/2020 12:22,10/12/2019 08:19,20982870,4238539740,20982870,202,1447,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10615411/SRR10615411.1,SRX7294573,Megdurechensk-3,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787873,SAMN13520280,simple,3349,Pinus sylvestris,Megdurechensk-3,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,8CB5C6C4D095173991C087ABF55D04DA,22D0B054798523D7D22E1B908EA8207B
SRR10615407,25/06/2020 12:22,10/12/2019 08:21,22152768,4474859136,22152768,202,1582,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615407/SRR10615407.1,SRX7294574,Megdurechensk-4,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787874,SAMN13520281,simple,3349,Pinus sylvestris,Megdurechensk-4,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,BC8432A0CDC3DB6911D3264B453304F0,B6BD225C613623C2BAD0DB8DC94744D6
SRR10615406,25/06/2020 12:22,10/12/2019 08:19,23693989,4786185778,23693989,202,1661,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10615406/SRR10615406.1,SRX7294575,Megdurechensk-5,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787875,SAMN13520282,simple,3349,Pinus sylvestris,Megdurechensk-5,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,EE9E627528B4021B1563CA70B5A7C0C0,46C0C5A4149F4C1C4DE385608452B3D8
SRR10615404,25/06/2020 12:22,10/12/2019 08:16,24740867,4997655134,24740867,202,1674,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10615404/SRR10615404.1,SRX7294577,Megdurechensk-6,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787877,SAMN13520283,simple,3349,Pinus sylvestris,Megdurechensk-6,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,BEC22D3F35D3D7C0AB1B6F6AA5D3F820,7974DAB72E08D06A16F12B145596B54D
SRR10615403,25/06/2020 12:22,10/12/2019 08:16,20889421,4219663042,20889421,202,1489,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10615403/SRR10615403.1,SRX7294578,Megdurechensk-7,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787878,SAMN13520284,simple,3349,Pinus sylvestris,Megdurechensk-7,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,F13C7D34C79AB878DB0A5D11BD2061B9,C94AF95618540D1181F145154AA10956
SRR10615402,25/06/2020 12:22,10/12/2019 08:13,17813996,3598427192,17813996,202,1238,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615402/SRR10615402.1,SRX7294579,Megdurechensk-8,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787879,SAMN13520285,simple,3349,Pinus sylvestris,Megdurechensk-8,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,584FD74A2163BD4F0C43A141BE947A51,4C08490532AE8F390B63F7663A0736B7
SRR10615401,25/06/2020 12:22,10/12/2019 08:14,24789024,5007382848,24789024,202,1773,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615401/SRR10615401.1,SRX7294580,Megdurechensk-9,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787880,SAMN13520286,simple,3349,Pinus sylvestris,Megdurechensk-9,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,2D5F9D1D8D801EDC04AC1F960AEB7F15,49FF236953922482EBBD5DC4E8EF1D10
SRR10615399,25/06/2020 12:22,10/12/2019 08:17,30916888,6245211376,30916888,202,2245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10615399/SRR10615399.1,SRX7294582,Penzenskaja-1,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787882,SAMN13520288,simple,3349,Pinus sylvestris,Penzenskaja-1,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,610BA25471249D9A7419985D59988471,15A84E456D329BC9885A3B0A7191CA89
SRR10615400,25/06/2020 12:22,10/12/2019 08:13,20851440,4211990880,20851440,202,1477,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615400/SRR10615400.1,SRX7294581,Penzenskaja-10,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787881,SAMN13520287,simple,3349,Pinus sylvestris,Penzenskaja-10,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,9EF13FC1564591CC36EC9F1746435716,A193F37ECA6E71891086177133B665AD
SRR10615398,25/06/2020 12:22,10/12/2019 08:14,23085201,4663210602,23085201,202,1662,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615398/SRR10615398.1,SRX7294583,Penzenskaja-2,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787883,SAMN13520289,simple,3349,Pinus sylvestris,Penzenskaja-2,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,FDDD3CD2F7549B0477B4C6528B4FEBFF,237C81A33C2D53DE53739B95253D808A
SRR10615397,25/06/2020 12:22,10/12/2019 08:13,20343689,4109425178,20343689,202,1472,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615397/SRR10615397.1,SRX7294584,Penzenskaja-3,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787884,SAMN13520290,simple,3349,Pinus sylvestris,Penzenskaja-3,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,F67F5A27AC46625CA57FE7861B5996CF,D95F47D6D500B28B171672C897CF916C
SRR10615396,25/06/2020 12:22,10/12/2019 08:13,20056423,4051397446,20056423,202,1378,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615396/SRR10615396.1,SRX7294585,Penzenskaja-4,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787885,SAMN13520291,simple,3349,Pinus sylvestris,Penzenskaja-4,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,C7D606107BB6E0DE6C8ECC3D152A8904,A683C2C0AD0EDEB6CF201293C87B10CF
SRR10615395,25/06/2020 12:22,10/12/2019 08:13,24580095,4965179190,24580095,202,1750,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615395/SRR10615395.1,SRX7294586,Penzenskaja-5,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787886,SAMN13520292,simple,3349,Pinus sylvestris,Penzenskaja-5,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,652CF0E712EFF402194A605C7B031488,DF4DC1332F7E227B193EF105B664CCC2
SRR10615393,25/06/2020 12:22,10/12/2019 08:12,25557481,5162611162,25557481,202,1760,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615393/SRR10615393.1,SRX7294588,Penzenskaja-6,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787888,SAMN13520293,simple,3349,Pinus sylvestris,Penzenskaja-6,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,347FF12DC5C118FEB6B5D4C1D2D0C735,914F26E067FDAFCA5EC4493D989D4BC1
SRR10615392,25/06/2020 12:22,10/12/2019 08:11,22652336,4575771872,22652336,202,1622,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615392/SRR10615392.1,SRX7294589,Penzenskaja-7,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787889,SAMN13520294,simple,3349,Pinus sylvestris,Penzenskaja-7,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,7D7E1A68A60E143B7E32A8B9B4CB26B3,78B0B9E8376EF4AA53947B190D6696EC
SRR10615391,25/06/2020 12:22,10/12/2019 08:12,21512415,4345507830,21512415,202,1553,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615391/SRR10615391.1,SRX7294590,Penzenskaja-8,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787890,SAMN13520295,simple,3349,Pinus sylvestris,Penzenskaja-8,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,E96AAFE74B62FCED5D6804EB7E7EA699,23E03AA38C2934B6421FCF713B6F2AD2
SRR10615390,25/06/2020 12:22,10/12/2019 08:14,29901126,6040027452,29901126,202,2207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615390/SRR10615390.1,SRX7294591,Penzenskaja-9,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787891,SAMN13520296,simple,3349,Pinus sylvestris,Penzenskaja-9,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,16A8221CB84C0D396506F9F09E5D50BF,9616DF21B01877A6B9AEB64E9F17E42D
SRR10615370,25/06/2020 12:22,10/12/2019 08:01,18852591,3808223382,18852591,202,1280,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615370/SRR10615370.1,SRX7294611,Punkaharju,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787911,SAMN13520314,simple,3349,Pinus sylvestris,Punkaharju,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,D9AAF5E65568C8795F7D6F71D3BDA62C,0B51A132A5C66B7366C76100CDBD19EE
SRR10615389,25/06/2020 12:22,10/12/2019 08:11,23830446,4813750092,23830446,202,1579,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615389/SRR10615389.1,SRX7294592,Punkaharju-141,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787892,SAMN13520297,simple,3349,Pinus sylvestris,Punkaharju-141,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,E8F4506E75BB3E23578084BA1B0D3089,53D66D0ED245007167BC9D3E027960C5
SRR10615386,25/06/2020 12:22,10/12/2019 08:07,14631349,2955532498,14631349,202,1030,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615386/SRR10615386.1,SRX7294595,Punkaharju-2,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787895,SAMN13520300,simple,3349,Pinus sylvestris,Punkaharju-2,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,3F9EC461903381E0614AEE83422B053B,984682F3A8ED561A17AD0847C35E4A78
SRR10615388,25/06/2020 12:22,10/12/2019 08:07,13911178,2810057956,13911178,202,982,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615388/SRR10615388.1,SRX7294593,Punkaharju-203,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787893,SAMN13520298,simple,3349,Pinus sylvestris,Punkaharju-203,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,8CF7285993885EC79D1BD39AA7D37C9A,7C75FDD1A94F0713E5881A017998AF17
SRR10615387,25/06/2020 12:22,10/12/2019 08:14,31303783,6323364166,31303783,202,2160,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615387/SRR10615387.1,SRX7294594,Punkaharju-251,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787894,SAMN13520299,simple,3349,Pinus sylvestris,Punkaharju-251,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,624156542F3E62489FAF1BB33C24DF07,B03225D2B5F8888DD1FA3EFF0DE78C19
SRR10615384,25/06/2020 12:22,10/12/2019 08:12,26453100,5343526200,26453100,202,1856,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615384/SRR10615384.1,SRX7294596,Punkaharju-301,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787896,SAMN13520301,simple,3349,Pinus sylvestris,Punkaharju-301,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,97A6CD31B189477CEE41BE394236AF36,E46017466B29C70496EFF89F42713D30
SRR10615383,25/06/2020 12:22,10/12/2019 08:18,37824947,7640639294,37824947,202,2480,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10615383/SRR10615383.1,SRX7294597,Punkaharju-320,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787897,SAMN13520302,simple,3349,Pinus sylvestris,Punkaharju-320,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,B7741F4FA5EEF6AD61B29D747A8BB4E0,74D2F183B0F11419C6021A95FEBEB3C5
SRR10615385,25/06/2020 12:22,10/12/2019 08:10,20375197,4115789794,20375197,202,1401,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615385/SRR10615385.1,SRX7294599,Punkaharju-375,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787899,SAMN13520303,simple,3349,Pinus sylvestris,Punkaharju-375,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,32A04E11A98884090AC8042CA46258D6,74B5520A41BA4EE88CCB5588DEC0981F
SRR10615381,25/06/2020 12:22,10/12/2019 08:02,15929034,3217664868,15929034,202,1050,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615381/SRR10615381.1,SRX7294600,Punkaharju-382,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787900,SAMN13520304,simple,3349,Pinus sylvestris,Punkaharju-382,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,C6197195C4D57D042A05E724273FF335,3266B5128C87F642A87F4BCDF9AB53D2
SRR10615380,25/06/2020 12:22,10/12/2019 08:01,12605588,2546328776,12605588,202,873,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615380/SRR10615380.1,SRX7294601,Punkaharju-390,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787901,SAMN13520305,simple,3349,Pinus sylvestris,Punkaharju-390,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,265F6198E522A8175751FAF1A2C2A9C9,3C633A8174350E61BDD3B43F0C125A4E
SRR10615379,25/06/2020 12:22,10/12/2019 08:05,25649381,5181174962,25649381,202,1725,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615379/SRR10615379.1,SRX7294602,Punkaharju-397,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787902,SAMN13520306,simple,3349,Pinus sylvestris,Punkaharju-397,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,FF0B6975321704C005759E0FB6815AB2,569B035628CC0107B9D5308F091A282B
SRR10615378,25/06/2020 12:22,10/12/2019 08:00,17251863,3484876326,17251863,202,1195,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615378/SRR10615378.1,SRX7294603,Punkaharju-443,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787903,SAMN13520307,simple,3349,Pinus sylvestris,Punkaharju-443,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,8AA5E1FBAB15FBF0327CD9152C472D61,E018A41FD739CB9A574B2FDCCB27ED3F
SRR10615376,25/06/2020 12:22,10/12/2019 08:00,14008097,2829635594,14008097,202,921,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615376/SRR10615376.1,SRX7294604,Punkaharju-445,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787904,SAMN13520308,simple,3349,Pinus sylvestris,Punkaharju-445,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,C74C7679B49A4A3ECE0CBC4F1DCAC0AF,BF73C9B24BC989C298A7B67D986FC5DD
SRR10615375,25/06/2020 12:22,10/12/2019 08:03,19670346,3973409892,19670346,202,1319,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615375/SRR10615375.1,SRX7294605,Punkaharju-463,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787905,SAMN13520309,simple,3349,Pinus sylvestris,Punkaharju-463,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,28798962E6F168F5C04E2B7F97DC20D8,B88AD31A7044CF8E389D9BA3A5C2C973
SRR10615374,25/06/2020 12:22,10/12/2019 08:06,28279912,5712542224,28279912,202,1870,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615374/SRR10615374.1,SRX7294606,Punkaharju-485,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787906,SAMN13520310,simple,3349,Pinus sylvestris,Punkaharju-485,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,B2B7962645FC52C57073BB5755D23147,B71820823DA343D1DD0074339D9BDC54
SRR10615377,25/06/2020 12:22,10/12/2019 08:02,22209137,4486245674,22209137,202,1517,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615377/SRR10615377.1,SRX7294607,Punkaharju-498,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787907,SAMN13520311,simple,3349,Pinus sylvestris,Punkaharju-498,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,F5B2C078F577E73D0866D5FB5B3C2391,F734806523A269FC02DF003DC8C97DF0
SRR10615373,25/06/2020 12:22,10/12/2019 08:00,19390235,3916827470,19390235,202,1338,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615373/SRR10615373.1,SRX7294608,Punkaharju-520,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787908,SAMN13520312,simple,3349,Pinus sylvestris,Punkaharju-520,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,308D0E70682838D6DF3DFDCFE8D556E8,42512203FBB04547A3229A1A8FA91D10
SRR10615371,25/06/2020 12:22,10/12/2019 08:03,19552284,3949561368,19552284,202,1315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615371/SRR10615371.1,SRX7294610,Punkaharju-95,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787910,SAMN13520313,simple,3349,Pinus sylvestris,Punkaharju-95,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,53E4A029F8FC3FD62F8E1E009815C2BA,FE046A7CFD83CA21C3F4400F4E33DB7C
SRR10615369,25/06/2020 12:22,10/12/2019 08:01,14282639,2885093078,14282639,202,996,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615369/SRR10615369.1,SRX7294612,Puola-13,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787912,SAMN13520315,simple,3349,Pinus sylvestris,Puola-13,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,73328A9A1A2B31C85479022DEB29A899,00A1C16B006C63D4D6A797D55CD6D796
SRR10615368,25/06/2020 12:22,10/12/2019 08:02,20835377,4208746154,20835377,202,1398,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615368/SRR10615368.1,SRX7294613,Puola-17,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787913,SAMN13520316,simple,3349,Pinus sylvestris,Puola-17,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,8E2B5826EDE93944CFD4DDD3D4481B56,AFCC9663E5739725A0701CB999FDF3C3
SRR10615367,25/06/2020 12:22,10/12/2019 08:01,23620634,4771368068,23620634,202,1618,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615367/SRR10615367.1,SRX7294614,Puola-19,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787914,SAMN13520317,simple,3349,Pinus sylvestris,Puola-19,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,4A9B5369AAFBBAA7DACCDDB902EAC76A,72A5AF5DE2303EFC970F0D379E2CBFDC
SRR10615366,25/06/2020 12:22,10/12/2019 08:03,27258232,5506162864,27258232,202,1941,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615366/SRR10615366.1,SRX7294615,Puola-21,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787915,SAMN13520318,simple,3349,Pinus sylvestris,Puola-21,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,67F8C1DE123D177231B7CAED82121FE7,283DFBD9336B28A471B9624BC4EEF038
SRR10615365,25/06/2020 12:22,10/12/2019 07:59,14923850,3014617700,14923850,202,1042,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR10615365/SRR10615365.1,SRX7294616,Puola-22,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787916,SAMN13520319,simple,3349,Pinus sylvestris,Puola-22,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,EDC23E6B4F7B12114D28B876AA4A5D92,318EB74667B16C8A8EB717E5CF767EAE
SRR10615364,25/06/2020 12:22,10/12/2019 07:56,16652331,3363770862,16652331,202,1112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10615364/SRR10615364.1,SRX7294617,Puola-24,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787917,SAMN13520320,simple,3349,Pinus sylvestris,Puola-24,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,0D62F0CEA9349A753A5A35C5882883EC,89B709AB5E6EE96939E9E2D30C146E27
SRR10615363,25/06/2020 12:22,10/12/2019 08:05,36667525,7406840050,36667525,202,2564,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10615363/SRR10615363.1,SRX7294618,Puola-25,Targeted-Capture,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP235404,PRJNA592869,,592869,SRS5787918,SAMN13520321,simple,3349,Pinus sylvestris,Puola-25,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA1008982,,public,D53A1AEA7621CAF00EC4DA76E20CA68A,A114340042AC22752CD3EF483D1E5BBB
