Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7119545,04/05/2018 16:04,04/05/2018 15:08,35048982,6988047892,34621587,199,1426,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119545/SRR7119545.1,SRX4041175,J3-3,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258658,SAMN09069418,simple,59689,Arabidopsis lyrata,J3-3,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,DC32C78546DAF84C5E26E7270B69516F,EF9E2C7A5B367B6FC7056FB5B4E3BED1
SRR7119548,04/05/2018 16:19,04/05/2018 15:24,37182400,7417997122,36791107,199,1516,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119548/SRR7119548.1,SRX4041172,J3-4,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258655,SAMN09069419,simple,59689,Arabidopsis lyrata,J3-4,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,AB16974B9A71F6FB9ECBF35507A7EEE8,949F81F9FEFA81F5A81687B3F0A917F7
SRR7119547,04/05/2018 16:09,04/05/2018 15:18,31401662,6275004034,31076362,199,1234,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119547/SRR7119547.1,SRX4041173,J3-5,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258656,SAMN09069420,simple,59689,Arabidopsis lyrata,J3-5,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,797312BCC45C8547C9586533430D5885,4957897E4568D438E99FA345AE61BF93
SRR7119544,04/05/2018 15:27,04/05/2018 14:59,16294653,3259831846,16201108,200,643,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119544/SRR7119544.1,SRX4041176,J3-6,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258659,SAMN09069421,simple,59689,Arabidopsis lyrata,J3-6,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,96D6E314262A67E897063B2878411CB2,4D14CC9872B7D564B6AD6EB219C16548
SRR7119543,04/05/2018 15:54,04/05/2018 15:06,30183523,6025810802,29896193,199,1188,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119543/SRR7119543.1,SRX4041177,J3-7,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258660,SAMN09069422,simple,59689,Arabidopsis lyrata,J3-7,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,5EAA4BA81120FE03B50F4CFDCC9BB02A,55CF36B1CAC48B0CE4E3AEDB438E1292
SRR7119542,04/05/2018 15:54,04/05/2018 15:12,27149872,5418778827,26881659,199,1090,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119542/SRR7119542.1,SRX4041178,T1-11,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258661,SAMN09069406,simple,59689,Arabidopsis lyrata,T1-11,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,6D13A8B99C8A397301B168FCAAA6C812,4644C90069861ACC6628880B2C16AF4C
SRR7119523,04/05/2018 15:56,04/05/2018 15:12,29006910,5792054280,28738102,199,1164,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119523/SRR7119523.1,SRX4041197,T1-18,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258680,SAMN09069407,simple,59689,Arabidopsis lyrata,T1-18,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,F1AD7653560D716FCD363E3E6191010F,1CC4AB519637688DD29DEC988044AF7E
SRR7119524,04/05/2018 16:19,04/05/2018 15:21,37114161,7404657059,36709605,199,1442,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119524/SRR7119524.1,SRX4041196,T1-19,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258679,SAMN09069408,simple,59689,Arabidopsis lyrata,T1-19,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,4C667593DBB5D70502D0AEC4C5CD105D,12B79906B37434386B50BB47A61DBD14
SRR7119525,04/05/2018 16:19,04/05/2018 15:24,40584912,8102665270,40155438,199,1545,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119525/SRR7119525.1,SRX4041195,T1-25,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258678,SAMN09069409,simple,59689,Arabidopsis lyrata,T1-25,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,714844DFA1A69116222CEE4CA1B498C5,1CAF08467FC9AC38B20B2DFF00F518F5
SRR7119526,04/05/2018 16:06,04/05/2018 15:13,33342986,6662131762,32986828,199,1323,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119526/SRR7119526.1,SRX4041194,T1-4,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258677,SAMN09069410,simple,59689,Arabidopsis lyrata,T1-4,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,0831E050D0EBC9ECE9391F45ED0879A5,4EC3384FE9764D8FBCFC92FCC36FB9CE
SRR7119527,04/05/2018 17:53,04/05/2018 16:03,73199099,21133592092,72792781,288,6185,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119527/SRR7119527.1,SRX4041193,T3-1,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258676,SAMN09069411,simple,59689,Arabidopsis lyrata,T3-1,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,BDE3D4BFDFE7602FFF6276DE378EC52A,57223DC56AFEFB3D53F9B0C6A7656D89
SRR7119528,04/05/2018 15:29,04/05/2018 15:02,15230458,3794876061,15176381,249,1607,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119528/SRR7119528.1,SRX4041192,T3-2,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258675,SAMN09069412,simple,59689,Arabidopsis lyrata,T3-2,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,7741DBD6599DB66EAC78AECD4FBD9D0C,92A2AA18231BBC5877F6CB97F22B4162
SRR7119529,04/05/2018 15:33,04/05/2018 15:00,15317951,3867746799,15265923,252,1644,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119529/SRR7119529.1,SRX4041191,T3-3,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258674,SAMN09069413,simple,59689,Arabidopsis lyrata,T3-3,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,FC07AFFB024C11A1954BF5F6B8EFA89F,F3D94796B4ACFB628B0BC3822CB59C23
SRR7119530,04/05/2018 15:37,04/05/2018 15:04,19013568,4785211188,18942962,251,2009,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119530/SRR7119530.1,SRX4041190,T3-5,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258673,SAMN09069414,simple,59689,Arabidopsis lyrata,T3-5,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,22390B60E5605BBCC541433FC9CBAC7A,5DE5E1E2AB8740EF0E571F72BA59ABB2
SRR7119531,04/05/2018 15:46,04/05/2018 15:10,22241204,5638114349,22134022,253,2336,assembly,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR7119531/SRR7119531.1,SRX4041189,T3-6,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS3258672,SAMN09069415,simple,59689,Arabidopsis lyrata,T3-6,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA699551,,public,157401E54E8817556DFBF50027D89387,E22685C4C81316902058195DFD51114D
SRR9319645,18/06/2019 11:40,18/06/2019 11:02,30701081,6123119792,30340579,199,1212,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9319645/SRR9319645.1,SRX6087189,T4-11,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988743,SAMN12086027,simple,59689,Arabidopsis lyrata,T4-11,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,DB278DF5C4D8BE6D1FC88D61D67C976D,D8C2255A9F8DCBD8ED4B95DC28C520F2
SRR9319646,18/06/2019 12:18,18/06/2019 11:19,45339920,9044897284,44814164,199,1824,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9319646/SRR9319646.1,SRX6087188,T4-14,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988742,SAMN12086028,simple,59689,Arabidopsis lyrata,T4-14,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,D78643D9622CDBF90F75D1AE49226BED,9591335F66F8F849AF3992F579188F64
SRR9319647,18/06/2019 12:18,18/06/2019 11:18,32329653,6453615415,32018114,199,1319,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9319647/SRR9319647.1,SRX6087187,T4-15,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988741,SAMN12086029,simple,59689,Arabidopsis lyrata,T4-15,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,B9C3025664D3849C8732BA4C5C9C0D8B,121B191AE1288A177A4FC011DF93DF53
SRR9319648,18/06/2019 12:18,18/06/2019 11:16,40237398,8024493250,39777537,199,1565,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9319648/SRR9319648.1,SRX6087186,T4-16,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988740,SAMN12086030,simple,59689,Arabidopsis lyrata,T4-16,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,AE7703597C279130DA6F77645F09BB58,60706CE73EAAA6ADE599704C7628ED40
SRR9319641,18/06/2019 11:43,18/06/2019 10:59,26990171,5387989152,26749866,199,1062,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9319641/SRR9319641.1,SRX6087193,T4-19,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988747,SAMN12086031,simple,59689,Arabidopsis lyrata,T4-19,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,08B073AADE4BC1B1B47024662D00DE5F,A79E9B092315C4741AF8AFFF74F14B08
SRR9319642,18/06/2019 11:40,18/06/2019 10:54,26608993,5304680971,26316733,199,1040,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9319642/SRR9319642.1,SRX6087192,T4-23,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988746,SAMN12086032,simple,59689,Arabidopsis lyrata,T4-23,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,008D4653E28966A6C4EFB99C00CD4D5B,2D06DD5BA85E292AC66904A066AF78F8
SRR9319643,18/06/2019 11:45,18/06/2019 10:59,31756876,6338750961,31405871,199,1206,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9319643/SRR9319643.1,SRX6087191,T4-25,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988745,SAMN12086033,simple,59689,Arabidopsis lyrata,T4-25,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,56CA3CA93164A79C7C94625258D92BBC,0EF72F776363F5825B5A9E2520500713
SRR9319644,18/06/2019 11:55,18/06/2019 11:06,33095056,6607085005,32732583,199,1300,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9319644/SRR9319644.1,SRX6087190,T4-27,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988744,SAMN12086034,simple,59689,Arabidopsis lyrata,T4-27,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,874BA841AB781E94F9B153F9D10A4E78,F56B7EB1FC6561E04F6D1C44307E03CC
SRR9319649,18/06/2019 11:54,18/06/2019 11:04,28076064,5594636180,27739039,199,1132,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9319649/SRR9319649.1,SRX6087185,T4-3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144592,PRJNA459481,,459481,SRS4988739,SAMN12086035,simple,59689,Arabidopsis lyrata,T4-3,,,,,,,no,,,,,UNIVERSITY OF OULU,SRA900519,,public,41DD0D55B4D2E12CAFF1F11A70A8337D,BE2B40473214E5184785C9C7095F61C7
