Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR636147,01/01/2016 05:21,01/01/2016 07:45,31798427,9603124954,31798427,302,5458,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636147/ERR636147.1,ERX592706,DKCr_22_86IT1,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554025,SAMEA2784290,simple,81985,Capsella rubella,SAMEA2784290,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,E11A508C9BDD5673B5A1B31EEEFD382D,CB51969A67150F25B0A7B82AFF71F674
ERR636148,01/01/2016 05:21,28/09/2017 00:38,0,0,0,0,12254,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636148/ERR636148.1,ERX592707,DKCr_228_81.2,WGS,RANDOM,GENOMIC,PAIRED,250,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554026,SAMEA2784291,simple,81985,Capsella rubella,SAMEA2784291,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,713C9AF6C2F83DBE02E5BC609848CEF7,C8D0D441A0893D9C04D1546735D51BD8
ERR636149,01/01/2016 05:21,27/09/2017 22:40,92464836,18677896872,92464836,202,13098,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636149/ERR636149.1,ERX592708,DKCr_234_77.16,WGS,RANDOM,GENOMIC,PAIRED,250,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554027,SAMEA2784292,simple,81985,Capsella rubella,SAMEA2784292,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,87AF20457F0DE670AC920B506AB0E5C9,B5EB835932BC4B7DFA874A9CA5CF936B
ERR636150,01/01/2016 05:21,27/09/2017 16:39,12785538,2582678676,12785538,202,1762,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636150/ERR636150.1,ERX592709,DKCr_2_697,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554028,SAMEA2784293,simple,81985,Capsella rubella,SAMEA2784293,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,EEB4D79591505B9AFF0AFE3BCDD23150,D54256CF7071D1AA3176CD92B4720B64
ERR636151,01/01/2016 05:21,27/09/2017 18:08,27312600,5517145200,27312600,202,3913,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636151/ERR636151.1,ERX592710,DKCr_30_1574-1,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554029,SAMEA2784294,simple,81985,Capsella rubella,SAMEA2784294,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,EEE09854BD0DB2EEBBA481C4E21FC139,BCF159B7034F48B95C396AAE90615594
ERR636152,01/01/2016 05:21,27/09/2017 20:54,61804443,12484497486,61804443,202,8694,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636152/ERR636152.1,ERX592711,DKCr_36_1407-8,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554030,SAMEA2784295,simple,81985,Capsella rubella,SAMEA2784295,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,5C9488290584064BE97F12F424209EA9,FB690A1676192BC04157C32ED7070EA5
ERR636153,01/01/2016 05:21,27/09/2017 16:18,30008192,6061654784,30008192,202,4165,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636153/ERR636153.1,ERX592712,DKCr_3_698,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554031,SAMEA2784296,simple,81985,Capsella rubella,SAMEA2784296,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,65EA5518339BCB9861EE3A126B2C8EFE,C323DFA542F759FEBA43578934D6615B
ERR636154,01/01/2016 05:21,27/09/2017 19:20,53867046,10881143292,53867046,202,7454,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636154/ERR636154.1,ERX592713,DKCr_38_1504-11,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554032,SAMEA2784297,simple,81985,Capsella rubella,SAMEA2784297,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,B46EB94E3E71CA39B2E0782D474DFC68,D5F2EB5AD03B115F6C2EC942CFFEF145
ERR636155,01/01/2016 05:21,01/01/2016 07:17,34365925,10378509350,34365925,302,6155,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636155/ERR636155.1,ERX592714,DKCr_40_1575-1,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554033,SAMEA2784298,simple,81985,Capsella rubella,SAMEA2784298,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,90C2082FBD0CFED2BEBA23A19D71CD79,02EB53617007C56404369464CD3F3377
ERR636156,01/01/2016 05:21,12/02/2017 06:58,0,0,0,0,3169,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR636156/ERR636156.1,ERX592715,DKCr_4_762,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554034,SAMEA2784299,simple,81985,Capsella rubella,SAMEA2784299,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,2A5DF77C17A20A9580F84135909104D7,58DE85A7880F54DBD38783FFC00BD21A
ERR636157,01/01/2016 05:21,01/01/2016 07:17,30460484,9199066168,30460484,302,5436,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636157/ERR636157.1,ERX592716,DKCr_52_1249-11,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554035,SAMEA2784300,simple,81985,Capsella rubella,SAMEA2784300,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,E3F442AF91CD76D284ADB31A4E0CF95A,CC661758FE8030472E7EC699944B4DDC
ERR636158,01/01/2016 05:21,01/01/2016 07:53,36807524,11115872248,36807524,302,6732,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636158/ERR636158.1,ERX592717,DKCr_53_1267-15,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554036,SAMEA2784301,simple,81985,Capsella rubella,SAMEA2784301,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,45141DF7E7148617519E6B2293B8793A,32B4785E2625521BDE687D3481C5BC0B
ERR636159,01/01/2016 05:21,27/09/2017 21:45,0,0,0,0,10332,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636159/ERR636159.1,ERX592718,DKCr_5_844,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554037,SAMEA2784302,simple,81985,Capsella rubella,SAMEA2784302,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,D19B04B2301242E7889CDA2A25A152B4,710828C9D0B02F7FCACB7914841035BF
ERR636160,01/01/2016 05:21,01/01/2016 07:30,34986519,10565928738,34986519,302,6346,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636160/ERR636160.1,ERX592719,DKCr_59_987-25,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554038,SAMEA2784303,simple,81985,Capsella rubella,SAMEA2784303,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,F1F58A113A086350F290B4647CC3BA0E,237337E226DDDBEFBC04822415BD0E6A
ERR636161,01/01/2016 05:21,01/01/2016 07:22,38355761,11583439822,38355761,302,6920,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636161/ERR636161.1,ERX592720,DKCr_63_1245-12,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554039,SAMEA2784304,simple,81985,Capsella rubella,SAMEA2784304,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,7D65F0B872E550D8BE7B8A28773069E9,D554C5843A746FC29B54EE949B24D291
ERR636162,01/01/2016 05:21,04/01/2016 15:19,37427829,11303204358,37427829,302,6780,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636162/ERR636162.1,ERX592721,DKCr_64_1354-12,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554040,SAMEA2784305,simple,81985,Capsella rubella,SAMEA2784305,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,46DF2B86E38F5AC556C6346097B4D08E,3E0FC4A804AF3AD9914202766C746583
ERR636163,01/01/2016 05:21,01/01/2016 07:54,39295353,11867196606,39295353,302,7035,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636163/ERR636163.1,ERX592722,DKCr_6_879,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554041,SAMEA2784306,simple,81985,Capsella rubella,SAMEA2784306,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,31DC4F01CF66AF4076A944EA9D831533,347DDDAF1FF8FA0581B6E4AC33AC0713
ERR636164,01/01/2016 05:21,01/01/2016 07:41,37823964,11422837128,37823964,302,6906,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636164/ERR636164.1,ERX592723,DKCr_71_1316-5,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554042,SAMEA2784307,simple,81985,Capsella rubella,SAMEA2784307,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,1BA9AA62B5FAEBF11669A523272EFA19,A068CD2798CAED890FA2D284A09B1C32
ERR636165,01/01/2016 05:21,01/01/2016 07:19,41515177,12537583454,41515177,302,7511,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636165/ERR636165.1,ERX592724,DKCr_73_1321-1,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554043,SAMEA2784308,simple,81985,Capsella rubella,SAMEA2784308,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,01A9EDB810F0461EADC20ECFD1CD761C,10DBCAA8F2ADC2131CBA319BE73B2832
ERR636166,01/01/2016 05:21,01/01/2016 07:13,34689642,10476271884,34689642,302,6183,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636166/ERR636166.1,ERX592725,DKCr_77_100.8,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554044,SAMEA2784309,simple,81985,Capsella rubella,SAMEA2784309,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,1F215222D2247F44988682453459E321,09D3CF916D94ABFA08780A365FC6D367
ERR636167,01/01/2016 05:21,01/01/2016 07:26,28034484,8466414168,28034484,302,4993,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636167/ERR636167.1,ERX592726,DKCr_78_79.1,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554045,SAMEA2784310,simple,81985,Capsella rubella,SAMEA2784310,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,288953A5B1E443F5B40474D201456783,C59E9D07B423AFB6684F4C170C34960C
ERR636168,01/01/2016 05:21,27/09/2017 20:46,0,0,0,0,8714,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/ERR636168/ERR636168.1,ERX592727,DKCr_7_907,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina HiSeq 2000,ERP006251,PRJEB6689,,307389,ERS554046,SAMEA2784311,simple,81985,Capsella rubella,SAMEA2784311,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,D7A7A09F0C0D07CC190D21366CF09CDF,50E9C04AA7C67385C7BFB266AF567E77
ERR636169,01/01/2016 05:21,01/01/2016 07:54,41844268,12636968936,41844268,302,7565,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636169/ERR636169.1,ERX592728,DKCr_79_75.2,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554047,SAMEA2784312,simple,81985,Capsella rubella,SAMEA2784312,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,0CE8B1499BCC0A3240A184CAF3608596,570669E3377BE8D80190E2AF318E9A85
ERR636170,01/01/2016 05:21,01/01/2016 07:12,23640622,7139467844,23640622,302,4164,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636170/ERR636170.1,ERX592729,DKCr_81_80TR1-TS1,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554048,SAMEA2784313,simple,81985,Capsella rubella,SAMEA2784313,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,0DF1687A56EA82249D78238AD34C468F,AF376BDDFE292DE808F26AE0269A956D
ERR636171,01/01/2016 05:21,01/01/2016 07:14,24969249,7540713198,24969249,302,4410,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636171/ERR636171.1,ERX592730,DKCr_82_TAAL-1,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554049,SAMEA2784314,simple,81985,Capsella rubella,SAMEA2784314,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,419B13EF179EE8D6BEC354804850DE4C,470BB009F4FE6C7781F8A9CA6AD3CAC9
ERR636172,01/01/2016 05:21,01/01/2016 07:11,39656722,11976330044,39656722,302,7166,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636172/ERR636172.1,ERX592731,DKCr_83_39.1,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554050,SAMEA2784315,simple,81985,Capsella rubella,SAMEA2784315,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,974DFFA7CB49DF37EF06F17CB0F4795C,0894EDBB8ACFC5AF98DF89121241E28D
ERR636173,01/01/2016 05:21,01/01/2016 07:55,35986705,10867984910,35986705,302,6409,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636173/ERR636173.1,ERX592732,DKCr_8_925,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554051,SAMEA2784316,simple,81985,Capsella rubella,SAMEA2784316,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,89581AF6E0D94406EA16C8BA60FF3F04,0BFFC0CC787A2BFCD523A76340CC81CD
ERR636174,01/01/2016 05:21,01/01/2016 07:10,38187270,11532555540,38187270,302,6615,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/ERR636174/ERR636174.1,ERX592733,DKCr_9_984,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,ERP006251,PRJEB6689,,307389,ERS554052,SAMEA2784317,simple,81985,Capsella rubella,SAMEA2784317,,,,,,,no,,,,,"MAX PLANCK INSTITUTE FOR EVOLUTIONARY BIOLOGY, TUE",ERA361828,,public,34FD909041BC5BB41679049A460C9D10,6AC8E51DBBEC2E83F3BA56ADD07FF239
