gene_ID	OF_ID	seqid	start	end	gea_gene
Aa_G1117370.h75	34054	scaffold_718	10059	10274	scaffold_718:10059-10274
Aa_G1117370.h76	5502	chr2	20076819	20079109	chr2:20076819-20079109
Aa_G1117370.h77	5823	chr2	24381599	24386677	chr2:24381599-24386677
Aa_G1117370.h8	14305	chr4	40279598	40279849	chr4:40279598-40279849
Aa_G1117370.h9	14388	chr4	41414345	41415387	chr4:41414345-41415387
Aa_G111740.h1	7547	chr3	1210102	1211682	chr3:1210102-1211682
Aa_G1117480.h1	22390	chr6	29327025	29327141	chr6:29327025-29327141
Aa_G111750.h1	7546	chr3	1207378	1209288	chr3:1207378-1209288
Aa_G1117590.h1	10020	chr3	19895970	19896144	chr3:19895970-19896144
Aa_G111760.h1	7545	chr3	1205162	1206801	chr3:1205162-1206801
Aa_G111770.h1	7544	chr3	1201007	1204192	chr3:1201007-1204192
Aa_G1117700.h1	4983	chr2	9741080	9758302	chr2:9741080-9758302
Aa_G1117700.h10	26501	chr7	46200580	46273922	chr7:46200580-46273922
Aa_G1117700.h11	4981	chr2	9741080	9757927	chr2:9741080-9757927
Aa_G1117700.h12	4980	chr2	9741080	9757777	chr2:9741080-9757777
Aa_G1117700.h13	4979	chr2	9741080	9757702	chr2:9741080-9757702
Aa_G1117700.h14	4978	chr2	9741080	9757402	chr2:9741080-9757402
Aa_G1117700.h15	4977	chr2	9741080	9757177	chr2:9741080-9757177
Aa_G1117700.h16	4976	chr2	9741080	9757102	chr2:9741080-9757102
Aa_G1117700.h17	4975	chr2	9741080	9756574	chr2:9741080-9756574
Aa_G1117700.h18	26509	chr7	46200580	46275272	chr7:46200580-46275272
Aa_G1117700.h2	4982	chr2	9741080	9758002	chr2:9741080-9758002
Aa_G1117700.h3	26508	chr7	46200580	46274972	chr7:46200580-46274972
Aa_G1117700.h4	26507	chr7	46200580	46274897	chr7:46200580-46274897
Aa_G1117700.h5	26506	chr7	46200580	46274672	chr7:46200580-46274672
Aa_G1117700.h6	26505	chr7	46200580	46274522	chr7:46200580-46274522
Aa_G1117700.h7	26504	chr7	46200580	46274372	chr7:46200580-46274372
Aa_G1117700.h8	26503	chr7	46200580	46274297	chr7:46200580-46274297
Aa_G1117700.h9	26502	chr7	46200580	46274147	chr7:46200580-46274147
Aa_G111780.h1	7543	chr3	1196850	1200553	chr3:1196850-1200553
Aa_G1117810.h1	34107	scaffold_807	6756	6869	scaffold_807:6756-6869
Aa_G1117810.h2	22585	chr6	31185935	31186048	chr6:31185935-31186048
Aa_G1117810.h3	22599	chr6	31525184	31525297	chr6:31525184-31525297
Aa_G1117810.h4	33984	scaffold_614	3362	3475	scaffold_614:3362-3475
Aa_G1117810.h5	34168	scaffold_929	5302	5415	scaffold_929:5302-5415
Aa_G111790.h1	7542	chr3	1193756	1195352	chr3:1193756-1195352
Aa_G1117920.h1	26202	chr7	42955564	42955674	chr7:42955564-42955674
Aa_G11180.h1	5169	chr2	13511210	13512202	chr2:13511210-13512202
Aa_G111800.h1	7541	chr3	1191610	1193249	chr3:1191610-1193249
Aa_G1118030.h1	15343	chr4	49680365	49680469	chr4:49680365-49680469
Aa_G111810.h1	7540	chr3	1189403	1191053	chr3:1189403-1191053
Aa_G1118140.h1	3091	chr1	22981080	22996495	chr1:22981080-22996495
Aa_G1118140.h10	4986	chr2	9756395	9756505	chr2:9756395-9756505
Aa_G1118140.h11	4985	chr2	9756320	9756430	chr2:9756320-9756430
Aa_G1118140.h12	19032	chr5	26221885	26221995	chr5:26221885-26221995
Aa_G1118140.h13	3088	chr1	22978635	22978745	chr1:22978635-22978745
Aa_G1118140.h14	19030	chr5	26221810	26221920	chr5:26221810-26221920
Aa_G1118140.h15	19029	chr5	26221735	26221845	chr5:26221735-26221845
Aa_G1118140.h16	18164	chr5	20234982	20235092	chr5:20234982-20235092
Aa_G1118140.h17	18163	chr5	20234907	20235017	chr5:20234907-20235017
Aa_G1118140.h18	18162	chr5	20234832	20234942	chr5:20234832-20234942
Aa_G1118140.h19	18161	chr5	20234757	20234867	chr5:20234757-20234867
Aa_G1118140.h2	3087	chr1	22978560	22978670	chr1:22978560-22978670
Aa_G1118140.h20	18160	chr5	20234607	20234717	chr5:20234607-20234717
Aa_G1118140.h21	18159	chr5	20234382	20234492	chr5:20234382-20234492
Aa_G1118140.h22	18158	chr5	20234307	20234417	chr5:20234307-20234417
Aa_G1118140.h23	18157	chr5	20234232	20234342	chr5:20234232-20234342
Aa_G1118140.h24	3092	chr1	22995587	22995778	chr1:22995587-22995778
Aa_G1118140.h25	18156	chr5	20234007	20234117	chr5:20234007-20234117
Aa_G1118140.h26	18155	chr5	20232654	20232764	chr5:20232654-20232764
Aa_G1118140.h27	18152	chr5	20198348	20198458	chr5:20198348-20198458
Aa_G1118140.h28	18151	chr5	20198273	20198383	chr5:20198273-20198383
Aa_G1118140.h29	18150	chr5	20198045	20198155	chr5:20198045-20198155
Aa_G1118140.h3	4993	chr2	9758423	9758533	chr2:9758423-9758533
Aa_G1118140.h30	18149	chr5	20197970	20198080	chr5:20197970-20198080
Aa_G1118140.h31	18148	chr5	20197667	20197777	chr5:20197667-20197777
Aa_G1118140.h32	17364	chr5	11341024	11341134	chr5:11341024-11341134
Aa_G1118140.h33	17363	chr5	11340424	11340534	chr5:11340424-11340534
Aa_G1118140.h34	26521	chr7	46316016	46317005	chr7:46316016-46317005
Aa_G1118140.h35	29584	chr8	20528775	20528885	chr8:20528775-20528885
Aa_G1118140.h36	26532	chr7	46368958	46369068	chr7:46368958-46369068
Aa_G1118140.h37	26531	chr7	46368883	46368993	chr7:46368883-46368993
Aa_G1118140.h38	26530	chr7	46368583	46368693	chr7:46368583-46368693
Aa_G1118140.h39	26529	chr7	46368508	46368618	chr7:46368508-46368618
Aa_G1118140.h4	4992	chr2	9758348	9758458	chr2:9758348-9758458
Aa_G1118140.h40	26528	chr7	46368433	46368543	chr7:46368433-46368543
Aa_G1118140.h41	26527	chr7	46368358	46368468	chr7:46368358-46368468
Aa_G1118140.h42	26526	chr7	46368283	46368393	chr7:46368283-46368393
Aa_G1118140.h43	26524	chr7	46317270	46317380	chr7:46317270-46317380
Aa_G1118140.h44	26523	chr7	46317045	46317155	chr7:46317045-46317155
Aa_G1118140.h45	26522	chr7	46316544	46316654	chr7:46316544-46316654
Aa_G1118140.h46	29585	chr8	20529000	20529110	chr8:20529000-20529110
Aa_G1118140.h47	26519	chr7	46275318	46275428	chr7:46275318-46275428
Aa_G1118140.h48	26518	chr7	46275243	46275353	chr7:46275243-46275353
Aa_G1118140.h49	26517	chr7	46275093	46275203	chr7:46275093-46275203
Aa_G1118140.h5	4991	chr2	9758123	9758233	chr2:9758123-9758233
Aa_G1118140.h50	26516	chr7	46274943	46275053	chr7:46274943-46275053
Aa_G1118140.h51	27720	chr8	3914161	3921331	chr8:3914161-3921331
Aa_G1118140.h52	27735	chr8	3921446	3921556	chr8:3921446-3921556
Aa_G1118140.h53	27734	chr8	3921296	3921406	chr8:3921296-3921406
Aa_G1118140.h54	27733	chr8	3920694	3920804	chr8:3920694-3920804
Aa_G1118140.h55	27732	chr8	3920619	3920729	chr8:3920619-3920729
Aa_G1118140.h56	27731	chr8	3920544	3920654	chr8:3920544-3920654
Aa_G1118140.h57	29586	chr8	20529225	20529335	chr8:20529225-20529335
Aa_G1118140.h58	27729	chr8	3915316	3915426	chr8:3915316-3915426
Aa_G1118140.h59	27728	chr8	3915241	3915351	chr8:3915241-3915351
Aa_G1118140.h6	4990	chr2	9758048	9758158	chr2:9758048-9758158
Aa_G1118140.h60	27727	chr8	3915064	3915174	chr8:3915064-3915174
Aa_G1118140.h61	27726	chr8	3914989	3915099	chr8:3914989-3915099
Aa_G1118140.h62	27725	chr8	3914914	3915024	chr8:3914914-3915024
Aa_G1118140.h63	27724	chr8	3914839	3914949	chr8:3914839-3914949
Aa_G1118140.h64	27723	chr8	3914764	3914874	chr8:3914764-3914874
Aa_G1118140.h65	27722	chr8	3914689	3914799	chr8:3914689-3914799
Aa_G1118140.h66	27721	chr8	3914614	3914724	chr8:3914614-3914724
Aa_G1118140.h67	29587	chr8	20529450	20529560	chr8:20529450-20529560
Aa_G1118140.h68	4995	chr2	9758573	9758683	chr2:9758573-9758683
Aa_G1118140.h69	4994	chr2	9758498	9758608	chr2:9758498-9758608
Aa_G1118140.h7	4989	chr2	9757523	9757633	chr2:9757523-9757633
Aa_G1118140.h8	4988	chr2	9757448	9757558	chr2:9757448-9757558
Aa_G1118140.h9	4987	chr2	9757373	9757483	chr2:9757373-9757483
Aa_G111820.h1	7539	chr3	1186618	1187425	chr3:1186618-1187425
Aa_G111830.h1	7538	chr3	1185878	1186516	chr3:1185878-1186516
Aa_G111840.h1	7537	chr3	1182333	1185141	chr3:1182333-1185141
Aa_G111850.h1	7536	chr3	1178636	1180037	chr3:1178636-1180037
Aa_G111860.h1	7535	chr3	1174520	1175689	chr3:1174520-1175689
Aa_G111870.h1	7534	chr3	1165156	1167835	chr3:1165156-1167835
Aa_G111880.h1	7533	chr3	1161661	1163260	chr3:1161661-1163260
Aa_G111890.h1	7532	chr3	1160202	1161182	chr3:1160202-1161182
Aa_G11190.h1	5168	chr2	13509175	13510047	chr2:13509175-13510047
Aa_G111900.h1	7531	chr3	1158273	1159359	chr3:1158273-1159359
Aa_G111910.h1	7530	chr3	1143353	1144994	chr3:1143353-1144994
Aa_G111920.h1	7529	chr3	1135366	1138289	chr3:1135366-1138289
Aa_G111930.h1	7528	chr3	1128372	1130568	chr3:1128372-1130568
Aa_G111940.h1	7527	chr3	1126567	1127097	chr3:1126567-1127097
Aa_G111950.h1	7526	chr3	1122940	1123992	chr3:1122940-1123992
Aa_G111960.h1	7525	chr3	1121069	1122440	chr3:1121069-1122440
Aa_G111970.h1	7524	chr3	1115213	1119840	chr3:1115213-1119840
Aa_G111980.h1	7523	chr3	1110027	1110600	chr3:1110027-1110600
Aa_G111990.h1	7522	chr3	1106425	1107857	chr3:1106425-1107857
Aa_G1120.h1	9001	chr3	9595756	9597253	chr3:9595756-9597253
Aa_G11200.h1	5167	chr2	13506732	13507459	chr2:13506732-13507459
Aa_G11210.h1	5166	chr2	13494775	13499493	chr2:13494775-13499493
Aa_G112100.h1	24719	chr7	20199082	20199732	chr7:20199082-20199732
Aa_G112110.h1	24718	chr7	20194435	20194689	chr7:20194435-20194689
Aa_G112130.h1	24717	chr7	20177132	20178207	chr7:20177132-20178207
Aa_G112190.h1	24716	chr7	20029386	20029559	chr7:20029386-20029559
Aa_G11220.h1	5165	chr2	13482988	13494076	chr2:13482988-13494076
Aa_G112200.h1	24715	chr7	20024360	20024824	chr7:20024360-20024824
Aa_G112210.h1	24714	chr7	20023671	20023955	chr7:20023671-20023955
Aa_G112220.h1	24713	chr7	20016350	20017477	chr7:20016350-20017477
Aa_G112230.h1	24712	chr7	20015189	20015506	chr7:20015189-20015506
Aa_G112240.h1	24711	chr7	20002783	20005640	chr7:20002783-20005640
Aa_G11230.h1	5162	chr2	13460585	13466592	chr2:13460585-13466592
Aa_G112360.h1	2060	chr1	13749965	13750186	chr1:13749965-13750186
Aa_G112370.h1	2061	chr1	13751760	13752773	chr1:13751760-13752773
Aa_G112380.h1	2062	chr1	13754878	13754985	chr1:13754878-13754985
Aa_G112390.h1	2063	chr1	13755846	13756904	chr1:13755846-13756904
Aa_G112400.h1	2065	chr1	13758380	13761233	chr1:13758380-13761233
Aa_G112410.h1	2066	chr1	13761781	13764906	chr1:13761781-13764906
Aa_G112420.h1	2067	chr1	13780311	13782911	chr1:13780311-13782911
Aa_G112430.h1	2068	chr1	13783157	13789277	chr1:13783157-13789277
Aa_G112440.h1	2069	chr1	13793671	13793901	chr1:13793671-13793901
Aa_G112450.h1	2070	chr1	13794827	13794967	chr1:13794827-13794967
Aa_G112460.h1	2071	chr1	13798618	13800116	chr1:13798618-13800116
Aa_G11250.h1	5161	chr2	13420866	13433363	chr2:13420866-13433363
Aa_G112570.h1	22379	chr6	29193249	29193488	chr6:29193249-29193488
Aa_G112590.h1	29405	chr8	18875771	18881721	chr8:18875771-18881721
Aa_G11260.h1	5160	chr2	13394630	13407836	chr2:13394630-13407836
Aa_G112610.h1	29404	chr8	18798313	18802514	chr8:18798313-18802514
Aa_G112620.h1	29403	chr8	18797133	18797507	chr8:18797133-18797507
Aa_G112630.h1	29402	chr8	18791115	18793690	chr8:18791115-18793690
Aa_G112640.h1	29401	chr8	18783437	18785125	chr8:18783437-18785125
Aa_G11270.h1	5159	chr2	13389021	13389855	chr2:13389021-13389855
Aa_G112750.h1	31762	chr8	43711263	43712480	chr8:43711263-43712480
Aa_G112760.h1	31763	chr8	43713608	43716501	chr8:43713608-43716501
Aa_G112770.h1	31764	chr8	43721726	43723223	chr8:43721726-43723223
Aa_G112780.h1	31765	chr8	43723650	43726198	chr8:43723650-43726198
Aa_G112790.h1	31766	chr8	43726714	43729323	chr8:43726714-43729323
Aa_G112800.h1	31767	chr8	43729586	43730308	chr8:43729586-43730308
Aa_G112810.h1	31768	chr8	43730872	43732109	chr8:43730872-43732109
Aa_G112830.h1	31769	chr8	43741016	43743613	chr8:43741016-43743613
Aa_G112840.h1	31770	chr8	43744243	43746031	chr8:43744243-43746031
Aa_G112850.h1	31771	chr8	43752319	43753501	chr8:43752319-43753501
Aa_G112860.h1	31772	chr8	43758307	43760584	chr8:43758307-43760584
Aa_G112870.h1	31773	chr8	43760914	43761906	chr8:43760914-43761906
Aa_G112880.h1	31774	chr8	43762570	43765714	chr8:43762570-43765714
Aa_G112890.h1	31775	chr8	43770332	43771477	chr8:43770332-43771477
Aa_G112900.h1	31776	chr8	43771291	43771931	chr8:43771291-43771931
Aa_G112910.h1	31777	chr8	43776897	43780267	chr8:43776897-43780267
Aa_G112920.h1	31778	chr8	43783204	43784613	chr8:43783204-43784613
Aa_G112930.h1	1385	chr1	7741036	7745059	chr1:7741036-7745059
Aa_G112940.h1	31779	chr8	43806232	43806654	chr8:43806232-43806654
Aa_G112950.h1	31780	chr8	43809755	43810177	chr8:43809755-43810177
Aa_G112960.h1	31781	chr8	43811637	43812032	chr8:43811637-43812032
Aa_G112970.h1	31782	chr8	43813966	43816374	chr8:43813966-43816374
Aa_G112980.h1	31783	chr8	43818085	43820191	chr8:43818085-43820191
Aa_G112990.h1	31784	chr8	43823533	43825518	chr8:43823533-43825518
Aa_G1130.h1	9000	chr3	9582818	9586671	chr3:9582818-9586671
Aa_G113000.h1	31785	chr8	43832066	43834900	chr8:43832066-43834900
Aa_G113010.h1	31786	chr8	43839544	43839741	chr8:43839544-43839741
Aa_G113020.h1	31787	chr8	43840658	43841896	chr8:43840658-43841896
Aa_G113030.h1	31788	chr8	43844632	43846787	chr8:43844632-43846787
Aa_G113040.h1	31789	chr8	43847633	43848100	chr8:43847633-43848100
Aa_G113050.h1	31790	chr8	43857445	43857788	chr8:43857445-43857788
Aa_G113060.h1	31791	chr8	43858055	43861206	chr8:43858055-43861206
Aa_G113180.h1	17588	chr5	14601049	14601237	chr5:14601049-14601237
Aa_G113220.h1	17587	chr5	14538840	14539887	chr5:14538840-14539887
Aa_G113230.h1	17586	chr5	14534820	14536207	chr5:14534820-14536207
Aa_G113340.h1	21002	chr6	12502698	12505794	chr6:12502698-12505794
Aa_G113350.h1	13974	chr4	36153394	36153792	chr4:36153394-36153792
Aa_G113360.h1	13975	chr4	36158406	36159981	chr4:36158406-36159981
Aa_G113370.h1	13976	chr4	36160412	36162300	chr4:36160412-36162300
Aa_G113380.h1	13977	chr4	36172145	36174116	chr4:36172145-36174116
Aa_G113390.h1	13978	chr4	36174410	36176251	chr4:36174410-36176251
Aa_G113400.h1	13979	chr4	36178757	36181427	chr4:36178757-36181427
Aa_G113410.h1	13980	chr4	36182079	36184924	chr4:36182079-36184924
Aa_G113420.h1	13981	chr4	36185726	36188675	chr4:36185726-36188675
Aa_G113430.h1	13982	chr4	36189241	36189453	chr4:36189241-36189453
Aa_G113440.h1	13983	chr4	36192209	36193855	chr4:36192209-36193855
Aa_G113450.h1	13984	chr4	36201985	36203521	chr4:36201985-36203521
Aa_G113460.h1	13985	chr4	36220286	36222448	chr4:36220286-36222448
Aa_G113490.h1	13986	chr4	36292674	36293489	chr4:36292674-36293489
Aa_G113500.h1	13987	chr4	36293720	36295568	chr4:36293720-36295568
Aa_G113510.h1	13988	chr4	36295984	36297220	chr4:36295984-36297220
Aa_G113520.h1	13989	chr4	36305315	36306838	chr4:36305315-36306838
Aa_G113540.h1	13991	chr4	36339213	36340079	chr4:36339213-36340079
Aa_G113650.h1	32951	chr8	49782759	49788957	chr8:49782759-49788957
Aa_G113660.h1	32950	chr8	49779768	49782313	chr8:49779768-49782313
Aa_G113670.h1	32949	chr8	49774443	49778915	chr8:49774443-49778915
Aa_G113680.h1	32948	chr8	49771606	49773328	chr8:49771606-49773328
Aa_G113690.h1	32947	chr8	49768496	49771320	chr8:49768496-49771320
Aa_G113700.h1	32946	chr8	49764911	49766644	chr8:49764911-49766644
Aa_G113710.h1	32945	chr8	49762826	49764171	chr8:49762826-49764171
Aa_G113720.h1	32944	chr8	49761896	49762507	chr8:49761896-49762507
Aa_G113730.h1	32943	chr8	49760350	49761349	chr8:49760350-49761349
Aa_G113740.h1	32942	chr8	49759226	49759918	chr8:49759226-49759918
Aa_G113750.h1	32941	chr8	49755107	49758740	chr8:49755107-49758740
Aa_G113760.h1	32940	chr8	49749939	49754653	chr8:49749939-49754653
Aa_G113770.h1	32939	chr8	49748737	49749336	chr8:49748737-49749336
Aa_G113780.h1	32938	chr8	49745575	49747494	chr8:49745575-49747494
Aa_G113790.h1	32937	chr8	49742258	49744002	chr8:49742258-49744002
Aa_G11380.h1	17596	chr5	14830639	14831782	chr5:14830639-14831782
Aa_G113800.h1	32936	chr8	49740607	49742079	chr8:49740607-49742079
Aa_G113810.h1	32935	chr8	49738573	49739757	chr8:49738573-49739757
Aa_G113820.h1	32934	chr8	49736169	49737227	chr8:49736169-49737227
Aa_G113830.h1	32933	chr8	49733502	49735561	chr8:49733502-49735561
Aa_G113840.h1	32932	chr8	49732297	49732847	chr8:49732297-49732847
Aa_G113850.h1	32931	chr8	49729510	49731555	chr8:49729510-49731555
Aa_G113860.h1	32930	chr8	49726266	49728990	chr8:49726266-49728990
Aa_G113870.h1	32929	chr8	49723605	49725796	chr8:49723605-49725796
Aa_G113880.h1	32928	chr8	49721172	49722581	chr8:49721172-49722581
Aa_G113890.h1	32927	chr8	49715728	49720912	chr8:49715728-49720912
Aa_G113900.h1	32926	chr8	49713207	49714893	chr8:49713207-49714893
Aa_G113910.h1	32925	chr8	49711451	49712197	chr8:49711451-49712197
Aa_G113920.h1	32924	chr8	49709326	49711145	chr8:49709326-49711145
Aa_G113930.h1	32923	chr8	49707840	49708638	chr8:49707840-49708638
Aa_G113940.h1	32922	chr8	49705499	49707314	chr8:49705499-49707314
Aa_G113950.h1	32921	chr8	49702998	49704941	chr8:49702998-49704941
Aa_G113960.h1	32920	chr8	49699825	49702038	chr8:49699825-49702038
Aa_G113970.h1	32919	chr8	49696788	49697193	chr8:49696788-49697193
Aa_G1140.h1	8999	chr3	9580257	9582305	chr3:9580257-9582305
Aa_G11400.h1	17597	chr5	14849887	14850900	chr5:14849887-14850900
Aa_G114080.h1	18764	chr5	24695646	24699071	chr5:24695646-24699071
Aa_G114090.h1	18765	chr5	24710268	24712833	chr5:24710268-24712833
Aa_G114100.h1	18766	chr5	24727863	24729844	chr5:24727863-24729844
Aa_G114110.h1	18767	chr5	24731520	24736927	chr5:24731520-24736927
Aa_G114120.h1	18768	chr5	24739723	24742624	chr5:24739723-24742624
Aa_G114130.h1	18769	chr5	24744697	24746070	chr5:24744697-24746070
Aa_G114140.h1	18770	chr5	24746753	24748470	chr5:24746753-24748470
Aa_G114150.h1	18771	chr5	24750051	24751335	chr5:24750051-24751335
Aa_G114160.h1	18772	chr5	24751914	24753710	chr5:24751914-24753710
Aa_G114170.h1	18776	chr5	24754873	24755275	chr5:24754873-24755275
Aa_G114170.h2	20901	chr6	11160507	11161239	chr6:11160507-11161239
Aa_G114170.h3	26789	chr7	48875863	48876262	chr7:48875863-48876262
Aa_G114180.h1	18777	chr5	24757912	24759995	chr5:24757912-24759995
Aa_G114190.h1	18778	chr5	24760140	24761108	chr5:24760140-24761108
Aa_G11420.h1	17598	chr5	14873271	14877104	chr5:14873271-14877104
Aa_G114200.h1	18779	chr5	24761683	24762468	chr5:24761683-24762468
Aa_G114210.h1	18780	chr5	24764062	24766618	chr5:24764062-24766618
Aa_G114220.h1	18781	chr5	24768024	24771052	chr5:24768024-24771052
Aa_G114230.h1	18782	chr5	24779586	24782537	chr5:24779586-24782537
Aa_G114240.h1	18783	chr5	24786131	24788556	chr5:24786131-24788556
Aa_G114250.h1	18784	chr5	24789444	24789959	chr5:24789444-24789959
Aa_G114260.h1	18785	chr5	24802884	24806017	chr5:24802884-24806017
Aa_G114270.h1	18786	chr5	24806600	24810689	chr5:24806600-24810689
Aa_G114280.h1	18787	chr5	24814941	24815972	chr5:24814941-24815972
Aa_G114290.h1	18788	chr5	24816341	24817786	chr5:24816341-24817786
Aa_G11430.h1	17599	chr5	14885996	14890220	chr5:14885996-14890220
Aa_G114300.h1	18789	chr5	24818540	24819439	chr5:24818540-24819439
Aa_G114310.h1	18790	chr5	24820906	24821253	chr5:24820906-24821253
Aa_G114320.h1	18791	chr5	24836445	24837762	chr5:24836445-24837762
Aa_G11440.h1	17600	chr5	14891515	14893179	chr5:14891515-14893179
Aa_G114430.h1	17804	chr5	16683713	16686269	chr5:16683713-16686269
Aa_G114440.h1	17805	chr5	16686576	16687862	chr5:16686576-16687862
Aa_G114450.h1	17806	chr5	16695968	16696180	chr5:16695968-16696180
Aa_G114460.h1	17807	chr5	16697164	16699321	chr5:16697164-16699321
Aa_G114470.h1	17808	chr5	16705602	16706485	chr5:16705602-16706485
Aa_G114480.h1	17809	chr5	16707030	16709914	chr5:16707030-16709914
Aa_G114490.h1	17810	chr5	16710577	16716784	chr5:16710577-16716784
Aa_G11450.h1	17601	chr5	14904560	14905781	chr5:14904560-14905781
Aa_G114500.h1	17811	chr5	16717085	16720851	chr5:16717085-16720851
Aa_G114510.h1	17812	chr5	16721333	16722816	chr5:16721333-16722816
Aa_G114520.h1	17813	chr5	16723038	16724830	chr5:16723038-16724830
Aa_G114530.h1	17814	chr5	16738106	16739784	chr5:16738106-16739784
Aa_G114540.h1	17815	chr5	16740287	16741528	chr5:16740287-16741528
Aa_G114550.h1	17816	chr5	16742475	16745962	chr5:16742475-16745962
Aa_G114560.h1	17817	chr5	16774220	16776018	chr5:16774220-16776018
Aa_G114570.h1	17818	chr5	16777603	16777951	chr5:16777603-16777951
Aa_G11460.h1	17602	chr5	14907396	14908235	chr5:14907396-14908235
Aa_G114690.h1	18629	chr5	23862128	23862310	chr5:23862128-23862310
Aa_G11470.h1	17603	chr5	14915112	14915876	chr5:14915112-14915876
Aa_G114700.h1	18628	chr5	23858825	23861382	chr5:23858825-23861382
Aa_G114710.h1	18627	chr5	23845377	23847492	chr5:23845377-23847492
Aa_G114720.h1	18626	chr5	23827827	23836382	chr5:23827827-23836382
Aa_G114730.h1	18625	chr5	23820325	23823438	chr5:23820325-23823438
Aa_G114740.h1	18624	chr5	23814519	23814872	chr5:23814519-23814872
Aa_G114750.h1	18623	chr5	23812369	23813466	chr5:23812369-23813466
Aa_G114760.h1	18622	chr5	23807988	23808263	chr5:23807988-23808263
Aa_G114790.h1	18621	chr5	23785552	23788989	chr5:23785552-23788989
Aa_G11480.h1	17604	chr5	14923046	14923393	chr5:14923046-14923393
Aa_G114800.h1	18620	chr5	23782594	23784532	chr5:23782594-23784532
Aa_G114810.h1	18619	chr5	23780877	23781719	chr5:23780877-23781719
Aa_G114820.h1	18618	chr5	23772968	23779817	chr5:23772968-23779817
Aa_G114830.h1	18617	chr5	23767036	23767239	chr5:23767036-23767239
Aa_G114840.h1	18616	chr5	23762167	23763216	chr5:23762167-23763216
Aa_G114850.h1	18615	chr5	23758571	23760495	chr5:23758571-23760495
Aa_G114860.h1	18614	chr5	23741555	23742921	chr5:23741555-23742921
Aa_G114870.h1	18613	chr5	23736026	23738496	chr5:23736026-23738496
Aa_G114880.h1	18612	chr5	23727430	23730876	chr5:23727430-23730876
Aa_G114890.h1	18611	chr5	23720013	23722238	chr5:23720013-23722238
Aa_G11490.h1	17605	chr5	14925093	14926875	chr5:14925093-14926875
Aa_G114900.h1	18610	chr5	23718676	23719047	chr5:23718676-23719047
Aa_G114910.h1	18609	chr5	23714455	23715746	chr5:23714455-23715746
Aa_G114920.h1	18608	chr5	23713030	23713901	chr5:23713030-23713901
Aa_G114930.h1	18607	chr5	23703947	23709979	chr5:23703947-23709979
Aa_G1150.h1	8998	chr3	9577865	9579786	chr3:9577865-9579786
Aa_G11500.h1	17606	chr5	14927307	14928432	chr5:14927307-14928432
Aa_G115040.h1	21076	chr6	13259980	13260162	chr6:13259980-13260162
Aa_G115050.h1	21077	chr6	13283058	13287385	chr6:13283058-13287385
Aa_G115060.h1	21079	chr6	13294491	13296148	chr6:13294491-13296148
Aa_G115070.h1	25194	chr7	28363701	28367805	chr7:28363701-28367805
Aa_G115080.h1	13400	chr4	25904137	25919392	chr4:25904137-25919392
Aa_G115080.h2	25193	chr7	28355128	28355932	chr7:28355128-28355932
Aa_G115090.h1	25192	chr7	28351603	28351952	chr7:28351603-28351952
Aa_G11510.h1	17607	chr5	14951125	14953349	chr5:14951125-14953349
Aa_G115100.h1	25191	chr7	28337503	28339181	chr7:28337503-28339181
Aa_G115110.h1	25190	chr7	28329053	28332866	chr7:28329053-28332866
Aa_G115120.h1	25189	chr7	28322753	28325283	chr7:28322753-28325283
Aa_G115130.h1	25188	chr7	28315438	28317395	chr7:28315438-28317395
Aa_G11520.h1	17608	chr5	14958968	14959690	chr5:14958968-14959690
Aa_G115240.h1	14634	chr4	43976310	43978382	chr4:43976310-43978382
Aa_G115260.h1	14633	chr4	43963184	43963462	chr4:43963184-43963462
Aa_G115270.h1	14632	chr4	43948166	43949082	chr4:43948166-43949082
Aa_G115280.h1	14631	chr4	43941530	43943388	chr4:43941530-43943388
Aa_G115290.h1	14630	chr4	43940062	43940802	chr4:43940062-43940802
Aa_G11530.h1	17609	chr5	14971839	14975204	chr5:14971839-14975204
Aa_G115300.h1	14629	chr4	43938406	43938849	chr4:43938406-43938849
Aa_G115310.h1	14628	chr4	43936062	43937897	chr4:43936062-43937897
Aa_G115320.h1	14627	chr4	43929141	43932713	chr4:43929141-43932713
Aa_G115330.h1	14626	chr4	43911211	43911543	chr4:43911211-43911543
Aa_G115340.h1	14625	chr4	43906422	43906571	chr4:43906422-43906571
Aa_G115360.h1	14953	chr4	46850457	47040130	chr4:46850457-47040130
Aa_G115370.h1	14969	chr4	47052473	47053839	chr4:47052473-47053839
Aa_G115380.h1	14970	chr4	47061087	47061566	chr4:47061087-47061566
Aa_G115390.h1	14971	chr4	47064673	47065599	chr4:47064673-47065599
Aa_G11550.h1	17610	chr5	14997015	14997308	chr5:14997015-14997308
Aa_G115500.h1	1942	chr1	12731941	12734365	chr1:12731941-12734365
Aa_G115510.h1	1943	chr1	12736828	12740341	chr1:12736828-12740341
Aa_G115520.h1	1944	chr1	12763296	12763667	chr1:12763296-12763667
Aa_G115550.h1	1945	chr1	12789656	12789766	chr1:12789656-12789766
Aa_G115560.h1	1946	chr1	12805605	12808308	chr1:12805605-12808308
Aa_G115570.h1	1947	chr1	12808935	12809780	chr1:12808935-12809780
Aa_G115580.h1	1948	chr1	12811119	12811928	chr1:12811119-12811928
Aa_G115590.h1	1950	chr1	12816542	12817738	chr1:12816542-12817738
