gene_ID	OF_ID	seqname	start	end	gea_gene
gene-AT1G61680	25535	Athal_NC_003070.9	22772315	22774720	Athal_NC_003070.9:22772315-22774720
gene-AT1G61688	25536	Athal_NC_003070.9	22780732	22781388	Athal_NC_003070.9:22780732-22781388
gene-AT1G61690	25537	Athal_NC_003070.9	22782427	22786942	Athal_NC_003070.9:22782427-22786942
gene-AT1G61700	25538	Athal_NC_003070.9	22787012	22788380	Athal_NC_003070.9:22787012-22788380
gene-AT1G61710	25539	Athal_NC_003070.9	22788859	22790576	Athal_NC_003070.9:22788859-22790576
gene-AT1G61720	25540	Athal_NC_003070.9	22790966	22792803	Athal_NC_003070.9:22790966-22792803
gene-AT1G61730	25541	Athal_NC_003070.9	22793170	22794714	Athal_NC_003070.9:22793170-22794714
gene-AT1G61740	25542	Athal_NC_003070.9	22798035	22801416	Athal_NC_003070.9:22798035-22801416
gene-AT1G61750	25543	Athal_NC_003070.9	22804427	22806351	Athal_NC_003070.9:22804427-22806351
gene-AT1G61760	25544	Athal_NC_003070.9	22807193	22808280	Athal_NC_003070.9:22807193-22808280
gene-AT1G61770	25545	Athal_NC_003070.9	22810111	22812677	Athal_NC_003070.9:22810111-22812677
gene-AT1G61780	25546	Athal_NC_003070.9	22812573	22814162	Athal_NC_003070.9:22812573-22814162
gene-AT1G61790	25547	Athal_NC_003070.9	22814367	22816688	Athal_NC_003070.9:22814367-22816688
gene-AT1G61795	25548	Athal_NC_003070.9	22819601	22821053	Athal_NC_003070.9:22819601-22821053
gene-AT1G61800	25549	Athal_NC_003070.9	22824414	22826902	Athal_NC_003070.9:22824414-22826902
gene-AT1G61810	25550	Athal_NC_003070.9	22830015	22834728	Athal_NC_003070.9:22830015-22834728
gene-AT1G61820	25551	Athal_NC_003070.9	22835078	22838635	Athal_NC_003070.9:22835078-22838635
gene-AT1G61840	25552	Athal_NC_003070.9	22847247	22849989	Athal_NC_003070.9:22847247-22849989
gene-AT1G61850	25553	Athal_NC_003070.9	22855751	22862398	Athal_NC_003070.9:22855751-22862398
gene-AT1G61860	25554	Athal_NC_003070.9	22862655	22864898	Athal_NC_003070.9:22862655-22864898
gene-AT1G61870	25555	Athal_NC_003070.9	22864951	22866666	Athal_NC_003070.9:22864951-22866666
gene-AT1G61890	25556	Athal_NC_003070.9	22867689	22871358	Athal_NC_003070.9:22867689-22871358
gene-AT1G61900	25557	Athal_NC_003070.9	22882176	22885125	Athal_NC_003070.9:22882176-22885125
gene-AT1G61920	25558	Athal_NC_003070.9	22888452	22889037	Athal_NC_003070.9:22888452-22889037
gene-AT1G61930	25559	Athal_NC_003070.9	22893101	22894064	Athal_NC_003070.9:22893101-22894064
gene-AT1G61940	25560	Athal_NC_003070.9	22897399	22898725	Athal_NC_003070.9:22897399-22898725
gene-AT1G61950	25561	Athal_NC_003070.9	22899389	22902118	Athal_NC_003070.9:22899389-22902118
gene-AT1G61960	25562	Athal_NC_003070.9	22902150	22903960	Athal_NC_003070.9:22902150-22903960
gene-AT1G61970	25563	Athal_NC_003070.9	22904449	22907730	Athal_NC_003070.9:22904449-22907730
gene-AT1G61980	25564	Athal_NC_003070.9	22908018	22910878	Athal_NC_003070.9:22908018-22910878
gene-AT1G61990	25565	Athal_NC_003070.9	22911159	22913122	Athal_NC_003070.9:22911159-22913122
gene-AT1G62000	25566	Athal_NC_003070.9	22913359	22914146	Athal_NC_003070.9:22913359-22914146
gene-AT1G62010	25567	Athal_NC_003070.9	22915699	22917363	Athal_NC_003070.9:22915699-22917363
gene-AT1G62020	25568	Athal_NC_003070.9	22919487	22924024	Athal_NC_003070.9:22919487-22924024
gene-AT1G62030	25569	Athal_NC_003070.9	22924039	22926625	Athal_NC_003070.9:22924039-22926625
gene-AT1G62040	25570	Athal_NC_003070.9	22932760	22934549	Athal_NC_003070.9:22932760-22934549
gene-AT1G62045	25571	Athal_NC_003070.9	22934667	22935458	Athal_NC_003070.9:22934667-22935458
gene-AT1G62050	25572	Athal_NC_003070.9	22936049	22939024	Athal_NC_003070.9:22936049-22939024
gene-AT1G62060	25573	Athal_NC_003070.9	22941569	22942300	Athal_NC_003070.9:22941569-22942300
gene-AT1G62070	25574	Athal_NC_003070.9	22943594	22944289	Athal_NC_003070.9:22943594-22944289
gene-AT1G62080	25575	Athal_NC_003070.9	22946242	22946949	Athal_NC_003070.9:22946242-22946949
gene-AT1G62085	25576	Athal_NC_003070.9	22947843	22950444	Athal_NC_003070.9:22947843-22950444
gene-AT1G62110	25577	Athal_NC_003070.9	22957876	22959884	Athal_NC_003070.9:22957876-22959884
gene-AT1G62120	25578	Athal_NC_003070.9	22960139	22962103	Athal_NC_003070.9:22960139-22962103
gene-AT1G62130	25579	Athal_NC_003070.9	22962129	22968997	Athal_NC_003070.9:22962129-22968997
gene-AT1G62150	25580	Athal_NC_003070.9	22969830	22971771	Athal_NC_003070.9:22969830-22971771
gene-AT1G62160	25581	Athal_NC_003070.9	22972352	22973303	Athal_NC_003070.9:22972352-22973303
gene-AT1G62170	25582	Athal_NC_003070.9	22973840	22975754	Athal_NC_003070.9:22973840-22975754
gene-AT1G62180	25583	Athal_NC_003070.9	22975530	22977885	Athal_NC_003070.9:22975530-22977885
gene-AT1G62190	25584	Athal_NC_003070.9	22980817	22982007	Athal_NC_003070.9:22980817-22982007
gene-AT1G62200	25585	Athal_NC_003070.9	22980934	22984359	Athal_NC_003070.9:22980934-22984359
gene-AT1G62210	25586	Athal_NC_003070.9	22986002	22986861	Athal_NC_003070.9:22986002-22986861
gene-AT1G62220	25587	Athal_NC_003070.9	22988196	22988844	Athal_NC_003070.9:22988196-22988844
gene-AT1G62225	25588	Athal_NC_003070.9	22989550	22990341	Athal_NC_003070.9:22989550-22990341
gene-AT1G62240	25590	Athal_NC_003070.9	22994544	22995471	Athal_NC_003070.9:22994544-22995471
gene-AT1G62250	25589	Athal_NC_003070.9	22994538	22997709	Athal_NC_003070.9:22994538-22997709
gene-AT1G62260	25591	Athal_NC_003070.9	22997755	22999829	Athal_NC_003070.9:22997755-22999829
gene-AT1G62262	25592	Athal_NC_003070.9	23000157	23002096	Athal_NC_003070.9:23000157-23002096
gene-AT1G62270	25593	Athal_NC_003070.9	23004499	23005650	Athal_NC_003070.9:23004499-23005650
gene-AT1G62280	25594	Athal_NC_003070.9	23007044	23008610	Athal_NC_003070.9:23007044-23008610
gene-AT1G62290	25595	Athal_NC_003070.9	23009885	23013601	Athal_NC_003070.9:23009885-23013601
gene-AT1G62300	25596	Athal_NC_003070.9	23016569	23019494	Athal_NC_003070.9:23016569-23019494
gene-AT1G62305	25597	Athal_NC_003070.9	23026730	23029531	Athal_NC_003070.9:23026730-23029531
gene-AT1G62310	25598	Athal_NC_003070.9	23033403	23039787	Athal_NC_003070.9:23033403-23039787
gene-AT1G62320	25599	Athal_NC_003070.9	23041408	23045426	Athal_NC_003070.9:23041408-23045426
gene-AT1G62330	25600	Athal_NC_003070.9	23046768	23050337	Athal_NC_003070.9:23046768-23050337
gene-AT1G62333	25601	Athal_NC_003070.9	23050381	23050940	Athal_NC_003070.9:23050381-23050940
gene-AT1G62340	25602	Athal_NC_003070.9	23051002	23055672	Athal_NC_003070.9:23051002-23055672
gene-AT1G62350	25603	Athal_NC_003070.9	23056488	23058114	Athal_NC_003070.9:23056488-23058114
gene-AT1G62360	25604	Athal_NC_003070.9	23058582	23062063	Athal_NC_003070.9:23058582-23062063
gene-AT1G62370	25605	Athal_NC_003070.9	23072222	23073545	Athal_NC_003070.9:23072222-23073545
gene-AT1G62380	25606	Athal_NC_003070.9	23082036	23084253	Athal_NC_003070.9:23082036-23084253
gene-AT1G62390	25607	Athal_NC_003070.9	23084293	23087141	Athal_NC_003070.9:23084293-23087141
gene-AT1G62400	25608	Athal_NC_003070.9	23089610	23091732	Athal_NC_003070.9:23089610-23091732
gene-AT1G62410	25609	Athal_NC_003070.9	23092915	23093869	Athal_NC_003070.9:23092915-23093869
gene-AT1G62420	25612	Athal_NC_003070.9	23102777	23104756	Athal_NC_003070.9:23102777-23104756
gene-AT1G62421	25610	Athal_NC_003070.9	23099484	23099889	Athal_NC_003070.9:23099484-23099889
gene-AT1G62422	25611	Athal_NC_003070.9	23100119	23101335	Athal_NC_003070.9:23100119-23101335
gene-AT1G62430	25613	Athal_NC_003070.9	23105905	23109534	Athal_NC_003070.9:23105905-23109534
gene-AT1G62440	25614	Athal_NC_003070.9	23112933	23115293	Athal_NC_003070.9:23112933-23115293
gene-AT1G62450	25615	Athal_NC_003070.9	23115536	23117594	Athal_NC_003070.9:23115536-23117594
gene-AT1G62480	25616	Athal_NC_003070.9	23128651	23129759	Athal_NC_003070.9:23128651-23129759
gene-AT1G62490	25617	Athal_NC_003070.9	23129872	23131533	Athal_NC_003070.9:23129872-23131533
gene-AT1G62500	25618	Athal_NC_003070.9	23131928	23133507	Athal_NC_003070.9:23131928-23133507
gene-AT1G62510	25619	Athal_NC_003070.9	23136366	23137254	Athal_NC_003070.9:23136366-23137254
gene-AT1G62515	25620	Athal_NC_003070.9	23136720	23137413	Athal_NC_003070.9:23136720-23137413
gene-AT1G62520	25621	Athal_NC_003070.9	23144385	23145531	Athal_NC_003070.9:23144385-23145531
gene-AT1G62530	25622	Athal_NC_003070.9	23146200	23148324	Athal_NC_003070.9:23146200-23148324
gene-AT1G62540	25623	Athal_NC_003070.9	23151634	23155717	Athal_NC_003070.9:23151634-23155717
gene-AT1G62560	25624	Athal_NC_003070.9	23159734	23162881	Athal_NC_003070.9:23159734-23162881
gene-AT1G62570	25625	Athal_NC_003070.9	23168767	23172175	Athal_NC_003070.9:23168767-23172175
gene-AT1G62580	25626	Athal_NC_003070.9	23173286	23176931	Athal_NC_003070.9:23173286-23176931
gene-AT1G62590	25627	Athal_NC_003070.9	23176930	23179248	Athal_NC_003070.9:23176930-23179248
gene-AT1G62600	25628	Athal_NC_003070.9	23179461	23181519	Athal_NC_003070.9:23179461-23181519
gene-AT1G62610	25629	Athal_NC_003070.9	23181463	23183227	Athal_NC_003070.9:23181463-23183227
gene-AT1G62620	25630	Athal_NC_003070.9	23182644	23185151	Athal_NC_003070.9:23182644-23185151
gene-AT1G62630	25631	Athal_NC_003070.9	23185760	23189224	Athal_NC_003070.9:23185760-23189224
gene-AT1G62640	25632	Athal_NC_003070.9	23192146	23195103	Athal_NC_003070.9:23192146-23195103
gene-AT1G62660	25633	Athal_NC_003070.9	23199612	23203808	Athal_NC_003070.9:23199612-23203808
gene-AT1G62670	25634	Athal_NC_003070.9	23204256	23206822	Athal_NC_003070.9:23204256-23206822
gene-AT1G62680	25635	Athal_NC_003070.9	23207017	23209987	Athal_NC_003070.9:23207017-23209987
gene-AT1G62690	25636	Athal_NC_003070.9	23210414	23211395	Athal_NC_003070.9:23210414-23211395
gene-AT1G62700	25637	Athal_NC_003070.9	23215953	23219209	Athal_NC_003070.9:23215953-23219209
gene-AT1G62710	25638	Athal_NC_003070.9	23223874	23226983	Athal_NC_003070.9:23223874-23226983
gene-AT1G62720	25639	Athal_NC_003070.9	23227532	23229150	Athal_NC_003070.9:23227532-23229150
gene-AT1G62730	25640	Athal_NC_003070.9	23229059	23230818	Athal_NC_003070.9:23229059-23230818
gene-AT1G62740	25641	Athal_NC_003070.9	23230922	23233543	Athal_NC_003070.9:23230922-23233543
gene-AT1G62750	25642	Athal_NC_003070.9	23233434	23236447	Athal_NC_003070.9:23233434-23236447
gene-AT1G62760	25643	Athal_NC_003070.9	23237372	23238644	Athal_NC_003070.9:23237372-23238644
gene-AT1G62770	25644	Athal_NC_003070.9	23245835	23246949	Athal_NC_003070.9:23245835-23246949
gene-AT1G62780	25645	Athal_NC_003070.9	23249145	23251195	Athal_NC_003070.9:23249145-23251195
gene-AT1G62790	25646	Athal_NC_003070.9	23252140	23253743	Athal_NC_003070.9:23252140-23253743
gene-AT1G62800	25647	Athal_NC_003070.9	23253703	23257546	Athal_NC_003070.9:23253703-23257546
gene-AT1G62810	25648	Athal_NC_003070.9	23257610	23262002	Athal_NC_003070.9:23257610-23262002
gene-AT1G62820	25649	Athal_NC_003070.9	23263214	23264399	Athal_NC_003070.9:23263214-23264399
gene-AT1G62830	25650	Athal_NC_003070.9	23264486	23267221	Athal_NC_003070.9:23264486-23267221
gene-AT1G62840	25651	Athal_NC_003070.9	23271416	23272578	Athal_NC_003070.9:23271416-23272578
gene-AT1G62850	25652	Athal_NC_003070.9	23271703	23274340	Athal_NC_003070.9:23271703-23274340
gene-AT1G62870	25653	Athal_NC_003070.9	23283912	23286797	Athal_NC_003070.9:23283912-23286797
gene-AT1G62880	25654	Athal_NC_003070.9	23291955	23295266	Athal_NC_003070.9:23291955-23295266
gene-AT1G62886	25655	Athal_NC_003070.9	23294413	23294710	Athal_NC_003070.9:23294413-23294710
gene-AT1G62895	25656	Athal_NC_003070.9	23295989	23296858	Athal_NC_003070.9:23295989-23296858
gene-AT1G62900	25657	Athal_NC_003070.9	23297720	23298682	Athal_NC_003070.9:23297720-23298682
gene-AT1G62910	25658	Athal_NC_003070.9	23298948	23301141	Athal_NC_003070.9:23298948-23301141
gene-AT1G62914	25659	Athal_NC_003070.9	23301315	23303162	Athal_NC_003070.9:23301315-23303162
gene-AT1G62915	25660	Athal_NC_003070.9	23303241	23304287	Athal_NC_003070.9:23303241-23304287
gene-AT1G62920	25661	Athal_NC_003070.9	23304313	23306374	Athal_NC_003070.9:23304313-23306374
gene-AT1G62930	25662	Athal_NC_003070.9	23306534	23308686	Athal_NC_003070.9:23306534-23308686
gene-AT1G62935	25663	Athal_NC_003070.9	23308760	23309410	Athal_NC_003070.9:23308760-23309410
gene-AT1G62940	25664	Athal_NC_003070.9	23310532	23312795	Athal_NC_003070.9:23310532-23312795
gene-AT1G62950	25665	Athal_NC_003070.9	23314871	23318234	Athal_NC_003070.9:23314871-23318234
gene-AT1G62960	25666	Athal_NC_003070.9	23318187	23320427	Athal_NC_003070.9:23318187-23320427
gene-AT1G62970	25667	Athal_NC_003070.9	23323272	23326188	Athal_NC_003070.9:23323272-23326188
gene-AT1G62975	25668	Athal_NC_003070.9	23328727	23330812	Athal_NC_003070.9:23328727-23330812
gene-AT1G62978	25669	Athal_NC_003070.9	23331462	23331608	Athal_NC_003070.9:23331462-23331608
gene-AT1G62980	25670	Athal_NC_003070.9	23331563	23333246	Athal_NC_003070.9:23331563-23333246
gene-AT1G62981	25671	Athal_NC_003070.9	23333632	23335395	Athal_NC_003070.9:23333632-23335395
gene-AT1G62990	25672	Athal_NC_003070.9	23337167	23340692	Athal_NC_003070.9:23337167-23340692
gene-AT1G63000	25673	Athal_NC_003070.9	23342211	23344120	Athal_NC_003070.9:23342211-23344120
gene-AT1G63010	25674	Athal_NC_003070.9	23347561	23352697	Athal_NC_003070.9:23347561-23352697
gene-AT1G63020	25675	Athal_NC_003070.9	23354685	23362589	Athal_NC_003070.9:23354685-23362589
gene-AT1G63030	25676	Athal_NC_003070.9	23367407	23368416	Athal_NC_003070.9:23367407-23368416
gene-AT1G63050	25677	Athal_NC_003070.9	23375877	23378355	Athal_NC_003070.9:23375877-23378355
gene-AT1G63055	25678	Athal_NC_003070.9	23379665	23380669	Athal_NC_003070.9:23379665-23380669
gene-AT1G63057	25679	Athal_NC_003070.9	23379665	23382989	Athal_NC_003070.9:23379665-23382989
gene-AT1G63060	25680	Athal_NC_003070.9	23383971	23385109	Athal_NC_003070.9:23383971-23385109
gene-AT1G63070	25681	Athal_NC_003070.9	23385324	23387167	Athal_NC_003070.9:23385324-23387167
gene-AT1G63080	25682	Athal_NC_003070.9	23387574	23390838	Athal_NC_003070.9:23387574-23390838
gene-AT1G63090	25683	Athal_NC_003070.9	23390968	23392873	Athal_NC_003070.9:23390968-23392873
gene-AT1G63100	25684	Athal_NC_003070.9	23399112	23402176	Athal_NC_003070.9:23399112-23402176
gene-AT1G63105	25685	Athal_NC_003070.9	23404141	23404537	Athal_NC_003070.9:23404141-23404537
gene-AT1G63110	25686	Athal_NC_003070.9	23404688	23408119	Athal_NC_003070.9:23404688-23408119
gene-AT1G63120	25687	Athal_NC_003070.9	23408804	23411139	Athal_NC_003070.9:23408804-23411139
gene-AT1G63130	25688	Athal_NC_003070.9	23412518	23415155	Athal_NC_003070.9:23412518-23415155
gene-AT1G63140	25689	Athal_NC_003070.9	23417441	23419045	Athal_NC_003070.9:23417441-23419045
gene-AT1G63150	25690	Athal_NC_003070.9	23419294	23421714	Athal_NC_003070.9:23419294-23421714
gene-AT1G63160	25691	Athal_NC_003070.9	23421834	23423914	Athal_NC_003070.9:23421834-23423914
gene-AT1G63170	25692	Athal_NC_003070.9	23425352	23427408	Athal_NC_003070.9:23425352-23427408
gene-AT1G63180	25693	Athal_NC_003070.9	23427405	23429652	Athal_NC_003070.9:23427405-23429652
gene-AT1G63190	25694	Athal_NC_003070.9	23431730	23433178	Athal_NC_003070.9:23431730-23433178
gene-AT1G63200	25695	Athal_NC_003070.9	23433520	23434600	Athal_NC_003070.9:23433520-23434600
gene-AT1G63205	25696	Athal_NC_003070.9	23437689	23438677	Athal_NC_003070.9:23437689-23438677
gene-AT1G63206	25697	Athal_NC_003070.9	23439526	23440931	Athal_NC_003070.9:23439526-23440931
gene-AT1G63210	25698	Athal_NC_003070.9	23443688	23447354	Athal_NC_003070.9:23443688-23447354
gene-AT1G63220	25699	Athal_NC_003070.9	23448812	23450530	Athal_NC_003070.9:23448812-23450530
gene-AT1G63230	25700	Athal_NC_003070.9	23450560	23452372	Athal_NC_003070.9:23450560-23452372
gene-AT1G63240	25701	Athal_NC_003070.9	23455711	23458928	Athal_NC_003070.9:23455711-23458928
gene-AT1G63245	25702	Athal_NC_003070.9	23460198	23460884	Athal_NC_003070.9:23460198-23460884
gene-AT1G63250	25703	Athal_NC_003070.9	23463023	23466508	Athal_NC_003070.9:23463023-23466508
gene-AT1G63260	25704	Athal_NC_003070.9	23466710	23469270	Athal_NC_003070.9:23466710-23469270
gene-AT1G63270	25705	Athal_NC_003070.9	23469554	23471510	Athal_NC_003070.9:23469554-23471510
gene-AT1G63280	25706	Athal_NC_003070.9	23471343	23471705	Athal_NC_003070.9:23471343-23471705
gene-AT1G63290	25707	Athal_NC_003070.9	23471844	23473922	Athal_NC_003070.9:23471844-23473922
gene-AT1G63295	25708	Athal_NC_003070.9	23473975	23475532	Athal_NC_003070.9:23473975-23475532
gene-AT1G63300	25709	Athal_NC_003070.9	23481907	23486220	Athal_NC_003070.9:23481907-23486220
gene-AT1G63310	25710	Athal_NC_003070.9	23486244	23487091	Athal_NC_003070.9:23486244-23487091
gene-AT1G63320	25711	Athal_NC_003070.9	23488884	23489578	Athal_NC_003070.9:23488884-23489578
gene-AT1G63330	25712	Athal_NC_003070.9	23489840	23491981	Athal_NC_003070.9:23489840-23491981
gene-AT1G63340	25713	Athal_NC_003070.9	23491882	23494019	Athal_NC_003070.9:23491882-23494019
gene-AT1G63350	25714	Athal_NC_003070.9	23494643	23497940	Athal_NC_003070.9:23494643-23497940
gene-AT1G63360	25715	Athal_NC_003070.9	23498484	23502321	Athal_NC_003070.9:23498484-23502321
gene-AT1G63370	25716	Athal_NC_003070.9	23503115	23505358	Athal_NC_003070.9:23503115-23505358
gene-AT1G63380	25717	Athal_NC_003070.9	23505250	23506510	Athal_NC_003070.9:23505250-23506510
gene-AT1G63390	25718	Athal_NC_003070.9	23506461	23506967	Athal_NC_003070.9:23506461-23506967
gene-AT1G63400	25719	Athal_NC_003070.9	23507178	23509484	Athal_NC_003070.9:23507178-23509484
gene-AT1G63410	25720	Athal_NC_003070.9	23510075	23511997	Athal_NC_003070.9:23510075-23511997
gene-AT1G63420	25721	Athal_NC_003070.9	23515680	23518944	Athal_NC_003070.9:23515680-23518944
gene-AT1G63430	25722	Athal_NC_003070.9	23522497	23526832	Athal_NC_003070.9:23522497-23526832
gene-AT1G63440	25723	Athal_NC_003070.9	23527570	23531226	Athal_NC_003070.9:23527570-23531226
gene-AT1G63450	25724	Athal_NC_003070.9	23531240	23534569	Athal_NC_003070.9:23531240-23534569
gene-AT1G63460	25725	Athal_NC_003070.9	23534946	23536467	Athal_NC_003070.9:23534946-23536467
gene-AT1G63470	25726	Athal_NC_003070.9	23536466	23539242	Athal_NC_003070.9:23536466-23539242
gene-AT1G63480	25727	Athal_NC_003070.9	23539557	23542233	Athal_NC_003070.9:23539557-23542233
gene-AT1G63490	25728	Athal_NC_003070.9	23544554	23553232	Athal_NC_003070.9:23544554-23553232
gene-AT1G63500	25729	Athal_NC_003070.9	23555399	23558917	Athal_NC_003070.9:23555399-23558917
gene-AT1G63520	25730	Athal_NC_003070.9	23559882	23562153	Athal_NC_003070.9:23559882-23562153
gene-AT1G63522	25731	Athal_NC_003070.9	23562201	23562659	Athal_NC_003070.9:23562201-23562659
gene-AT1G63530	25732	Athal_NC_003070.9	23563315	23565586	Athal_NC_003070.9:23563315-23565586
gene-AT1G63535	25733	Athal_NC_003070.9	23566045	23566227	Athal_NC_003070.9:23566045-23566227
gene-AT1G63540	25734	Athal_NC_003070.9	23566958	23569495	Athal_NC_003070.9:23566958-23569495
gene-AT1G63550	25735	Athal_NC_003070.9	23569538	23571107	Athal_NC_003070.9:23569538-23571107
gene-AT1G63570	25736	Athal_NC_003070.9	23575294	23576468	Athal_NC_003070.9:23575294-23576468
gene-AT1G63580	25737	Athal_NC_003070.9	23577329	23578486	Athal_NC_003070.9:23577329-23578486
gene-AT1G63590	25738	Athal_NC_003070.9	23579896	23580702	Athal_NC_003070.9:23579896-23580702
gene-AT1G63600	25739	Athal_NC_003070.9	23581677	23583019	Athal_NC_003070.9:23581677-23583019
gene-AT1G63610	25740	Athal_NC_003070.9	23583196	23585784	Athal_NC_003070.9:23583196-23585784
gene-AT1G63615	25741	Athal_NC_003070.9	23586927	23588064	Athal_NC_003070.9:23586927-23588064
gene-AT1G63630	25742	Athal_NC_003070.9	23587005	23588421	Athal_NC_003070.9:23587005-23588421
gene-AT1G63640	25743	Athal_NC_003070.9	23588936	23595925	Athal_NC_003070.9:23588936-23595925
gene-AT1G63650	25744	Athal_NC_003070.9	23599413	23603164	Athal_NC_003070.9:23599413-23603164
gene-AT1G63660	25745	Athal_NC_003070.9	23603791	23607275	Athal_NC_003070.9:23603791-23607275
gene-AT1G63670	25746	Athal_NC_003070.9	23607357	23610777	Athal_NC_003070.9:23607357-23610777
gene-AT1G63680	25747	Athal_NC_003070.9	23614340	23617912	Athal_NC_003070.9:23614340-23617912
gene-AT1G63690	25748	Athal_NC_003070.9	23618012	23622396	Athal_NC_003070.9:23618012-23622396
gene-AT1G63700	25749	Athal_NC_003070.9	23624627	23630073	Athal_NC_003070.9:23624627-23630073
gene-AT1G63710	25750	Athal_NC_003070.9	23632178	23634073	Athal_NC_003070.9:23632178-23634073
gene-AT1G63720	25751	Athal_NC_003070.9	23635745	23637577	Athal_NC_003070.9:23635745-23637577
gene-AT1G63730	25752	Athal_NC_003070.9	23641770	23645132	Athal_NC_003070.9:23641770-23645132
gene-AT1G63740	25753	Athal_NC_003070.9	23645206	23649289	Athal_NC_003070.9:23645206-23649289
gene-AT1G63750	25754	Athal_NC_003070.9	23650840	23655453	Athal_NC_003070.9:23650840-23655453
gene-AT1G63770	25755	Athal_NC_003070.9	23657506	23664677	Athal_NC_003070.9:23657506-23664677
gene-AT1G63780	25756	Athal_NC_003070.9	23664830	23667372	Athal_NC_003070.9:23664830-23667372
gene-AT1G63800	25757	Athal_NC_003070.9	23667592	23669125	Athal_NC_003070.9:23667592-23669125
gene-AT1G63810	25758	Athal_NC_003070.9	23669458	23675949	Athal_NC_003070.9:23669458-23675949
gene-AT1G63820	25759	Athal_NC_003070.9	23682278	23684373	Athal_NC_003070.9:23682278-23684373
gene-AT1G63830	25760	Athal_NC_003070.9	23685093	23687374	Athal_NC_003070.9:23685093-23687374
gene-AT1G63840	25761	Athal_NC_003070.9	23689603	23690807	Athal_NC_003070.9:23689603-23690807
gene-AT1G63850	25762	Athal_NC_003070.9	23696720	23699030	Athal_NC_003070.9:23696720-23699030
gene-AT1G63855	25763	Athal_NC_003070.9	23699369	23700967	Athal_NC_003070.9:23699369-23700967
gene-AT1G63860	25764	Athal_NC_003070.9	23701408	23706005	Athal_NC_003070.9:23701408-23706005
gene-AT1G63870	25765	Athal_NC_003070.9	23707131	23711944	Athal_NC_003070.9:23707131-23711944
gene-AT1G63880	25766	Athal_NC_003070.9	23712227	23716206	Athal_NC_003070.9:23712227-23716206
gene-AT1G63900	25767	Athal_NC_003070.9	23716643	23719337	Athal_NC_003070.9:23716643-23719337
gene-AT1G63910	25768	Athal_NC_003070.9	23719783	23721774	Athal_NC_003070.9:23719783-23721774
gene-AT1G63930	25769	Athal_NC_003070.9	23727794	23729403	Athal_NC_003070.9:23727794-23729403
gene-AT1G63940	25770	Athal_NC_003070.9	23729875	23733974	Athal_NC_003070.9:23729875-23733974
gene-AT1G63950	25771	Athal_NC_003070.9	23734848	23735745	Athal_NC_003070.9:23734848-23735745
gene-AT1G63960	25772	Athal_NC_003070.9	23737247	23738633	Athal_NC_003070.9:23737247-23738633
gene-AT1G63970	25773	Athal_NC_003070.9	23738673	23740384	Athal_NC_003070.9:23738673-23740384
gene-AT1G63980	25774	Athal_NC_003070.9	23740493	23743302	Athal_NC_003070.9:23740493-23743302
gene-AT1G63990	25775	Athal_NC_003070.9	23742842	23745385	Athal_NC_003070.9:23742842-23745385
gene-AT1G64000	25776	Athal_NC_003070.9	23747304	23749053	Athal_NC_003070.9:23747304-23749053
gene-AT1G64010	25777	Athal_NC_003070.9	23750852	23751671	Athal_NC_003070.9:23750852-23751671
gene-AT1G64020	25778	Athal_NC_003070.9	23751655	23752121	Athal_NC_003070.9:23751655-23752121
gene-AT1G64030	25779	Athal_NC_003070.9	23752789	23754348	Athal_NC_003070.9:23752789-23754348
gene-AT1G64040	25780	Athal_NC_003070.9	23758241	23760663	Athal_NC_003070.9:23758241-23760663
gene-AT1G64050	25781	Athal_NC_003070.9	23762259	23766146	Athal_NC_003070.9:23762259-23766146
gene-AT1G64060	25782	Athal_NC_003070.9	23769774	23776984	Athal_NC_003070.9:23769774-23776984
gene-AT1G64065	25783	Athal_NC_003070.9	23778255	23779529	Athal_NC_003070.9:23778255-23779529
gene-AT1G64070	25784	Athal_NC_003070.9	23779927	23783449	Athal_NC_003070.9:23779927-23783449
gene-AT1G64080	25785	Athal_NC_003070.9	23784977	23786800	Athal_NC_003070.9:23784977-23786800
gene-AT1G64090	25786	Athal_NC_003070.9	23789062	23791186	Athal_NC_003070.9:23789062-23791186
gene-AT1G64100	25787	Athal_NC_003070.9	23791585	23795563	Athal_NC_003070.9:23791585-23795563
gene-AT1G64105	25788	Athal_NC_003070.9	23795050	23795642	Athal_NC_003070.9:23795050-23795642
gene-AT1G64107	25789	Athal_NC_003070.9	23796066	23796589	Athal_NC_003070.9:23796066-23796589
gene-AT1G64110	25790	Athal_NC_003070.9	23796698	23801799	Athal_NC_003070.9:23796698-23801799
gene-AT1G64130	25791	Athal_NC_003070.9	23803023	23803687	Athal_NC_003070.9:23803023-23803687
gene-AT1G64140	25792	Athal_NC_003070.9	23803793	23807159	Athal_NC_003070.9:23803793-23807159
gene-AT1G64150	25793	Athal_NC_003070.9	23808835	23812725	Athal_NC_003070.9:23808835-23812725
gene-AT1G64160	25794	Athal_NC_003070.9	23813943	23814839	Athal_NC_003070.9:23813943-23814839
gene-AT1G64170	25795	Athal_NC_003070.9	23814984	23818481	Athal_NC_003070.9:23814984-23818481
gene-AT1G64180	25796	Athal_NC_003070.9	23821453	23824359	Athal_NC_003070.9:23821453-23824359
gene-AT1G64185	25797	Athal_NC_003070.9	23824487	23825383	Athal_NC_003070.9:23824487-23825383
