76	32	76	44
66	63	68	67
56	79	35	72
101	3	114	4
63	77	39	85
19	86	16	87
27	99	16	96
50	47	58	62
111	57	77	46
32	102	29	126
80	42	84	36
59	40	92	45
57	18	78	50
33	91	10	89
122	26	121	42
71	21	80	45
69	36	101	63
72	56	75	48
53	92	50	87
124	23	126	18
100	22	111	19
68	51	83	37
52	88	60	72
88	40	66	45
71	56	64	60
70	50	58	43
92	29	76	38
68	50	77	58
71	89	33	52
90	18	107	11
6	46	12	116
85	47	72	55
64	44	54	50
63	42	58	39
54	67	60	42
27	62	31	87
37	88	36	106
74	67	51	41
65	2	105	8
82	24	103	20
10	81	19	130
76	41	82	39
32	73	39	82
42	49	49	83
48	74	39	64
29	157	15	83
32	92	11	92
79	16	130	10
118	20	94	8
69	62	74	63
81	29	100	39
27	82	25	76
55	74	53	66
105	9	85	7
72	26	73	63
95	20	116	10
88	36	118	16
93	12	132	14
39	65	59	88
28	100	12	93
121	15	98	21
75	73	51	73
87	14	88	20
114	10	99	9
68	45	87	23
79	68	77	62
0	136	8	91
79	24	111	33
44	98	53	95
115	37	111	11
54	112	19	70
89	43	73	36
166	30	66	18
37	83	38	95
12	66	11	116
55	37	76	57
82	31	118	22
131	15	137	6
11	102	6	138
36	64	61	60
85	43	64	21
66	34	52	52
9	74	15	100
16	100	12	101
61	59	67	48
13	160	22	126
13	171	18	97
139	10	70	7
86	52	81	49
113	19	110	24
15	71	24	115
63	31	88	31
16	112	26	123
25	92	14	82
38	82	33	66
33	54	41	92
35	68	28	79
107	10	107	26
112	18	95	19
46	62	52	50
60	59	63	71
112	0	78	8
86	14	150	8
99	32	67	52
18	95	15	84
74	33	98	40
43	75	23	113
3	120	15	114
118	18	82	9
1	132	7	87
57	40	73	46
100	6	116	0
86	17	89	35
23	105	18	87
84	61	53	102
42	67	59	84
49	65	40	72
88	64	90	46
68	69	60	58
116	20	114	16
137	4	125	17
65	59	46	47
15	70	33	116
56	44	72	57
31	79	30	126
113	7	105	15
7	56	12	143
21	52	24	95
122	7	97	3
103	4	78	13
13	91	17	126
1	120	4	143
92	25	58	48
86	34	98	42
52	41	85	60
102	41	80	54
37	43	47	52
19	88	14	98
42	76	51	64
83	24	92	24
103	12	111	8
70	44	60	38
90	3	118	0
141	12	97	33
108	45	85	26
63	78	43	60
16	87	13	116
11	113	11	114
78	61	49	82
102	15	113	23
43	48	70	75
86	39	89	70
46	66	54	79
95	19	88	21
74	107	30	76
65	67	64	39
86	36	92	50
103	58	95	40
24	73	36	78
65	41	81	36
12	101	26	128
43	63	60	45
82	33	113	35
10	130	21	72
19	63	59	90
127	9	98	16
85	0	116	2
17	72	30	101
97	38	69	42
84	41	119	24
67	59	95	62
45	23	88	39
34	65	33	78
94	43	83	69
91	30	79	19
10	101	4	108
16	96	19	84
68	63	66	43
1	112	0	149
149	16	136	23
105	35	123	5
90	24	88	25
73	78	42	63
5	74	24	93
71	55	79	66
93	36	86	12
84	35	107	20
27	78	21	59
18	85	10	95
9	127	10	121
27	119	54	99
68	62	46	42
52	51	55	60
68	5	118	25
36	79	25	103
58	29	61	60
47	66	24	58
101	19	86	10
33	84	43	102
44	112	30	64
98	30	84	31
38	69	60	94
108	45	94	40
106	10	107	16
22	98	9	88
21	78	35	73
7	136	3	129
119	1	121	6
43	70	58	70
50	46	56	49
107	30	69	16
94	29	88	22
59	64	47	36
6	83	4	93
157	11	103	21
85	20	90	17
91	38	81	26
20	83	11	135
35	70	29	109
67	87	42	94
80	34	80	43
45	70	22	69
49	77	50	96
97	31	58	22
100	29	76	33
66	74	64	64
43	67	65	69
17	114	24	89
29	91	30	101
57	31	68	32
93	50	78	30
17	74	21	108
83	30	92	36
64	71	44	51
67	69	38	53
47	53	52	67
42	46	48	69
74	11	63	12
118	31	94	9
76	37	89	64
27	102	16	57
79	39	71	60
64	18	94	20
17	83	24	140
119	34	118	28
24	87	37	97
76	13	89	21
14	126	16	133
15	88	13	112
29	111	31	78
21	98	11	103
95	43	100	35
33	92	16	75
109	12	92	12
49	79	31	67
28	85	31	92
35	74	30	68
13	108	19	124
80	20	91	41
89	20	143	20
67	51	48	51
97	26	110	29
21	100	8	91
89	48	60	44
106	24	95	23
97	26	94	39
88	8	79	9
65	67	87	59
120	9	157	21
49	75	36	62
53	19	99	58
55	76	61	68
98	9	105	3
43	99	71	63
81	24	74	45
86	24	106	32
9	85	24	113
37	59	71	69
71	23	110	65
116	8	124	11
81	25	64	69
114	1	140	4
90	49	85	44
101	27	115	50
93	34	74	48
21	89	19	97
40	49	80	56
97	22	91	35
74	45	76	39
45	79	39	63
60	60	89	41
49	109	39	71
13	113	12	101
91	41	89	28
18	109	31	94
88	4	113	10
130	9	108	14
40	87	35	75
96	11	101	2
59	77	49	75
82	40	78	41
75	57	67	70
53	63	92	61
63	75	76	32
18	100	29	110
52	81	61	65
120	6	129	11
94	37	78	37
21	112	32	106
24	108	25	79
47	58	62	60
150	5	104	33
79	52	69	87
78	57	55	32
28	92	44	95
21	133	18	114
81	18	83	9
8	124	8	117
86	31	100	34
13	125	10	89
56	90	74	58
28	82	31	84
39	72	56	43
75	77	81	43
85	23	68	34
116	24	82	19
118	21	91	19
87	19	98	29
17	76	26	61
92	12	126	25
91	32	73	33
18	110	22	87
87	45	95	37
27	77	18	69
63	19	88	32
106	13	111	4
10	88	22	97
92	20	81	14
102	25	103	24
134	6	79	0
60	57	73	65
76	34	70	41
42	138	27	103
65	83	68	68
23	83	23	98
63	56	70	58
42	106	44	119
118	5	108	25
124	5	110	24
31	103	27	90
127	15	68	23
78	47	66	42
92	26	108	29
83	31	138	29
9	115	7	136
33	110	28	104
20	50	34	89
87	38	87	41
102	19	74	35
99	27	31	41
115	16	89	8
61	49	66	42
106	20	103	30
23	112	30	91
83	49	71	69
121	0	77	6
117	26	87	10
105	33	94	37
81	60	44	48
77	77	74	40
79	23	101	46
89	54	90	36
92	20	103	25
34	49	56	40
23	85	16	102
13	134	9	93
44	106	30	72
102	5	121	13
38	84	16	66
40	66	35	46
45	61	69	69
115	6	109	2
78	50	93	21
111	26	90	16
134	22	122	11
86	10	93	15
76	77	67	59
81	34	93	39
83	49	75	33
110	20	102	26
92	9	70	22
54	57	57	66
29	104	53	70
8	119	3	131
70	55	51	44
73	45	112	38
12	129	13	74
99	10	70	17
35	51	39	44
68	55	43	83
117	11	156	9
59	21	91	42
117	30	126	18
87	30	78	35
9	87	14	88
58	39	64	33
77	55	77	49
78	20	111	25
7	75	11	122
109	25	76	29
67	33	57	51
34	63	64	84
69	31	88	52
86	26	83	32
58	50	71	66
60	27	99	60
75	56	60	65
92	27	83	38
42	87	46	94
92	39	136	27
106	36	82	38
107	22	114	20
51	62	45	45
122	17	109	3
80	59	44	43
36	63	51	87
30	90	56	92
84	18	107	35
89	52	86	25
105	25	105	27
90	39	73	32
90	7	75	50
51	48	93	22
5	102	12	117
76	20	77	40
71	59	96	39
87	39	104	16
172	10	97	9
96	58	62	36
72	45	71	42
24	81	26	87
105	12	79	13
35	89	16	98
117	20	102	27
94	25	94	35
147	18	85	16
33	111	27	67
88	15	99	25
4	93	0	115
66	33	95	32
91	48	92	50
98	29	109	28
111	17	106	19
107	9	102	19
52	60	68	52
20	108	25	79
121	28	115	19
124	8	106	4
13	115	17	96
53	16	73	18
37	73	25	77
106	21	109	15
2	89	2	106
65	43	73	33
66	61	56	76
99	8	112	8
152	3	108	4
70	15	100	27
9	80	12	89
123	14	124	10
26	109	37	100
105	40	120	16
97	28	116	33
33	96	30	115
30	106	31	94
107	14	112	30
70	53	60	47
119	39	107	34
91	25	117	28
93	20	103	27
10	113	2	119
60	38	61	38
30	84	21	96
105	24	92	35
5	94	14	107
55	89	34	50
75	40	66	54
84	32	66	26
56	69	31	50
107	0	130	14
88	64	65	47
66	33	82	48
33	86	20	79
11	129	27	119
45	67	42	77
30	92	33	86
84	43	67	43
61	40	84	45
8	127	10	118
114	36	115	32
86	36	74	28
35	100	34	83
93	35	81	33
117	25	66	25
45	57	55	80
112	33	102	25
98	25	106	21
53	59	52	97
109	8	122	10
84	49	70	30
55	67	46	61
123	1	97	4
87	22	72	40
17	83	30	105
62	41	89	57
101	71	70	41
35	69	38	73
16	111	13	103
91	11	130	15
45	73	35	66
44	80	56	71
73	16	112	25
95	22	100	27
90	38	75	30
78	36	88	27
87	26	106	20
117	34	82	45
44	86	36	96
47	88	21	88
50	44	60	53
13	133	15	128
41	94	31	97
54	40	48	63
35	92	23	94
15	84	18	102
112	8	95	14
7	96	18	70
53	75	58	64
64	35	55	28
24	78	18	60
69	63	70	69
43	93	51	79
76	46	93	70
25	122	14	99
38	102	29	66
34	96	16	104
86	23	70	11
86	26	61	35
79	33	113	17
16	73	11	104
32	67	23	68
54	85	49	80
12	115	6	117
72	50	60	35
104	12	70	5
78	45	71	34
107	5	96	7
99	33	98	19
12	68	11	82
63	29	83	35
101	30	109	24
124	12	86	15
92	56	90	28
11	69	7	86
78	31	84	40
100	22	80	21
26	131	44	81
91	47	48	37
39	104	49	61
21	96	20	127
45	36	76	50
13	108	4	99
117	12	110	21
20	98	12	100
21	115	16	88
70	22	92	29
65	46	105	42
104	27	111	7
58	62	44	59
53	90	36	71
109	11	87	13
25	122	32	88
69	26	74	29
95	26	116	15
17	103	24	124
46	64	29	58
64	15	106	32
86	15	81	17
92	14	96	9
28	123	34	115
44	106	48	97
0	141	4	129
108	19	101	18
108	29	92	55
27	78	25	131
83	40	61	68
36	33	41	77
25	94	20	86
48	49	60	71
96	31	70	31
73	47	84	47
102	24	109	35
44	74	63	79
13	87	23	86
22	109	15	122
62	32	73	39
97	12	131	8
16	97	19	88
17	103	11	141
75	41	94	44
102	12	137	15
74	12	89	31
52	51	58	47
53	43	37	28
38	107	21	64
112	11	122	16
33	83	11	49
61	26	87	47
45	87	45	86
27	89	23	89
72	56	53	55
120	18	96	25
47	62	41	61
99	50	69	18
30	81	42	52
82	51	60	51
78	42	67	36
18	139	24	138
4	129	35	105
4	127	11	124
94	31	110	22
32	102	2	152
43	45	51	53
61	78	51	94
107	15	116	4
55	56	58	61
34	109	32	99
56	53	41	48
55	69	34	56
18	79	10	100
109	30	118	6
121	26	85	19
62	77	78	67
106	25	92	22
89	28	114	26
58	41	77	35
10	70	25	133
41	45	43	54
46	92	42	104
127	19	86	13
64	30	97	56
77	41	79	47
54	52	97	40
47	92	42	73
61	68	59	55
105	39	78	32
93	29	90	30
112	19	87	20
76	18	68	17
52	81	54	107
102	23	79	23
7	126	6	93
28	101	22	98
83	22	92	42
108	19	122	10
17	82	31	82
89	39	75	20
26	91	24	96
87	16	75	12
102	29	59	14
57	67	58	51
64	44	69	30
52	121	50	62
109	2	122	5
61	56	85	69
10	100	0	118
87	22	73	25
122	19	85	23
91	52	88	16
66	12	76	32
83	63	57	47
39	64	74	45
88	69	61	52
1	92	0	108
88	55	73	66
65	60	87	33
93	9	76	13
64	50	72	70
135	16	103	17
110	21	100	11
36	92	57	68
11	110	24	95
56	61	33	83
61	60	65	51
79	35	55	28
57	64	57	55
41	78	57	65
45	101	41	66
82	19	90	29
98	44	72	50
99	23	89	20
10	107	13	104
6	122	7	132
103	11	102	6
124	0	142	6
104	11	110	10
45	95	25	101
52	67	28	84
80	49	84	34
93	15	83	14
55	64	61	43
98	25	85	28
105	25	98	21
109	25	73	18
79	34	79	26
5	90	2	114
41	68	31	71
76	42	71	62
82	49	86	40
84	16	118	18
64	53	76	66
71	27	75	24
34	81	34	103
116	28	77	18
16	86	12	93
133	19	122	23
38	102	23	96
93	19	108	27
4	104	11	119
32	93	28	105
76	51	56	41
109	19	129	17
110	16	121	10
114	13	60	14
54	97	37	77
93	15	117	32
6	98	25	142
49	69	70	81
44	124	40	50
44	44	79	44
88	47	40	49
101	33	88	37
99	59	50	71
90	15	87	15
97	27	77	19
80	17	95	18
70	51	62	74
80	42	34	37
101	37	82	24
66	65	67	43
121	10	99	21
126	18	86	18
84	22	48	16
39	70	50	83
52	63	47	68
38	59	50	94
7	62	18	109
119	19	84	24
98	30	101	15
64	33	60	15
112	1	122	6
8	121	18	141
29	121	18	93
84	21	100	49
106	40	84	42
102	21	120	20
65	11	78	24
60	69	38	72
79	54	72	32
39	64	54	72
57	65	57	66
100	20	114	36
25	66	35	90
119	44	88	27
97	29	77	16
107	9	98	16
53	101	42	57
60	23	111	23
107	41	90	17
41	76	47	99
42	68	38	107
57	62	93	54
67	66	68	54
111	23	76	16
43	82	67	69
76	45	74	42
10	78	28	100
21	47	61	67
128	3	115	4
137	5	126	1
24	110	50	87
96	6	122	7
114	5	125	6
61	57	68	49
61	53	45	71
108	24	109	14
12	123	14	126
51	67	73	65
75	21	87	32
88	51	74	31
52	46	65	41
29	67	32	90
83	38	46	44
79	30	96	21
55	87	62	44
89	26	81	26
75	20	83	28
54	103	64	100
92	64	73	38
85	17	113	28
68	41	104	46
35	74	35	63
88	22	100	23
70	71	82	42
107	16	73	14
97	6	102	5
105	17	113	5
61	35	63	46
80	29	132	28
17	117	11	87
99	48	72	48
35	107	47	105
72	32	103	27
5	95	15	121
51	60	40	56
51	75	48	78
90	7	110	9
131	15	105	14
101	3	73	14
24	106	36	111
88	18	91	14
72	26	70	35
17	93	16	85
66	69	62	72
13	99	12	112
22	78	31	83
15	99	18	62
64	58	67	70
100	30	82	26
43	88	45	96
79	40	47	17
59	59	63	34
107	26	60	16
56	62	46	86
48	47	93	39
72	28	94	35
29	84	51	78
50	82	38	109
61	57	75	61
119	14	83	6
92	14	98	4
73	68	37	56
83	25	87	24
63	10	125	7
90	36	75	43
5	87	10	84
73	54	81	63
73	53	78	68
67	47	38	65
89	28	68	27
80	23	103	18
64	77	50	48
73	17	139	4
89	11	95	19
117	30	99	18
29	89	33	78
85	37	52	58
56	49	70	65
80	48	111	64
66	37	55	21
80	20	85	10
9	136	15	108
93	14	90	39
21	92	11	125
50	45	62	66
73	40	91	59
111	14	135	23
31	95	33	77
12	98	9	91
48	52	51	65
5	139	3	104
36	89	22	90
30	78	39	87
88	14	116	2
44	76	32	64
80	31	90	23
66	2	129	35
105	22	106	23
45	103	71	66
100	37	79	26
24	136	8	117
73	73	71	58
54	82	54	81
73	80	68	50
62	69	55	79
102	33	62	47
72	94	60	68
85	20	105	24
21	96	41	74
81	21	107	23
110	33	113	19
42	83	35	67
26	67	17	114
121	15	111	3
54	98	35	111
33	69	9	69
2	113	15	104
115	16	117	26
61	27	88	47
89	28	66	35
36	46	45	61
92	1	176	0
119	9	63	10
66	85	39	60
63	41	81	38
61	39	53	48
95	13	123	19
57	70	80	77
104	44	58	48
36	84	31	84
69	75	45	64
100	11	81	15
92	22	60	11
118	12	141	14
15	75	43	131
48	94	51	52
94	10	98	6
105	24	85	20
37	61	51	89
97	17	107	19
49	112	53	77
102	19	93	22
29	119	21	79
58	80	55	65
44	45	88	81
100	31	108	21
18	120	10	119
21	117	39	72
7	87	0	110
14	96	19	124
12	103	0	75
72	11	118	17
88	26	83	44
18	78	24	91
98	14	138	14
89	31	88	33
21	118	26	104
76	46	92	29
77	55	75	49
63	78	31	78
63	8	77	16
101	12	111	0
113	30	91	29
59	54	96	42
94	13	93	6
39	71	40	79
56	70	46	90
139	3	79	6
9	128	23	89
23	87	14	97
66	43	61	59
112	23	87	7
25	66	13	120
26	56	29	80
4	62	4	94
63	26	94	29
91	14	96	24
27	83	17	73
164	3	108	8
4	101	11	103
11	90	2	113
30	108	16	120
89	41	83	33
104	31	94	43
79	31	87	36
35	75	28	77
4	118	16	108
26	126	16	104
9	126	15	93
59	107	36	87
75	5	145	1
119	1	117	0
53	65	67	79
33	106	23	92
116	7	116	4
123	32	97	19
16	90	25	91
112	9	104	12
68	74	49	69
92	28	118	42
95	22	94	28
18	89	5	128
92	18	86	35
74	41	120	36
72	66	45	73
94	20	93	29
10	108	15	81
4	91	6	86
46	60	58	31
7	89	11	98
63	67	58	65
83	19	80	39
87	51	68	24
76	27	95	18
106	26	108	15
52	53	61	63
105	27	75	24
57	46	69	50
80	65	41	89
91	0	117	7
82	27	73	31
33	105	54	88
29	91	24	90
16	137	23	74
96	13	113	6
110	45	76	53
109	21	103	20
14	110	16	88
89	46	81	31
26	24	76	61
82	17	63	54
123	9	104	19
83	28	83	34
126	15	104	8
38	116	61	108
19	93	18	113
105	21	106	22
87	65	58	42
79	15	74	5
68	41	57	57
55	60	62	79
122	0	125	4
88	31	63	12
3	123	1	88
32	109	33	94
124	6	108	11
26	125	20	112
7	94	14	69
94	23	106	29
85	21	69	21
67	41	55	32
3	121	8	127
107	35	86	13
97	9	89	14
69	50	60	33
102	5	98	19
42	108	15	126
74	69	75	71
36	75	11	117
15	82	25	111
61	72	44	65
82	40	95	49
97	30	98	30
7	80	12	75
8	44	37	104
108	1	71	10
84	31	81	20
57	48	57	38
12	111	11	115
64	61	58	60
83	46	106	52
107	4	111	6
34	92	23	72
108	21	119	16
12	93	10	90
46	69	29	71
83	36	115	26
77	31	82	7
44	51	61	60
95	24	80	50
34	102	18	87
95	10	114	22
11	84	25	92
102	18	122	8
146	11	89	23
62	32	75	27
48	57	29	34
118	19	112	16
28	77	25	93
80	45	96	58
135	19	94	25
27	121	37	111
34	110	43	125
109	35	100	32
62	83	45	75
23	65	54	79
42	99	31	88
59	50	66	48
34	84	29	74
45	75	71	82
66	82	42	60
61	79	38	44
54	71	51	66
80	42	74	49
92	25	64	26
121	10	109	12
113	15	91	16
63	40	64	55
8	86	21	134
38	95	53	90
121	12	135	3
99	52	72	42
5	110	10	118
76	62	80	65
27	76	49	81
78	64	62	34
8	95	8	118
91	64	52	44
10	101	13	127
102	19	93	27
79	66	88	69
48	50	64	50
67	35	72	39
34	88	26	62
32	84	42	98
54	30	56	51
17	87	12	112
96	30	72	47
22	105	33	102
25	95	29	103
55	83	55	78
11	69	17	95
104	16	93	10
56	58	70	49
97	13	132	13
37	86	54	88
15	73	27	125
58	55	46	45
14	113	6	58
33	73	25	69
33	90	26	75
92	49	79	56
16	90	22	103
9	85	6	120
65	46	50	47
18	124	19	112
69	16	90	10
134	20	99	6
57	47	60	31
21	105	11	107
85	14	98	37
34	86	47	89
96	10	107	22
130	15	137	5
7	109	41	85
2	139	3	104
3	145	6	112
94	16	98	20
27	81	40	88
67	14	119	39
75	65	36	39
15	104	23	95
39	105	26	74
70	48	69	38
35	44	85	34
72	65	62	83
30	86	38	87
111	9	85	7
24	146	34	72
43	48	29	58
37	76	35	86
23	123	26	99
41	86	53	93
22	110	25	88
96	17	87	23
63	47	52	75
83	37	55	26
76	15	120	24
84	34	74	48
93	30	88	21
10	119	13	101
27	98	15	84
97	34	103	45
100	44	77	31
92	10	80	6
103	35	77	28
18	80	15	76
113	26	71	14
69	52	80	53
12	91	13	66
28	109	28	138
37	98	42	94
48	79	39	57
28	72	25	70
75	19	87	19
89	10	101	0
83	54	52	54
54	77	42	59
4	77	20	87
65	65	42	81
33	130	42	120
5	98	7	87
125	0	125	31
134	14	116	24
68	90	51	50
31	76	29	95
66	20	68	42
35	72	12	98
62	101	51	65
66	38	71	21
56	64	60	61
36	89	21	91
82	2	66	6
48	47	86	80
84	49	88	24
10	100	23	97
98	19	87	30
102	26	96	18
62	22	74	20
86	21	134	12
113	8	113	4
82	21	78	46
64	78	70	66
74	51	29	61
45	91	33	103
65	51	44	69
75	20	70	7
45	93	32	96
72	41	83	38
55	40	44	52
83	40	78	32
8	116	4	102
51	60	61	61
68	97	58	72
57	55	61	53
109	29	90	20
107	23	81	24
102	19	88	14
66	84	38	69
22	90	7	98
110	38	82	27
111	26	107	50
105	17	95	27
115	31	83	14
8	126	7	137
110	48	105	20
32	95	28	82
130	18	84	13
16	83	27	93
20	85	18	68
82	67	64	62
52	59	54	88
61	20	96	46
137	42	120	36
14	91	8	111
94	37	100	39
59	80	27	68
19	94	18	95
90	25	117	33
105	5	116	16
37	117	13	133
40	81	18	112
85	40	100	24
79	20	107	32
110	22	88	25
78	27	91	27
103	0	95	6
41	72	64	80
114	12	110	35
81	28	118	44
20	108	31	102
55	74	50	84
98	16	91	28
10	140	27	121
73	73	33	39
84	19	91	10
61	50	56	82
26	62	16	120
66	15	75	26
130	9	78	10
73	51	66	44
63	61	51	71
22	125	29	105
44	67	40	49
14	71	29	121
109	23	128	31
48	64	31	107
109	16	137	18
8	118	29	128
2	141	1	83
28	80	18	78
25	57	55	68
41	130	29	131
88	22	126	28
17	121	24	105
78	59	77	40
97	38	60	13
90	21	112	13
66	45	83	69
104	56	66	23
34	91	13	100
107	15	114	22
111	6	99	13
96	14	126	13
25	76	54	98
21	66	38	84
31	68	25	91
94	16	112	20
21	111	21	91
44	64	39	103
40	85	47	88
84	27	96	21
97	16	113	22
80	53	72	30
13	83	17	109
72	8	96	20
70	40	92	28
74	69	47	56
153	9	127	2
0	93	1	120
49	65	36	60
27	92	34	87
47	63	22	78
38	33	37	49
66	36	93	28
51	94	40	76
122	5	139	9
110	13	112	17
94	34	88	57
17	72	23	107
76	77	48	64
94	9	110	10
61	112	24	91
115	23	91	37
35	78	47	79
111	31	78	20
104	24	124	8
61	45	78	40
107	29	81	19
26	75	25	116
76	39	48	54
24	101	13	72
25	129	13	90
71	42	77	33
65	64	58	49
32	78	34	100
105	42	128	39
51	70	44	113
81	12	108	16
107	42	105	45
111	27	84	18
151	20	91	6
105	28	100	33
40	88	51	99
58	96	42	83
53	52	69	59
18	67	33	101
77	39	109	25
52	73	72	66
28	86	27	81
35	91	24	88
39	90	40	47
37	82	48	75
86	31	109	21
109	11	90	19
108	15	90	16
119	16	110	8
56	56	52	52
82	44	51	71
141	3	119	0
94	32	95	13
99	20	114	8
30	81	33	85
80	58	76	40
26	82	44	67
10	135	13	95
121	4	111	13
88	52	85	29
79	28	97	31
101	4	92	23
95	30	80	27
87	20	100	14
84	39	79	25
73	29	97	48
9	137	11	112
2	110	3	142
0	114	0	125
12	90	11	110
25	122	23	136
114	9	88	28
76	31	59	39
43	76	28	95
125	4	83	6
46	62	47	56
83	34	82	27
118	10	103	10
49	59	37	102
23	87	10	113
14	103	8	107
113	10	138	7
32	115	22	104
87	27	105	15
96	46	63	41
38	73	48	74
75	51	78	56
66	57	75	55
35	92	47	77
101	1	138	0
103	15	139	5
57	91	53	60
9	75	4	124
65	72	93	40
78	30	112	12
74	26	58	16
61	36	68	46
8	94	9	85
62	82	54	84
111	26	133	40
98	18	83	19
57	61	58	46
75	42	85	17
25	78	30	123
107	10	102	35
60	83	39	50
96	18	102	30
63	81	73	52
79	10	78	1
113	32	127	17
28	88	21	98
40	96	26	90
19	122	10	106
67	59	47	64
49	60	47	60
98	18	92	16
80	5	99	13
76	69	80	58
68	5	118	17
127	11	93	13
127	10	124	18
89	43	93	25
17	85	29	113
21	122	23	83
120	10	100	8
45	111	17	68
22	85	57	133
108	15	86	18
104	8	109	21
129	13	134	8
35	82	64	51
93	44	82	42
10	101	24	90
23	73	20	78
3	150	1	124
24	86	23	109
16	73	27	101
132	12	108	16
68	40	68	54
125	12	118	2
98	15	100	14
85	23	57	56
73	29	67	22
129	30	101	19
38	107	27	99
110	43	61	33
17	117	16	115
59	56	69	53
31	55	64	65
49	43	50	60
106	41	70	46
135	25	126	21
17	83	12	125
63	55	62	56
71	41	48	54
88	34	82	11
59	78	41	81
51	68	82	53
14	98	14	80
14	114	12	110
24	99	25	108
97	14	136	12
131	33	84	26
19	97	25	88
47	55	37	77
155	13	111	9
86	17	108	12
18	113	17	89
48	42	43	49
80	64	105	37
105	25	90	12
34	92	28	89
4	91	1	109
96	21	137	26
75	83	55	59
12	134	6	146
95	18	99	31
79	14	106	15
142	9	120	5
8	121	12	91
102	14	124	11
83	27	104	36
21	90	23	80
9	120	13	105
119	21	81	16
98	14	122	17
85	19	62	21
97	36	98	35
17	89	32	102
19	89	13	141
53	75	75	52
102	24	91	28
102	38	65	28
98	26	69	12
100	38	102	35
85	46	46	42
49	64	67	36
106	71	71	42
64	34	100	59
58	70	34	89
45	64	48	43
136	18	117	23
69	38	47	62
100	69	62	27
93	10	105	9
31	80	26	46
76	56	68	58
120	12	73	17
58	64	39	84
87	21	68	34
26	65	32	96
126	29	92	23
121	36	85	52
66	73	43	73
33	77	30	48
93	17	95	31
14	97	17	85
68	68	58	33
94	14	129	7
73	59	67	43
109	35	97	35
65	70	29	49
27	80	23	106
31	89	46	70
41	82	30	44
20	88	15	80
93	28	100	25
43	76	59	64
7	123	4	155
30	89	19	59
21	94	31	97
59	51	63	42
49	69	51	79
97	21	97	11
105	38	80	10
39	103	53	73
24	68	35	69
81	59	92	46
63	29	70	31
23	65	37	113
68	35	67	34
17	88	20	101
62	62	45	51
96	22	97	20
76	11	125	29
57	87	25	92
23	80	21	69
25	94	29	100
125	24	70	18
121	4	110	9
82	23	104	20
21	111	11	134
39	70	53	67
119	9	101	0
32	61	44	59
64	49	59	53
92	6	124	3
24	85	27	94
1	113	6	88
34	89	25	87
87	26	97	15
17	104	21	101
102	5	123	8
63	12	140	21
47	79	22	55
101	26	60	40
98	16	109	9
51	38	66	68
61	24	100	26
7	132	15	110
60	14	100	12
127	37	99	45
36	104	34	92
30	66	32	103
63	52	49	62
124	12	101	11
59	49	63	72
124	14	118	0
38	60	53	65
33	85	54	65
129	21	104	15
59	84	48	82
76	47	61	34
84	30	74	18
141	10	145	19
39	101	22	99
95	11	109	18
70	33	72	26
114	13	107	6
61	22	110	25
77	56	72	63
71	29	62	24
17	92	10	106
77	52	71	64
103	11	81	6
45	96	17	40
39	88	56	65
23	121	26	115
49	69	70	85
96	18	92	16
79	19	94	22
136	11	76	2
90	12	74	17
73	58	93	36
108	38	64	23
19	71	19	95
16	103	14	101
28	55	31	96
37	48	49	81
96	21	105	31
83	36	79	48
92	20	89	9
55	20	108	26
88	12	103	16
58	81	53	72
9	92	17	128
130	4	105	3
60	73	32	55
82	70	45	38
20	68	15	100
30	63	30	78
99	14	80	7
43	47	70	59
122	24	104	28
41	80	48	84
30	97	52	81
90	26	107	10
9	129	13	88
12	105	18	76
22	89	17	102
31	125	32	76
14	103	13	87
93	5	127	14
124	25	97	4
83	32	78	42
53	119	47	117
54	42	76	51
40	79	44	107
54	103	31	109
71	37	89	29
81	21	104	8
9	117	12	116
37	53	64	50
102	0	119	4
5	116	17	147
145	12	82	9
88	50	80	73
16	72	22	67
36	82	38	87
35	77	62	65
81	49	56	33
61	65	55	58
38	95	33	93
118	29	101	36
112	16	96	22
63	42	31	37
112	34	106	24
105	27	80	8
40	45	32	60
48	44	33	38
74	16	102	40
98	44	68	37
33	116	37	88
19	114	31	94
45	72	60	75
96	20	132	10
71	20	112	23
72	38	84	67
10	92	16	135
113	23	100	24
93	33	74	49
39	49	47	73
46	66	30	68
34	116	7	106
60	85	52	66
86	59	112	59
97	43	94	40
63	70	43	76
140	2	130	2
29	49	33	66
69	52	76	55
4	56	6	126
74	44	125	42
113	7	112	23
8	96	12	65
33	46	44	44
43	63	41	117
47	46	48	59
113	54	53	42
105	0	96	17
135	15	117	13
64	72	64	64
127	26	101	24
113	57	69	58
93	8	70	17
87	31	91	48
46	91	40	65
90	42	59	29
110	34	70	30
116	6	77	12
76	51	63	47
46	82	44	87
103	15	92	13
0	125	16	106
78	15	56	14
76	48	60	52
10	169	12	119
94	50	77	20
115	14	98	0
38	68	56	110
63	68	77	65
94	43	83	24
124	37	118	8
52	48	46	59
79	60	72	38
127	10	135	5
76	52	67	43
8	86	9	86
119	24	101	9
25	110	23	70
65	61	40	88
26	104	23	123
56	85	46	74
73	35	47	38
55	72	33	58
21	91	36	75
100	12	117	26
29	90	21	109
12	127	22	73
14	118	0	143
37	72	30	38
88	25	102	32
88	52	60	54
13	74	19	96
135	3	124	8
92	39	71	23
12	122	18	121
96	35	94	27
12	140	23	93
43	44	58	38
68	34	69	41
62	60	64	62
