Taxon_name,Pop_ID,Sample_name,Country,Lat,Long,Alt,Author,Data_type,VCF,Notes:
Arabidopsis thaliana,Cepet,Athal_CEPE-A,France,43.76,1.44,125,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Saint-Rome-de-Cernon,Athal_CERN-A,France,44.01,2.97,406,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Saint-Rome-de-Cernon,Athal_CERN-B,France,44.01,2.97,407,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Châteaude Cas (Espinas),Athal_DECA-A,France,44.2,1.77,234,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Lectoure,Athal_LECT-A,France,43.91,0.63,85,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Lectoure,Athal_LECT-B,France,43.91,0.63,85,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Saint Medard,Athal_MEDA-A,France,43.49,0.46,180,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Merens-les-Vals,Athal_MERE-A,France,42.66,1.84,1080,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Merens-les-Vals,Athal_MERE-B,France,42.66,1.84,1080,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Ferrières,Athal_FERR-A,France,43.66,2.44,541,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Merville,Athal_MERV-A,France,43.72,1.3,156,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Merville,Athal_MERV-B,France,43.73,1.25,123,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Les pujols,Athal_LESP-A,France,43.09,1.72,290,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Chein-dessus,Athal_CHEI-A,France,43.01,0.87,603,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Cier sur Luchon,Athal_CIER-A,France,42.85,0.6,594,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Cier de Luchon,Athal_CIER-B,France,42.86,0.6,667,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Cier de Luchon,Athal_CIER-C,France,42.86,0.6,656,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Ville-Dieu-du-temple,Athal_DIEU-A,France,44.06,1.22,91,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Cintegabelle,Athal_CINT-A,France,43.31,1.52,204,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Cintegabelle,Athal_CINT-B,France,43.31,1.52,204,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Saint Clar-de-Rivière,Athal_CLAR-A,France,43.46,1.22,218,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Saint Clar-de-Rivière,Athal_CLAR-B,France,43.47,1.22,218,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Saint Clar-de-Rivière,Athal_CLAR-C,France,43.46,1.22,218,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Colombiès,Athal_COLO-A,France,44.35,2.34,670,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Colombiès,Athal_COLO-B,France,44.35,2.34,664,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Colombiès,Athal_COLO-C,France,44.35,2.34,664,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Villecomtal,Athal_COMT-A,France,44.54,2.6,558,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Monblanc,Athal_MONB-A,France,43.47,0.99,231,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Monestiès,Athal_MONE-A,France,44.12,2.09,405,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Monferran-Savès,Athal_MONF-A,France,43.62,0.97,209,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montans,Athal_MONT-A,France,43.85,1.87,156,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montans,Athal_MONT-B,France,43.85,1.87,156,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montbrun bocage,Athal_MONTB-A,France,43.13,1.27,281,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montgaillard,Athal_MONTG-B,France,43.13,0.11,437,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montgaillard,Athal_MONTG-D,France,43.13,0.11,437,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montiès,Athal_MONTI-A,France,43.39,0.67,313,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montiès,Athal_MONTI-B,France,43.38,0.67,313,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montiès,Athal_MONTI-D,France,43.38,0.67,313,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montmajou (Cierde Luchon),Athal_MONTM-A,France,42.86,0.6,792,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Montmajou (Cierde Luchon),Athal_MONTM-B,France,42.86,0.6,774,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Loubens-Lauragais,Athal_LOUB-A,France,43.57,1.79,220,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Loubens-Lauragais,Athal_LOUB-B,France,43.57,1.79,217,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Moularès,Athal_MOUL-A,France,44.09,2.3,428,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Cransac (Aubin),Athal_CRAN-A,France,44.53,2.26,318,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Grézian,Athal_GREZ-A,France,42.88,0.35,740,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Esperausses,Athal_ESPE-B,France,43.69,2.53,573,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Saint Julien de Malmont (St,Athal_JULI-A,France,44.52,2.36,407,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Lunax,Athal_LUNA-A,France,43.34,0.69,283,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Luzenac (Garanou),Athal_LUZE-A,France,42.76,1.75,584,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Juzes,Athal_JUZE-A,France,43.45,1.79,235,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Luzenac (Garanou),Athal_LUZE-B,France,42.76,1.75,584,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Luzenac (Garanou),Athal_LUZE-D,France,42.76,1.75,584,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Luzenac (Garanou),Athal_LUZE-E,France,42.76,1.75,584,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Juzet d'Izaut,Athal_JUZET-A,France,42.98,0.76,571,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Juzet d'Izaut,Athal_JUZET-B,France,42.98,0.76,576,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Juzet d'Izaut,Athal_JUZET-C,France,42.98,0.76,576,Roux,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/12_Athaliana_Roux_pool/Athal_full_concatened.vcf.gz,
Arabidopsis thaliana,Terz,pAthal_Terz,Italia,46.21,10.57,945,Gunther,PoolSeq,/lu213/james.whiting/RepAdapt/data/VCFs/11_Athaliana_Gunther_pool/Athal_full_concatened.vcf.gz,All fine
Arabidopsis thaliana,ViozCoro,pAthal_ViozCoro,Italia,46.22,10.4,2350,Gunther,PoolSeq,,
Arabidopsis thaliana,Juval,pAthal_Juval,Italia,46.39,10.6,657,Gunther,PoolSeq,,
Arabidopsis thaliana,Laatsch,pAthal_Laatsch,Italia,46.41,10.33,1010,Gunther,PoolSeq,,
Arabidopsis thaliana,Finail,pAthal_Finail,Italia,46.46,10.5,2270,Gunther,PoolSeq,,
Boechera stricta,HZ015,Bstricta_HZ015_BCCAX,USA,44.97,-114.09,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,"Empty rows can't be match to VCF IDs based on current information, but roughly enough rows for remaining VCF IDs that are not included here"
Boechera stricta,HZ024,Bstricta_HZ024_BCCAU,USA,44.96,-114.07,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ037,Bstricta_HZ037_BCCGN,USA,44.96,-114.07,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ041,Bstricta_HZ041_BCCGG,USA,45.03,-114.11,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ053,Bstricta_HZ053_BCCGB,USA,45.13,-114.14,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ057,Bstricta_HZ057_BCCCZ,USA,44.58,-114.42,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ062,Bstricta_HZ062_BCCCX,USA,44.58,-114.42,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ068,Bstricta_HZ068_BCCCS,USA,44.4,-114.39,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ088,Bstricta_HZ088_BCCCO,USA,44.44,-114.73,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ097,Bstricta_HZ097_BCCCH,USA,44.44,-114.73,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ102,Bstricta_HZ102_BCCCC,USA,44.46,-114.75,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ104,Bstricta_HZ104_BCCCA,USA,44.46,-114.75,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ110,Bstricta_HZ110_BCBYX,USA,44.46,-114.75,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ117,Bstricta_HZ117_BCBYT,USA,44.48,-114.73,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ121,Bstricta_HZ121_BCBYO,USA,44.48,-114.73,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ140,Bstricta_HZ140_BCBXU,USA,44.49,-114.73,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ143,Bstricta_HZ143_BCCBW,USA,44.49,-114.73,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ152,Bstricta_HZ152_BCCBT,USA,44.5,-114.75,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ156,Bstricta_HZ156_BCCBP,USA,44.5,-114.75,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ160,Bstricta_HZ160_BCCBN,USA,44.46,-114.75,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ170,Bstricta_HZ170_BCCBG,USA,44.58,-114.42,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ300,Bstricta_HZ300_BCCAO,USA,44.79,-113.78,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ334,Bstricta_HZ334_BCCAH,USA,44.8,-113.8,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ337,Bstricta_HZ337_BCCAC,USA,44.79,-113.78,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ349,Bstricta_HZ349_BCBZY,USA,45.08,-114.09,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ365,Bstricta_HZ365_BCBZW,USA,45.11,-114.08,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ374,Bstricta_HZ374_BCBZT,USA,44.86,-114.3,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ411,Bstricta_HZ411_BCBZS,USA,44.79,-114.26,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ422,Bstricta_HZ422_BCCAP,USA,44.83,-114.25,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ444,Bstricta_HZ444_BCBZC,USA,44.75,-114.26,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,HZ449,Bstricta_HZ449_BCCBY,USA,44.44,-114.73,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP086,Bstricta_RP086_BCCBA,USA,38.73,-106.82,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP104,Bstricta_RP104_APSAZ,USA,44.43,-112.89,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP117,Bstricta_RP117_BCCBZ,USA,44.96,-114.07,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP132,Bstricta_RP132_APSBU,USA,44.64,-114.54,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP135,Bstricta_RP135_BCCAW,USA,45.55,-113.77,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP154,Bstricta_RP154_BCCAT,USA,36.45,-118.23,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP176,Bstricta_RP176_APSCO,USA,42.48,-110.62,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP183,Bstricta_RP183_APSGC,USA,44.86,-118.26,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP188,Bstricta_RP188_AOBCB,USA,44.81,-114.27,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP193,Bstricta_RP193_AOBCC,USA,44.8,-113.78,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP195,Bstricta_RP195_APSGY,USA,37.81,-109.82,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP207,Bstricta_RP207_BCCGO,USA,37.52,-112.7,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP220,Bstricta_RP220_APSHT,USA,38.67,-106.84,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP221,Bstricta_RP221_AOAZO,USA,38.86,-107.15,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP223,Bstricta_RP223_BCCGH,USA,44.37,-115.4,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP224,Bstricta_RP224_APSNN,USA,45.44,-113.84,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP225,Bstricta_RP225_AOAZP,USA,45.1,-113.42,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP227,Bstricta_RP227_AOAZT,USA,44.48,-115.32,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP229,Bstricta_RP229_APSOB,USA,38.83,-106.84,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP230,Bstricta_RP230_APSON,USA,44.5,-114.75,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP232,Bstricta_RP232_APSAH,USA,44.7,-114.32,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP233,Bstricta_RP233_APSAN,USA,45.6,-113.68,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP234,Bstricta_RP234_AOAZU,USA,38.96,-106.99,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP235,Bstricta_RP235_APSAO,USA,44.38,-113.41,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP236,Bstricta_RP236_APSAP,USA,39.77,-110.92,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP237,Bstricta_RP237_AOAZW,USA,44.97,-114.17,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP239,Bstricta_RP239_AOBAO,USA,44.96,-114.19,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP240,Bstricta_RP240_APSAS,USA,44.74,-114.3,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
Boechera stricta,RP241,Bstricta_RP241_APSAT,USA,44.68,-114.34,,Mitchell-Olds,Individual,/lu213/james.whiting/RepAdapt/data/VCFs/05_Bstricta_MitchellOlds_wgs/Bstricta_full_concatened.vcf.gz,
