gene_ID	OF_ID	seqname	start	end	gea_gene
PITA_11588	11074	scaffold89729	1695	10931	scaffold89729:1695-10931
PITA_11589	11075	C5023257	35577	38017	C5023257:35577-38017
PITA_11590	11076	scaffold41215	299982	301602	scaffold41215:299982-301602
PITA_11591	11077	scaffold176872	59627	61455	scaffold176872:59627-61455
PITA_11592	11078	scaffold21173	211	9733	scaffold21173:211-9733
PITA_11593	11079	scaffold43499	106842	107876	scaffold43499:106842-107876
PITA_11594	11080	scaffold114322	58863	64958	scaffold114322:58863-64958
PITA_11595	11081	scaffold30123	12703	14357	scaffold30123:12703-14357
PITA_11596	11082	scaffold114652	8633	10901	scaffold114652:8633-10901
PITA_11597	11083	C4156905	4430	6151	C4156905:4430-6151
PITA_11598	11084	super4278	45781	50339	super4278:45781-50339
PITA_11599	11085	scaffold45726	229024	231279	scaffold45726:229024-231279
PITA_11600	11086	scaffold23446	75491	103765	scaffold23446:75491-103765
PITA_11601	11087	C4419431	3010	4527	C4419431:3010-4527
PITA_11602	11088	C5112475	78148	82707	C5112475:78148-82707
PITA_11603	11089	scaffold176717	7087	16070	scaffold176717:7087-16070
PITA_11605	11090	super1681	192594	193792	super1681:192594-193792
PITA_11606	11091	super2885	148885	149978	super2885:148885-149978
PITA_11607	11092	scaffold177872	127067	129163	scaffold177872:127067-129163
PITA_11608	11093	scaffold225788	11934	64523	scaffold225788:11934-64523
PITA_11609	11094	scaffold226053	55930	56656	scaffold226053:55930-56656
PITA_11610	11095	scaffold56143	105908	121756	scaffold56143:105908-121756
PITA_11611	11096	scaffold206510	88114	88936	scaffold206510:88114-88936
PITA_11612	11097	scaffold112865	151207	152498	scaffold112865:151207-152498
PITA_11613	11098	super784	579327	582214	super784:579327-582214
PITA_11614	11099	scaffold156296	12728	13733	scaffold156296:12728-13733
PITA_11615	11100	super2659	194100	196327	super2659:194100-196327
PITA_11616	11101	C4857427	23975	24889	C4857427:23975-24889
PITA_11617	11102	scaffold32251	40133	40913	scaffold32251:40133-40913
PITA_11618	11103	scaffold186612	63742	65708	scaffold186612:63742-65708
PITA_11619	11104	scaffold83543	255996	258227	scaffold83543:255996-258227
PITA_11620	11105	C5170203	63269	63777	C5170203:63269-63777
PITA_11621	11106	scaffold82951	18004	41029	scaffold82951:18004-41029
PITA_11622	11107	scaffold186737	19750	23527	scaffold186737:19750-23527
PITA_11623	11108	scaffold80216	231981	234282	scaffold80216:231981-234282
PITA_11624	11109	C4993693	20542	22898	C4993693:20542-22898
PITA_11625	11110	scaffold37133	167104	192579	scaffold37133:167104-192579
PITA_11626	11111	scaffold174671	36439	45657	scaffold174671:36439-45657
PITA_11627	11112	scaffold152960	38579	54787	scaffold152960:38579-54787
PITA_11628	11113	C5162171	122246	123485	C5162171:122246-123485
PITA_11629	11114	scaffold34676	131634	133057	scaffold34676:131634-133057
PITA_11630	11115	C4925339	10201	16886	C4925339:10201-16886
PITA_11631	11116	scaffold2726	77513	78539	scaffold2726:77513-78539
PITA_11632	11117	scaffold132410	21911	24370	scaffold132410:21911-24370
PITA_11633	11118	scaffold195462	23927	28528	scaffold195462:23927-28528
PITA_11634	11119	scaffold42572	117492	119173	scaffold42572:117492-119173
PITA_11635	11120	super3073	186967	239837	super3073:186967-239837
PITA_11636	11121	scaffold28857	152187	152697	scaffold28857:152187-152697
PITA_11637	11122	scaffold111253	14285	68442	scaffold111253:14285-68442
PITA_11638	11123	C5173493	18340	18807	C5173493:18340-18807
PITA_11639	11124	scaffold28738	188924	191266	scaffold28738:188924-191266
PITA_11640	11125	scaffold156980	142440	143623	scaffold156980:142440-143623
PITA_11641	11126	scaffold34489	58457	59282	scaffold34489:58457-59282
PITA_11642	11127	C5118683	79978	80810	C5118683:79978-80810
PITA_11643	11128	C5023843	26244	27212	C5023843:26244-27212
PITA_11644	11129	scaffold227680	124226	125506	scaffold227680:124226-125506
PITA_11645	11130	C3898091	245	4883	C3898091:245-4883
PITA_11646	11131	super3501	3198	210151	super3501:3198-210151
PITA_11647	11132	scaffold49383	63700	64371	scaffold49383:63700-64371
PITA_11648	11133	super2568	35634	36734	super2568:35634-36734
PITA_11649	11134	super1439	152116	172191	super1439:152116-172191
PITA_11650	11135	scaffold94160	105018	106772	scaffold94160:105018-106772
PITA_11651	11136	scaffold74677	195433	264689	scaffold74677:195433-264689
PITA_11652	11137	scaffold119423	100689	101357	scaffold119423:100689-101357
PITA_11653	11138	C5148697	70240	71575	C5148697:70240-71575
PITA_11654	11139	C4760225	12506	13788	C4760225:12506-13788
PITA_11655	11140	C4008755	3163	4011	C4008755:3163-4011
PITA_11657	11141	scaffold72335	289013	289744	scaffold72335:289013-289744
PITA_11658	11142	scaffold222158	318931	321881	scaffold222158:318931-321881
PITA_11659	11143	scaffold223948	40166	42198	scaffold223948:40166-42198
PITA_11660	11144	C4645445	9300	13909	C4645445:9300-13909
PITA_11661	11145	scaffold148457	14593	16288	scaffold148457:14593-16288
PITA_11662	11146	scaffold127155	6507	12758	scaffold127155:6507-12758
PITA_11663	11147	scaffold32071	32275	32776	scaffold32071:32275-32776
PITA_11664	11148	C3878429	1604	2263	C3878429:1604-2263
PITA_11665	11149	scaffold95685	116010	188708	scaffold95685:116010-188708
PITA_11666	11150	scaffold207128	30907	32622	scaffold207128:30907-32622
PITA_11667	11151	scaffold209785	44367	47218	scaffold209785:44367-47218
PITA_11668	11152	scaffold123596	243470	246168	scaffold123596:243470-246168
PITA_11669	11153	scaffold136050	14140	15287	scaffold136050:14140-15287
PITA_11670	11154	C4835079	6715	7974	C4835079:6715-7974
PITA_11671	11155	scaffold108502	205268	207612	scaffold108502:205268-207612
PITA_11672	11156	scaffold210307	16377	20274	scaffold210307:16377-20274
PITA_11673	11157	scaffold99345	133023	147876	scaffold99345:133023-147876
PITA_11674	11158	C4262475	407	7091	C4262475:407-7091
PITA_11675	11159	scaffold13010	11186	12523	scaffold13010:11186-12523
PITA_11676	11160	scaffold222472	99262	198390	scaffold222472:99262-198390
PITA_11677	11161	scaffold13522	182424	248289	scaffold13522:182424-248289
PITA_11678	11162	scaffold229462	161968	162707	scaffold229462:161968-162707
PITA_11680	11163	scaffold130821	205465	206038	scaffold130821:205465-206038
PITA_11681	11164	scaffold143372	19305	22331	scaffold143372:19305-22331
PITA_11682	11165	scaffold86029	112374	119624	scaffold86029:112374-119624
PITA_11683	11166	scaffold223882	84135	129555	scaffold223882:84135-129555
PITA_11684	11167	C4703603	1821	3468	C4703603:1821-3468
PITA_11685	11168	scaffold220156	19837	24732	scaffold220156:19837-24732
PITA_11686	11169	scaffold44264	223139	224340	scaffold44264:223139-224340
PITA_11687	11170	scaffold116402	25514	27574	scaffold116402:25514-27574
PITA_11688	11171	super1766	272016	309701	super1766:272016-309701
PITA_11689	11172	scaffold205521	12662	75688	scaffold205521:12662-75688
PITA_11690	11173	scaffold109607	123161	124665	scaffold109607:123161-124665
PITA_11691	11174	scaffold39787	66903	111146	scaffold39787:66903-111146
PITA_11692	11175	scaffold5149	41278	44033	scaffold5149:41278-44033
PITA_11693	11176	C4794839	10025	10629	C4794839:10025-10629
PITA_11694	11177	scaffold12288	59826	62767	scaffold12288:59826-62767
PITA_11695	11178	C4887529	1094	5603	C4887529:1094-5603
PITA_11696	11179	super4459	445925	446750	super4459:445925-446750
PITA_11697	11180	C4853047	9600	14097	C4853047:9600-14097
PITA_11698	11181	scaffold96366	138702	140302	scaffold96366:138702-140302
PITA_11700	11182	scaffold88793	66668	68461	scaffold88793:66668-68461
PITA_11701	11183	scaffold167677	26855	29441	scaffold167677:26855-29441
PITA_11702	11184	scaffold218234	29822	31511	scaffold218234:29822-31511
PITA_11703	11185	C4817867	28652	29808	C4817867:28652-29808
PITA_11704	11186	scaffold172742	36634	37749	scaffold172742:36634-37749
PITA_11705	11187	scaffold95196	132451	134114	scaffold95196:132451-134114
PITA_11706	11188	super821	195555	196508	super821:195555-196508
PITA_11707	11189	scaffold117795	133012	134371	scaffold117795:133012-134371
PITA_11708	11190	C4940945	10872	13321	C4940945:10872-13321
PITA_11709	11191	scaffold67464	30053	30877	scaffold67464:30053-30877
PITA_11710	11192	super2845	145512	188230	super2845:145512-188230
PITA_11711	11193	scaffold8427	56565	57836	scaffold8427:56565-57836
PITA_11712	11194	scaffold182204	3743	4294	scaffold182204:3743-4294
PITA_11713	11195	scaffold30273	382305	383956	scaffold30273:382305-383956
PITA_11714	11196	scaffold211507	214758	241452	scaffold211507:214758-241452
PITA_11715	11197	scaffold149912	114515	131450	scaffold149912:114515-131450
PITA_11716	11198	scaffold98521	182282	188364	scaffold98521:182282-188364
PITA_11717	11199	super2761	8554	10479	super2761:8554-10479
PITA_11718	11200	C4415967	921	1800	C4415967:921-1800
PITA_11719	11201	scaffold20180	25933	66031	scaffold20180:25933-66031
PITA_11720	11202	scaffold57270	5024	8077	scaffold57270:5024-8077
PITA_11721	11203	scaffold211625	3686	24550	scaffold211625:3686-24550
PITA_11722	11204	scaffold222917	27225	29700	scaffold222917:27225-29700
PITA_11723	11205	scaffold149730	10740	14689	scaffold149730:10740-14689
PITA_11724	11206	scaffold213367	103714	105191	scaffold213367:103714-105191
PITA_11725	11207	scaffold113230	47655	48515	scaffold113230:47655-48515
PITA_11726	11208	scaffold145198	167465	170317	scaffold145198:167465-170317
PITA_11727	11209	scaffold151052	44229	45256	scaffold151052:44229-45256
PITA_11728	11210	C4819859	28402	31116	C4819859:28402-31116
PITA_11729	11211	scaffold220137	31265	42689	scaffold220137:31265-42689
PITA_11730	11212	scaffold50445	2309	4010	scaffold50445:2309-4010
PITA_11731	11213	scaffold84110	38188	39183	scaffold84110:38188-39183
PITA_11733	11214	super2562	32123	195590	super2562:32123-195590
PITA_11734	11215	scaffold119070	17171	51243	scaffold119070:17171-51243
PITA_11735	11216	scaffold91091	85167	87037	scaffold91091:85167-87037
PITA_11736	11217	scaffold6809	36332	37130	scaffold6809:36332-37130
PITA_11737	11218	super4134	411615	598756	super4134:411615-598756
PITA_11738	11219	super2599	195383	268560	super2599:195383-268560
PITA_11739	11220	scaffold131339	18088	19904	scaffold131339:18088-19904
PITA_11740	11221	scaffold227541	45213	46817	scaffold227541:45213-46817
PITA_11741	11222	scaffold149629	21135	34422	scaffold149629:21135-34422
PITA_11742	11223	scaffold12723	157597	158162	scaffold12723:157597-158162
PITA_11743	11224	scaffold47856	197940	285182	scaffold47856:197940-285182
PITA_11744	11225	scaffold3935	297639	298522	scaffold3935:297639-298522
PITA_11745	11226	C4265471	2863	4022	C4265471:2863-4022
PITA_11746	11227	scaffold35835	20865	22497	scaffold35835:20865-22497
PITA_11747	11228	scaffold75206	453999	457375	scaffold75206:453999-457375
PITA_11748	11229	scaffold137361	1081	23647	scaffold137361:1081-23647
PITA_11749	11230	scaffold79699	17531	25859	scaffold79699:17531-25859
PITA_11750	11231	scaffold179304	259321	261717	scaffold179304:259321-261717
PITA_11751	11232	scaffold17076	350202	353013	scaffold17076:350202-353013
PITA_11752	11233	scaffold40221	38577	42665	scaffold40221:38577-42665
PITA_11753	11234	super925	190521	192257	super925:190521-192257
PITA_11754	11235	C4495167	13248	13933	C4495167:13248-13933
PITA_11755	11236	super1840	82436	106554	super1840:82436-106554
PITA_11756	11237	scaffold56314	141375	182602	scaffold56314:141375-182602
PITA_11757	11238	scaffold97223	76314	79482	scaffold97223:76314-79482
PITA_11758	11239	C4069675	1017	4534	C4069675:1017-4534
PITA_11759	11240	scaffold52745	129718	132415	scaffold52745:129718-132415
PITA_11760	11241	C4885043	18883	20901	C4885043:18883-20901
PITA_11761	11242	super3409	223226	226763	super3409:223226-226763
PITA_11762	11243	scaffold33779	159689	185474	scaffold33779:159689-185474
PITA_11763	11244	super1790	867252	867822	super1790:867252-867822
PITA_11764	11245	scaffold92343	97171	102049	scaffold92343:97171-102049
PITA_11765	11246	scaffold60968	170288	172684	scaffold60968:170288-172684
PITA_11766	11247	C3847221	3109	4910	C3847221:3109-4910
PITA_11767	11248	scaffold221766	48539	50297	scaffold221766:48539-50297
PITA_11769	11249	scaffold221930	95547	97591	scaffold221930:95547-97591
PITA_11770	11250	C4419565	8576	10381	C4419565:8576-10381
PITA_11771	11251	scaffold117953	113002	114662	scaffold117953:113002-114662
PITA_11772	11252	C4188835	1749	2744	C4188835:1749-2744
PITA_11773	11253	C4606745	15686	18635	C4606745:15686-18635
PITA_11774	11254	scaffold114413	69369	92528	scaffold114413:69369-92528
PITA_11775	11255	C4552413	12842	13849	C4552413:12842-13849
PITA_11776	11256	scaffold5162	389444	400905	scaffold5162:389444-400905
PITA_11777	11257	C4647271	2138	3977	C4647271:2138-3977
PITA_11778	11258	scaffold117466	97247	125048	scaffold117466:97247-125048
PITA_11779	11259	C5078655	20164	22061	C5078655:20164-22061
PITA_11781	11260	scaffold157221	33676	36084	scaffold157221:33676-36084
PITA_11782	11261	super4341	43427	220672	super4341:43427-220672
PITA_11783	11262	scaffold92048	14519	15877	scaffold92048:14519-15877
PITA_11784	11263	scaffold82996	326234	327256	scaffold82996:326234-327256
PITA_11785	11264	C4613391	16351	19169	C4613391:16351-19169
PITA_11786	11265	scaffold201650	7872	12191	scaffold201650:7872-12191
PITA_11787	11266	scaffold125520	89354	90322	scaffold125520:89354-90322
PITA_11789	11267	C4756153	26	16442	C4756153:26-16442
PITA_11790	11268	scaffold80810	11814	12392	scaffold80810:11814-12392
PITA_11791	11269	C4658429	1077	1797	C4658429:1077-1797
PITA_11792	11270	scaffold31110	58816	87459	scaffold31110:58816-87459
PITA_11793	11271	super1664	278962	303988	super1664:278962-303988
PITA_11794	11272	C5083401	7646	15157	C5083401:7646-15157
PITA_11795	11273	super2908	440579	524241	super2908:440579-524241
PITA_11796	11274	scaffold30403	358937	361857	scaffold30403:358937-361857
PITA_11797	11275	scaffold47397	101734	103612	scaffold47397:101734-103612
PITA_11798	11276	super2488	56750	89497	super2488:56750-89497
PITA_11799	11277	scaffold214873	38613	40216	scaffold214873:38613-40216
PITA_11800	11278	C5090681	15296	21766	C5090681:15296-21766
PITA_11801	11279	C4652839	16125	21156	C4652839:16125-21156
PITA_11802	11280	scaffold199012	164982	192356	scaffold199012:164982-192356
PITA_11803	11281	super2465	155490	444784	super2465:155490-444784
PITA_11804	11282	C4976411	11491	11970	C4976411:11491-11970
PITA_11805	11283	scaffold11783	2814	3691	scaffold11783:2814-3691
PITA_11806	11284	C3849759	2646	4683	C3849759:2646-4683
PITA_11807	11285	scaffold123771	239127	243946	scaffold123771:239127-243946
PITA_11808	11286	scaffold191833	114936	154837	scaffold191833:114936-154837
PITA_11809	11287	C4207737	540	3083	C4207737:540-3083
PITA_11810	11288	scaffold66282	95955	98648	scaffold66282:95955-98648
PITA_11812	11289	C5070547	11150	14357	C5070547:11150-14357
PITA_11813	11290	super3732	71706	226690	super3732:71706-226690
PITA_11814	11291	scaffold48200	3639	4447	scaffold48200:3639-4447
PITA_11815	11292	scaffold205952	147487	149945	scaffold205952:147487-149945
PITA_11816	11293	C4447925	6172	9067	C4447925:6172-9067
PITA_11817	11294	scaffold36630	46186	50387	scaffold36630:46186-50387
PITA_11818	11295	super336	570214	739705	super336:570214-739705
PITA_11819	11296	scaffold216262	46559	46996	scaffold216262:46559-46996
PITA_11820	11297	C4912681	5348	6918	C4912681:5348-6918
PITA_11821	11298	scaffold8145	277784	299655	scaffold8145:277784-299655
PITA_11822	11299	scaffold37819	170179	171857	scaffold37819:170179-171857
PITA_11823	11300	scaffold126171	41620	43699	scaffold126171:41620-43699
PITA_11824	11301	C4960865	35856	39264	C4960865:35856-39264
PITA_11825	11302	C4974199	28654	30563	C4974199:28654-30563
PITA_11826	11303	scaffold183000	61099	61626	scaffold183000:61099-61626
PITA_11827	11304	scaffold168012	66154	68177	scaffold168012:66154-68177
PITA_11828	11305	C5107133	26506	28702	C5107133:26506-28702
PITA_11829	11306	super1404	134484	143066	super1404:134484-143066
PITA_11830	11307	C4209953	196	4644	C4209953:196-4644
PITA_11831	11308	scaffold81745	117322	136614	scaffold81745:117322-136614
PITA_11833	11309	scaffold13967	118558	128695	scaffold13967:118558-128695
PITA_11834	11310	C4235079	5442	9231	C4235079:5442-9231
PITA_11835	11311	scaffold74201	1961	3252	scaffold74201:1961-3252
PITA_11836	11312	scaffold104033	55126	55589	scaffold104033:55126-55589
PITA_11837	11313	C4073069	3181	5314	C4073069:3181-5314
PITA_11838	11314	scaffold80849	38800	51441	scaffold80849:38800-51441
PITA_11839	11315	scaffold43777	113472	114508	scaffold43777:113472-114508
PITA_11840	11316	scaffold159052	32487	35907	scaffold159052:32487-35907
PITA_11842	11317	super547	68263	295824	super547:68263-295824
PITA_11843	11318	scaffold214272	11483	13656	scaffold214272:11483-13656
PITA_11844	11319	C5124601	55010	60440	C5124601:55010-60440
PITA_11845	11320	scaffold226326	44515	69317	scaffold226326:44515-69317
PITA_11846	11321	scaffold28132	980	3610	scaffold28132:980-3610
PITA_11847	11322	scaffold178579	160354	166330	scaffold178579:160354-166330
PITA_11848	11323	C4692617	22056	23252	C4692617:22056-23252
PITA_11849	11324	scaffold46143	183821	184502	scaffold46143:183821-184502
PITA_11850	11325	scaffold1060	230019	231431	scaffold1060:230019-231431
PITA_11851	11326	scaffold110558	131632	132884	scaffold110558:131632-132884
PITA_11852	11327	C4000163	567	6197	C4000163:567-6197
PITA_11853	11328	scaffold3880	138318	140904	scaffold3880:138318-140904
PITA_11854	11329	scaffold137289	35984	37940	scaffold137289:35984-37940
PITA_11855	11330	scaffold196951	8266	17189	scaffold196951:8266-17189
PITA_11856	11331	scaffold225500	5088	6209	scaffold225500:5088-6209
PITA_11857	11332	C5011199	51774	52624	C5011199:51774-52624
PITA_11858	11333	super1117	142069	142808	super1117:142069-142808
PITA_11859	11334	C4269383	7404	8832	C4269383:7404-8832
PITA_11861	11335	scaffold132801	23055	39488	scaffold132801:23055-39488
PITA_11862	11336	C3814729	2936	3412	C3814729:2936-3412
PITA_11863	11337	scaffold96012	129828	132638	scaffold96012:129828-132638
PITA_11864	11338	scaffold74306	69952	70930	scaffold74306:69952-70930
PITA_11865	11339	scaffold144007	26435	30252	scaffold144007:26435-30252
PITA_11866	11340	scaffold225065	47910	52669	scaffold225065:47910-52669
PITA_11867	11341	super4019	28274	31163	super4019:28274-31163
PITA_11868	11342	super2257	246272	246996	super2257:246272-246996
PITA_11869	11343	scaffold188674	15653	18655	scaffold188674:15653-18655
PITA_11870	11344	scaffold286	52496	57328	scaffold286:52496-57328
PITA_11871	11345	super3157	211168	322144	super3157:211168-322144
PITA_11872	11346	scaffold87324	64717	68353	scaffold87324:64717-68353
PITA_11873	11347	scaffold182790	37519	140719	scaffold182790:37519-140719
PITA_11875	11348	scaffold40254	4521	5111	scaffold40254:4521-5111
PITA_11876	11349	scaffold40438	8425	9707	scaffold40438:8425-9707
PITA_11877	11350	scaffold30542	52786	55290	scaffold30542:52786-55290
PITA_11878	11351	scaffold156280	73752	75116	scaffold156280:73752-75116
PITA_11879	11352	C4341529	9024	11230	C4341529:9024-11230
PITA_11880	11353	scaffold20	301656	311701	scaffold20:301656-311701
PITA_11881	11354	scaffold206905	220339	224637	scaffold206905:220339-224637
PITA_11882	11355	scaffold156007	43004	44268	scaffold156007:43004-44268
PITA_11883	11356	scaffold51932	882	7641	scaffold51932:882-7641
PITA_11884	11357	scaffold222756	133265	139514	scaffold222756:133265-139514
PITA_11885	11358	C5080725	31097	32213	C5080725:31097-32213
PITA_11886	11359	C5057047	20228	22471	C5057047:20228-22471
PITA_11887	11360	C3807349	1884	2978	C3807349:1884-2978
PITA_11888	11361	scaffold55802	133294	134327	scaffold55802:133294-134327
PITA_11889	11362	scaffold204954	37673	39673	scaffold204954:37673-39673
PITA_11890	11363	scaffold6970	561521	581942	scaffold6970:561521-581942
PITA_11891	11364	scaffold123484	215743	216755	scaffold123484:215743-216755
PITA_11892	11365	scaffold67429	148985	154671	scaffold67429:148985-154671
PITA_11893	11366	super2678	688992	700757	super2678:688992-700757
PITA_11894	11367	C4936647	2496	3178	C4936647:2496-3178
PITA_11895	11368	scaffold192089	18731	19436	scaffold192089:18731-19436
PITA_11896	11369	C4528433	14971	15534	C4528433:14971-15534
PITA_11897	11370	C4961431	23865	30092	C4961431:23865-30092
PITA_11898	11371	super372	135190	389003	super372:135190-389003
PITA_11899	11372	scaffold169019	78694	81267	scaffold169019:78694-81267
PITA_11900	11373	scaffold112550	41148	42530	scaffold112550:41148-42530
PITA_11901	11374	C4010435	206	2353	C4010435:206-2353
PITA_11902	11375	scaffold9149	186388	187335	scaffold9149:186388-187335
PITA_11903	11376	scaffold53666	208681	209549	scaffold53666:208681-209549
PITA_11904	11377	scaffold207771	190111	197409	scaffold207771:190111-197409
PITA_11905	11378	scaffold12586	63252	68024	scaffold12586:63252-68024
PITA_11906	11379	scaffold215995	85551	91469	scaffold215995:85551-91469
PITA_11907	11380	scaffold114628	267263	267715	scaffold114628:267263-267715
PITA_11908	11381	super92	28183	29646	super92:28183-29646
PITA_11909	11382	scaffold71708	52194	53342	scaffold71708:52194-53342
PITA_11910	11383	scaffold93557	30062	31160	scaffold93557:30062-31160
PITA_11911	11384	scaffold12355	478568	479344	scaffold12355:478568-479344
PITA_11912	11385	scaffold13708	161916	162610	scaffold13708:161916-162610
PITA_11913	11386	scaffold85329	81407	82053	scaffold85329:81407-82053
PITA_11914	11387	scaffold216627	10449	11254	scaffold216627:10449-11254
PITA_11915	11388	C5130035	78590	79871	C5130035:78590-79871
PITA_11916	11389	scaffold204962	19561	20197	scaffold204962:19561-20197
PITA_11917	11390	super1898	60375	80846	super1898:60375-80846
PITA_11918	11391	C4977711	27448	35500	C4977711:27448-35500
PITA_11919	11392	scaffold64291	180841	182757	scaffold64291:180841-182757
PITA_11920	11393	C3936437	3227	4061	C3936437:3227-4061
PITA_11921	11394	super3681	4693	6357	super3681:4693-6357
PITA_11922	11395	scaffold219804	41930	42575	scaffold219804:41930-42575
PITA_11923	11396	scaffold220607	10559	11075	scaffold220607:10559-11075
PITA_11924	11397	scaffold191975	11017	122333	scaffold191975:11017-122333
PITA_11925	11398	scaffold65916	247205	267013	scaffold65916:247205-267013
PITA_11926	11399	scaffold44614	165720	169630	scaffold44614:165720-169630
PITA_11927	11400	C4430909	133	1013	C4430909:133-1013
PITA_11928	11401	C5106473	75681	79978	C5106473:75681-79978
PITA_11929	11402	scaffold52544	80900	81951	scaffold52544:80900-81951
PITA_11930	11403	scaffold174462	98319	101637	scaffold174462:98319-101637
PITA_11931	11404	scaffold39992	11020	11789	scaffold39992:11020-11789
PITA_11932	11405	super2639	64702	67869	super2639:64702-67869
PITA_11933	11406	scaffold106863	67809	68419	scaffold106863:67809-68419
PITA_11934	11407	C4780823	14789	23067	C4780823:14789-23067
PITA_11935	11408	scaffold188725	11234	13502	scaffold188725:11234-13502
PITA_11936	11409	scaffold131242	52627	53344	scaffold131242:52627-53344
PITA_11937	11410	scaffold149026	19251	30240	scaffold149026:19251-30240
PITA_11938	11411	C3989127	1365	6568	C3989127:1365-6568
PITA_11939	11412	scaffold193314	85323	86695	scaffold193314:85323-86695
PITA_11940	11413	scaffold49408	6006	8899	scaffold49408:6006-8899
PITA_11941	11414	super1051	153886	174417	super1051:153886-174417
PITA_11942	11415	super986	210070	212133	super986:210070-212133
PITA_11943	11416	scaffold66285	65979	67396	scaffold66285:65979-67396
PITA_11944	11417	C4084241	1586	7411	C4084241:1586-7411
PITA_11945	11418	C4261701	329	893	C4261701:329-893
PITA_11946	11419	C4441619	11912	12696	C4441619:11912-12696
PITA_11947	11420	C4747351	14915	19211	C4747351:14915-19211
PITA_11948	11421	super446	14649	16302	super446:14649-16302
PITA_11949	11422	scaffold212027	101716	103920	scaffold212027:101716-103920
PITA_11950	11423	scaffold19297	47389	48972	scaffold19297:47389-48972
PITA_11951	11424	scaffold69147	207532	267204	scaffold69147:207532-267204
PITA_11952	11425	scaffold25126	92539	95336	scaffold25126:92539-95336
PITA_11953	11426	scaffold61324	26941	29615	scaffold61324:26941-29615
PITA_11954	11427	C4240133	3822	5377	C4240133:3822-5377
PITA_11955	11428	super881	2159	3945	super881:2159-3945
PITA_11956	11429	super1266	108823	497544	super1266:108823-497544
PITA_11957	11430	super896	431585	524761	super896:431585-524761
PITA_11958	11431	scaffold146959	27204	29448	scaffold146959:27204-29448
PITA_11959	11432	scaffold166980	20077	20679	scaffold166980:20077-20679
PITA_11960	11433	scaffold28218	145327	145921	scaffold28218:145327-145921
PITA_11961	11434	scaffold181058	11090	16307	scaffold181058:11090-16307
PITA_11962	11435	C4785765	13678	16920	C4785765:13678-16920
PITA_11963	11436	scaffold2225	45598	56284	scaffold2225:45598-56284
PITA_11964	11437	super2783	1385618	1386100	super2783:1385618-1386100
PITA_11965	11438	C4818821	15313	16670	C4818821:15313-16670
PITA_11966	11439	scaffold36148	167176	171504	scaffold36148:167176-171504
PITA_11967	11440	scaffold113700	48762	50705	scaffold113700:48762-50705
PITA_11968	11441	scaffold40774	85827	86817	scaffold40774:85827-86817
PITA_11969	11442	scaffold13732	477821	557966	scaffold13732:477821-557966
PITA_11970	11443	scaffold112378	10145	10702	scaffold112378:10145-10702
PITA_11971	11444	C4573979	11307	12406	C4573979:11307-12406
PITA_11972	11445	scaffold14810	50873	61120	scaffold14810:50873-61120
PITA_11973	11446	scaffold139076	112235	113887	scaffold139076:112235-113887
PITA_11974	11447	scaffold121880	24658	75884	scaffold121880:24658-75884
PITA_11975	11448	C5153777	4957	6508	C5153777:4957-6508
PITA_11976	11449	scaffold115732	137726	138671	scaffold115732:137726-138671
PITA_11977	11450	scaffold216738	50922	52356	scaffold216738:50922-52356
PITA_11978	11451	scaffold176142	127421	128142	scaffold176142:127421-128142
PITA_11979	11452	scaffold230294	92458	107381	scaffold230294:92458-107381
PITA_11980	11453	scaffold224680	80555	125534	scaffold224680:80555-125534
PITA_11981	11454	super2388	59248	102297	super2388:59248-102297
PITA_11983	11455	scaffold98724	263351	267670	scaffold98724:263351-267670
PITA_11984	11456	super120	71467	689978	super120:71467-689978
PITA_11985	11457	scaffold112900	67785	72565	scaffold112900:67785-72565
PITA_11986	11458	scaffold57641	106648	116217	scaffold57641:106648-116217
PITA_11987	11459	scaffold7342	76276	130362	scaffold7342:76276-130362
PITA_11988	11460	scaffold206380	13434	14521	scaffold206380:13434-14521
PITA_11989	11461	C4264387	8450	9225	C4264387:8450-9225
PITA_11990	11462	scaffold57115	49740	51157	scaffold57115:49740-51157
PITA_11991	11463	scaffold222752	13495	14905	scaffold222752:13495-14905
PITA_11992	11464	scaffold47427	69636	75363	scaffold47427:69636-75363
PITA_11994	11465	super4505	14513	15061	super4505:14513-15061
PITA_11995	11466	scaffold80733	436	1762	scaffold80733:436-1762
PITA_11996	11467	C4534715	10756	12776	C4534715:10756-12776
PITA_11997	11468	scaffold25636	22843	26136	scaffold25636:22843-26136
PITA_11999	11469	scaffold10092	168022	255286	scaffold10092:168022-255286
PITA_12000	11470	scaffold114821	27297	31908	scaffold114821:27297-31908
PITA_12001	11471	scaffold82586	86304	90846	scaffold82586:86304-90846
PITA_12002	11472	scaffold93096	77431	79003	scaffold93096:77431-79003
PITA_12003	11473	scaffold110951	66111	66990	scaffold110951:66111-66990
PITA_12004	11474	scaffold17088	200088	201653	scaffold17088:200088-201653
PITA_12005	11475	scaffold175376	307838	309200	scaffold175376:307838-309200
PITA_12006	11476	scaffold228249	29462	32447	scaffold228249:29462-32447
PITA_12007	11477	C5019747	24219	38517	C5019747:24219-38517
PITA_12008	11478	scaffold121739	3553	5624	scaffold121739:3553-5624
PITA_12009	11479	scaffold198641	37134	41942	scaffold198641:37134-41942
PITA_12010	11480	scaffold175024	11888	14034	scaffold175024:11888-14034
PITA_12011	11481	scaffold59494	69262	70113	scaffold59494:69262-70113
