## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
WHOLE_GENOME	189873346	2.346682	5.450742	2	1	0	0.029567	0	0.003222	0.018511	0.001653	0.021813	0.074767	0.750876	0.11241	0.009135	0.004759	0.003441	0.002773	0.002361	0.00186	0.001508	0.001159	0.000836	0.000616	0.000499	0.000446	?	?	?	0.461686	3	Bstricta_RP107
NON_ZERO_REGIONS	142571341	3.125258	6.093821	2	1	0	0.029567	0	0.003222	0.018511	0.001653	0.021813	0.074767	1	0.149705	0.012166	0.006338	0.004583	0.003692	0.003144	0.002478	0.002009	0.001544	0.001113	0.000821	0.000665	0.000595	3.125258	3.125258	3.125258	0.613231	4	Bstricta_RP107
WHOLE_GENOME	189873346	2.135564	5.533932	2	1	0	0.029618	0	0.003172	0.017913	0.002311	0.036431	0.089446	0.729379	0.085818	0.007824	0.00435	0.003178	0.00259	0.002237	0.001834	0.001548	0.001269	0.000962	0.000703	0.000535	0.000457	?	?	?	0.437669	3	Bstricta_RP108
NON_ZERO_REGIONS	138489698	2.92792	6.298172	2	1	0	0.029618	0	0.003172	0.017913	0.002311	0.036431	0.089446	1	0.117659	0.010727	0.005964	0.004357	0.003551	0.003067	0.002514	0.002122	0.00174	0.001319	0.000963	0.000734	0.000626	2.92792	2.92792	2.92792	0.598304	4	Bstricta_RP108
WHOLE_GENOME	189873346	1.780505	4.887322	1	1	0	0.02217	0	0.002294	0.02019	0.002731	0.02323	0.070614	0.715589	0.048809	0.004951	0.003106	0.002406	0.002023	0.001729	0.001195	0.000769	0.000579	0.000512	0.000476	0.000445	0.000416	?	?	?	0.403358	2	Bstricta_RP109
NON_ZERO_REGIONS	135871270	2.488168	5.623041	2	1	0	0.02217	0	0.002294	0.02019	0.002731	0.02323	0.070614	1	0.068208	0.006918	0.004341	0.003362	0.002827	0.002417	0.00167	0.001075	0.00081	0.000716	0.000665	0.000622	0.000582	2.488168	2.488168	2.488168	0.561349	4	Bstricta_RP109
WHOLE_GENOME	189873346	1.417631	4.422302	1	1	0	0.025482	0	0.003533	0.018089	0.003141	0.027607	0.077852	0.627001	0.029897	0.00412	0.002642	0.002064	0.001724	0.001464	0.000973	0.000601	0.000437	0.00038	0.000354	0.000335	0.000317	?	?	?	0.345472	2	Bstricta_RP110
NON_ZERO_REGIONS	119050751	2.260971	5.411486	2	1	0	0.025482	0	0.003533	0.018089	0.003141	0.027607	0.077852	1	0.047682	0.00657	0.004214	0.003291	0.002749	0.002335	0.001552	0.000959	0.000698	0.000606	0.000565	0.000534	0.000505	2.260971	2.260971	2.260971	0.54858	3	Bstricta_RP110
WHOLE_GENOME	189873346	1.697067	4.935336	1	1	0	0.032509	0	0.003625	0.021417	0.002115	0.032942	0.092608	0.67249	0.048451	0.005392	0.003248	0.002481	0.00207	0.001792	0.001343	0.000902	0.000594	0.000479	0.000438	0.00041	0.000387	?	?	?	0.379643	2	Bstricta_RP111
NON_ZERO_REGIONS	127687905	2.523558	5.842452	2	1	0	0.032509	0	0.003625	0.021417	0.002115	0.032942	0.092608	1	0.072047	0.008018	0.00483	0.003689	0.003078	0.002664	0.001997	0.001342	0.000884	0.000712	0.000652	0.00061	0.000576	2.523558	2.523558	2.523558	0.561785	4	Bstricta_RP111
WHOLE_GENOME	189873346	2.265808	5.687061	2	1	0	0.018229	0	0.001929	0.017676	0.002696	0.042927	0.083458	0.767667	0.095344	0.006169	0.0035	0.002683	0.002277	0.00203	0.001736	0.001547	0.001352	0.001132	0.000901	0.000691	0.000542	?	?	?	0.463287	3	Bstricta_RP114
NON_ZERO_REGIONS	145759421	2.951553	6.333018	2	1	0	0.018229	0	0.001929	0.017676	0.002696	0.042927	0.083458	1	0.1242	0.008036	0.004559	0.003495	0.002966	0.002644	0.002262	0.002015	0.001762	0.001475	0.001174	0.0009	0.000706	2.951553	2.951553	2.951553	0.601862	4	Bstricta_RP114
WHOLE_GENOME	189873346	2.139501	5.063078	2	1	0	0.019616	0	0.002048	0.019527	0.003429	0.024605	0.069224	0.757284	0.085437	0.006024	0.003345	0.00253	0.002108	0.001827	0.001374	0.000936	0.000642	0.00052	0.000471	0.000439	0.000413	?	?	?	0.451453	3	Bstricta_RP115
NON_ZERO_REGIONS	143788050	2.825229	5.649211	2	1	0	0.019616	0	0.002048	0.019527	0.003429	0.024605	0.069224	1	0.112821	0.007955	0.004417	0.003341	0.002783	0.002413	0.001814	0.001235	0.000848	0.000687	0.000622	0.000579	0.000546	2.825229	2.825229	2.825229	0.594072	4	Bstricta_RP115
WHOLE_GENOME	189873346	1.596862	4.965497	1	1	0	0.033205	0	0.003559	0.023417	0.002866	0.027824	0.090871	0.656107	0.040247	0.004968	0.003079	0.002396	0.002033	0.001795	0.001385	0.001003	0.000713	0.000551	0.000469	0.000428	0.0004	?	?	?	0.3678	2	Bstricta_RP116
NON_ZERO_REGIONS	124577304	2.433842	5.961743	2	1	0	0.033205	0	0.003559	0.023417	0.002866	0.027824	0.090871	1	0.061342	0.007572	0.004692	0.003652	0.003099	0.002735	0.002111	0.001528	0.001087	0.00084	0.000716	0.000653	0.00061	2.433842	2.433842	2.433842	0.558058	4	Bstricta_RP116
WHOLE_GENOME	189873346	4.397013	7.496098	4	2	0	0.026315	0	0.002261	0.037217	0.00594	0.056564	0.128297	0.829671	0.418878	0.044893	0.011894	0.007371	0.005477	0.004436	0.003271	0.002592	0.002093	0.00165	0.001257	0.000997	0.00086	4.397013	?	?	0.626751	4	Bstricta_RP117
NON_ZERO_REGIONS	157532433	5.299706	7.933689	5	2	0	0.026315	0	0.002261	0.037217	0.00594	0.056564	0.128297	1	0.504872	0.054109	0.014335	0.008884	0.006602	0.005347	0.003943	0.003124	0.002522	0.001989	0.001516	0.001202	0.001036	1.766569	2.649853	5.299706	0.753499	6	Bstricta_RP117
WHOLE_GENOME	189873346	1.88644	5.19299	1	1	0	0.030136	0	0.003411	0.020401	0.002597	0.031472	0.088018	0.698188	0.064217	0.006278	0.003674	0.002766	0.002285	0.001987	0.001582	0.001235	0.000866	0.000603	0.00049	0.000441	0.000414	?	?	?	0.402445	2	Bstricta_RP118
NON_ZERO_REGIONS	132567251	2.701909	6.034995	2	1	0	0.030136	0	0.003411	0.020401	0.002597	0.031472	0.088018	1	0.091976	0.008992	0.005262	0.003962	0.003273	0.002846	0.002267	0.001769	0.00124	0.000864	0.000702	0.000632	0.000593	2.701909	2.701909	2.701909	0.57398	4	Bstricta_RP118
WHOLE_GENOME	189873346	2.490656	5.275175	2	1	0	0.018463	0	0.001927	0.019045	0.002478	0.028281	0.070193	0.78765	0.12871	0.008173	0.004089	0.002987	0.002441	0.002102	0.001624	0.001189	0.000811	0.000589	0.000492	0.000447	0.00042	?	?	?	0.490655	3	Bstricta_RP120
NON_ZERO_REGIONS	149553818	3.162134	5.762501	3	1	0	0.018463	0	0.001927	0.019045	0.002478	0.028281	0.070193	1	0.163409	0.010377	0.005192	0.003792	0.0031	0.002669	0.002062	0.00151	0.001029	0.000748	0.000624	0.000567	0.000533	3.162134	3.162134	3.162134	0.621391	4	Bstricta_RP120
WHOLE_GENOME	189873346	1.894551	5.04002	1	1	0	0.028224	0	0.003547	0.018982	0.001697	0.025136	0.077587	0.704681	0.063615	0.006644	0.003827	0.002832	0.002317	0.00198	0.001465	0.001031	0.000694	0.000518	0.000456	0.000424	0.0004	?	?	?	0.409069	2	Bstricta_RP121
NON_ZERO_REGIONS	133800122	2.688523	5.823455	2	1	0	0.028224	0	0.003547	0.018982	0.001697	0.025136	0.077587	1	0.090275	0.009428	0.005431	0.004019	0.003288	0.00281	0.002079	0.001464	0.000985	0.000736	0.000647	0.000601	0.000568	2.688523	2.688523	2.688523	0.578226	4	Bstricta_RP121
WHOLE_GENOME	189873346	2.08251	5.532081	2	1	0	0.022931	0	0.002136	0.018683	0.002992	0.03472	0.081462	0.748076	0.074483	0.006016	0.003471	0.002666	0.002245	0.001991	0.001679	0.001428	0.001155	0.000865	0.000637	0.000522	0.000476	?	?	?	0.442597	3	Bstricta_RP122
NON_ZERO_REGIONS	142039717	2.783821	6.241622	2	1	0	0.022931	0	0.002136	0.018683	0.002992	0.03472	0.081462	1	0.099566	0.008042	0.00464	0.003564	0.003001	0.002662	0.002244	0.001908	0.001544	0.001156	0.000852	0.000698	0.000637	2.783821	2.783821	2.783821	0.589545	4	Bstricta_RP122
WHOLE_GENOME	189873346	2.049252	5.074365	2	1	0	0.032454	0	0.003487	0.019044	0.002683	0.034794	0.092463	0.72059	0.081388	0.007206	0.003941	0.0029	0.002362	0.002001	0.001473	0.001019	0.000686	0.000523	0.00046	0.000427	0.0004	?	?	?	0.430224	2	Bstricta_RP125
NON_ZERO_REGIONS	136820918	2.843851	5.785648	2	1	0	0.032454	0	0.003487	0.019044	0.002683	0.034794	0.092463	1	0.112946	0.01	0.00547	0.004025	0.003278	0.002777	0.002044	0.001415	0.000952	0.000726	0.000638	0.000592	0.000555	2.843851	2.843851	2.843851	0.594928	4	Bstricta_RP125
WHOLE_GENOME	189873346	1.569045	5.003736	1	1	0	0.02401	0	0.002581	0.02431	0.004012	0.037318	0.092231	0.673876	0.034245	0.003965	0.002609	0.002132	0.001862	0.001664	0.00129	0.000936	0.000682	0.000548	0.000484	0.000449	0.000423	?	?	?	0.371778	2	Bstricta_RP126
NON_ZERO_REGIONS	127951159	2.328387	5.948631	2	1	0	0.02401	0	0.002581	0.02431	0.004012	0.037318	0.092231	1	0.050818	0.005884	0.003872	0.003164	0.002763	0.002469	0.001915	0.001389	0.001012	0.000813	0.000718	0.000666	0.000628	2.328387	2.328387	2.328387	0.549031	3	Bstricta_RP126
WHOLE_GENOME	189873346	1.828618	5.002717	1	1	0	0.03299	0	0.004172	0.019517	0.001914	0.02213	0.080723	0.695555	0.058281	0.006164	0.003641	0.002729	0.002235	0.001892	0.001314	0.000871	0.000624	0.000525	0.000476	0.000442	0.000412	?	?	?	0.401642	2	Bstricta_RP127
NON_ZERO_REGIONS	132067434	2.629004	5.820426	2	1	0	0.03299	0	0.004172	0.019517	0.001914	0.02213	0.080723	1	0.083791	0.008862	0.005234	0.003923	0.003214	0.002721	0.001889	0.001252	0.000897	0.000754	0.000685	0.000635	0.000592	2.629004	2.629004	2.629004	0.574997	4	Bstricta_RP127
WHOLE_GENOME	189873346	2.796242	5.518711	2	2	0	0.024025	0	0.001188	0.013869	0.027436	0.020975	0.087494	0.767739	0.189378	0.017085	0.006773	0.00434	0.003173	0.002404	0.001423	0.000998	0.000798	0.00068	0.000596	0.000537	0.000492	?	?	?	0.508217	3	Bstricta_RP128
NON_ZERO_REGIONS	145773105	3.64218	6.048878	3	1	0	0.024025	0	0.001188	0.013869	0.027436	0.020975	0.087494	1	0.24667	0.022253	0.008821	0.005653	0.004133	0.003132	0.001854	0.0013	0.00104	0.000886	0.000776	0.000699	0.000641	3.64218	3.64218	3.64218	0.660956	5	Bstricta_RP128
WHOLE_GENOME	189873346	1.842422	4.530362	1	1	0	0.023092	0	0.001938	0.01942	0.004679	0.014289	0.063418	0.71755	0.060109	0.005306	0.003036	0.002233	0.00169	0.001259	0.000764	0.000601	0.000527	0.000472	0.000429	0.000396	0.000369	?	?	?	0.415002	2	Bstricta_RP130
NON_ZERO_REGIONS	136243543	2.567658	5.171169	2	1	0	0.023092	0	0.001938	0.01942	0.004679	0.014289	0.063418	1	0.08377	0.007394	0.004231	0.003113	0.002355	0.001755	0.001065	0.000838	0.000735	0.000658	0.000598	0.000552	0.000514	2.567658	2.567658	2.567658	0.576273	4	Bstricta_RP130
WHOLE_GENOME	189873346	1.626881	4.803736	1	1	0	0.024588	0	0.002813	0.020868	0.001485	0.022623	0.072377	0.678153	0.039895	0.004815	0.002918	0.002254	0.001915	0.001692	0.00133	0.000943	0.000623	0.000482	0.000433	0.000403	0.000379	?	?	?	0.376002	2	Bstricta_RP131
NON_ZERO_REGIONS	128763150	2.398988	5.672326	2	1	0	0.024588	0	0.002813	0.020868	0.001485	0.022623	0.072377	1	0.058829	0.007101	0.004302	0.003323	0.002824	0.002495	0.001961	0.001391	0.000918	0.000711	0.000638	0.000594	0.000559	2.398988	2.398988	2.398988	0.551645	3	Bstricta_RP131
WHOLE_GENOME	189873346	5.064567	8.294528	5	2	0	0.027543	0	0.002481	0.088945	0.008391	0.042398	0.169758	0.835939	0.506658	0.071271	0.016683	0.009688	0.007035	0.005662	0.004176	0.003384	0.00284	0.002383	0.001959	0.001557	0.001245	5.064567	?	?	0.668836	5	Bstricta_RP132
NON_ZERO_REGIONS	158722489	6.058539	8.733826	5	2	0	0.027543	0	0.002481	0.088945	0.008391	0.042398	0.169758	1	0.606095	0.085259	0.019957	0.011589	0.008415	0.006773	0.004996	0.004049	0.003397	0.00285	0.002343	0.001863	0.001489	2.019513	3.029269	3.029269	0.796919	7	Bstricta_RP132
WHOLE_GENOME	189873346	1.668138	4.928179	1	1	0	0.033756	0	0.003457	0.019852	0.003952	0.053781	0.114798	0.670747	0.046756	0.00521	0.003112	0.002344	0.001882	0.001527	0.000949	0.000639	0.000523	0.000471	0.000436	0.000411	0.000394	?	?	?	0.379534	2	Bstricta_RP133
NON_ZERO_REGIONS	127357048	2.486984	5.84571	2	1	0	0.033756	0	0.003457	0.019852	0.003952	0.053781	0.114798	1	0.069708	0.007767	0.00464	0.003494	0.002806	0.002277	0.001414	0.000952	0.000779	0.000702	0.00065	0.000613	0.000588	2.486984	2.486984	2.486984	0.563502	4	Bstricta_RP133
WHOLE_GENOME	189873346	3.722288	7.340613	3	2	0	0.026657	0	0.002146	0.035029	0.007228	0.10593	0.176989	0.815069	0.309379	0.026274	0.009154	0.005996	0.004562	0.003731	0.002821	0.002279	0.001877	0.001512	0.001162	0.00092	0.000793	3.722288	?	?	0.576824	4	Bstricta_RP135
NON_ZERO_REGIONS	154759947	4.566836	7.890091	4	1	0	0.026657	0	0.002146	0.035029	0.007228	0.10593	0.176989	1	0.379573	0.032235	0.011231	0.007356	0.005597	0.004578	0.003461	0.002797	0.002303	0.001855	0.001426	0.001129	0.000973	2.283418	4.566836	4.566836	0.705259	5	Bstricta_RP135
WHOLE_GENOME	189873346	2.160269	5.743921	2	1	0	0.022255	0	0.002211	0.018376	0.002093	0.047243	0.092179	0.758816	0.080292	0.006382	0.003682	0.002836	0.002397	0.002125	0.001794	0.001557	0.001308	0.001028	0.000766	0.000597	0.000514	?	?	?	0.451278	3	Bstricta_RP137
NON_ZERO_REGIONS	144078949	2.846894	6.443938	2	1	0	0.022255	0	0.002211	0.018376	0.002093	0.047243	0.092179	1	0.105812	0.008411	0.004852	0.003737	0.003158	0.002801	0.002364	0.002052	0.001724	0.001355	0.001009	0.000787	0.000677	2.846894	2.846894	2.846894	0.592706	4	Bstricta_RP137
WHOLE_GENOME	189873346	2.097152	5.310324	2	1	0	0.034426	0	0.003381	0.019284	0.002071	0.028127	0.087291	0.726104	0.084526	0.007608	0.004175	0.003049	0.002473	0.002111	0.001607	0.001137	0.000778	0.000599	0.000521	0.00048	0.000451	?	?	?	0.432596	2	Bstricta_RP138
NON_ZERO_REGIONS	137867768	2.888226	6.045824	2	1	0	0.034426	0	0.003381	0.019284	0.002071	0.028127	0.087291	1	0.116411	0.010478	0.005749	0.0042	0.003405	0.002907	0.002212	0.001565	0.001071	0.000825	0.000717	0.000661	0.000621	2.888226	2.888226	2.888226	0.59388	4	Bstricta_RP138
WHOLE_GENOME	189873346	2.064879	5.745301	2	1	0	0.029129	0	0.002966	0.02264	0.003007	0.116711	0.174453	0.716453	0.081853	0.007186	0.00397	0.002943	0.002414	0.002079	0.001627	0.001275	0.000947	0.000702	0.00057	0.000516	0.000486	?	?	?	0.42243	2	Bstricta_RP139
NON_ZERO_REGIONS	136035276	2.882087	6.611871	2	1	0	0.029129	0	0.002966	0.02264	0.003007	0.116711	0.174453	1	0.114247	0.01003	0.005541	0.004108	0.003369	0.002902	0.002271	0.00178	0.001322	0.00098	0.000795	0.00072	0.000678	2.882087	2.882087	2.882087	0.587458	4	Bstricta_RP139
WHOLE_GENOME	189873346	1.576663	4.498191	1	1	0	0.035785	0	0.003608	0.020087	0.003741	0.028209	0.09143	0.656754	0.041354	0.004992	0.002992	0.002189	0.001672	0.001265	0.000751	0.000569	0.000498	0.000448	0.000411	0.000379	0.000354	?	?	?	0.368487	2	Bstricta_RP140
NON_ZERO_REGIONS	124700001	2.400692	5.3694	2	1	0	0.035785	0	0.003608	0.020087	0.003741	0.028209	0.09143	1	0.062967	0.0076	0.004556	0.003333	0.002546	0.001926	0.001144	0.000866	0.000758	0.000682	0.000626	0.000578	0.000538	2.400692	2.400692	2.400692	0.558588	4	Bstricta_RP140
WHOLE_GENOME	189873346	1.517832	4.558549	1	1	0	0.031499	0	0.003419	0.022139	0.003412	0.031407	0.091875	0.646723	0.036208	0.004586	0.002843	0.002194	0.001814	0.00153	0.001017	0.000639	0.000483	0.000424	0.000391	0.000367	0.000345	?	?	?	0.360139	2	Bstricta_RP141
NON_ZERO_REGIONS	122795466	2.346959	5.494166	2	1	0	0.031499	0	0.003419	0.022139	0.003412	0.031407	0.091875	1	0.055986	0.007091	0.004396	0.003393	0.002805	0.002366	0.001572	0.000989	0.000746	0.000655	0.000605	0.000567	0.000533	2.346959	2.346959	2.346959	0.554397	4	Bstricta_RP141
WHOLE_GENOME	189873346	1.60132	4.682445	1	1	0	0.031748	0	0.003728	0.023128	0.003356	0.032118	0.094078	0.659262	0.042049	0.004959	0.003025	0.00233	0.001937	0.001649	0.001167	0.000792	0.000563	0.000462	0.000416	0.000388	0.000364	?	?	?	0.371339	2	Bstricta_RP143
NON_ZERO_REGIONS	125176244	2.42896	5.589905	2	1	0	0.031748	0	0.003728	0.023128	0.003356	0.032118	0.094078	1	0.063781	0.007522	0.004589	0.003534	0.002938	0.002501	0.00177	0.001202	0.000855	0.000701	0.000631	0.000588	0.000552	2.42896	2.42896	2.42896	0.560798	4	Bstricta_RP143
WHOLE_GENOME	189873346	1.621069	4.897711	1	1	0	0.034191	0	0.003369	0.024678	0.003756	0.031228	0.097222	0.660203	0.042327	0.005192	0.003193	0.002475	0.002092	0.001842	0.001434	0.001037	0.000723	0.000531	0.000447	0.000407	0.000381	?	?	?	0.369434	2	Bstricta_RP145
NON_ZERO_REGIONS	125354950	2.455411	5.855339	2	1	0	0.034191	0	0.003369	0.024678	0.003756	0.031228	0.097222	1	0.064112	0.007864	0.004837	0.003749	0.003169	0.002791	0.002172	0.00157	0.001095	0.000805	0.000677	0.000617	0.000577	2.455411	2.455411	2.455411	0.556975	4	Bstricta_RP145
WHOLE_GENOME	189873346	1.440638	4.972444	1	1	0	0.029176	0	0.003251	0.021859	0.005765	0.086149	0.1462	0.627667	0.031399	0.004391	0.002699	0.002013	0.001527	0.001137	0.000697	0.000564	0.000511	0.000477	0.000449	0.000426	0.000406	?	?	?	0.346956	2	Bstricta_RP146
NON_ZERO_REGIONS	119177324	2.295224	6.118065	2	1	0	0.029176	0	0.003251	0.021859	0.005765	0.086149	0.1462	1	0.050025	0.006995	0.004301	0.003207	0.002434	0.001811	0.001111	0.000898	0.000815	0.000759	0.000716	0.000679	0.000648	2.295224	2.295224	2.295224	0.550263	3	Bstricta_RP146
WHOLE_GENOME	189873346	2.12422	5.504313	2	1	0	0.023154	0	0.002055	0.018243	0.005829	0.050168	0.099448	0.743861	0.084914	0.006977	0.00371	0.002705	0.00223	0.001906	0.001411	0.000985	0.000713	0.00059	0.000546	0.000514	0.000487	?	?	?	0.445566	3	Bstricta_RP147
NON_ZERO_REGIONS	141239419	2.855668	6.216207	2	1	0	0.023154	0	0.002055	0.018243	0.005829	0.050168	0.099448	1	0.114153	0.00938	0.004988	0.003636	0.002997	0.002563	0.001897	0.001324	0.000959	0.000793	0.000734	0.000691	0.000654	2.855668	2.855668	2.855668	0.597214	4	Bstricta_RP147
WHOLE_GENOME	189873346	1.741058	5.534969	1	1	0	0.022437	0	0.002179	0.019366	0.006387	0.099439	0.149808	0.689295	0.048594	0.004957	0.002986	0.002341	0.001996	0.001732	0.001269	0.000884	0.000677	0.000603	0.000566	0.000537	0.000514	?	?	?	0.391654	2	Bstricta_RP148
NON_ZERO_REGIONS	130878763	2.525853	6.51636	2	1	0	0.022437	0	0.002179	0.019366	0.006387	0.099439	0.149808	1	0.070498	0.007191	0.004333	0.003397	0.002895	0.002513	0.001841	0.001282	0.000982	0.000874	0.000821	0.000779	0.000746	2.525853	2.525853	2.525853	0.56601	4	Bstricta_RP148
WHOLE_GENOME	189873346	1.790029	5.403669	1	1	0	0.024669	0	0.002108	0.021709	0.00281	0.054521	0.105818	0.70821	0.050117	0.004884	0.002988	0.002322	0.001952	0.001665	0.001178	0.00081	0.000656	0.000596	0.000559	0.000531	0.000505	?	?	?	0.400186	2	Bstricta_RP149
NON_ZERO_REGIONS	134470284	2.527538	6.27424	2	1	0	0.024669	0	0.002108	0.021709	0.00281	0.054521	0.105818	1	0.070765	0.006897	0.004219	0.003279	0.002756	0.002351	0.001663	0.001144	0.000927	0.000842	0.00079	0.000749	0.000713	2.527538	2.527538	2.527538	0.562642	4	Bstricta_RP149
WHOLE_GENOME	189873346	1.540328	4.963054	1	1	0	0.020399	0	0.002286	0.025446	0.002953	0.052273	0.103358	0.669063	0.032952	0.004116	0.002691	0.002114	0.00173	0.001401	0.000883	0.000649	0.000559	0.000514	0.000479	0.000451	0.000427	?	?	?	0.368881	2	Bstricta_RP150
NON_ZERO_REGIONS	127037155	2.302218	5.921276	2	1	0	0.020399	0	0.002286	0.025446	0.002953	0.052273	0.103358	1	0.049252	0.006152	0.004022	0.003159	0.002585	0.002094	0.00132	0.00097	0.000836	0.000768	0.000717	0.000674	0.000639	2.302218	2.302218	2.302218	0.548564	3	Bstricta_RP150
WHOLE_GENOME	189873346	1.610837	5.160148	1	1	0	0.028907	0	0.003444	0.020162	0.003948	0.089396	0.145857	0.657532	0.042489	0.005278	0.00314	0.002318	0.001792	0.001362	0.000824	0.000626	0.000554	0.000513	0.000481	0.000455	0.000435	?	?	?	0.368252	2	Bstricta_RP151
NON_ZERO_REGIONS	124847710	2.449824	6.200018	2	1	0	0.028907	0	0.003444	0.020162	0.003948	0.089396	0.145857	1	0.064619	0.008027	0.004776	0.003525	0.002725	0.002072	0.001253	0.000952	0.000843	0.00078	0.000732	0.000692	0.000661	2.449824	2.449824	2.449824	0.557644	4	Bstricta_RP151
WHOLE_GENOME	189873346	2.477396	5.643695	2	1	0	0.033851	0	0.002824	0.017436	0.008675	0.051737	0.114524	0.747476	0.138051	0.011295	0.005238	0.003659	0.002901	0.002397	0.001668	0.001124	0.000797	0.000645	0.00057	0.000524	0.000488	?	?	?	0.472808	3	Bstricta_RP152
NON_ZERO_REGIONS	141925732	3.31435	6.311723	3	1	0	0.033851	0	0.002824	0.017436	0.008675	0.051737	0.114524	1	0.18469	0.015111	0.007007	0.004895	0.003881	0.003207	0.002232	0.001503	0.001066	0.000863	0.000763	0.000701	0.000653	3.31435	3.31435	3.31435	0.631085	4	Bstricta_RP152
WHOLE_GENOME	189873346	1.625791	4.562531	1	1	0	0.02957	0	0.003461	0.022938	0.003376	0.02641	0.085756	0.665946	0.043611	0.004966	0.00307	0.002361	0.001946	0.001647	0.001097	0.000689	0.000491	0.000421	0.00039	0.000364	0.000341	?	?	?	0.378303	2	Bstricta_RP153
NON_ZERO_REGIONS	126445453	2.441325	5.409975	2	1	0	0.02957	0	0.003461	0.022938	0.003376	0.02641	0.085756	1	0.065487	0.007457	0.004611	0.003545	0.002922	0.002473	0.001648	0.001035	0.000737	0.000633	0.000586	0.000546	0.000513	2.441325	2.441325	2.441325	0.565648	4	Bstricta_RP153
WHOLE_GENOME	189873346	3.642504	7.485196	3	2	0	0.015445	0	0.001335	0.049729	0.007308	0.112445	0.186263	0.840248	0.286544	0.019961	0.007085	0.004793	0.003789	0.003238	0.002619	0.00227	0.00203	0.001817	0.00159	0.001367	0.001178	3.642504	?	?	0.581125	4	Bstricta_RP154
NON_ZERO_REGIONS	159540610	4.335037	7.979874	4	1	0	0.015445	0	0.001335	0.049729	0.007308	0.112445	0.186263	1	0.341023	0.023756	0.008432	0.005704	0.004509	0.003854	0.003117	0.002702	0.002416	0.002163	0.001892	0.001626	0.001402	2.167518	4.335037	4.335037	0.688289	5	Bstricta_RP154
WHOLE_GENOME	189873346	1.772803	4.965693	1	1	0	0.029964	0	0.003552	0.024189	0.003541	0.030247	0.091493	0.68457	0.054238	0.00569	0.003369	0.002528	0.002098	0.001834	0.001503	0.001213	0.00091	0.000674	0.000507	0.000417	0.000377	?	?	?	0.393105	2	Bstricta_RP155
NON_ZERO_REGIONS	129981522	2.58966	5.822756	2	1	0	0.029964	0	0.003552	0.024189	0.003541	0.030247	0.091493	1	0.07923	0.008312	0.004921	0.003693	0.003064	0.002678	0.002195	0.001772	0.001329	0.000984	0.00074	0.000609	0.00055	2.58966	2.58966	2.58966	0.571839	4	Bstricta_RP155
WHOLE_GENOME	189873346	1.921234	4.86511	1	1	0	0.030219	0	0.00388	0.020214	0.003732	0.025436	0.083481	0.707307	0.068156	0.006828	0.003834	0.002789	0.002248	0.001906	0.00139	0.000949	0.00063	0.000493	0.000437	0.000402	0.000377	?	?	?	0.412217	2	Bstricta_RP156
NON_ZERO_REGIONS	134298756	2.716266	5.595037	2	1	0	0.030219	0	0.00388	0.020214	0.003732	0.025436	0.083481	1	0.09636	0.009653	0.00542	0.003943	0.003178	0.002695	0.001965	0.001342	0.000891	0.000696	0.000618	0.000568	0.000533	2.716266	2.716266	2.716266	0.580435	4	Bstricta_RP156
WHOLE_GENOME	189873346	1.605609	4.287135	1	1	0	0.033917	0	0.004104	0.023393	0.002769	0.0212	0.085383	0.659176	0.04447	0.005467	0.003199	0.002373	0.001879	0.001503	0.000894	0.000554	0.000439	0.000396	0.000361	0.000332	0.000309	?	?	?	0.366724	2	Bstricta_RP158
NON_ZERO_REGIONS	125159937	2.435782	5.085318	2	1	0	0.033917	0	0.004104	0.023393	0.002769	0.0212	0.085383	1	0.067463	0.008294	0.004854	0.003599	0.00285	0.002281	0.001356	0.000841	0.000666	0.0006	0.000548	0.000504	0.00047	2.435782	2.435782	2.435782	0.553261	3	Bstricta_RP158
WHOLE_GENOME	189873346	1.464713	3.62508	1	1	0	0.035516	0	0.003252	0.016326	0.008396	0.013216	0.076705	0.647214	0.03531	0.004242	0.002128	0.001328	0.000978	0.000791	0.000596	0.000493	0.000429	0.000379	0.000338	0.0003	0.000266	?	?	?	0.360978	2	Bstricta_RP159
NON_ZERO_REGIONS	122888734	2.263104	4.300863	2	1	0	0.035516	0	0.003252	0.016326	0.008396	0.013216	0.076705	1	0.054557	0.006555	0.003288	0.002052	0.001511	0.001222	0.000921	0.000762	0.000663	0.000586	0.000522	0.000463	0.000412	2.263104	2.263104	2.263104	0.555283	4	Bstricta_RP159
