## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
NON_ZERO_REGIONS	110521493	12.639668	11.287013	12	3	0	0.015635	0	0.001385	0.027015	0.069116	0.144628	0.257779	1	0.942328	0.676461	0.290004	0.081621	0.02468	0.012494	0.006321	0.004375	0.003533	0.003086	0.002794	0.002593	0.002429	1.579958	2.106611	3.159917	0.961106	14	Athaliana_IBE_9537
WHOLE_GENOME	119482896	9.521612	10.895493	9	3	0	0.017768	0	0.001567	0.027789	0.049213	0.15592	0.252257	0.917462	0.817894	0.44997	0.13297	0.031524	0.012212	0.007581	0.004546	0.003448	0.002943	0.002657	0.00247	0.002322	0.002177	1.904322	4.760806	?	0.854265	8	Athaliana_IBE_9539
NON_ZERO_REGIONS	109621063	10.378204	10.97732	9	3	0	0.017768	0	0.001567	0.027789	0.049213	0.15592	0.252257	1	0.891474	0.49045	0.144932	0.03436	0.01331	0.008263	0.004955	0.003758	0.003208	0.002896	0.002692	0.002531	0.002373	1.729701	2.594551	3.459401	0.930774	12	Athaliana_IBE_9539
WHOLE_GENOME	119482896	12.343092	11.175042	12	3	0	0.01357	0	0.00128	0.026861	0.077126	0.147127	0.265964	0.925337	0.89053	0.704223	0.308086	0.073822	0.020071	0.010553	0.005442	0.003867	0.003184	0.002836	0.002622	0.002459	0.002322	1.542886	3.085773	?	0.900538	10	Athaliana_IBE_9540
NON_ZERO_REGIONS	110561977	13.339019	11.030557	13	3	0	0.01357	0	0.00128	0.026861	0.077126	0.147127	0.265964	1	0.962384	0.761045	0.332945	0.079779	0.021691	0.011404	0.005881	0.004179	0.003441	0.003065	0.002834	0.002657	0.002509	1.482113	1.905574	2.667804	0.972987	16	Athaliana_IBE_9540
WHOLE_GENOME	119482896	12.137239	11.219832	12	4	0	0.014895	0	0.001438	0.027314	0.056063	0.145602	0.245312	0.925086	0.875992	0.657283	0.304919	0.090979	0.026258	0.012197	0.006022	0.004148	0.003364	0.002932	0.00261	0.002348	0.002126	1.733891	4.045746	?	0.891354	10	Athaliana_IBE_9541
NON_ZERO_REGIONS	110531955	13.12012	11.098798	12	3	0	0.014895	0	0.001438	0.027314	0.056063	0.145602	0.245312	1	0.94693	0.71051	0.329612	0.098347	0.028384	0.013185	0.006509	0.004484	0.003637	0.003169	0.002822	0.002538	0.002299	1.640015	2.186687	3.28003	0.963265	14	Athaliana_IBE_9541
WHOLE_GENOME	119482896	12.533069	11.090446	12	3	0	0.012235	0	0.001432	0.028369	0.060321	0.181833	0.284189	0.924845	0.890155	0.715171	0.329332	0.08305	0.020948	0.010223	0.005159	0.003668	0.003079	0.002776	0.002556	0.00238	0.002232	1.566634	3.133267	?	0.899577	10	Athaliana_IBE_9544
NON_ZERO_REGIONS	110503176	13.551532	10.917478	13	3	0	0.012235	0	0.001432	0.028369	0.060321	0.181833	0.284189	1	0.962491	0.773288	0.356095	0.089799	0.022651	0.011054	0.005578	0.003966	0.003329	0.003001	0.002763	0.002574	0.002413	1.505726	1.935933	2.710306	0.972452	16	Athaliana_IBE_9544
WHOLE_GENOME	119482896	11.665856	11.392595	11	4	0	0.014829	0	0.001218	0.029013	0.103545	0.141542	0.290146	0.926805	0.870884	0.631656	0.266662	0.07044	0.020443	0.010426	0.005394	0.003835	0.003148	0.002817	0.00262	0.002474	0.002343	1.666551	3.888619	?	0.89127	10	Athaliana_IBE_9546
NON_ZERO_REGIONS	110737346	12.587174	11.333347	12	3	0	0.014829	0	0.001218	0.029013	0.103545	0.141542	0.290146	1	0.939662	0.681541	0.287721	0.076003	0.022058	0.01125	0.00582	0.004138	0.003397	0.003039	0.002827	0.002669	0.002528	1.573397	2.097862	3.146794	0.961326	14	Athaliana_IBE_9546
WHOLE_GENOME	119482896	9.966317	10.816186	9	3	0	0.016581	0	0.001556	0.043697	0.050034	0.156422	0.26829	0.922721	0.838078	0.491897	0.155066	0.036481	0.012883	0.007472	0.004287	0.003233	0.002777	0.002542	0.002381	0.002251	0.002131	1.993263	4.983159	?	0.866238	9	Athaliana_IBE_9547
NON_ZERO_REGIONS	110249339	10.801012	10.8523	10	3	0	0.016581	0	0.001556	0.043697	0.050034	0.156422	0.26829	1	0.908269	0.533094	0.168053	0.039536	0.013962	0.008097	0.004646	0.003504	0.00301	0.002755	0.00258	0.00244	0.002309	1.800169	2.160202	3.600337	0.938291	12	Athaliana_IBE_9547
WHOLE_GENOME	119482896	16.255539	13.113941	16	4	0	0.01461	0	0.001259	0.040869	0.075104	0.149659	0.281502	0.926772	0.899902	0.838013	0.612298	0.282809	0.086194	0.027975	0.010522	0.006254	0.004523	0.003684	0.003201	0.002895	0.002704	1.477776	4.063885	?	0.910028	10	Athaliana_IBE_9548
NON_ZERO_REGIONS	110733374	17.53996	12.768527	17	4	0	0.01461	0	0.001259	0.040869	0.075104	0.149659	0.281502	1	0.971007	0.904229	0.660678	0.305155	0.093004	0.030186	0.011354	0.006748	0.00488	0.003975	0.003454	0.003123	0.002918	1.461663	1.753996	2.505709	0.981554	17	Athaliana_IBE_9548
WHOLE_GENOME	119482896	10.839611	11.299651	10	3	0	0.016192	0	0.00145	0.042198	0.066632	0.143994	0.270467	0.919398	0.85525	0.564273	0.206326	0.051744	0.017488	0.010303	0.005876	0.004223	0.003444	0.003007	0.002719	0.002505	0.00233	1.806602	5.419805	?	0.875991	9	Athaliana_IBE_9551
NON_ZERO_REGIONS	109852330	11.789901	11.299201	11	3	0	0.016192	0	0.00145	0.042198	0.066632	0.143994	0.270467	1	0.930228	0.613742	0.224415	0.056281	0.019022	0.011206	0.006391	0.004593	0.003746	0.003271	0.002958	0.002725	0.002534	1.684272	2.35798	2.947475	0.952373	13	Athaliana_IBE_9551
WHOLE_GENOME	119482896	12.801933	11.119554	13	3	0	0.013944	0	0.001581	0.04338	0.060433	0.13028	0.249618	0.918923	0.884945	0.73203	0.358407	0.094695	0.023341	0.011037	0.0056	0.004041	0.003303	0.002877	0.002585	0.002372	0.002182	1.600242	4.267311	?	0.894268	10	Athaliana_IBE_9552
NON_ZERO_REGIONS	109795592	13.931452	10.90036	13	3	0	0.013944	0	0.001581	0.04338	0.060433	0.13028	0.249618	1	0.963025	0.796617	0.390029	0.10305	0.0254	0.012011	0.006094	0.004398	0.003594	0.003131	0.002814	0.002581	0.002375	1.547939	1.990207	2.78629	0.972772	16	Athaliana_IBE_9552
WHOLE_GENOME	119482896	10.587895	10.605864	10	3	0	0.015197	0	0.001622	0.044097	0.052353	0.123538	0.236807	0.922132	0.853245	0.548408	0.196354	0.048972	0.015595	0.008396	0.004598	0.003376	0.002803	0.002477	0.002246	0.002045	0.001861	1.764649	5.293948	?	0.874897	9	Athaliana_IBE_9553
NON_ZERO_REGIONS	110179050	11.481969	10.569633	11	3	0	0.015197	0	0.001622	0.044097	0.052353	0.123538	0.236807	1	0.925296	0.594717	0.212935	0.053107	0.016912	0.009105	0.004986	0.003661	0.00304	0.002686	0.002436	0.002218	0.002018	1.640281	2.296394	2.870492	0.948336	13	Athaliana_IBE_9553
WHOLE_GENOME	119482896	13.383586	11.605106	13	3	0	0.0135	0	0.001278	0.042306	0.080178	0.134364	0.271627	0.924958	0.894071	0.758886	0.397769	0.113045	0.028484	0.013362	0.006735	0.004607	0.003621	0.003098	0.002802	0.002625	0.002486	1.487065	3.345897	?	0.903259	10	Athaliana_IBE_9556
NON_ZERO_REGIONS	110516653	14.4694	11.397101	14	3	0	0.0135	0	0.001278	0.042306	0.080178	0.134364	0.271627	1	0.966608	0.820455	0.43004	0.122216	0.030795	0.014446	0.007282	0.00498	0.003915	0.003349	0.003029	0.002838	0.002688	1.44694	1.808675	2.411567	0.976179	16	Athaliana_IBE_9556
WHOLE_GENOME	119482896	11.361491	11.33907	11	4	0	0.016939	0	0.001528	0.043415	0.065386	0.12453	0.2518	0.922533	0.861086	0.59805	0.247216	0.070056	0.022508	0.011709	0.005936	0.004034	0.003225	0.002836	0.002609	0.002435	0.002271	1.893582	5.680746	?	0.881035	9	Athaliana_IBE_9557
NON_ZERO_REGIONS	110226888	12.315542	11.296971	11	3	0	0.016939	0	0.001528	0.043415	0.065386	0.12453	0.2518	1	0.933393	0.64827	0.267975	0.075939	0.024398	0.012692	0.006434	0.004373	0.003495	0.003075	0.002829	0.002639	0.002462	1.759363	2.463108	3.078886	0.954577	13	Athaliana_IBE_9557
WHOLE_GENOME	119482896	12.719374	11.701307	13	3	0	0.015981	0	0.001427	0.044636	0.069122	0.129104	0.26027	0.921245	0.886388	0.720154	0.344278	0.090917	0.023313	0.011216	0.005625	0.004012	0.003339	0.002977	0.002752	0.002583	0.002444	1.589922	4.239791	?	0.895978	10	Athaliana_IBE_9558
NON_ZERO_REGIONS	110072985	13.806727	11.559103	13	3	0	0.015981	0	0.001427	0.044636	0.069122	0.129104	0.26027	1	0.962164	0.781719	0.37371	0.098689	0.025306	0.012175	0.006106	0.004355	0.003624	0.003232	0.002987	0.002804	0.002653	1.534081	1.97239	2.761345	0.972204	16	Athaliana_IBE_9558
WHOLE_GENOME	119482896	10.827857	11.773439	10	3	0	0.017115	0	0.001575	0.054199	0.047356	0.135294	0.255538	0.921717	0.855222	0.560772	0.205033	0.051425	0.016821	0.009401	0.005147	0.003671	0.003073	0.002769	0.002594	0.002476	0.002378	1.804643	5.413929	?	0.876303	9	Athaliana_IBE_9559
NON_ZERO_REGIONS	110129403	11.747487	11.814535	11	3	0	0.017115	0	0.001575	0.054199	0.047356	0.135294	0.255538	1	0.927857	0.608399	0.222447	0.055793	0.01825	0.010199	0.005584	0.003983	0.003334	0.003004	0.002814	0.002686	0.00258	1.678212	2.349497	2.936872	0.950409	13	Athaliana_IBE_9559
WHOLE_GENOME	119482896	9.840154	10.890166	9	3	0	0.014965	0	0.001316	0.049632	0.068304	0.174714	0.308931	0.92511	0.83955	0.479073	0.141336	0.032425	0.012564	0.007829	0.004515	0.003336	0.002835	0.00258	0.002419	0.0023	0.002191	1.968031	4.920077	?	0.870434	9	Athaliana_IBE_9560
NON_ZERO_REGIONS	110534788	10.636742	10.941813	10	3	0	0.014965	0	0.001316	0.049632	0.068304	0.174714	0.308931	1	0.907514	0.517855	0.152778	0.03505	0.013581	0.008462	0.004881	0.003606	0.003064	0.002788	0.002615	0.002487	0.002368	1.77279	2.127348	3.545581	0.940593	12	Athaliana_IBE_9560
WHOLE_GENOME	119482896	13.085817	10.957992	13	3	0	0.013957	0	0.001534	0.057086	0.066989	0.119892	0.259458	0.923592	0.889538	0.748659	0.380914	0.104266	0.026172	0.012406	0.006113	0.004049	0.003184	0.002735	0.002458	0.002227	0.002002	1.635727	4.361939	?	0.900016	10	Athaliana_IBE_9561
NON_ZERO_REGIONS	110353418	14.1684	10.708552	13	3	0	0.013957	0	0.001534	0.057086	0.066989	0.119892	0.259458	1	0.963129	0.810595	0.412427	0.112892	0.028337	0.013433	0.006619	0.004384	0.003447	0.002962	0.002661	0.002411	0.002167	1.41684	1.77105	2.3614	0.97415	16	Athaliana_IBE_9561
WHOLE_GENOME	119482896	9.479768	10.631634	9	3	0	0.015869	0	0.001665	0.053552	0.050984	0.13585	0.257919	0.919449	0.825134	0.45012	0.125575	0.028664	0.011491	0.007163	0.004133	0.003091	0.002661	0.002445	0.002315	0.002201	0.002093	1.895954	4.739884	?	0.858651	8	Athaliana_IBE_9562
NON_ZERO_REGIONS	109858397	10.310274	10.694457	9	3	0	0.015869	0	0.001665	0.053552	0.050984	0.13585	0.257919	1	0.897423	0.489554	0.136577	0.031175	0.012498	0.007791	0.004495	0.003362	0.002894	0.002659	0.002517	0.002394	0.002276	1.718379	2.577569	3.436758	0.933533	12	Athaliana_IBE_9562
WHOLE_GENOME	119482896	10.377166	11.058452	10	3	0	0.017675	0	0.001833	0.057256	0.039282	0.129264	0.24531	0.926148	0.840102	0.514245	0.184013	0.050091	0.018005	0.010133	0.005417	0.003859	0.003172	0.002795	0.002536	0.002336	0.002169	2.075433	5.188583	?	0.869905	9	Athaliana_IBE_9564
NON_ZERO_REGIONS	110658889	11.204648	11.080124	10	3	0	0.017675	0	0.001833	0.057256	0.039282	0.129264	0.24531	1	0.907092	0.555251	0.198686	0.054085	0.01944	0.010941	0.005849	0.004166	0.003425	0.003017	0.002739	0.002522	0.002342	1.867441	2.24093	3.734883	0.938895	12	Athaliana_IBE_9564
WHOLE_GENOME	119482896	10.926911	11.05296	11	3	0	0.016301	0	0.001522	0.052913	0.059079	0.146254	0.276069	0.92025	0.87035	0.597605	0.198704	0.040401	0.013445	0.008147	0.004761	0.003612	0.003055	0.002729	0.002519	0.002381	0.002272	1.560987	3.642304	?	0.883938	9	Athaliana_IBE_9565
NON_ZERO_REGIONS	109954182	11.873846	11.023218	11	3	0	0.016301	0	0.001522	0.052913	0.059079	0.146254	0.276069	1	0.945775	0.649393	0.215923	0.043903	0.01461	0.008853	0.005174	0.003925	0.00332	0.002965	0.002737	0.002588	0.002468	1.484231	1.978974	2.968461	0.960251	14	Athaliana_IBE_9565
WHOLE_GENOME	119482896	11.009242	11.200919	11	3	0	0.014358	0	0.001436	0.048847	0.070756	0.168955	0.304352	0.925503	0.875906	0.604322	0.199524	0.040137	0.013495	0.008037	0.00448	0.003371	0.002912	0.002659	0.0025	0.002382	0.002294	1.572749	3.669747	?	0.890295	10	Athaliana_IBE_9567
NON_ZERO_REGIONS	110581778	11.895415	11.181143	11	3	0	0.014358	0	0.001436	0.048847	0.070756	0.168955	0.304352	1	0.946411	0.652966	0.215584	0.043368	0.014582	0.008684	0.004841	0.003642	0.003146	0.002873	0.002701	0.002574	0.002478	1.486927	1.982569	2.973854	0.961699	14	Athaliana_IBE_9567
WHOLE_GENOME	119482896	11.058537	10.986413	11	4	0	0.016636	0	0.001606	0.055579	0.04818	0.124717	0.246717	0.92392	0.861797	0.582292	0.225828	0.058874	0.01827	0.009602	0.005125	0.003711	0.003077	0.002701	0.002447	0.002244	0.002073	1.843089	3.686179	?	0.881335	9	Athaliana_IBE_9568
NON_ZERO_REGIONS	110392617	11.969152	10.942628	11	3	0	0.016636	0	0.001606	0.055579	0.04818	0.124717	0.246717	1	0.932761	0.63024	0.244424	0.063723	0.019774	0.010393	0.005547	0.004016	0.00333	0.002924	0.002649	0.002429	0.002244	1.709879	2.39383	2.992288	0.953604	13	Athaliana_IBE_9568
WHOLE_GENOME	119482896	12.674724	11.738881	12	3	0	0.013081	0	0.001199	0.051966	0.084562	0.141498	0.292306	0.926379	0.892048	0.719926	0.335301	0.085038	0.021736	0.010771	0.005553	0.003986	0.003263	0.002891	0.002677	0.002524	0.002414	1.58434	3.168681	?	0.902443	10	Athaliana_IBE_9569
NON_ZERO_REGIONS	110686503	13.682	11.617703	13	3	0	0.013081	0	0.001199	0.051966	0.084562	0.141498	0.292306	1	0.962941	0.777139	0.361947	0.091796	0.023463	0.011627	0.005994	0.004303	0.003522	0.003121	0.002889	0.002724	0.002606	1.520222	1.954571	2.7364	0.973919	16	Athaliana_IBE_9569
WHOLE_GENOME	119482896	13.853866	11.936646	14	4	0	0.014108	0	0.001374	0.039979	0.070413	0.145241	0.271115	0.925001	0.894363	0.775086	0.438306	0.138373	0.03505	0.014973	0.006906	0.004411	0.003439	0.003003	0.002764	0.002593	0.002466	1.539318	3.463467	?	0.904258	10	Athaliana_IBE_9571
NON_ZERO_REGIONS	110521769	14.97714	11.713782	14	3	0	0.014108	0	0.001374	0.039979	0.070413	0.145241	0.271115	1	0.966879	0.83793	0.473844	0.149593	0.037892	0.016187	0.007466	0.004769	0.003718	0.003247	0.002988	0.002804	0.002666	1.497714	1.872143	2.49619	0.977326	16	Athaliana_IBE_9571
WHOLE_GENOME	119482896	14.013311	12.099494	14	4	0	0.013789	0	0.001167	0.039463	0.090531	0.132891	0.277841	0.924222	0.892267	0.770948	0.450814	0.154314	0.040594	0.01627	0.007353	0.004785	0.003696	0.003142	0.002824	0.002612	0.002466	1.557035	3.503328	?	0.90333	10	Athaliana_IBE_9573
NON_ZERO_REGIONS	110428726	15.162278	11.873505	14	3	0	0.013789	0	0.001167	0.039463	0.090531	0.132891	0.277841	1	0.965425	0.834159	0.487777	0.166967	0.043922	0.017604	0.007956	0.005177	0.003999	0.0034	0.003055	0.002826	0.002668	1.516228	1.895285	2.527046	0.977141	16	Athaliana_IBE_9573
WHOLE_GENOME	119482896	11.127151	11.819369	11	4	0	0.014183	0	0.001115	0.037034	0.089881	0.138295	0.280507	0.922548	0.858135	0.579283	0.228394	0.061114	0.01929	0.010295	0.005451	0.003879	0.003203	0.002873	0.002668	0.002532	0.00243	1.854525	5.563576	?	0.882013	9	Athaliana_IBE_9576
NON_ZERO_REGIONS	110228712	12.061324	11.838849	11	3	0	0.014183	0	0.001115	0.037034	0.089881	0.138295	0.280507	1	0.930179	0.627917	0.247568	0.066244	0.02091	0.01116	0.005909	0.004204	0.003472	0.003114	0.002892	0.002744	0.002634	1.723046	2.412265	3.015331	0.955811	14	Athaliana_IBE_9576
WHOLE_GENOME	119482896	12.690538	11.849601	12	3	0	0.014601	0	0.001487	0.039147	0.067077	0.15734	0.279651	0.923319	0.888689	0.720786	0.33724	0.085918	0.022802	0.011705	0.00591	0.004075	0.003288	0.002867	0.002619	0.002471	0.002369	1.586317	4.230179	?	0.898638	10	Athaliana_IBE_9577
NON_ZERO_REGIONS	110320877	13.744473	11.729809	13	3	0	0.014601	0	0.001487	0.039147	0.067077	0.15734	0.279651	1	0.962494	0.780647	0.365248	0.093053	0.024696	0.012677	0.006401	0.004413	0.003561	0.003105	0.002836	0.002676	0.002565	1.527164	1.963496	2.748895	0.973016	16	Athaliana_IBE_9577
WHOLE_GENOME	119482896	10.207244	11.258457	10	3	0	0.01484	0	0.001172	0.036519	0.098738	0.146733	0.298002	0.921771	0.836362	0.50768	0.171115	0.042452	0.015207	0.009036	0.005057	0.003625	0.003008	0.002704	0.002515	0.002386	0.002271	2.041449	5.103622	?	0.8713	9	Athaliana_IBE_9578
NON_ZERO_REGIONS	110135875	11.073513	11.310061	10	3	0	0.01484	0	0.001172	0.036519	0.098738	0.146733	0.298002	1	0.907343	0.550766	0.185637	0.046054	0.016497	0.009803	0.005486	0.003933	0.003263	0.002934	0.002728	0.002588	0.002464	1.845586	2.214703	3.691171	0.944941	13	Athaliana_IBE_9578
WHOLE_GENOME	119482896	11.939027	11.160475	12	3	0	0.015191	0	0.001562	0.043757	0.055919	0.129843	0.246273	0.922554	0.883767	0.675158	0.27796	0.063663	0.017754	0.009715	0.005298	0.003829	0.003193	0.002867	0.002656	0.002482	0.002312	1.705575	3.979676	?	0.893656	10	Athaliana_IBE_9579
NON_ZERO_REGIONS	110229388	12.941281	11.04726	12	3	0	0.015191	0	0.001562	0.043757	0.055919	0.129843	0.246273	1	0.957957	0.731836	0.301294	0.069008	0.019244	0.010531	0.005742	0.00415	0.003461	0.003108	0.002879	0.002691	0.002506	1.43792	1.848754	2.588256	0.968417	15	Athaliana_IBE_9579
WHOLE_GENOME	119482896	12.549213	11.652225	12	3	0	0.013295	0	0.001346	0.042964	0.069093	0.162024	0.288722	0.927196	0.891555	0.714378	0.324623	0.079807	0.020347	0.01034	0.005457	0.003906	0.003142	0.002782	0.002591	0.002464	0.002371	1.568652	3.137303	?	0.901601	10	Athaliana_IBE_9581
NON_ZERO_REGIONS	110784011	13.534591	11.536846	13	3	0	0.013295	0	0.001346	0.042964	0.069093	0.162024	0.288722	1	0.961561	0.770472	0.350113	0.086074	0.021944	0.011152	0.005885	0.004212	0.003388	0.003	0.002795	0.002658	0.002558	1.503843	1.933513	2.706918	0.97212	16	Athaliana_IBE_9581
WHOLE_GENOME	119482896	12.936245	11.94641	12	4	0	0.017383	0	0.001503	0.041895	0.065496	0.125284	0.25156	0.925336	0.88172	0.695322	0.36	0.122162	0.036896	0.016033	0.007398	0.004792	0.003679	0.003125	0.002803	0.002588	0.002421	1.848035	4.312082	?	0.89586	10	Athaliana_IBE_9582
NON_ZERO_REGIONS	110561876	13.980045	11.816931	13	4	0	0.017383	0	0.001503	0.041895	0.065496	0.125284	0.25156	1	0.952864	0.751426	0.389048	0.132019	0.039873	0.017327	0.007995	0.005179	0.003976	0.003377	0.003029	0.002797	0.002617	1.553338	1.997149	2.796009	0.967864	15	Athaliana_IBE_9582
WHOLE_GENOME	119482896	10.152834	10.953067	9	3	0	0.016667	0	0.001462	0.043533	0.054448	0.149804	0.265914	0.930354	0.83823	0.49602	0.16946	0.044587	0.015806	0.008973	0.00498	0.003659	0.003057	0.002712	0.002476	0.00228	0.002102	2.030567	5.076417	?	0.871485	9	Athaliana_IBE_9584
NON_ZERO_REGIONS	111161427	10.912868	10.984369	10	3	0	0.016667	0	0.001462	0.043533	0.054448	0.149804	0.265914	1	0.900979	0.533151	0.182146	0.047924	0.016989	0.009645	0.005353	0.003933	0.003286	0.002915	0.002661	0.002451	0.002259	1.818811	2.182574	3.637623	0.936335	12	Athaliana_IBE_9584
WHOLE_GENOME	119482896	13.375254	11.810457	13	3	0	0.011722	0	0.001226	0.040113	0.075192	0.184833	0.313086	0.922794	0.893131	0.759958	0.401206	0.114289	0.027292	0.011843	0.005525	0.003754	0.003061	0.002754	0.002582	0.002459	0.00236	1.486139	3.343813	?	0.901898	10	Athaliana_IBE_9585
NON_ZERO_REGIONS	110258075	14.494304	11.616252	14	3	0	0.011722	0	0.001226	0.040113	0.075192	0.184833	0.313086	1	0.967855	0.823541	0.434773	0.123851	0.029576	0.012833	0.005987	0.004068	0.003317	0.002984	0.002798	0.002665	0.002558	1.44943	1.811788	2.415717	0.977105	16	Athaliana_IBE_9585
WHOLE_GENOME	119482896	10.584791	11.092865	10	4	0	0.013981	0	0.000922	0.036275	0.120817	0.12142	0.293415	0.920421	0.835616	0.535564	0.206731	0.05619	0.01822	0.009815	0.005163	0.003634	0.002996	0.002658	0.002449	0.002278	0.002136	2.116958	5.292395	?	0.873681	9	Athaliana_IBE_9586
NON_ZERO_REGIONS	109974516	11.49995	11.098035	11	3	0	0.013981	0	0.000922	0.036275	0.120817	0.12142	0.293415	1	0.907863	0.581869	0.224605	0.061048	0.019795	0.010664	0.00561	0.003948	0.003255	0.002888	0.00266	0.002475	0.002321	1.64285	2.29999	3.833317	0.948955	13	Athaliana_IBE_9586
WHOLE_GENOME	119482896	11.655832	10.922785	11	3	0	0.014051	0	0.001355	0.044672	0.06685	0.150867	0.277795	0.929375	0.889966	0.658313	0.248286	0.053049	0.01556	0.008492	0.00448	0.003371	0.002932	0.002692	0.002537	0.002407	0.002284	1.665119	2.913958	?	0.899558	10	Athaliana_IBE_9587
NON_ZERO_REGIONS	111044432	12.54158	10.828893	12	3	0	0.014051	0	0.001355	0.044672	0.06685	0.150867	0.277795	1	0.957596	0.708339	0.267154	0.05708	0.016743	0.009137	0.00482	0.003627	0.003154	0.002896	0.002729	0.00259	0.002458	1.567697	1.791654	2.508316	0.967668	15	Athaliana_IBE_9587
WHOLE_GENOME	119482896	11.324316	11.77447	11	4	0	0.016592	0	0.001618	0.043596	0.055161	0.145511	0.262478	0.92126	0.859679	0.591997	0.240962	0.067473	0.022424	0.012214	0.006379	0.004326	0.003434	0.002961	0.002703	0.002538	0.002415	1.887386	5.662158	?	0.879297	9	Athaliana_IBE_9588
NON_ZERO_REGIONS	110074846	12.2922	11.772428	11	3	0	0.016592	0	0.001618	0.043596	0.055161	0.145511	0.262478	1	0.933156	0.642595	0.261557	0.07324	0.024341	0.013257	0.006924	0.004696	0.003728	0.003214	0.002934	0.002755	0.002621	1.756029	2.45844	3.07305	0.954145	13	Athaliana_IBE_9588
WHOLE_GENOME	119482896	11.65392	10.773576	11	3	0	0.01389	0	0.001411	0.041268	0.073045	0.147953	0.277567	0.925508	0.883487	0.663495	0.252799	0.053532	0.015824	0.008898	0.004733	0.003442	0.002911	0.002639	0.002464	0.00231	0.00216	1.664846	3.88464	?	0.895234	10	Athaliana_IBE_9589
NON_ZERO_REGIONS	110582339	12.591921	10.658375	12	3	0	0.01389	0	0.001411	0.041268	0.073045	0.147953	0.277567	1	0.954597	0.716899	0.273146	0.057841	0.017098	0.009614	0.005114	0.003719	0.003145	0.002851	0.002662	0.002496	0.002334	1.57399	1.798846	2.518384	0.966979	15	Athaliana_IBE_9589
WHOLE_GENOME	119482896	12.295338	11.504791	12	4	0	0.0155	0	0.001419	0.043219	0.057848	0.141881	0.259868	0.924699	0.875283	0.665698	0.314382	0.095822	0.028053	0.01318	0.006633	0.004548	0.003606	0.003083	0.002768	0.002543	0.002352	1.756477	4.098446	?	0.890863	10	Athaliana_IBE_9590
NON_ZERO_REGIONS	110485688	13.296588	11.394101	12	3	0	0.0155	0	0.001419	0.043219	0.057848	0.141881	0.259868	1	0.94656	0.719908	0.339983	0.103625	0.030337	0.014253	0.007174	0.004918	0.0039	0.003334	0.002993	0.00275	0.002543	1.662073	2.216098	3.324147	0.963065	14	Athaliana_IBE_9590
WHOLE_GENOME	119482896	11.354252	11.159189	11	3	0	0.014108	0	0.001171	0.041141	0.102135	0.156779	0.315334	0.922429	0.874215	0.630047	0.232512	0.050476	0.015771	0.009015	0.004856	0.003637	0.003128	0.002845	0.002638	0.00248	0.002343	1.622036	3.784751	?	0.889941	10	Athaliana_IBE_9591
NON_ZERO_REGIONS	110214488	12.30908	11.101644	12	3	0	0.014108	0	0.001171	0.041141	0.102135	0.156779	0.315334	1	0.947731	0.68303	0.252065	0.054721	0.017098	0.009773	0.005264	0.003943	0.003392	0.003084	0.00286	0.002689	0.00254	1.538635	2.051513	3.07727	0.964477	14	Athaliana_IBE_9591
WHOLE_GENOME	119482896	13.71164	12.324491	13	4	0	0.01536	0	0.001224	0.056975	0.06317	0.131464	0.268192	0.937192	0.901129	0.737705	0.409308	0.148276	0.043938	0.016857	0.007105	0.004646	0.003601	0.003109	0.00283	0.002653	0.002515	1.713955	2.742328	?	0.911431	11	Athaliana_IBE_9592
NON_ZERO_REGIONS	111978442	14.630553	12.191321	14	4	0	0.01536	0	0.001224	0.056975	0.06317	0.131464	0.268192	1	0.96152	0.787144	0.436738	0.158213	0.046882	0.017987	0.007581	0.004957	0.003843	0.003317	0.003019	0.002831	0.002684	1.625617	2.090079	2.926111	0.972177	16	Athaliana_IBE_9592
WHOLE_GENOME	119482896	15.826787	13.598034	15	5	0	0.016394	0	0.001253	0.053131	0.08831	0.114751	0.273839	0.925575	0.89221	0.784705	0.54339	0.276478	0.108853	0.041398	0.013136	0.007624	0.005293	0.004141	0.003494	0.003096	0.002838	1.758532	3.956697	?	0.904803	10	Athaliana_IBE_9593
NON_ZERO_REGIONS	110590431	17.099403	13.342178	16	4	0	0.016394	0	0.001253	0.053131	0.08831	0.114751	0.273839	1	0.963951	0.847803	0.587083	0.298709	0.117605	0.044727	0.014192	0.008237	0.005719	0.004474	0.003775	0.003345	0.003066	1.554491	2.137425	2.8499	0.977234	16	Athaliana_IBE_9593
