## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
NON_ZERO_REGIONS	341823458	20.748169	12.026977	21	6	0	0.023792	0	0.005756	0.046596	0.036896	0.005562	0.118601	1	0.931797	0.864754	0.748623	0.554134	0.326226	0.153899	0.027245	0.009322	0.005223	0.003455	0.00253	0.002002	0.001672	1.596013	2.964024	6.916056	0.961831	14	Ptremula_SwAsp050
WHOLE_GENOME	381973357	14.84414	11.003039	15	6	0	0.024135	0	0.006743	0.025654	0.008761	0.007199	0.072492	0.891731	0.823257	0.714214	0.51158	0.291334	0.137867	0.057434	0.011209	0.004616	0.002769	0.001934	0.00148	0.001198	0.001004	2.474023	?	?	0.853604	8	Ptremula_SwAsp051
NON_ZERO_REGIONS	340617585	16.646428	10.284184	16	5	0	0.024135	0	0.006743	0.025654	0.008761	0.007199	0.072492	1	0.923212	0.80093	0.573693	0.326706	0.154606	0.064407	0.01257	0.005177	0.003105	0.002169	0.00166	0.001343	0.001126	1.664643	2.774405	5.548809	0.95674	14	Ptremula_SwAsp051
WHOLE_GENOME	381973357	16.264987	11.991184	17	7	0	0.0234	0	0.006202	0.047714	0.027996	0.007802	0.113114	0.887735	0.820922	0.735673	0.588594	0.383224	0.192774	0.078516	0.013969	0.005766	0.003445	0.00239	0.001826	0.001479	0.001253	2.710831	?	?	0.849995	8	Ptremula_SwAsp052
NON_ZERO_REGIONS	339091086	18.321896	11.148357	18	6	0	0.0234	0	0.006202	0.047714	0.027996	0.007802	0.113114	1	0.924738	0.828708	0.663029	0.431687	0.217152	0.088445	0.015735	0.006495	0.003881	0.002692	0.002057	0.001666	0.001412	1.665627	3.053649	6.107299	0.956577	14	Ptremula_SwAsp052
WHOLE_GENOME	381973357	23.604628	16.100452	25	9	0	0.024088	0	0.004344	0.041896	0.052829	0.00917	0.132326	0.898827	0.844931	0.798473	0.734239	0.645256	0.523053	0.364553	0.094196	0.020085	0.009667	0.006109	0.004215	0.003155	0.002501	2.622736	?	?	0.870186	9	Ptremula_SwAsp054
NON_ZERO_REGIONS	343328156	26.261577	14.786052	27	8	0	0.024088	0	0.004344	0.041896	0.052829	0.00917	0.132326	1	0.940036	0.88835	0.816885	0.717886	0.581929	0.405587	0.104798	0.022346	0.010755	0.006797	0.004689	0.00351	0.002782	1.750772	3.282697	6.565394	0.967422	15	Ptremula_SwAsp054
WHOLE_GENOME	381973357	23.639717	16.478652	25	9	0	0.027048	0	0.004348	0.052268	0.04267	0.007791	0.134124	0.89752	0.84406	0.795857	0.728828	0.636697	0.514242	0.362379	0.102755	0.023346	0.01104	0.007063	0.004948	0.003735	0.002962	2.626635	?	?	0.868374	9	Ptremula_SwAsp055
NON_ZERO_REGIONS	342828647	26.338936	15.213709	27	8	0	0.027048	0	0.004348	0.052268	0.04267	0.007791	0.134124	1	0.940436	0.886729	0.812046	0.709396	0.572958	0.403756	0.114488	0.026011	0.0123	0.007869	0.005513	0.004162	0.003301	1.755929	3.292367	6.584734	0.966694	15	Ptremula_SwAsp055
WHOLE_GENOME	381973357	23.642062	15.559651	25	9	0	0.023441	0	0.005132	0.045438	0.035107	0.007774	0.116892	0.911305	0.857182	0.805301	0.744132	0.656594	0.521985	0.352139	0.090775	0.019534	0.008686	0.005437	0.003786	0.002835	0.002251	2.364206	23.642062	?	0.882186	9	Ptremula_SwAsp056
NON_ZERO_REGIONS	348094409	25.94307	14.351677	27	7	0	0.023441	0	0.005132	0.045438	0.035107	0.007774	0.116892	1	0.940609	0.883678	0.816556	0.720498	0.572788	0.386411	0.09961	0.021435	0.009531	0.005967	0.004154	0.003111	0.00247	1.621442	3.242884	6.485768	0.967356	15	Ptremula_SwAsp056
WHOLE_GENOME	381973357	26.14071	17.552824	28	10	0	0.024913	0	0.004543	0.053367	0.038675	0.006939	0.128436	0.899702	0.847696	0.807238	0.755412	0.682626	0.583876	0.454185	0.175614	0.042577	0.015153	0.008839	0.005949	0.004321	0.003337	2.614071	?	?	0.871554	9	Ptremula_SwAsp057
NON_ZERO_REGIONS	343662328	29.054842	16.05549	30	9	0	0.024913	0	0.004543	0.053367	0.038675	0.006939	0.128436	1	0.942196	0.897228	0.839624	0.758724	0.648966	0.504817	0.195191	0.047324	0.016842	0.009824	0.006612	0.004802	0.003709	1.709108	3.228316	7.26371	0.967858	15	Ptremula_SwAsp057
WHOLE_GENOME	381973357	21.168546	14.386138	23	7	0	0.023949	0	0.007726	0.039108	0.088816	0.006514	0.166112	0.89659	0.838636	0.793566	0.731371	0.623978	0.435455	0.22538	0.035418	0.011908	0.006769	0.004419	0.00319	0.002474	0.002023	2.352061	?	?	0.867562	9	Ptremula_SwAsp058
NON_ZERO_REGIONS	342473676	23.61005	13.160055	24	6	0	0.023949	0	0.007726	0.039108	0.088816	0.006514	0.166112	1	0.935361	0.885093	0.815725	0.695945	0.485679	0.251374	0.039503	0.013281	0.00755	0.004928	0.003557	0.00276	0.002256	1.574003	2.951256	7.870017	0.966958	15	Ptremula_SwAsp058
WHOLE_GENOME	381973357	21.261768	14.378246	23	8	0	0.023846	0	0.005364	0.059552	0.037034	0.007014	0.132811	0.896745	0.839853	0.793205	0.724679	0.608466	0.431141	0.242044	0.045361	0.012592	0.00664	0.004216	0.002995	0.002314	0.001891	2.362419	?	?	0.866043	9	Ptremula_SwAsp059
NON_ZERO_REGIONS	342532735	23.709935	13.133631	24	6	0	0.023846	0	0.005364	0.059552	0.037034	0.007014	0.132811	1	0.936557	0.884538	0.808122	0.678527	0.480784	0.269914	0.050584	0.014042	0.007404	0.004701	0.00334	0.00258	0.002108	1.580662	2.963742	7.903312	0.964834	15	Ptremula_SwAsp059
WHOLE_GENOME	381973357	18.183891	13.115047	19	7	0	0.025793	0	0.005238	0.06897	0.038266	0.007677	0.145943	0.894773	0.8335	0.764153	0.653091	0.48564	0.281454	0.121477	0.019392	0.008367	0.004972	0.003362	0.002486	0.001971	0.001643	2.597699	?	?	0.860571	9	Ptremula_SwAsp060
NON_ZERO_REGIONS	341779318	20.322359	12.19729	20	6	0	0.025793	0	0.005238	0.06897	0.038266	0.007677	0.145943	1	0.931521	0.854019	0.729896	0.542753	0.314554	0.135763	0.021672	0.009351	0.005557	0.003758	0.002779	0.002202	0.001837	1.69353	2.903194	6.77412	0.960766	14	Ptremula_SwAsp060
WHOLE_GENOME	381973357	15.716895	11.65369	16	7	0	0.025348	0	0.005218	0.06841	0.04785	0.006593	0.153419	0.890359	0.821789	0.730318	0.577062	0.359978	0.159803	0.054075	0.010642	0.005366	0.003414	0.002464	0.001909	0.001556	0.001318	2.619483	?	?	0.851753	8	Ptremula_SwAsp061
NON_ZERO_REGIONS	340093599	17.652303	10.879696	18	5	0	0.025348	0	0.005218	0.06841	0.04785	0.006593	0.153419	1	0.922985	0.820251	0.648122	0.404306	0.179481	0.060734	0.011952	0.006026	0.003834	0.002768	0.002144	0.001748	0.001481	1.76523	2.94205	5.884101	0.955566	14	Ptremula_SwAsp061
WHOLE_GENOME	381973357	13.856506	9.95182	14	6	0	0.024754	0	0.006604	0.052206	0.027449	0.006066	0.117079	0.886783	0.814206	0.704986	0.493349	0.242001	0.084912	0.027189	0.006753	0.003445	0.002175	0.00157	0.001217	0.000989	0.000831	2.771301	?	?	0.845124	8	Ptremula_SwAsp062
NON_ZERO_REGIONS	338727559	15.625585	9.167346	15	5	0	0.024754	0	0.006604	0.052206	0.027449	0.006066	0.117079	1	0.918157	0.794992	0.556335	0.272898	0.095753	0.03066	0.007615	0.003885	0.002453	0.001771	0.001372	0.001115	0.000937	1.736176	3.125117	5.208528	0.952	13	Ptremula_SwAsp062
WHOLE_GENOME	381973357	15.851296	11.286889	17	6	0	0.022837	0	0.00817	0.038435	0.070704	0.003992	0.144137	0.889605	0.824882	0.751073	0.609097	0.365391	0.144244	0.044264	0.009604	0.004778	0.002966	0.002141	0.001688	0.001417	0.001236	2.641883	?	?	0.855678	8	Ptremula_SwAsp063
NON_ZERO_REGIONS	339805547	17.818346	10.399668	18	5	0	0.022837	0	0.00817	0.038435	0.070704	0.003992	0.144137	1	0.927245	0.844276	0.684683	0.410733	0.162144	0.049757	0.010796	0.005371	0.003334	0.002406	0.001898	0.001593	0.00139	1.61985	2.969724	5.939449	0.961169	14	Ptremula_SwAsp063
WHOLE_GENOME	381973357	13.843572	10.113839	14	6	0	0.023122	0	0.007067	0.052557	0.009371	0.005345	0.097462	0.886268	0.815083	0.706499	0.491774	0.239127	0.083643	0.026719	0.006453	0.003269	0.002091	0.001541	0.001225	0.001031	0.000892	2.768714	?	?	0.845246	8	Ptremula_SwAsp064
NON_ZERO_REGIONS	338530863	15.62007	9.363077	15	5	0	0.023122	0	0.007067	0.052557	0.009371	0.005345	0.097462	1	0.919679	0.797162	0.554882	0.269814	0.094377	0.030148	0.007282	0.003689	0.002359	0.001739	0.001382	0.001163	0.001006	1.735563	2.603345	5.20669	0.952989	13	Ptremula_SwAsp064
WHOLE_GENOME	381973357	3.595972	4.263626	3	2	0	0.027998	0	0.010174	0.044285	0.041093	0.001594	0.125145	0.829522	0.327503	0.028129	0.004214	0.002032	0.001421	0.001158	0.000908	0.000765	0.000659	0.000571	0.000492	0.00042	0.000351	3.595972	?	?	0.598762	4	Ptremula_SwAsp065
NON_ZERO_REGIONS	316855236	4.334994	4.325596	4	2	0	0.027998	0	0.010174	0.044285	0.041093	0.001594	0.125145	1	0.394809	0.033909	0.00508	0.002449	0.001713	0.001396	0.001095	0.000922	0.000794	0.000689	0.000593	0.000506	0.000423	2.167497	4.334994	4.334994	0.71987	6	Ptremula_SwAsp065
WHOLE_GENOME	381973357	13.70552	10.198321	14	6	0	0.024437	0	0.006049	0.055093	0.05228	0.007476	0.145335	0.889584	0.813473	0.686936	0.458715	0.233771	0.098489	0.037511	0.007763	0.00367	0.002334	0.001692	0.001313	0.001068	0.00089	2.741104	?	?	0.846924	8	Ptremula_SwAsp066
NON_ZERO_REGIONS	339797445	15.40666	9.523978	15	5	0	0.024437	0	0.006049	0.055093	0.05228	0.007476	0.145335	1	0.914442	0.772199	0.515651	0.262787	0.110714	0.042167	0.008727	0.004126	0.002624	0.001902	0.001476	0.0012	0.001	1.711851	3.081332	5.135553	0.950984	13	Ptremula_SwAsp066
WHOLE_GENOME	381973357	21.595671	14.868704	23	8	0	0.024931	0	0.005278	0.053459	0.025877	0.009773	0.119317	0.898713	0.843097	0.791314	0.715593	0.605553	0.449339	0.268764	0.050756	0.013392	0.007252	0.004675	0.003327	0.002534	0.00206	2.399519	?	?	0.868283	9	Ptremula_SwAsp067
NON_ZERO_REGIONS	343284364	24.029557	13.693402	24	7	0	0.024931	0	0.005278	0.053459	0.025877	0.009773	0.119317	1	0.938116	0.880497	0.796242	0.673801	0.499981	0.299055	0.056477	0.014901	0.008069	0.005202	0.003702	0.002819	0.002293	1.716397	3.003695	8.009852	0.965283	15	Ptremula_SwAsp067
WHOLE_GENOME	381973357	23.482678	15.900646	25	9	0	0.024768	0	0.005513	0.052445	0.027656	0.007823	0.118205	0.896324	0.842216	0.797507	0.735364	0.645279	0.517889	0.356567	0.094411	0.020539	0.009422	0.005899	0.004055	0.003009	0.00238	2.609186	?	?	0.866955	9	Ptremula_SwAsp068
NON_ZERO_REGIONS	342372018	26.198862	14.522875	27	8	0	0.024768	0	0.005513	0.052445	0.027656	0.007823	0.118205	1	0.939633	0.889753	0.820422	0.719917	0.577792	0.397811	0.105331	0.022914	0.010511	0.006582	0.004524	0.003357	0.002655	1.637429	2.910985	6.549715	0.966362	15	Ptremula_SwAsp068
WHOLE_GENOME	381973357	17.333738	12.336961	18	7	0	0.024697	0	0.005676	0.053857	0.045123	0.006982	0.136335	0.892997	0.830298	0.759906	0.640412	0.449149	0.233258	0.089261	0.014469	0.006525	0.003901	0.002699	0.002079	0.001702	0.001451	2.476248	?	?	0.858063	8	Ptremula_SwAsp069
NON_ZERO_REGIONS	341101030	19.410748	11.407089	20	6	0	0.024697	0	0.005676	0.053857	0.045123	0.006982	0.136335	1	0.929788	0.850961	0.717149	0.502968	0.261208	0.099957	0.016203	0.007307	0.004369	0.003022	0.002329	0.001906	0.001625	1.617562	2.772964	6.470249	0.95987	14	Ptremula_SwAsp069
WHOLE_GENOME	381973357	15.75824	11.186784	17	6	0	0.02289	0	0.004596	0.045698	0.080898	0.005223	0.159304	0.891769	0.827001	0.750203	0.601295	0.356257	0.141424	0.044349	0.009595	0.004754	0.002946	0.002111	0.001651	0.001373	0.001195	2.251177	?	?	0.856951	8	Ptremula_SwAsp070
NON_ZERO_REGIONS	340631932	17.670768	10.321659	18	5	0	0.02289	0	0.004596	0.045698	0.080898	0.005223	0.159304	1	0.927371	0.841253	0.674272	0.399495	0.158588	0.049731	0.010759	0.005331	0.003304	0.002367	0.001851	0.00154	0.00134	1.606433	2.945128	5.890256	0.960004	14	Ptremula_SwAsp070
WHOLE_GENOME	381973357	6.900488	6.928317	7	3	0	0.028934	0	0.008883	0.048339	0.036792	0.004964	0.127912	0.869534	0.689774	0.258913	0.041374	0.008974	0.004257	0.002751	0.001706	0.001308	0.001107	0.000981	0.000889	0.000812	0.000744	3.450244	?	?	0.766932	6	Ptremula_SwAsp071
NON_ZERO_REGIONS	332138901	7.935844	6.854732	7	3	0	0.028934	0	0.008883	0.048339	0.036792	0.004964	0.127912	1	0.793269	0.297761	0.047582	0.01032	0.004895	0.003164	0.001962	0.001504	0.001273	0.001129	0.001023	0.000934	0.000855	1.983961	2.645281	3.967922	0.881054	9	Ptremula_SwAsp071
WHOLE_GENOME	381973357	5.379054	4.9827	5	3	0	0.023372	0	0.007352	0.068116	0.015645	0.00481	0.119296	0.850843	0.540453	0.148494	0.025589	0.005468	0.002401	0.001519	0.000856	0.000577	0.000415	0.000314	0.000248	0.000201	0.000168	5.379054	?	?	0.688193	5	Ptremula_SwAsp072
NON_ZERO_REGIONS	324999223	6.322031	4.818519	6	2	0	0.023372	0	0.007352	0.068116	0.015645	0.00481	0.119296	1	0.635198	0.174526	0.030075	0.006426	0.002822	0.001786	0.001006	0.000678	0.000488	0.000369	0.000291	0.000236	0.000197	2.107344	3.161016	6.322031	0.807087	7	Ptremula_SwAsp072
WHOLE_GENOME	381973357	22.301386	15.906346	23	9	0	0.025776	0	0.003863	0.027526	0.069345	0.010824	0.137334	0.900571	0.842155	0.786805	0.708571	0.603161	0.467319	0.309972	0.074654	0.017349	0.009001	0.005798	0.004092	0.003128	0.002543	2.787673	22.301386	?	0.871211	9	Ptremula_SwAsp073
NON_ZERO_REGIONS	343994283	24.763596	14.831478	25	8	0	0.025776	0	0.003863	0.027526	0.069345	0.010824	0.137334	1	0.935134	0.873673	0.786802	0.669753	0.518914	0.344195	0.082896	0.019265	0.009995	0.006438	0.004544	0.003473	0.002824	1.768828	3.095449	8.254532	0.966878	15	Ptremula_SwAsp073
WHOLE_GENOME	381973357	19.728579	14.168785	21	8	0	0.024638	0	0.004269	0.0253	0.064042	0.01248	0.130729	0.896509	0.836764	0.775312	0.683281	0.54685	0.362987	0.185109	0.029486	0.010283	0.005961	0.003946	0.002892	0.002281	0.001904	2.466072	?	?	0.865516	9	Ptremula_SwAsp074
NON_ZERO_REGIONS	342442576	22.006	13.183784	22	7	0	0.024638	0	0.004269	0.0253	0.064042	0.01248	0.130729	1	0.933358	0.864813	0.762157	0.609977	0.404889	0.206478	0.03289	0.01147	0.006649	0.004402	0.003225	0.002544	0.002124	1.692769	3.143714	7.335333	0.964902	15	Ptremula_SwAsp074
WHOLE_GENOME	381973357	34.175629	21.813715	37	13	0	0.025499	0	0.004808	0.025097	0.031208	0.010671	0.097283	0.905508	0.859132	0.828259	0.796087	0.753352	0.699512	0.635983	0.455034	0.210428	0.058076	0.020026	0.012154	0.008528	0.00625	2.441116	34.175629	?	0.882551	9	Ptremula_SwAsp076
NON_ZERO_REGIONS	345879809	37.741954	19.771019	40	11	0	0.025499	0	0.004808	0.025097	0.031208	0.010671	0.097283	1	0.948785	0.914691	0.879161	0.831966	0.772508	0.70235	0.502518	0.232386	0.064136	0.022116	0.013423	0.009418	0.006902	1.715543	3.145163	9.435488	0.974268	16	Ptremula_SwAsp076
WHOLE_GENOME	381973357	17.599391	12.273836	19	6	0	0.024885	0	0.005455	0.046716	0.040746	0.007353	0.125156	0.89672	0.837138	0.773124	0.659095	0.459245	0.232385	0.087989	0.015362	0.007123	0.004313	0.002989	0.002266	0.001822	0.001527	2.199924	?	?	0.864011	9	Ptremula_SwAsp077
NON_ZERO_REGIONS	342523294	19.626398	11.323205	20	5	0	0.024885	0	0.005455	0.046716	0.040746	0.007353	0.125156	1	0.933555	0.862168	0.735006	0.512138	0.25915	0.098123	0.017131	0.007943	0.00481	0.003334	0.002527	0.002031	0.001702	1.635533	2.803771	6.542133	0.962687	14	Ptremula_SwAsp077
WHOLE_GENOME	381973357	20.276742	13.975446	22	7	0	0.024601	0	0.005294	0.047638	0.043633	0.009413	0.130578	0.89656	0.839043	0.789814	0.713667	0.578981	0.380537	0.191742	0.031822	0.010824	0.006229	0.004132	0.003002	0.002334	0.001922	2.252971	?	?	0.865981	9	Ptremula_SwAsp078
NON_ZERO_REGIONS	342462182	22.616147	12.842849	23	6	0	0.024601	0	0.005294	0.047638	0.043633	0.009413	0.130578	1	0.935847	0.880937	0.796005	0.645781	0.424441	0.213864	0.035494	0.012073	0.006948	0.004609	0.003348	0.002604	0.002144	1.615439	2.827018	7.538716	0.965051	15	Ptremula_SwAsp078
WHOLE_GENOME	381973357	16.729975	12.47652	17	7	0	0.027473	0	0.005456	0.053087	0.034269	0.0093	0.129585	0.893698	0.826969	0.740715	0.603339	0.412264	0.213185	0.082781	0.014185	0.006656	0.004121	0.002916	0.002235	0.00181	0.001534	2.788329	?	?	0.855931	8	Ptremula_SwAsp079
NON_ZERO_REGIONS	341368844	18.719941	11.701584	19	6	0	0.027473	0	0.005456	0.053087	0.034269	0.0093	0.129585	1	0.925334	0.82882	0.675104	0.461301	0.238542	0.092628	0.015872	0.007447	0.004611	0.003263	0.002501	0.002025	0.001717	1.701813	3.11999	6.23998	0.956803	14	Ptremula_SwAsp079
WHOLE_GENOME	381973357	20.435037	14.325158	22	8	0	0.024749	0	0.005663	0.034896	0.024964	0.007885	0.098157	0.895375	0.835277	0.775703	0.690096	0.568002	0.401567	0.224534	0.039484	0.011785	0.006591	0.004278	0.003056	0.002359	0.00191	2.55438	?	?	0.86297	9	Ptremula_SwAsp080
NON_ZERO_REGIONS	342009291	22.822888	13.21709	23	7	0	0.024749	0	0.005663	0.034896	0.024964	0.007885	0.098157	1	0.932879	0.866344	0.770734	0.634374	0.44849	0.250771	0.044097	0.013163	0.007361	0.004778	0.003413	0.002635	0.002133	1.755607	3.260413	7.607629	0.963097	14	Ptremula_SwAsp080
WHOLE_GENOME	381973357	28.758686	19.643119	31	12	0	0.026788	0	0.004336	0.033361	0.039417	0.01293	0.116833	0.904076	0.853903	0.812693	0.762158	0.696357	0.617129	0.523038	0.280356	0.083596	0.023418	0.012464	0.008411	0.006064	0.004607	2.614426	28.758686	?	0.877858	9	Ptremula_SwAsp081
NON_ZERO_REGIONS	345332992	31.810027	18.158425	33	10	0	0.026788	0	0.004336	0.033361	0.039417	0.01293	0.116833	1	0.944504	0.898921	0.843024	0.770241	0.682608	0.578533	0.310102	0.092466	0.025903	0.013786	0.009303	0.006707	0.005096	1.767224	3.534447	7.952507	0.97042	15	Ptremula_SwAsp081
WHOLE_GENOME	381973357	17.861205	12.416551	19	7	0	0.024151	0	0.005935	0.038273	0.027821	0.006005	0.102185	0.893462	0.833065	0.769985	0.66063	0.475141	0.257237	0.104818	0.016346	0.00652	0.00378	0.00257	0.001947	0.00158	0.001349	2.551601	?	?	0.860811	9	Ptremula_SwAsp082
NON_ZERO_REGIONS	341278737	19.991003	11.400767	20	6	0	0.024151	0	0.005935	0.038273	0.027821	0.006005	0.102185	1	0.932401	0.861799	0.739404	0.531798	0.28791	0.117317	0.018295	0.007297	0.004231	0.002876	0.002179	0.001768	0.00151	1.665917	2.855858	6.663668	0.962718	14	Ptremula_SwAsp082
WHOLE_GENOME	381973357	17.059532	12.577883	18	7	0	0.026146	0	0.005792	0.040297	0.028411	0.008551	0.109198	0.893211	0.826469	0.74055	0.609995	0.428548	0.233126	0.097211	0.016751	0.007228	0.004313	0.002941	0.002217	0.001774	0.001477	2.843255	?	?	0.856212	8	Ptremula_SwAsp084
NON_ZERO_REGIONS	341182976	19.099097	11.754292	19	6	0	0.026146	0	0.005792	0.040297	0.028411	0.008551	0.109198	1	0.925278	0.829087	0.682924	0.479784	0.260997	0.108833	0.018754	0.008092	0.004829	0.003292	0.002482	0.001986	0.001654	1.736282	3.183183	6.366366	0.957749	14	Ptremula_SwAsp084
WHOLE_GENOME	381973357	17.810349	13.092271	19	7	0	0.025336	0	0.005312	0.037768	0.041892	0.00825	0.118558	0.891246	0.827118	0.750484	0.63553	0.471327	0.272842	0.116539	0.017924	0.007645	0.004567	0.003129	0.002354	0.001904	0.001616	2.544336	?	?	0.856156	8	Ptremula_SwAsp086
NON_ZERO_REGIONS	340432066	19.98366	12.202167	20	6	0	0.025336	0	0.005312	0.037768	0.041892	0.00825	0.118558	1	0.928047	0.842062	0.713081	0.52884	0.306136	0.13076	0.020111	0.008578	0.005125	0.00351	0.002642	0.002136	0.001813	1.816696	3.33061	6.66122	0.959849	14	Ptremula_SwAsp086
WHOLE_GENOME	381973357	23.651406	16.332535	25	10	0	0.025907	0	0.004817	0.035957	0.045669	0.0095	0.12185	0.900405	0.84622	0.796329	0.728042	0.6368	0.517813	0.367362	0.101837	0.021888	0.010123	0.006337	0.004419	0.003351	0.002682	2.627934	23.651406	?	0.871675	9	Ptremula_SwAsp087
NON_ZERO_REGIONS	343930794	26.267514	15.084388	27	8	0	0.025907	0	0.004817	0.035957	0.045669	0.0095	0.12185	1	0.939821	0.884412	0.808572	0.707237	0.575088	0.407996	0.113101	0.024309	0.011243	0.007038	0.004908	0.003722	0.002979	1.751168	3.283439	6.566879	0.967425	15	Ptremula_SwAsp087
WHOLE_GENOME	381973357	23.414758	16.534737	25	10	0	0.02616	0	0.004595	0.037142	0.033651	0.008938	0.110486	0.898683	0.842504	0.786998	0.713427	0.619613	0.504772	0.364314	0.106851	0.022781	0.010326	0.006517	0.004495	0.003365	0.002695	2.926845	?	?	0.868673	9	Ptremula_SwAsp088
NON_ZERO_REGIONS	343273096	26.054514	15.344136	27	9	0	0.02616	0	0.004595	0.037142	0.033651	0.008938	0.110486	1	0.937487	0.875724	0.793858	0.689467	0.56168	0.405386	0.118897	0.02535	0.01149	0.007251	0.005001	0.003745	0.002999	1.861037	3.256814	8.684838	0.965904	15	Ptremula_SwAsp088
WHOLE_GENOME	381973357	19.82526	13.94006	21	8	0	0.02444	0	0.00527	0.03699	0.035785	0.00785	0.110335	0.895627	0.836231	0.773445	0.681172	0.547739	0.370852	0.196402	0.032756	0.010231	0.005697	0.003692	0.002667	0.002093	0.001733	2.478157	?	?	0.863627	9	Ptremula_SwAsp089
NON_ZERO_REGIONS	342105630	22.135622	12.877496	22	7	0	0.02444	0	0.00527	0.03699	0.035785	0.00785	0.110335	1	0.933682	0.86358	0.760553	0.61157	0.41407	0.21929	0.036573	0.011423	0.006361	0.004122	0.002978	0.002337	0.001935	1.70274	3.162232	7.378541	0.963515	14	Ptremula_SwAsp089
WHOLE_GENOME	381973357	18.947985	13.652449	20	8	0	0.025964	0	0.005084	0.037793	0.033522	0.007795	0.110158	0.894074	0.831083	0.75893	0.65566	0.513791	0.333683	0.165367	0.026132	0.009562	0.005603	0.00376	0.002777	0.002177	0.001795	2.706855	?	?	0.859846	9	Ptremula_SwAsp090
NON_ZERO_REGIONS	341512401	21.192863	12.684502	21	7	0	0.025964	0	0.005084	0.037793	0.033522	0.007795	0.110158	1	0.929546	0.848845	0.73334	0.574662	0.373216	0.184959	0.029228	0.010695	0.006267	0.004205	0.003106	0.002435	0.002008	1.766072	3.027552	7.064288	0.960947	14	Ptremula_SwAsp090
WHOLE_GENOME	381973357	17.755016	12.78829	19	7	0	0.024542	0	0.00484	0.037071	0.055982	0.005871	0.128306	0.894031	0.830332	0.756768	0.641334	0.468058	0.262728	0.109413	0.017256	0.007333	0.004399	0.003042	0.002301	0.001859	0.001564	2.536431	?	?	0.859889	9	Ptremula_SwAsp091
NON_ZERO_REGIONS	341496168	19.8595	11.879841	20	6	0	0.024542	0	0.00484	0.037071	0.055982	0.005871	0.128306	1	0.928751	0.846467	0.717351	0.523536	0.293869	0.122382	0.019301	0.008202	0.004921	0.003403	0.002574	0.002079	0.001749	1.654958	3.309917	6.619833	0.961024	14	Ptremula_SwAsp091
WHOLE_GENOME	381973357	23.318119	16.537725	25	10	0	0.027203	0	0.004745	0.037284	0.032997	0.011241	0.11347	0.89766	0.841989	0.788271	0.715853	0.621772	0.503209	0.35677	0.100163	0.022514	0.010795	0.006813	0.004715	0.003511	0.002781	2.590902	?	?	0.867739	9	Ptremula_SwAsp092
NON_ZERO_REGIONS	342882027	25.976573	15.349906	26	8	0	0.027203	0	0.004745	0.037284	0.032997	0.011241	0.11347	1	0.937983	0.87814	0.797466	0.692659	0.560579	0.397444	0.111583	0.02508	0.012026	0.00759	0.005253	0.003911	0.003098	1.85547	3.247072	8.658858	0.965975	15	Ptremula_SwAsp092
WHOLE_GENOME	381973357	20.067695	14.589131	21	9	0	0.026308	0	0.004688	0.037778	0.044001	0.010164	0.122938	0.894945	0.834045	0.767254	0.672929	0.547496	0.385772	0.215732	0.037555	0.011635	0.006659	0.004375	0.003165	0.002464	0.002023	2.866814	?	?	0.862128	9	Ptremula_SwAsp093
NON_ZERO_REGIONS	341845132	22.423385	13.601662	23	7	0	0.026308	0	0.004688	0.037778	0.044001	0.010164	0.122938	1	0.931952	0.857319	0.751922	0.611765	0.431056	0.241056	0.041963	0.013	0.007441	0.004889	0.003536	0.002754	0.00226	1.868615	3.203341	7.474462	0.962591	14	Ptremula_SwAsp093
WHOLE_GENOME	381973357	22.371363	14.77154	25	7	0	0.022471	0	0.005677	0.030425	0.082371	0.007639	0.148582	0.89673	0.8428	0.801114	0.74463	0.658544	0.501241	0.289545	0.046726	0.013303	0.007194	0.004481	0.003131	0.002389	0.001951	2.237136	?	?	0.869912	9	Ptremula_SwAsp094
NON_ZERO_REGIONS	342527100	24.947704	13.381063	26	6	0	0.022471	0	0.005677	0.030425	0.082371	0.007639	0.148582	1	0.939859	0.893373	0.830383	0.734384	0.558965	0.322889	0.052107	0.014835	0.008022	0.004997	0.003491	0.002665	0.002176	1.559232	2.771967	6.236926	0.96959	15	Ptremula_SwAsp094
WHOLE_GENOME	381973357	14.556668	10.669216	15	6	0	0.025319	0	0.005858	0.039422	0.031883	0.005799	0.108281	0.890891	0.815424	0.704214	0.524551	0.294725	0.115947	0.03734	0.008437	0.004208	0.002631	0.001878	0.001456	0.001187	0.001007	2.911334	?	?	0.848852	8	Ptremula_SwAsp095
