gene_ID	OF_ID	seqid	start	end	gea_gene
Pabies_10111030g0010	26992	Pabies_10111030	2757	4325	:2757-4325
Pabies_101110g0010	335	Pabies_101110	9110	21551	:9110-21551
Pabies_10111260g0010	336	Pabies_10111260	194	1189	:194-1189
Pabies_101113g0010	26993	Pabies_101113	3	449	:3-449
Pabies_101113g0020	337	Pabies_101113	12449	22410	:12449-22410
Pabies_10111401g0010	26994	Pabies_10111401	1279	2131	:1279-2131
Pabies_10111432g0010	338	Pabies_10111432	1	438	:1-438
Pabies_10111655g0010	26995	Pabies_10111655	3389	4125	:3389-4125
Pabies_10111699g0010	26996	Pabies_10111699	1724	4065	:1724-4065
Pabies_101117g0010	339	Pabies_101117	8559	10098	:8559-10098
Pabies_10111932g0010	26997	Pabies_10111932	1882	2584	:1882-2584
Pabies_10111942g0010	26998	Pabies_10111942	3697	5659	:3697-5659
Pabies_101119g0010	340	Pabies_101119	13932	30648	:13932-30648
Pabies_10112136g0010	26999	Pabies_10112136	9260	9598	:9260-9598
Pabies_10112138g0010	27000	Pabies_10112138	1244	2183	:1244-2183
Pabies_10112562g0010	27001	Pabies_10112562	1	2960	:1-2960
Pabies_10112696g0010	27002	Pabies_10112696	1658	1966	:1658-1966
Pabies_10112741g0010	27003	Pabies_10112741	1	997	:1-997
Pabies_10112768g0010	27004	Pabies_10112768	7763	8755	:7763-8755
Pabies_10112862g0010	27005	Pabies_10112862	1	4890	:1-4890
Pabies_101128g0010	341	Pabies_101128	24638	25156	:24638-25156
Pabies_101128g0020	58716	Pabies_101128	29959	30834	:29959-30834
Pabies_10112904g0010	27006	Pabies_10112904	1	2182	:1-2182
Pabies_10113039g0010	342	Pabies_10113039	6098	6784	:6098-6784
Pabies_10113039g0020	27007	Pabies_10113039	7440	7760	:7440-7760
Pabies_10113119g0010	27008	Pabies_10113119	1	400	:1-400
Pabies_10113221g0010	343	Pabies_10113221	745	2240	:745-2240
Pabies_10113222g0010	344	Pabies_10113222	143	524	:143-524
Pabies_10113236g0010	345	Pabies_10113236	1	466	:1-466
Pabies_10113449g0010	27009	Pabies_10113449	2137	2588	:2137-2588
Pabies_10113463g0010	27010	Pabies_10113463	1282	1668	:1282-1668
Pabies_101134g0010	27011	Pabies_101134	6396	12387	:6396-12387
Pabies_101134g0020	58717	Pabies_101134	23434	23964	:23434-23964
Pabies_101135g0010	346	Pabies_101135	9150	10857	:9150-10857
Pabies_10113879g0010	27012	Pabies_10113879	262	756	:262-756
Pabies_10114059g0010	27013	Pabies_10114059	2286	3064	:2286-3064
Pabies_10114129g0010	27014	Pabies_10114129	907	1557	:907-1557
Pabies_10114316g0010	58718	Pabies_10114316	1186	2277	:1186-2277
Pabies_1011431g0010	27015	Pabies_1011431	104	620	:104-620
Pabies_10114338g0010	27016	Pabies_10114338	1	1670	:1-1670
Pabies_10114342g0010	347	Pabies_10114342	3005	3893	:3005-3893
Pabies_10114344g0010	58719	Pabies_10114344	1	2525	:1-2525
Pabies_10114444g0010	27017	Pabies_10114444	1	476	:1-476
Pabies_10114570g0010	58720	Pabies_10114570	1	332	:1-332
Pabies_101145g0010	348	Pabies_101145	5890	6138	:5890-6138
Pabies_101146g0010	27018	Pabies_101146	5612	6757	:5612-6757
Pabies_10114753g0010	27019	Pabies_10114753	3591	5590	:3591-5590
Pabies_10114843g0010	27020	Pabies_10114843	3821	4115	:3821-4115
Pabies_10114924g0010	27021	Pabies_10114924	1857	2531	:1857-2531
Pabies_101150g0010	27022	Pabies_101150	7276	14352	:7276-14352
Pabies_10115166g0010	27023	Pabies_10115166	1	3055	:1-3055
Pabies_10115334g0010	349	Pabies_10115334	1851	3244	:1851-3244
Pabies_10115353g0010	27024	Pabies_10115353	1180	1479	:1180-1479
Pabies_10115394g0010	350	Pabies_10115394	1	1709	:1-1709
Pabies_101154g0010	351	Pabies_101154	1453	2325	:1453-2325
Pabies_10115565g0010	27025	Pabies_10115565	145	355	:145-355
Pabies_10115609g0010	352	Pabies_10115609	2966	3511	:2966-3511
Pabies_101156g0010	353	Pabies_101156	16699	18314	:16699-18314
Pabies_10115902g0010	354	Pabies_10115902	2554	2715	:2554-2715
Pabies_10115959g0010	27026	Pabies_10115959	6859	7958	:6859-7958
Pabies_10115988g0010	27027	Pabies_10115988	2989	3292	:2989-3292
Pabies_10116044g0010	58721	Pabies_10116044	1	5321	:1-5321
Pabies_101160g0010	27028	Pabies_101160	2811	3360	:2811-3360
Pabies_101163g0010	27029	Pabies_101163	13005	13601	:13005-13601
Pabies_10116475g0010	27030	Pabies_10116475	2302	2470	:2302-2470
Pabies_10116870g0010	27031	Pabies_10116870	371	670	:371-670
Pabies_10116954g0010	27032	Pabies_10116954	3692	4171	:3692-4171
Pabies_10117005g0010	27033	Pabies_10117005	1326	1897	:1326-1897
Pabies_10117084g0010	58722	Pabies_10117084	1	450	:1-450
Pabies_10117092g0010	355	Pabies_10117092	2197	2570	:2197-2570
Pabies_101170g0010	27034	Pabies_101170	345	2059	:345-2059
Pabies_101170g0020	356	Pabies_101170	24857	25888	:24857-25888
Pabies_10117117g0010	58723	Pabies_10117117	1	5711	:1-5711
Pabies_1011718g0010	357	Pabies_1011718	2229	3377	:2229-3377
Pabies_101171g0010	358	Pabies_101171	1377	2798	:1377-2798
Pabies_10117348g0010	359	Pabies_10117348	665	1315	:665-1315
Pabies_10117352g0010	360	Pabies_10117352	1	1737	:1-1737
Pabies_1011737g0010	361	Pabies_1011737	1692	2123	:1692-2123
Pabies_10117498g0010	362	Pabies_10117498	1	1646	:1-1646
Pabies_10117499g0010	363	Pabies_10117499	2976	4444	:2976-4444
Pabies_10117734g0010	27035	Pabies_10117734	1	4311	:1-4311
Pabies_10117849g0010	58724	Pabies_10117849	653	1103	:653-1103
Pabies_1011785g0010	27036	Pabies_1011785	2423	3001	:2423-3001
Pabies_10117897g0010	27037	Pabies_10117897	834	1377	:834-1377
Pabies_10117970g0010	58725	Pabies_10117970	467	1075	:467-1075
Pabies_10117g0010	58726	Pabies_10117	2946	3302	:2946-3302
Pabies_10117g0020	27038	Pabies_10117	14639	15866	:14639-15866
Pabies_10117g0030	27039	Pabies_10117	33597	39948	:33597-39948
Pabies_10117g0040	27040	Pabies_10117	59555	60578	:59555-60578
Pabies_10118123g0010	27041	Pabies_10118123	2393	2605	:2393-2605
Pabies_10118171g0010	364	Pabies_10118171	71	1518	:71-1518
Pabies_10118419g0010	365	Pabies_10118419	1	562	:1-562
Pabies_10118545g0010	58727	Pabies_10118545	1	1094	:1-1094
Pabies_10118613g0010	27042	Pabies_10118613	4917	5855	:4917-5855
Pabies_10118625g0010	27043	Pabies_10118625	888	2031	:888-2031
Pabies_101186g0010	27044	Pabies_101186	7364	8883	:7364-8883
Pabies_10118789g0010	27045	Pabies_10118789	893	1066	:893-1066
Pabies_101187g0010	366	Pabies_101187	15692	19934	:15692-19934
Pabies_10118819g0010	27046	Pabies_10118819	374	2429	:374-2429
Pabies_10118834g0010	367	Pabies_10118834	1	522	:1-522
Pabies_10118g0010	27047	Pabies_10118	5630	5992	:5630-5992
Pabies_10119247g0010	368	Pabies_10119247	1	646	:1-646
Pabies_10119253g0010	27048	Pabies_10119253	1	4656	:1-4656
Pabies_10119331g0010	369	Pabies_10119331	1	5582	:1-5582
Pabies_101195g0010	27049	Pabies_101195	20956	22594	:20956-22594
Pabies_10119624g0010	370	Pabies_10119624	1182	1909	:1182-1909
Pabies_10119676g0010	27050	Pabies_10119676	931	1560	:931-1560
Pabies_10119676g0020	371	Pabies_10119676	4246	4680	:4246-4680
Pabies_10119676g0030	27051	Pabies_10119676	5144	6348	:5144-6348
Pabies_10119918g0010	27052	Pabies_10119918	1	4532	:1-4532
Pabies_10120109g0010	27053	Pabies_10120109	155	513	:155-513
Pabies_10120262g0010	27054	Pabies_10120262	1	3754	:1-3754
Pabies_10120265g0010	27055	Pabies_10120265	116	317	:116-317
Pabies_10120276g0010	372	Pabies_10120276	6722	7048	:6722-7048
Pabies_101204g0010	373	Pabies_101204	16310	16813	:16310-16813
Pabies_1012053g0010	27056	Pabies_1012053	1092	4724	:1092-4724
Pabies_10120560g0010	374	Pabies_10120560	939	1211	:939-1211
Pabies_10120849g0010	27057	Pabies_10120849	2781	3029	:2781-3029
Pabies_101209g0010	27058	Pabies_101209	18085	18795	:18085-18795
Pabies_10121006g0010	375	Pabies_10121006	1	2382	:1-2382
Pabies_10121307g0010	376	Pabies_10121307	1	745	:1-745
Pabies_10121315g0010	377	Pabies_10121315	1501	2280	:1501-2280
Pabies_10121434g0010	58728	Pabies_10121434	1344	2513	:1344-2513
Pabies_10121434g0020	58729	Pabies_10121434	2571	4955	:2571-4955
Pabies_10121526g0010	27059	Pabies_10121526	1	576	:1-576
Pabies_10121683g0010	27060	Pabies_10121683	3670	4008	:3670-4008
Pabies_10121781g0010	27061	Pabies_10121781	1	2777	:1-2777
Pabies_10121908g0010	58730	Pabies_10121908	1	1610	:1-1610
Pabies_10121946g0010	27062	Pabies_10121946	1	1127	:1-1127
Pabies_10121946g0020	27063	Pabies_10121946	1467	1841	:1467-1841
Pabies_10122110g0010	27064	Pabies_10122110	1944	2497	:1944-2497
Pabies_10122111g0010	58731	Pabies_10122111	1	1189	:1-1189
Pabies_101221g0010	27065	Pabies_101221	10653	11266	:10653-11266
Pabies_101221g0020	27066	Pabies_101221	22639	23139	:22639-23139
Pabies_10122399g0010	378	Pabies_10122399	8234	9392	:8234-9392
Pabies_10122402g0010	27067	Pabies_10122402	1	3407	:1-3407
Pabies_10122512g0010	27068	Pabies_10122512	1189	1407	:1189-1407
Pabies_10122543g0010	27069	Pabies_10122543	192	539	:192-539
Pabies_10122543g0020	27070	Pabies_10122543	5272	5427	:5272-5427
Pabies_10122566g0010	27071	Pabies_10122566	1480	2514	:1480-2514
Pabies_10122651g0010	379	Pabies_10122651	33	821	:33-821
Pabies_10122668g0010	27072	Pabies_10122668	1	680	:1-680
Pabies_10122714g0010	380	Pabies_10122714	802	1032	:802-1032
Pabies_10122826g0010	381	Pabies_10122826	3492	4570	:3492-4570
Pabies_10122875g0010	382	Pabies_10122875	1	1080	:1-1080
Pabies_101231g0010	383	Pabies_101231	4662	23892	:4662-23892
Pabies_10123381g0010	384	Pabies_10123381	1369	1759	:1369-1759
Pabies_10123445g0010	58732	Pabies_10123445	1	1949	:1-1949
Pabies_10123473g0010	385	Pabies_10123473	2660	3139	:2660-3139
Pabies_10123530g0010	386	Pabies_10123530	1988	2149	:1988-2149
Pabies_10123548g0010	387	Pabies_10123548	1	1273	:1-1273
Pabies_10123589g0010	388	Pabies_10123589	1	1024	:1-1024
Pabies_10123705g0010	389	Pabies_10123705	402	2173	:402-2173
Pabies_10123766g0010	390	Pabies_10123766	2297	3091	:2297-3091
Pabies_1012394g0010	27073	Pabies_1012394	1	1927	:1-1927
Pabies_10123953g0010	27074	Pabies_10123953	1593	2156	:1593-2156
Pabies_10124165g0010	27075	Pabies_10124165	1042	1554	:1042-1554
Pabies_10124165g0020	27076	Pabies_10124165	5446	5793	:5446-5793
Pabies_10124175g0010	27077	Pabies_10124175	81	317	:81-317
Pabies_101241g0010	27078	Pabies_101241	45832	46122	:45832-46122
Pabies_10124201g0010	58733	Pabies_10124201	3016	3504	:3016-3504
Pabies_10124226g0010	27079	Pabies_10124226	1	153	:1-153
Pabies_1012428g0010	58734	Pabies_1012428	1	355	:1-355
Pabies_10124488g0010	27080	Pabies_10124488	307	771	:307-771
Pabies_10124537g0010	58735	Pabies_10124537	2894	3439	:2894-3439
Pabies_101245g0010	27081	Pabies_101245	12226	12764	:12226-12764
Pabies_101248g0010	391	Pabies_101248	11676	12910	:11676-12910
Pabies_10124929g0010	27082	Pabies_10124929	7830	8753	:7830-8753
Pabies_10124966g0010	58736	Pabies_10124966	951	3847	:951-3847
Pabies_1012523g0010	27083	Pabies_1012523	3296	3526	:3296-3526
Pabies_10125264g0010	392	Pabies_10125264	1	524	:1-524
Pabies_1012549g0010	27084	Pabies_1012549	1	312	:1-312
Pabies_10125573g0010	393	Pabies_10125573	5384	7800	:5384-7800
Pabies_101256g0010	394	Pabies_101256	29510	29966	:29510-29966
Pabies_10125767g0010	395	Pabies_10125767	659	1066	:659-1066
Pabies_10125767g0020	27085	Pabies_10125767	3809	3988	:3809-3988
Pabies_10125861g0010	396	Pabies_10125861	1698	2093	:1698-2093
Pabies_101258g0010	397	Pabies_101258	4500	8207	:4500-8207
Pabies_10125953g0010	27086	Pabies_10125953	2112	2294	:2112-2294
Pabies_10125986g0010	27087	Pabies_10125986	794	1222	:794-1222
Pabies_10125988g0010	27088	Pabies_10125988	1705	2148	:1705-2148
Pabies_10126084g0010	398	Pabies_10126084	2918	5082	:2918-5082
Pabies_10126632g0010	27089	Pabies_10126632	2815	3000	:2815-3000
Pabies_101266g0010	399	Pabies_101266	21528	24131	:21528-24131
Pabies_10126826g0010	400	Pabies_10126826	171	600	:171-600
Pabies_10126g0010	401	Pabies_10126	10207	13299	:10207-13299
Pabies_10127209g0010	27090	Pabies_10127209	3928	4656	:3928-4656
Pabies_10127430g0010	58737	Pabies_10127430	1965	6072	:1965-6072
Pabies_10127579g0010	58738	Pabies_10127579	2833	4472	:2833-4472
Pabies_10127984g0010	27091	Pabies_10127984	762	1187	:762-1187
Pabies_10128056g0010	27092	Pabies_10128056	1440	1668	:1440-1668
Pabies_10128191g0010	27093	Pabies_10128191	1	976	:1-976
Pabies_10128265g0010	402	Pabies_10128265	258	746	:258-746
Pabies_10128304g0010	403	Pabies_10128304	896	2516	:896-2516
Pabies_1012834g0010	58739	Pabies_1012834	5950	6330	:5950-6330
Pabies_10128473g0010	58740	Pabies_10128473	359	1075	:359-1075
Pabies_10128497g0010	404	Pabies_10128497	42	1063	:42-1063
Pabies_10128576g0010	27094	Pabies_10128576	232	3202	:232-3202
Pabies_101286g0010	27095	Pabies_101286	5178	5726	:5178-5726
Pabies_10128749g0010	27096	Pabies_10128749	2147	2302	:2147-2302
Pabies_10128792g0010	27097	Pabies_10128792	7	673	:7-673
Pabies_10128877g0010	27098	Pabies_10128877	1	354	:1-354
Pabies_101288g0010	405	Pabies_101288	2428	2968	:2428-2968
Pabies_101290g0010	406	Pabies_101290	10307	14306	:10307-14306
Pabies_10129134g0010	27099	Pabies_10129134	804	1068	:804-1068
Pabies_101292g0010	407	Pabies_101292	1	15782	:1-15782
Pabies_10129449g0010	58741	Pabies_10129449	4982	5716	:4982-5716
Pabies_10129719g0010	408	Pabies_10129719	3094	5209	:3094-5209
Pabies_10129733g0010	58742	Pabies_10129733	1	2680	:1-2680
Pabies_10129773g0010	58743	Pabies_10129773	1	2896	:1-2896
Pabies_101298g0010	409	Pabies_101298	23897	25333	:23897-25333
Pabies_10129927g0010	27100	Pabies_10129927	2225	2410	:2225-2410
Pabies_1012g0010	58744	Pabies_1012	5119	5706	:5119-5706
Pabies_10130047g0010	410	Pabies_10130047	1	3060	:1-3060
Pabies_10130205g0010	27101	Pabies_10130205	2606	5129	:2606-5129
Pabies_10130413g0010	27102	Pabies_10130413	7939	8361	:7939-8361
Pabies_10130590g0010	27103	Pabies_10130590	1135	2181	:1135-2181
Pabies_101312g0010	58745	Pabies_101312	7233	12656	:7233-12656
Pabies_10131412g0010	27104	Pabies_10131412	1	168	:1-168
Pabies_10131595g0010	411	Pabies_10131595	418	3673	:418-3673
Pabies_10131732g0010	412	Pabies_10131732	1	1816	:1-1816
Pabies_10131865g0010	27105	Pabies_10131865	3620	5310	:3620-5310
Pabies_10132073g0010	413	Pabies_10132073	696	1761	:696-1761
Pabies_10132215g0010	27106	Pabies_10132215	1	564	:1-564
Pabies_10132259g0010	27107	Pabies_10132259	756	1062	:756-1062
Pabies_10132284g0010	27108	Pabies_10132284	2180	2545	:2180-2545
Pabies_101322g0010	27109	Pabies_101322	29980	30867	:29980-30867
Pabies_1013247g0010	58746	Pabies_1013247	1	1545	:1-1545
Pabies_10132581g0010	27110	Pabies_10132581	1	284	:1-284
Pabies_10132652g0010	414	Pabies_10132652	3419	6641	:3419-6641
Pabies_10132762g0010	27111	Pabies_10132762	1	1927	:1-1927
Pabies_10132g0010	27112	Pabies_10132	39496	39873	:39496-39873
Pabies_10133380g0010	58747	Pabies_10133380	1036	1278	:1036-1278
Pabies_10133533g0010	415	Pabies_10133533	1	1301	:1-1301
Pabies_10133574g0010	27113	Pabies_10133574	3350	4003	:3350-4003
Pabies_10133637g0010	27114	Pabies_10133637	2441	3955	:2441-3955
Pabies_10133755g0010	58748	Pabies_10133755	1	2693	:1-2693
Pabies_10133878g0010	27115	Pabies_10133878	1	5904	:1-5904
Pabies_10133956g0010	416	Pabies_10133956	1039	1464	:1039-1464
Pabies_10134018g0010	27116	Pabies_10134018	5473	6093	:5473-6093
Pabies_10134252g0010	417	Pabies_10134252	2377	2736	:2377-2736
Pabies_101342g0010	58749	Pabies_101342	18716	19796	:18716-19796
Pabies_10134460g0010	27117	Pabies_10134460	1	477	:1-477
Pabies_10134506g0010	27118	Pabies_10134506	1	514	:1-514
Pabies_10134527g0010	27119	Pabies_10134527	783	1100	:783-1100
Pabies_1013474g0010	27120	Pabies_1013474	1	835	:1-835
Pabies_10134765g0010	418	Pabies_10134765	1	1315	:1-1315
Pabies_10134770g0010	58750	Pabies_10134770	1	6914	:1-6914
Pabies_10134920g0010	27121	Pabies_10134920	1238	1624	:1238-1624
Pabies_10134g0010	419	Pabies_10134	1040	17811	:1040-17811
Pabies_10135085g0010	27122	Pabies_10135085	1757	3148	:1757-3148
Pabies_10135105g0010	27123	Pabies_10135105	1195	2898	:1195-2898
Pabies_10135105g0020	27124	Pabies_10135105	3363	5671	:3363-5671
Pabies_10135311g0010	58751	Pabies_10135311	3168	3596	:3168-3596
Pabies_10135358g0010	27125	Pabies_10135358	1	3791	:1-3791
Pabies_10135390g0010	420	Pabies_10135390	2361	2789	:2361-2789
Pabies_10135425g0010	27126	Pabies_10135425	705	935	:705-935
Pabies_10135474g0010	58752	Pabies_10135474	1	2212	:1-2212
Pabies_10135476g0010	27127	Pabies_10135476	1	649	:1-649
Pabies_10135476g0020	27128	Pabies_10135476	804	2006	:804-2006
Pabies_10135529g0010	27129	Pabies_10135529	1	1682	:1-1682
Pabies_10135647g0010	27130	Pabies_10135647	1	1701	:1-1701
Pabies_1013566g0010	421	Pabies_1013566	2786	3027	:2786-3027
Pabies_10135677g0010	27131	Pabies_10135677	3650	7647	:3650-7647
Pabies_10135775g0010	422	Pabies_10135775	2810	5160	:2810-5160
Pabies_10135850g0010	27132	Pabies_10135850	1	2564	:1-2564
Pabies_101359g0010	423	Pabies_101359	5384	6484	:5384-6484
Pabies_10136262g0010	27133	Pabies_10136262	1	2425	:1-2425
Pabies_1013636g0010	27134	Pabies_1013636	4689	5865	:4689-5865
Pabies_10136386g0010	424	Pabies_10136386	1053	2120	:1053-2120
Pabies_10136393g0010	58753	Pabies_10136393	2746	3540	:2746-3540
Pabies_101364g0010	425	Pabies_101364	1047	2355	:1047-2355
Pabies_10136525g0010	27135	Pabies_10136525	3358	5880	:3358-5880
Pabies_10136614g0010	426	Pabies_10136614	171	935	:171-935
Pabies_10136758g0010	27136	Pabies_10136758	1	1358	:1-1358
Pabies_10136834g0010	27137	Pabies_10136834	1	673	:1-673
Pabies_10137070g0010	27138	Pabies_10137070	3412	4149	:3412-4149
Pabies_10137074g0010	27139	Pabies_10137074	4207	4536	:4207-4536
Pabies_101370g0010	27140	Pabies_101370	9657	11259	:9657-11259
Pabies_101370g0020	27141	Pabies_101370	16604	18450	:16604-18450
Pabies_10137141g0010	27142	Pabies_10137141	1	2121	:1-2121
Pabies_101371g0010	427	Pabies_101371	17702	26921	:17702-26921
Pabies_10137323g0010	27143	Pabies_10137323	1351	2569	:1351-2569
Pabies_10137384g0010	428	Pabies_10137384	4653	6741	:4653-6741
Pabies_10137478g0010	429	Pabies_10137478	2355	3554	:2355-3554
Pabies_10137479g0010	27144	Pabies_10137479	1549	1890	:1549-1890
Pabies_10137482g0010	27145	Pabies_10137482	3950	4285	:3950-4285
Pabies_10137628g0010	430	Pabies_10137628	1766	2319	:1766-2319
Pabies_10137667g0010	431	Pabies_10137667	1	1236	:1-1236
Pabies_10137700g0010	432	Pabies_10137700	2350	2601	:2350-2601
Pabies_10137748g0010	27146	Pabies_10137748	506	1243	:506-1243
Pabies_10137757g0010	27147	Pabies_10137757	3400	5647	:3400-5647
Pabies_10137763g0010	27148	Pabies_10137763	1	1377	:1-1377
Pabies_101378g0010	433	Pabies_101378	3340	4701	:3340-4701
Pabies_10137994g0010	434	Pabies_10137994	1684	1896	:1684-1896
Pabies_10138132g0010	435	Pabies_10138132	1936	4068	:1936-4068
Pabies_10138353g0010	27149	Pabies_10138353	1	2250	:1-2250
Pabies_1013847g0010	436	Pabies_1013847	926	1318	:926-1318
Pabies_1013853g0010	437	Pabies_1013853	1083	1433	:1083-1433
Pabies_10138578g0010	27150	Pabies_10138578	1	2118	:1-2118
Pabies_10138732g0010	27151	Pabies_10138732	1	1314	:1-1314
Pabies_10138783g0010	438	Pabies_10138783	1734	2075	:1734-2075
Pabies_10138g0010	58754	Pabies_10138	10705	11199	:10705-11199
Pabies_1013900g0010	27152	Pabies_1013900	2646	2861	:2646-2861
Pabies_10139039g0010	27153	Pabies_10139039	1	1112	:1-1112
Pabies_10139353g0010	27154	Pabies_10139353	1235	2671	:1235-2671
Pabies_1013945g0010	27155	Pabies_1013945	1739	2167	:1739-2167
Pabies_10139553g0010	27156	Pabies_10139553	1	1371	:1-1371
Pabies_101395g0010	439	Pabies_101395	22450	27050	:22450-27050
Pabies_10139759g0010	27157	Pabies_10139759	486	1197	:486-1197
Pabies_10139881g0010	27158	Pabies_10139881	618	1171	:618-1171
Pabies_10139g0010	440	Pabies_10139	6233	8359	:6233-8359
Pabies_1013g0010	27159	Pabies_1013	25072	37807	:25072-37807
Pabies_10140272g0010	441	Pabies_10140272	699	1330	:699-1330
Pabies_101402g0010	442	Pabies_101402	8282	16948	:8282-16948
Pabies_10140485g0010	443	Pabies_10140485	1	1358	:1-1358
Pabies_101405g0010	444	Pabies_101405	21500	22870	:21500-22870
Pabies_10140640g0010	27160	Pabies_10140640	366	578	:366-578
Pabies_10140723g0010	27161	Pabies_10140723	1	1708	:1-1708
Pabies_10140789g0010	445	Pabies_10140789	1917	2479	:1917-2479
Pabies_10140790g0010	446	Pabies_10140790	3274	5320	:3274-5320
Pabies_10141031g0010	447	Pabies_10141031	814	2415	:814-2415
Pabies_10141399g0010	27162	Pabies_10141399	1	306	:1-306
Pabies_101414g0010	27163	Pabies_101414	33434	34153	:33434-34153
Pabies_10141632g0010	27164	Pabies_10141632	653	1921	:653-1921
Pabies_10141695g0010	58755	Pabies_10141695	1	3790	:1-3790
Pabies_10141852g0010	448	Pabies_10141852	2377	3993	:2377-3993
Pabies_10141g0010	449	Pabies_10141	7656	17746	:7656-17746
Pabies_10141g0020	58756	Pabies_10141	20877	21814	:20877-21814
Pabies_10141g0030	27165	Pabies_10141	35276	40868	:35276-40868
Pabies_10141g0040	27166	Pabies_10141	48021	51742	:48021-51742
Pabies_10142119g0010	27167	Pabies_10142119	1	2027	:1-2027
Pabies_10142206g0010	450	Pabies_10142206	1108	3447	:1108-3447
Pabies_10142298g0010	27168	Pabies_10142298	6744	7220	:6744-7220
Pabies_101422g0010	451	Pabies_101422	1760	4391	:1760-4391
Pabies_10142501g0010	452	Pabies_10142501	428	1236	:428-1236
Pabies_10142512g0010	27169	Pabies_10142512	1135	1717	:1135-1717
Pabies_10142525g0010	27170	Pabies_10142525	3530	5374	:3530-5374
Pabies_10142539g0010	27171	Pabies_10142539	1985	2278	:1985-2278
Pabies_10142557g0010	58757	Pabies_10142557	644	1012	:644-1012
Pabies_10142568g0010	453	Pabies_10142568	1286	3079	:1286-3079
Pabies_10142595g0010	27172	Pabies_10142595	1	1002	:1-1002
Pabies_10142662g0010	27173	Pabies_10142662	442	711	:442-711
Pabies_10142767g0010	454	Pabies_10142767	402	1243	:402-1243
Pabies_10142784g0010	27174	Pabies_10142784	1483	2176	:1483-2176
Pabies_10142854g0010	27175	Pabies_10142854	1	4129	:1-4129
Pabies_10142969g0010	27176	Pabies_10142969	989	1507	:989-1507
Pabies_10142g0010	58758	Pabies_10142	1	2075	:1-2075
Pabies_10142g0020	27177	Pabies_10142	9726	10544	:9726-10544
Pabies_10143071g0010	58759	Pabies_10143071	1	625	:1-625
Pabies_10143183g0010	27178	Pabies_10143183	3678	3905	:3678-3905
Pabies_10143217g0010	455	Pabies_10143217	3428	5656	:3428-5656
Pabies_10143243g0010	27179	Pabies_10143243	65	487	:65-487
Pabies_10143270g0010	456	Pabies_10143270	1	2146	:1-2146
Pabies_10143430g0010	27180	Pabies_10143430	1383	2246	:1383-2246
Pabies_10143611g0010	27181	Pabies_10143611	4028	4663	:4028-4663
Pabies_10143614g0010	457	Pabies_10143614	4265	5547	:4265-5547
Pabies_10143643g0010	27182	Pabies_10143643	2680	2914	:2680-2914
Pabies_10143671g0010	458	Pabies_10143671	5637	6269	:5637-6269
Pabies_101436g0010	459	Pabies_101436	20843	21787	:20843-21787
Pabies_10143800g0010	27183	Pabies_10143800	1	237	:1-237
Pabies_10143842g0010	27184	Pabies_10143842	5500	6405	:5500-6405
Pabies_101438g0010	58760	Pabies_101438	18380	21999	:18380-21999
Pabies_10144111g0010	460	Pabies_10144111	3777	4225	:3777-4225
Pabies_10144148g0010	58761	Pabies_10144148	6687	7232	:6687-7232
Pabies_10144220g0010	461	Pabies_10144220	1017	1742	:1017-1742
Pabies_101443g0010	27185	Pabies_101443	1	10586	:1-10586
Pabies_10144483g0010	27186	Pabies_10144483	4541	6209	:4541-6209
Pabies_10144516g0010	27187	Pabies_10144516	507	1004	:507-1004
Pabies_10144694g0010	27188	Pabies_10144694	1946	2242	:1946-2242
Pabies_101446g0010	462	Pabies_101446	35954	37183	:35954-37183
Pabies_10144795g0010	27189	Pabies_10144795	2951	3412	:2951-3412
Pabies_10144809g0010	463	Pabies_10144809	354	559	:354-559
Pabies_10144850g0010	464	Pabies_10144850	1879	3318	:1879-3318
Pabies_10144952g0010	27190	Pabies_10144952	2157	3215	:2157-3215
Pabies_10145002g0010	27191	Pabies_10145002	9615	10092	:9615-10092
Pabies_10145055g0010	465	Pabies_10145055	1	2973	:1-2973
Pabies_1014509g0010	27192	Pabies_1014509	124	640	:124-640
Pabies_10145129g0010	466	Pabies_10145129	5572	6069	:5572-6069
Pabies_10145179g0010	467	Pabies_10145179	921	1850	:921-1850
Pabies_10145237g0010	27193	Pabies_10145237	6536	7072	:6536-7072
Pabies_101453g0010	468	Pabies_101453	1	20645	:1-20645
Pabies_10145400g0010	27194	Pabies_10145400	338	703	:338-703
Pabies_101456g0010	469	Pabies_101456	27436	50695	:27436-50695
Pabies_10145917g0010	27195	Pabies_10145917	787	2567	:787-2567
Pabies_10145924g0010	27196	Pabies_10145924	1	3701	:1-3701
Pabies_10145939g0010	27197	Pabies_10145939	1	1291	:1-1291
Pabies_101460g0010	470	Pabies_101460	11435	16095	:11435-16095
Pabies_10146195g0010	27198	Pabies_10146195	6791	7437	:6791-7437
Pabies_10146282g0010	27199	Pabies_10146282	1951	2192	:1951-2192
Pabies_101463g0010	471	Pabies_101463	6390	6587	:6390-6587
Pabies_10146532g0010	27200	Pabies_10146532	1	577	:1-577
Pabies_10146548g0010	27201	Pabies_10146548	1	1089	:1-1089
Pabies_10146548g0020	472	Pabies_10146548	1196	3058	:1196-3058
Pabies_101465g0010	27202	Pabies_101465	1	1795	:1-1795
Pabies_10146757g0010	473	Pabies_10146757	1192	3102	:1192-3102
Pabies_10146769g0010	27203	Pabies_10146769	1	320	:1-320
