gene_ID	OF_ID	seqid	start	end	gea_gene
Podel.01G065400.v2.1	653	Pdelto_Chr01	5014128	5015237	:5014128-5015237
Podel.01G065500.v2.1	654	Pdelto_Chr01	5025279	5029708	:5025279-5029708
Podel.01G065600.v2.1	655	Pdelto_Chr01	5044158	5046438	:5044158-5046438
Podel.01G065700.v2.1	656	Pdelto_Chr01	5052810	5057303	:5052810-5057303
Podel.01G065800.v2.1	657	Pdelto_Chr01	5062757	5066869	:5062757-5066869
Podel.01G065900.v2.1	658	Pdelto_Chr01	5068315	5073694	:5068315-5073694
Podel.01G066000.v2.1	659	Pdelto_Chr01	5083377	5084716	:5083377-5084716
Podel.01G066100.v2.1	660	Pdelto_Chr01	5087761	5089172	:5087761-5089172
Podel.01G066200.v2.1	661	Pdelto_Chr01	5090575	5091336	:5090575-5091336
Podel.01G066300.v2.1	662	Pdelto_Chr01	5105557	5107881	:5105557-5107881
Podel.01G066400.v2.1	663	Pdelto_Chr01	5115629	5120837	:5115629-5120837
Podel.01G066500.v2.1	664	Pdelto_Chr01	5121457	5123882	:5121457-5123882
Podel.01G066600.v2.1	665	Pdelto_Chr01	5126989	5128890	:5126989-5128890
Podel.01G066700.v2.1	666	Pdelto_Chr01	5129689	5129847	:5129689-5129847
Podel.01G066800.v2.1	667	Pdelto_Chr01	5149486	5155209	:5149486-5155209
Podel.01G066900.v2.1	668	Pdelto_Chr01	5165194	5176024	:5165194-5176024
Podel.01G067000.v2.1	669	Pdelto_Chr01	5212020	5214464	:5212020-5214464
Podel.01G067100.v2.1	670	Pdelto_Chr01	5218118	5220415	:5218118-5220415
Podel.01G067200.v2.1	671	Pdelto_Chr01	5236824	5239759	:5236824-5239759
Podel.01G067300.v2.1	672	Pdelto_Chr01	5254872	5256879	:5254872-5256879
Podel.01G067400.v2.1	673	Pdelto_Chr01	5276444	5281535	:5276444-5281535
Podel.01G067500.v2.1	674	Pdelto_Chr01	5284289	5284694	:5284289-5284694
Podel.01G067600.v2.1	675	Pdelto_Chr01	5285362	5297975	:5285362-5297975
Podel.01G067700.v2.1	676	Pdelto_Chr01	5299531	5302195	:5299531-5302195
Podel.01G067800.v2.1	677	Pdelto_Chr01	5323804	5325819	:5323804-5325819
Podel.01G067900.v2.1	678	Pdelto_Chr01	5329694	5332929	:5329694-5332929
Podel.01G068000.v2.1	679	Pdelto_Chr01	5339429	5341412	:5339429-5341412
Podel.01G068100.v2.1	680	Pdelto_Chr01	5347407	5349043	:5347407-5349043
Podel.01G068200.v2.1	681	Pdelto_Chr01	5364677	5367210	:5364677-5367210
Podel.01G068300.v2.1	682	Pdelto_Chr01	5369094	5369453	:5369094-5369453
Podel.01G068400.v2.1	683	Pdelto_Chr01	5376762	5379424	:5376762-5379424
Podel.01G068500.v2.1	684	Pdelto_Chr01	5388025	5388210	:5388025-5388210
Podel.01G068600.v2.1	685	Pdelto_Chr01	5418830	5427880	:5418830-5427880
Podel.01G068700.v2.1	686	Pdelto_Chr01	5428022	5432646	:5428022-5432646
Podel.01G068800.v2.1	687	Pdelto_Chr01	5451014	5453196	:5451014-5453196
Podel.01G068900.v2.1	688	Pdelto_Chr01	5479068	5486157	:5479068-5486157
Podel.01G069000.v2.1	689	Pdelto_Chr01	5488456	5489584	:5488456-5489584
Podel.01G069100.v2.1	690	Pdelto_Chr01	5490517	5499293	:5490517-5499293
Podel.01G069200.v2.1	691	Pdelto_Chr01	5508829	5511996	:5508829-5511996
Podel.01G069300.v2.1	692	Pdelto_Chr01	5517981	5522742	:5517981-5522742
Podel.01G069400.v2.1	693	Pdelto_Chr01	5527098	5529977	:5527098-5529977
Podel.01G069500.v2.1	694	Pdelto_Chr01	5535767	5541629	:5535767-5541629
Podel.01G069600.v2.1	695	Pdelto_Chr01	5553732	5554027	:5553732-5554027
Podel.01G069700.v2.1	696	Pdelto_Chr01	5554395	5555467	:5554395-5555467
Podel.01G069800.v2.1	697	Pdelto_Chr01	5559071	5562405	:5559071-5562405
Podel.01G069900.v2.1	698	Pdelto_Chr01	5568185	5568403	:5568185-5568403
Podel.01G070000.v2.1	699	Pdelto_Chr01	5571266	5574363	:5571266-5574363
Podel.01G070100.v2.1	700	Pdelto_Chr01	5581027	5591354	:5581027-5591354
Podel.01G070200.v2.1	701	Pdelto_Chr01	5600009	5602897	:5600009-5602897
Podel.01G070300.v2.1	702	Pdelto_Chr01	5609120	5610741	:5609120-5610741
Podel.01G070400.v2.1	703	Pdelto_Chr01	5617719	5618788	:5617719-5618788
Podel.01G070500.v2.1	704	Pdelto_Chr01	5628413	5636851	:5628413-5636851
Podel.01G070600.v2.1	705	Pdelto_Chr01	5642452	5644893	:5642452-5644893
Podel.01G070700.v2.1	706	Pdelto_Chr01	5663127	5666225	:5663127-5666225
Podel.01G070800.v2.1	707	Pdelto_Chr01	5669792	5670265	:5669792-5670265
Podel.01G070900.v2.1	708	Pdelto_Chr01	5679865	5684970	:5679865-5684970
Podel.01G071000.v2.1	709	Pdelto_Chr01	5691221	5695769	:5691221-5695769
Podel.01G071100.v2.1	710	Pdelto_Chr01	5696281	5698818	:5696281-5698818
Podel.01G071200.v2.1	711	Pdelto_Chr01	5699331	5702157	:5699331-5702157
Podel.01G071300.v2.1	712	Pdelto_Chr01	5711244	5715442	:5711244-5715442
Podel.01G071400.v2.1	713	Pdelto_Chr01	5721638	5725123	:5721638-5725123
Podel.01G071500.v2.1	714	Pdelto_Chr01	5726756	5729929	:5726756-5729929
Podel.01G071600.v2.1	715	Pdelto_Chr01	5730358	5732968	:5730358-5732968
Podel.01G071700.v2.1	716	Pdelto_Chr01	5736706	5739961	:5736706-5739961
Podel.01G071800.v2.1	717	Pdelto_Chr01	5744682	5748251	:5744682-5748251
Podel.01G071900.v2.1	718	Pdelto_Chr01	5749879	5754503	:5749879-5754503
Podel.01G072000.v2.1	719	Pdelto_Chr01	5756134	5757189	:5756134-5757189
Podel.01G072100.v2.1	720	Pdelto_Chr01	5758243	5763573	:5758243-5763573
Podel.01G072200.v2.1	721	Pdelto_Chr01	5770166	5773427	:5770166-5773427
Podel.01G072300.v2.1	722	Pdelto_Chr01	5786555	5787653	:5786555-5787653
Podel.01G072400.v2.1	723	Pdelto_Chr01	5795633	5798513	:5795633-5798513
Podel.01G072500.v2.1	724	Pdelto_Chr01	5814723	5816089	:5814723-5816089
Podel.01G072600.v2.1	725	Pdelto_Chr01	5817934	5818621	:5817934-5818621
Podel.01G072700.v2.1	726	Pdelto_Chr01	5818688	5822324	:5818688-5822324
Podel.01G072800.v2.1	727	Pdelto_Chr01	5831460	5836818	:5831460-5836818
Podel.01G072900.v2.1	728	Pdelto_Chr01	5841277	5849228	:5841277-5849228
Podel.01G073000.v2.1	729	Pdelto_Chr01	5861070	5863638	:5861070-5863638
Podel.01G073100.v2.1	730	Pdelto_Chr01	5866029	5866247	:5866029-5866247
Podel.01G073200.v2.1	731	Pdelto_Chr01	5866802	5871666	:5866802-5871666
Podel.01G073300.v2.1	732	Pdelto_Chr01	5873565	5875766	:5873565-5875766
Podel.01G073400.v2.1	733	Pdelto_Chr01	5880520	5889447	:5880520-5889447
Podel.01G073500.v2.1	734	Pdelto_Chr01	5891675	5893311	:5891675-5893311
Podel.01G073600.v2.1	735	Pdelto_Chr01	5900651	5906594	:5900651-5906594
Podel.01G073700.v2.1	736	Pdelto_Chr01	5906906	5910120	:5906906-5910120
Podel.01G073800.v2.1	737	Pdelto_Chr01	5921558	5922737	:5921558-5922737
Podel.01G073900.v2.1	738	Pdelto_Chr01	5933288	5937028	:5933288-5937028
Podel.01G074000.v2.1	739	Pdelto_Chr01	5942910	5947113	:5942910-5947113
Podel.01G074100.v2.1	740	Pdelto_Chr01	5959569	5962626	:5959569-5962626
Podel.01G074200.v2.1	741	Pdelto_Chr01	5964349	5965094	:5964349-5965094
Podel.01G074300.v2.1	742	Pdelto_Chr01	5971593	5973415	:5971593-5973415
Podel.01G074400.v2.1	743	Pdelto_Chr01	5975446	5976911	:5975446-5976911
Podel.01G074500.v2.1	744	Pdelto_Chr01	5978125	5979962	:5978125-5979962
Podel.01G074600.v2.1	745	Pdelto_Chr01	5980264	5986311	:5980264-5986311
Podel.01G074700.v2.1	746	Pdelto_Chr01	5993931	5995100	:5993931-5995100
Podel.01G074800.v2.1	747	Pdelto_Chr01	5996149	5999221	:5996149-5999221
Podel.01G074900.v2.1	748	Pdelto_Chr01	6000747	6003549	:6000747-6003549
Podel.01G075000.v2.1	749	Pdelto_Chr01	6005383	6009941	:6005383-6009941
Podel.01G075100.v2.1	750	Pdelto_Chr01	6013038	6015876	:6013038-6015876
Podel.01G075200.v2.1	751	Pdelto_Chr01	6019940	6022728	:6019940-6022728
Podel.01G075300.v2.1	752	Pdelto_Chr01	6027809	6032948	:6027809-6032948
Podel.01G075400.v2.1	753	Pdelto_Chr01	6036627	6038167	:6036627-6038167
Podel.01G075500.v2.1	754	Pdelto_Chr01	6038649	6041227	:6038649-6041227
Podel.01G075600.v2.1	755	Pdelto_Chr01	6043950	6047899	:6043950-6047899
Podel.01G075700.v2.1	756	Pdelto_Chr01	6048583	6053366	:6048583-6053366
Podel.01G075800.v2.1	757	Pdelto_Chr01	6054285	6055450	:6054285-6055450
Podel.01G075900.v2.1	758	Pdelto_Chr01	6056594	6061596	:6056594-6061596
Podel.01G076000.v2.1	759	Pdelto_Chr01	6062141	6067988	:6062141-6067988
Podel.01G076100.v2.1	760	Pdelto_Chr01	6084976	6086079	:6084976-6086079
Podel.01G076200.v2.1	761	Pdelto_Chr01	6089705	6096145	:6089705-6096145
Podel.01G076300.v2.1	762	Pdelto_Chr01	6097641	6098203	:6097641-6098203
Podel.01G076400.v2.1	763	Pdelto_Chr01	6098722	6103700	:6098722-6103700
Podel.01G076500.v2.1	764	Pdelto_Chr01	6104446	6110276	:6104446-6110276
Podel.01G076600.v2.1	765	Pdelto_Chr01	6116610	6121135	:6116610-6121135
Podel.01G076700.v2.1	766	Pdelto_Chr01	6130073	6132481	:6130073-6132481
Podel.01G076800.v2.1	767	Pdelto_Chr01	6133011	6138690	:6133011-6138690
Podel.01G076900.v2.1	768	Pdelto_Chr01	6144310	6144402	:6144310-6144402
Podel.01G077000.v2.1	769	Pdelto_Chr01	6145015	6146764	:6145015-6146764
Podel.01G077100.v2.1	770	Pdelto_Chr01	6154905	6160923	:6154905-6160923
Podel.01G077200.v2.1	771	Pdelto_Chr01	6166205	6168455	:6166205-6168455
Podel.01G077300.v2.1	772	Pdelto_Chr01	6174928	6178811	:6174928-6178811
Podel.01G077400.v2.1	773	Pdelto_Chr01	6179208	6180950	:6179208-6180950
Podel.01G077500.v2.1	774	Pdelto_Chr01	6180830	6182847	:6180830-6182847
Podel.01G077600.v2.1	775	Pdelto_Chr01	6185401	6186033	:6185401-6186033
Podel.01G077700.v2.1	776	Pdelto_Chr01	6189517	6192334	:6189517-6192334
Podel.01G077800.v2.1	777	Pdelto_Chr01	6195630	6195800	:6195630-6195800
Podel.01G077900.v2.1	778	Pdelto_Chr01	6201133	6204034	:6201133-6204034
Podel.01G078000.v2.1	779	Pdelto_Chr01	6218835	6223724	:6218835-6223724
Podel.01G078100.v2.1	780	Pdelto_Chr01	6226852	6229938	:6226852-6229938
Podel.01G078200.v2.1	781	Pdelto_Chr01	6230003	6233846	:6230003-6233846
Podel.01G078300.v2.1	782	Pdelto_Chr01	6243614	6245090	:6243614-6245090
Podel.01G078400.v2.1	783	Pdelto_Chr01	6246141	6247184	:6246141-6247184
Podel.01G078500.v2.1	784	Pdelto_Chr01	6252514	6262157	:6252514-6262157
Podel.01G078600.v2.1	785	Pdelto_Chr01	6263943	6265120	:6263943-6265120
Podel.01G078700.v2.1	786	Pdelto_Chr01	6274205	6276271	:6274205-6276271
Podel.01G078800.v2.1	787	Pdelto_Chr01	6283667	6289461	:6283667-6289461
Podel.01G078900.v2.1	788	Pdelto_Chr01	6290800	6296061	:6290800-6296061
Podel.01G079000.v2.1	789	Pdelto_Chr01	6297487	6299808	:6297487-6299808
Podel.01G079100.v2.1	790	Pdelto_Chr01	6302592	6305150	:6302592-6305150
Podel.01G079200.v2.1	791	Pdelto_Chr01	6307363	6307575	:6307363-6307575
Podel.01G079300.v2.1	792	Pdelto_Chr01	6308231	6310259	:6308231-6310259
Podel.01G079400.v2.1	793	Pdelto_Chr01	6311302	6311694	:6311302-6311694
Podel.01G079500.v2.1	794	Pdelto_Chr01	6311708	6316894	:6311708-6316894
Podel.01G079600.v2.1	795	Pdelto_Chr01	6323187	6326741	:6323187-6326741
Podel.01G079700.v2.1	796	Pdelto_Chr01	6331728	6336001	:6331728-6336001
Podel.01G079800.v2.1	797	Pdelto_Chr01	6351529	6355442	:6351529-6355442
Podel.01G079900.v2.1	798	Pdelto_Chr01	6357926	6363360	:6357926-6363360
Podel.01G080000.v2.1	799	Pdelto_Chr01	6366688	6371350	:6366688-6371350
Podel.01G080100.v2.1	800	Pdelto_Chr01	6372595	6372953	:6372595-6372953
Podel.01G080200.v2.1	801	Pdelto_Chr01	6373802	6374651	:6373802-6374651
Podel.01G080300.v2.1	802	Pdelto_Chr01	6375888	6377254	:6375888-6377254
Podel.01G080400.v2.1	803	Pdelto_Chr01	6380460	6386354	:6380460-6386354
Podel.01G080500.v2.1	804	Pdelto_Chr01	6389517	6390996	:6389517-6390996
Podel.01G080600.v2.1	805	Pdelto_Chr01	6397098	6398269	:6397098-6398269
Podel.01G080700.v2.1	806	Pdelto_Chr01	6404139	6411898	:6404139-6411898
Podel.01G080800.v2.1	807	Pdelto_Chr01	6412774	6413341	:6412774-6413341
Podel.01G080900.v2.1	808	Pdelto_Chr01	6417169	6418427	:6417169-6418427
Podel.01G081000.v2.1	809	Pdelto_Chr01	6419270	6420302	:6419270-6420302
Podel.01G081100.v2.1	810	Pdelto_Chr01	6422692	6428775	:6422692-6428775
Podel.01G081200.v2.1	811	Pdelto_Chr01	6433741	6434782	:6433741-6434782
Podel.01G081300.v2.1	812	Pdelto_Chr01	6453217	6454736	:6453217-6454736
Podel.01G081400.v2.1	813	Pdelto_Chr01	6462044	6463571	:6462044-6463571
Podel.01G081500.v2.1	814	Pdelto_Chr01	6466673	6467672	:6466673-6467672
Podel.01G081600.v2.1	815	Pdelto_Chr01	6476770	6481364	:6476770-6481364
Podel.01G081700.v2.1	816	Pdelto_Chr01	6483912	6501726	:6483912-6501726
Podel.01G081800.v2.1	817	Pdelto_Chr01	6503099	6505923	:6503099-6505923
Podel.01G081900.v2.1	818	Pdelto_Chr01	6505648	6510836	:6505648-6510836
Podel.01G082000.v2.1	819	Pdelto_Chr01	6511453	6515858	:6511453-6515858
Podel.01G082100.v2.1	820	Pdelto_Chr01	6518510	6525626	:6518510-6525626
Podel.01G082200.v2.1	821	Pdelto_Chr01	6535934	6539005	:6535934-6539005
Podel.01G082300.v2.1	822	Pdelto_Chr01	6539295	6539936	:6539295-6539936
Podel.01G082400.v2.1	823	Pdelto_Chr01	6540147	6552257	:6540147-6552257
Podel.01G082500.v2.1	824	Pdelto_Chr01	6557073	6560348	:6557073-6560348
Podel.01G082600.v2.1	825	Pdelto_Chr01	6561318	6562151	:6561318-6562151
Podel.01G082700.v2.1	826	Pdelto_Chr01	6564018	6566924	:6564018-6566924
Podel.01G082800.v2.1	827	Pdelto_Chr01	6568163	6570463	:6568163-6570463
Podel.01G082900.v2.1	828	Pdelto_Chr01	6572612	6572937	:6572612-6572937
Podel.01G083000.v2.1	829	Pdelto_Chr01	6583801	6585475	:6583801-6585475
Podel.01G083100.v2.1	830	Pdelto_Chr01	6592867	6594049	:6592867-6594049
Podel.01G083200.v2.1	831	Pdelto_Chr01	6605333	6606243	:6605333-6606243
Podel.01G083300.v2.1	832	Pdelto_Chr01	6612252	6613007	:6612252-6613007
Podel.01G083400.v2.1	833	Pdelto_Chr01	6617457	6628254	:6617457-6628254
Podel.01G083500.v2.1	834	Pdelto_Chr01	6633103	6635414	:6633103-6635414
Podel.01G083600.v2.1	835	Pdelto_Chr01	6639195	6643609	:6639195-6643609
Podel.01G083700.v2.1	836	Pdelto_Chr01	6647852	6648514	:6647852-6648514
Podel.01G083800.v2.1	837	Pdelto_Chr01	6649205	6650903	:6649205-6650903
Podel.01G083900.v2.1	838	Pdelto_Chr01	6653105	6653821	:6653105-6653821
Podel.01G084000.v2.1	839	Pdelto_Chr01	6663852	6665475	:6663852-6665475
Podel.01G084100.v2.1	840	Pdelto_Chr01	6671223	6672146	:6671223-6672146
Podel.01G084200.v2.1	841	Pdelto_Chr01	6674193	6674288	:6674193-6674288
Podel.01G084300.v2.1	842	Pdelto_Chr01	6674608	6677224	:6674608-6677224
Podel.01G084400.v2.1	843	Pdelto_Chr01	6678357	6681981	:6678357-6681981
Podel.01G084500.v2.1	844	Pdelto_Chr01	6682175	6684045	:6682175-6684045
Podel.01G084600.v2.1	845	Pdelto_Chr01	6686087	6688837	:6686087-6688837
Podel.01G084700.v2.1	846	Pdelto_Chr01	6706689	6709069	:6706689-6709069
Podel.01G084800.v2.1	847	Pdelto_Chr01	6709487	6711292	:6709487-6711292
Podel.01G084900.v2.1	848	Pdelto_Chr01	6713814	6720711	:6713814-6720711
Podel.01G085000.v2.1	849	Pdelto_Chr01	6718067	6718270	:6718067-6718270
Podel.01G085100.v2.1	850	Pdelto_Chr01	6721676	6722205	:6721676-6722205
Podel.01G085200.v2.1	851	Pdelto_Chr01	6724259	6732287	:6724259-6732287
Podel.01G085300.v2.1	852	Pdelto_Chr01	6733912	6736965	:6733912-6736965
Podel.01G085400.v2.1	853	Pdelto_Chr01	6742021	6749699	:6742021-6749699
Podel.01G085500.v2.1	854	Pdelto_Chr01	6750190	6753810	:6750190-6753810
Podel.01G085600.v2.1	855	Pdelto_Chr01	6756275	6758404	:6756275-6758404
Podel.01G085700.v2.1	856	Pdelto_Chr01	6762580	6762786	:6762580-6762786
Podel.01G085800.v2.1	857	Pdelto_Chr01	6766271	6769675	:6766271-6769675
Podel.01G085900.v2.1	858	Pdelto_Chr01	6775011	6776568	:6775011-6776568
Podel.01G086000.v2.1	859	Pdelto_Chr01	6783624	6785045	:6783624-6785045
Podel.01G086100.v2.1	860	Pdelto_Chr01	6789506	6792778	:6789506-6792778
Podel.01G086200.v2.1	861	Pdelto_Chr01	6794611	6799342	:6794611-6799342
Podel.01G086300.v2.1	862	Pdelto_Chr01	6800449	6809454	:6800449-6809454
Podel.01G086400.v2.1	863	Pdelto_Chr01	6818739	6819423	:6818739-6819423
Podel.01G086500.v2.1	864	Pdelto_Chr01	6819642	6821321	:6819642-6821321
Podel.01G086600.v2.1	865	Pdelto_Chr01	6823330	6825696	:6823330-6825696
Podel.01G086700.v2.1	866	Pdelto_Chr01	6827210	6829457	:6827210-6829457
Podel.01G086800.v2.1	867	Pdelto_Chr01	6838265	6842053	:6838265-6842053
Podel.01G086900.v2.1	868	Pdelto_Chr01	6851159	6853022	:6851159-6853022
Podel.01G087000.v2.1	869	Pdelto_Chr01	6870850	6872684	:6870850-6872684
Podel.01G087100.v2.1	870	Pdelto_Chr01	6883948	6884268	:6883948-6884268
Podel.01G087200.v2.1	871	Pdelto_Chr01	6892752	6894216	:6892752-6894216
Podel.01G087300.v2.1	872	Pdelto_Chr01	6895108	6897431	:6895108-6897431
Podel.01G087400.v2.1	873	Pdelto_Chr01	6915822	6918580	:6915822-6918580
Podel.01G087500.v2.1	874	Pdelto_Chr01	6927041	6930194	:6927041-6930194
Podel.01G087600.v2.1	875	Pdelto_Chr01	6941867	6943511	:6941867-6943511
Podel.01G087700.v2.1	876	Pdelto_Chr01	6944891	6945529	:6944891-6945529
Podel.01G087800.v2.1	877	Pdelto_Chr01	6951423	6954979	:6951423-6954979
Podel.01G087900.v2.1	878	Pdelto_Chr01	6962071	6962211	:6962071-6962211
Podel.01G088000.v2.1	879	Pdelto_Chr01	6962230	6965291	:6962230-6965291
Podel.01G088100.v2.1	880	Pdelto_Chr01	6974031	6975756	:6974031-6975756
Podel.01G088200.v2.1	881	Pdelto_Chr01	6975903	6978290	:6975903-6978290
Podel.01G088300.v2.1	882	Pdelto_Chr01	6978790	6986958	:6978790-6986958
Podel.01G088400.v2.1	883	Pdelto_Chr01	6992518	6993889	:6992518-6993889
Podel.01G088500.v2.1	884	Pdelto_Chr01	7000100	7001345	:7000100-7001345
Podel.01G088600.v2.1	885	Pdelto_Chr01	7007288	7010356	:7007288-7010356
Podel.01G088700.v2.1	886	Pdelto_Chr01	7012794	7013675	:7012794-7013675
Podel.01G088800.v2.1	887	Pdelto_Chr01	7014153	7018239	:7014153-7018239
Podel.01G088900.v2.1	888	Pdelto_Chr01	7022391	7024344	:7022391-7024344
Podel.01G089000.v2.1	889	Pdelto_Chr01	7025203	7028396	:7025203-7028396
Podel.01G089100.v2.1	890	Pdelto_Chr01	7032142	7035509	:7032142-7035509
Podel.01G089200.v2.1	891	Pdelto_Chr01	7034057	7034260	:7034057-7034260
Podel.01G089300.v2.1	892	Pdelto_Chr01	7037956	7040309	:7037956-7040309
Podel.01G089400.v2.1	893	Pdelto_Chr01	7040701	7043101	:7040701-7043101
Podel.01G089500.v2.1	894	Pdelto_Chr01	7050253	7055039	:7050253-7055039
Podel.01G089600.v2.1	895	Pdelto_Chr01	7072095	7075034	:7072095-7075034
Podel.01G089700.v2.1	896	Pdelto_Chr01	7079856	7083502	:7079856-7083502
Podel.01G089800.v2.1	897	Pdelto_Chr01	7086109	7088109	:7086109-7088109
Podel.01G089900.v2.1	898	Pdelto_Chr01	7111459	7115809	:7111459-7115809
Podel.01G090000.v2.1	899	Pdelto_Chr01	7121616	7122966	:7121616-7122966
Podel.01G090100.v2.1	900	Pdelto_Chr01	7124581	7131520	:7124581-7131520
Podel.01G090200.v2.1	901	Pdelto_Chr01	7135997	7138725	:7135997-7138725
Podel.01G090300.v2.1	902	Pdelto_Chr01	7150660	7150761	:7150660-7150761
Podel.01G090400.v2.1	903	Pdelto_Chr01	7150918	7155356	:7150918-7155356
Podel.01G090500.v2.1	904	Pdelto_Chr01	7159928	7160955	:7159928-7160955
Podel.01G090600.v2.1	905	Pdelto_Chr01	7163144	7169336	:7163144-7169336
Podel.01G090700.v2.1	906	Pdelto_Chr01	7171265	7176876	:7171265-7176876
Podel.01G090800.v2.1	907	Pdelto_Chr01	7177477	7180667	:7177477-7180667
Podel.01G090900.v2.1	908	Pdelto_Chr01	7184072	7188429	:7184072-7188429
Podel.01G091000.v2.1	909	Pdelto_Chr01	7191390	7192699	:7191390-7192699
Podel.01G091100.v2.1	910	Pdelto_Chr01	7197347	7201062	:7197347-7201062
Podel.01G091200.v2.1	911	Pdelto_Chr01	7206321	7211465	:7206321-7211465
Podel.01G091300.v2.1	912	Pdelto_Chr01	7213825	7217358	:7213825-7217358
Podel.01G091400.v2.1	913	Pdelto_Chr01	7218220	7218399	:7218220-7218399
Podel.01G091500.v2.1	914	Pdelto_Chr01	7220324	7223732	:7220324-7223732
Podel.01G091600.v2.1	915	Pdelto_Chr01	7224734	7227929	:7224734-7227929
Podel.01G091700.v2.1	916	Pdelto_Chr01	7229078	7230838	:7229078-7230838
Podel.01G091800.v2.1	917	Pdelto_Chr01	7232694	7235588	:7232694-7235588
Podel.01G091900.v2.1	918	Pdelto_Chr01	7235979	7236287	:7235979-7236287
Podel.01G092000.v2.1	919	Pdelto_Chr01	7236512	7236971	:7236512-7236971
Podel.01G092100.v2.1	920	Pdelto_Chr01	7243803	7248441	:7243803-7248441
Podel.01G092200.v2.1	921	Pdelto_Chr01	7266393	7270239	:7266393-7270239
Podel.01G092300.v2.1	922	Pdelto_Chr01	7275060	7277641	:7275060-7277641
Podel.01G092400.v2.1	923	Pdelto_Chr01	7279996	7282619	:7279996-7282619
Podel.01G092500.v2.1	924	Pdelto_Chr01	7283856	7284927	:7283856-7284927
Podel.01G092600.v2.1	925	Pdelto_Chr01	7285609	7289403	:7285609-7289403
Podel.01G092700.v2.1	926	Pdelto_Chr01	7290749	7291268	:7290749-7291268
Podel.01G092800.v2.1	927	Pdelto_Chr01	7291317	7294065	:7291317-7294065
Podel.01G092900.v2.1	928	Pdelto_Chr01	7294957	7297361	:7294957-7297361
Podel.01G093000.v2.1	929	Pdelto_Chr01	7298777	7301368	:7298777-7301368
Podel.01G093100.v2.1	930	Pdelto_Chr01	7302303	7306475	:7302303-7306475
Podel.01G093200.v2.1	931	Pdelto_Chr01	7308942	7312116	:7308942-7312116
Podel.01G093300.v2.1	932	Pdelto_Chr01	7313101	7320621	:7313101-7320621
Podel.01G093400.v2.1	933	Pdelto_Chr01	7321606	7330573	:7321606-7330573
Podel.01G093500.v2.1	934	Pdelto_Chr01	7331129	7332294	:7331129-7332294
Podel.01G093600.v2.1	935	Pdelto_Chr01	7332836	7332979	:7332836-7332979
Podel.01G093700.v2.1	936	Pdelto_Chr01	7336717	7340669	:7336717-7340669
Podel.01G093800.v2.1	937	Pdelto_Chr01	7349874	7352944	:7349874-7352944
Podel.01G093900.v2.1	938	Pdelto_Chr01	7359019	7360607	:7359019-7360607
Podel.01G094000.v2.1	939	Pdelto_Chr01	7362368	7364552	:7362368-7364552
Podel.01G094100.v2.1	940	Pdelto_Chr01	7367013	7373745	:7367013-7373745
Podel.01G094200.v2.1	941	Pdelto_Chr01	7381167	7385117	:7381167-7385117
Podel.01G094300.v2.1	942	Pdelto_Chr01	7387746	7392416	:7387746-7392416
Podel.01G094400.v2.1	943	Pdelto_Chr01	7393268	7397433	:7393268-7397433
Podel.01G094500.v2.1	944	Pdelto_Chr01	7404926	7408018	:7404926-7408018
Podel.01G094600.v2.1	945	Pdelto_Chr01	7412264	7416057	:7412264-7416057
Podel.01G094700.v2.1	946	Pdelto_Chr01	7412895	7413256	:7412895-7413256
Podel.01G094800.v2.1	947	Pdelto_Chr01	7418634	7419520	:7418634-7419520
Podel.01G094900.v2.1	948	Pdelto_Chr01	7426015	7426918	:7426015-7426918
Podel.01G095000.v2.1	949	Pdelto_Chr01	7428960	7429636	:7428960-7429636
Podel.01G095100.v2.1	950	Pdelto_Chr01	7433676	7437199	:7433676-7437199
Podel.01G095200.v2.1	951	Pdelto_Chr01	7442864	7445666	:7442864-7445666
Podel.01G095300.v2.1	952	Pdelto_Chr01	7447612	7453177	:7447612-7453177
Podel.01G095400.v2.1	953	Pdelto_Chr01	7460786	7467349	:7460786-7467349
Podel.01G095500.v2.1	954	Pdelto_Chr01	7467810	7471275	:7467810-7471275
Podel.01G095600.v2.1	955	Pdelto_Chr01	7485313	7487453	:7485313-7487453
Podel.01G095700.v2.1	956	Pdelto_Chr01	7488064	7492967	:7488064-7492967
Podel.01G095800.v2.1	957	Pdelto_Chr01	7509218	7512587	:7509218-7512587
Podel.01G095900.v2.1	958	Pdelto_Chr01	7534337	7535934	:7534337-7535934
Podel.01G096000.v2.1	959	Pdelto_Chr01	7543407	7545938	:7543407-7545938
Podel.01G096100.v2.1	960	Pdelto_Chr01	7547126	7547779	:7547126-7547779
Podel.01G096200.v2.1	961	Pdelto_Chr01	7554138	7555829	:7554138-7555829
Podel.01G096300.v2.1	962	Pdelto_Chr01	7557380	7559546	:7557380-7559546
Podel.01G096400.v2.1	963	Pdelto_Chr01	7559793	7560510	:7559793-7560510
Podel.01G096500.v2.1	964	Pdelto_Chr01	7568787	7570708	:7568787-7570708
Podel.01G096600.v2.1	965	Pdelto_Chr01	7570910	7572405	:7570910-7572405
Podel.01G096700.v2.1	966	Pdelto_Chr01	7574866	7575671	:7574866-7575671
Podel.01G096800.v2.1	967	Pdelto_Chr01	7581948	7583782	:7581948-7583782
Podel.01G096900.v2.1	968	Pdelto_Chr01	7587310	7587606	:7587310-7587606
Podel.01G097000.v2.1	969	Pdelto_Chr01	7595155	7595937	:7595155-7595937
