gene_ID	OF_ID	seqid	start	end	gea_gene
gene:Ha412HOChr06g0268451	13837	Ha412HOChr06	62173848	62181489	:62173848-62181489
gene:Ha412HOChr06g0268461	13838	Ha412HOChr06	62180909	62184061	:62180909-62184061
gene:Ha412HOChr06g0268471	13839	Ha412HOChr06	62229368	62237232	:62229368-62237232
gene:Ha412HOChr06g0268511	13840	Ha412HOChr06	62512958	62516623	:62512958-62516623
gene:Ha412HOChr06g0268521	13841	Ha412HOChr06	62526402	62537589	:62526402-62537589
gene:Ha412HOChr06g0268531	13842	Ha412HOChr06	62536663	62537304	:62536663-62537304
gene:Ha412HOChr06g0268541	13843	Ha412HOChr06	62541057	62546644	:62541057-62546644
gene:Ha412HOChr06g0268551	13844	Ha412HOChr06	62549969	62551246	:62549969-62551246
gene:Ha412HOChr06g0268571	13845	Ha412HOChr06	62771578	62771883	:62771578-62771883
gene:Ha412HOChr06g0268581	13846	Ha412HOChr06	62892827	62902938	:62892827-62902938
gene:Ha412HOChr06g0268601	13847	Ha412HOChr06	62907553	62908142	:62907553-62908142
gene:Ha412HOChr06g0268651	13848	Ha412HOChr06	63192058	63197240	:63192058-63197240
gene:Ha412HOChr06g0268661	13849	Ha412HOChr06	63198774	63199943	:63198774-63199943
gene:Ha412HOChr06g0268671	13850	Ha412HOChr06	63204161	63205750	:63204161-63205750
gene:Ha412HOChr06g0268691	13851	Ha412HOChr06	63261539	63265968	:63261539-63265968
gene:Ha412HOChr06g0268721	13852	Ha412HOChr06	63429238	63433480	:63429238-63433480
gene:Ha412HOChr06g0268741	13853	Ha412HOChr06	63436108	63440639	:63436108-63440639
gene:Ha412HOChr06g0268751	13854	Ha412HOChr06	63455568	63460533	:63455568-63460533
gene:Ha412HOChr06g0268761	13855	Ha412HOChr06	63514117	63516539	:63514117-63516539
gene:Ha412HOChr06g0268791	13856	Ha412HOChr06	63533259	63533792	:63533259-63533792
gene:Ha412HOChr06g0268801	13857	Ha412HOChr06	63583407	63583682	:63583407-63583682
gene:Ha412HOChr06g0268811	13858	Ha412HOChr06	63641155	63645198	:63641155-63645198
gene:Ha412HOChr06g0268831	13859	Ha412HOChr06	63766779	63775061	:63766779-63775061
gene:Ha412HOChr06g0268861	13860	Ha412HOChr06	63910421	63911059	:63910421-63911059
gene:Ha412HOChr06g0268871	13861	Ha412HOChr06	63983368	63985288	:63983368-63985288
gene:Ha412HOChr06g0268911	13862	Ha412HOChr06	64486048	64487074	:64486048-64487074
gene:Ha412HOChr06g0268951	13863	Ha412HOChr06	64797270	64798703	:64797270-64798703
gene:Ha412HOChr06g0268961	13864	Ha412HOChr06	64818481	64819065	:64818481-64819065
gene:Ha412HOChr06g0268981	13865	Ha412HOChr06	64906278	64911499	:64906278-64911499
gene:Ha412HOChr06g0268991	13866	Ha412HOChr06	64981344	64983894	:64981344-64983894
gene:Ha412HOChr06g0269031	13867	Ha412HOChr06	65216916	65217799	:65216916-65217799
gene:Ha412HOChr06g0269071	13868	Ha412HOChr06	65316866	65322062	:65316866-65322062
gene:Ha412HOChr06g0269081	13869	Ha412HOChr06	65366687	65367145	:65366687-65367145
gene:Ha412HOChr06g0269101	13870	Ha412HOChr06	65417250	65420368	:65417250-65420368
gene:Ha412HOChr06g0269111	13871	Ha412HOChr06	65444233	65447110	:65444233-65447110
gene:Ha412HOChr06g0269121	13872	Ha412HOChr06	65480910	65483278	:65480910-65483278
gene:Ha412HOChr06g0269181	13873	Ha412HOChr06	65943642	65944961	:65943642-65944961
gene:Ha412HOChr06g0269191	13874	Ha412HOChr06	65949121	65953413	:65949121-65953413
gene:Ha412HOChr06g0269201	13875	Ha412HOChr06	65949365	65952033	:65949365-65952033
gene:Ha412HOChr06g0269211	13876	Ha412HOChr06	65962250	65965472	:65962250-65965472
gene:Ha412HOChr06g0269221	13877	Ha412HOChr06	66018919	66021737	:66018919-66021737
gene:Ha412HOChr06g0269251	13878	Ha412HOChr06	66305028	66305878	:66305028-66305878
gene:Ha412HOChr06g0269281	13879	Ha412HOChr06	66500670	66501641	:66500670-66501641
gene:Ha412HOChr06g0269301	13880	Ha412HOChr06	66517417	66521003	:66517417-66521003
gene:Ha412HOChr06g0269311	13881	Ha412HOChr06	66837636	66839101	:66837636-66839101
gene:Ha412HOChr06g0269331	13882	Ha412HOChr06	66947380	66950954	:66947380-66950954
gene:Ha412HOChr06g0269341	13883	Ha412HOChr06	66952079	66954845	:66952079-66954845
gene:Ha412HOChr06g0269351	13884	Ha412HOChr06	66956335	66963688	:66956335-66963688
gene:Ha412HOChr06g0269371	13885	Ha412HOChr06	67001867	67013176	:67001867-67013176
gene:Ha412HOChr06g0269381	13886	Ha412HOChr06	67067036	67073202	:67067036-67073202
gene:Ha412HOChr06g0269441	13887	Ha412HOChr06	67291839	67295510	:67291839-67295510
gene:Ha412HOChr06g0269451	13888	Ha412HOChr06	67343641	67346224	:67343641-67346224
gene:Ha412HOChr06g0269581	13889	Ha412HOChr06	67899005	67901868	:67899005-67901868
gene:Ha412HOChr06g0269611	13890	Ha412HOChr06	67946891	67950727	:67946891-67950727
gene:Ha412HOChr06g0269621	13891	Ha412HOChr06	67955586	67955993	:67955586-67955993
gene:Ha412HOChr06g0269631	13892	Ha412HOChr06	67960240	67965635	:67960240-67965635
gene:Ha412HOChr06g0269641	13893	Ha412HOChr06	67968999	67971639	:67968999-67971639
gene:Ha412HOChr06g0269661	13894	Ha412HOChr06	68034043	68036554	:68034043-68036554
gene:Ha412HOChr06g0269671	13895	Ha412HOChr06	68095026	68096582	:68095026-68096582
gene:Ha412HOChr06g0269681	13896	Ha412HOChr06	68103919	68107750	:68103919-68107750
gene:Ha412HOChr06g0269691	13897	Ha412HOChr06	68164341	68164817	:68164341-68164817
gene:Ha412HOChr06g0269701	13898	Ha412HOChr06	68166001	68169017	:68166001-68169017
gene:Ha412HOChr06g0269711	13899	Ha412HOChr06	68186020	68187751	:68186020-68187751
gene:Ha412HOChr06g0269731	13900	Ha412HOChr06	68195167	68203512	:68195167-68203512
gene:Ha412HOChr06g0269741	13901	Ha412HOChr06	68202191	68203708	:68202191-68203708
gene:Ha412HOChr06g0269751	13902	Ha412HOChr06	68342329	68343618	:68342329-68343618
gene:Ha412HOChr06g0269771	13903	Ha412HOChr06	68421587	68424364	:68421587-68424364
gene:Ha412HOChr06g0269781	13904	Ha412HOChr06	68463030	68468173	:68463030-68468173
gene:Ha412HOChr06g0269801	13905	Ha412HOChr06	68472392	68473041	:68472392-68473041
gene:Ha412HOChr06g0269811	13906	Ha412HOChr06	68530021	68530485	:68530021-68530485
gene:Ha412HOChr06g0269821	13907	Ha412HOChr06	68530569	68531054	:68530569-68531054
gene:Ha412HOChr06g0269841	13908	Ha412HOChr06	68565693	68568034	:68565693-68568034
gene:Ha412HOChr06g0269851	13909	Ha412HOChr06	68576488	68582182	:68576488-68582182
gene:Ha412HOChr06g0269891	13910	Ha412HOChr06	68688166	68689500	:68688166-68689500
gene:Ha412HOChr06g0269931	13911	Ha412HOChr06	69011933	69012695	:69011933-69012695
gene:Ha412HOChr06g0269941	13912	Ha412HOChr06	69072847	69073973	:69072847-69073973
gene:Ha412HOChr06g0269951	13913	Ha412HOChr06	69095723	69097058	:69095723-69097058
gene:Ha412HOChr06g0269991	13914	Ha412HOChr06	69151929	69152985	:69151929-69152985
gene:Ha412HOChr06g0270001	13915	Ha412HOChr06	69184033	69185248	:69184033-69185248
gene:Ha412HOChr06g0270021	13916	Ha412HOChr06	69193391	69194690	:69193391-69194690
gene:Ha412HOChr06g0270041	13917	Ha412HOChr06	69202372	69203900	:69202372-69203900
gene:Ha412HOChr06g0270051	13918	Ha412HOChr06	69273083	69277896	:69273083-69277896
gene:Ha412HOChr06g0270081	13919	Ha412HOChr06	69495192	69497111	:69495192-69497111
gene:Ha412HOChr06g0270091	13920	Ha412HOChr06	69498281	69500234	:69498281-69500234
gene:Ha412HOChr06g0270101	13921	Ha412HOChr06	69520995	69528386	:69520995-69528386
gene:Ha412HOChr06g0270131	13922	Ha412HOChr06	69552645	69555311	:69552645-69555311
gene:Ha412HOChr06g0270141	13923	Ha412HOChr06	69557581	69558877	:69557581-69558877
gene:Ha412HOChr06g0270151	13924	Ha412HOChr06	69558879	69560973	:69558879-69560973
gene:Ha412HOChr06g0270161	13925	Ha412HOChr06	69611218	69614085	:69611218-69614085
gene:Ha412HOChr06g0270171	13926	Ha412HOChr06	69617522	69619950	:69617522-69619950
gene:Ha412HOChr06g0270181	13927	Ha412HOChr06	69720776	69725719	:69720776-69725719
gene:Ha412HOChr06g0270191	13928	Ha412HOChr06	69732037	69736874	:69732037-69736874
gene:Ha412HOChr06g0270281	13929	Ha412HOChr06	69871802	69874912	:69871802-69874912
gene:Ha412HOChr06g0270291	13930	Ha412HOChr06	70002702	70005043	:70002702-70005043
gene:Ha412HOChr06g0270301	13931	Ha412HOChr06	70005482	70010029	:70005482-70010029
gene:Ha412HOChr06g0270311	13932	Ha412HOChr06	70005888	70008464	:70005888-70008464
gene:Ha412HOChr06g0270321	13933	Ha412HOChr06	70042071	70042831	:70042071-70042831
gene:Ha412HOChr06g0270331	13934	Ha412HOChr06	70071472	70073358	:70071472-70073358
gene:Ha412HOChr06g0270341	13935	Ha412HOChr06	70078741	70082285	:70078741-70082285
gene:Ha412HOChr06g0270351	13936	Ha412HOChr06	70124290	70126151	:70124290-70126151
gene:Ha412HOChr06g0270361	13937	Ha412HOChr06	70179701	70180893	:70179701-70180893
gene:Ha412HOChr06g0270371	13938	Ha412HOChr06	70194574	70195055	:70194574-70195055
gene:Ha412HOChr06g0270381	13939	Ha412HOChr06	70195468	70199040	:70195468-70199040
gene:Ha412HOChr06g0270401	13940	Ha412HOChr06	70204630	70206353	:70204630-70206353
gene:Ha412HOChr06g0270411	13941	Ha412HOChr06	70209986	70214642	:70209986-70214642
gene:Ha412HOChr06g0270441	13942	Ha412HOChr06	70218736	70220076	:70218736-70220076
gene:Ha412HOChr06g0270451	13943	Ha412HOChr06	70289686	70293084	:70289686-70293084
gene:Ha412HOChr06g0270511	13944	Ha412HOChr06	70362647	70364355	:70362647-70364355
gene:Ha412HOChr06g0270551	13945	Ha412HOChr06	70640356	70646225	:70640356-70646225
gene:Ha412HOChr06g0270561	13946	Ha412HOChr06	70647423	70652184	:70647423-70652184
gene:Ha412HOChr06g0270571	13947	Ha412HOChr06	70652274	70654484	:70652274-70654484
gene:Ha412HOChr06g0270581	13948	Ha412HOChr06	70669949	70682391	:70669949-70682391
gene:Ha412HOChr06g0270591	13949	Ha412HOChr06	70725749	70727868	:70725749-70727868
gene:Ha412HOChr06g0270671	13950	Ha412HOChr06	71151170	71158192	:71151170-71158192
gene:Ha412HOChr06g0270681	13951	Ha412HOChr06	71167900	71172363	:71167900-71172363
gene:Ha412HOChr06g0270701	13952	Ha412HOChr06	71367609	71370937	:71367609-71370937
gene:Ha412HOChr06g0270711	13953	Ha412HOChr06	71396323	71400301	:71396323-71400301
gene:Ha412HOChr06g0270731	13954	Ha412HOChr06	71585103	71588302	:71585103-71588302
gene:Ha412HOChr06g0270741	13955	Ha412HOChr06	71805182	71812621	:71805182-71812621
gene:Ha412HOChr06g0270761	13956	Ha412HOChr06	71844065	71852384	:71844065-71852384
gene:Ha412HOChr06g0270811	13957	Ha412HOChr06	71994302	71997722	:71994302-71997722
gene:Ha412HOChr06g0270821	13958	Ha412HOChr06	72012568	72013991	:72012568-72013991
gene:Ha412HOChr06g0270831	13959	Ha412HOChr06	72015544	72016945	:72015544-72016945
gene:Ha412HOChr06g0270851	13960	Ha412HOChr06	72037157	72040054	:72037157-72040054
gene:Ha412HOChr06g0270861	13961	Ha412HOChr06	72307049	72310968	:72307049-72310968
gene:Ha412HOChr06g0270871	13962	Ha412HOChr06	72311408	72313652	:72311408-72313652
gene:Ha412HOChr06g0270881	13963	Ha412HOChr06	72469125	72476770	:72469125-72476770
gene:Ha412HOChr06g0270931	13964	Ha412HOChr06	72725989	72730152	:72725989-72730152
gene:Ha412HOChr06g0270951	13965	Ha412HOChr06	72768874	72770660	:72768874-72770660
gene:Ha412HOChr06g0270961	13966	Ha412HOChr06	72820068	72826560	:72820068-72826560
gene:Ha412HOChr06g0271061	13967	Ha412HOChr06	72920337	72923895	:72920337-72923895
gene:Ha412HOChr06g0271071	13968	Ha412HOChr06	72968791	72973800	:72968791-72973800
gene:Ha412HOChr06g0271081	13969	Ha412HOChr06	73008942	73015934	:73008942-73015934
gene:Ha412HOChr06g0271111	13970	Ha412HOChr06	73023466	73026596	:73023466-73026596
gene:Ha412HOChr06g0271121	13971	Ha412HOChr06	73034855	73037304	:73034855-73037304
gene:Ha412HOChr06g0271151	13972	Ha412HOChr06	73129309	73133348	:73129309-73133348
gene:Ha412HOChr06g0271181	13973	Ha412HOChr06	73156588	73159643	:73156588-73159643
gene:Ha412HOChr06g0271191	13974	Ha412HOChr06	73159854	73166415	:73159854-73166415
gene:Ha412HOChr06g0271201	13975	Ha412HOChr06	73355530	73358227	:73355530-73358227
gene:Ha412HOChr06g0271211	13976	Ha412HOChr06	73388411	73389634	:73388411-73389634
gene:Ha412HOChr06g0271221	13977	Ha412HOChr06	73415408	73416897	:73415408-73416897
gene:Ha412HOChr06g0271241	13978	Ha412HOChr06	73662550	73669330	:73662550-73669330
gene:Ha412HOChr06g0271251	13979	Ha412HOChr06	73693457	73696600	:73693457-73696600
gene:Ha412HOChr06g0271261	13980	Ha412HOChr06	73704764	73709710	:73704764-73709710
gene:Ha412HOChr06g0271271	13981	Ha412HOChr06	73830414	73832288	:73830414-73832288
gene:Ha412HOChr06g0271281	13982	Ha412HOChr06	73833215	73836412	:73833215-73836412
gene:Ha412HOChr06g0271291	13983	Ha412HOChr06	73850073	73850915	:73850073-73850915
gene:Ha412HOChr06g0271321	13984	Ha412HOChr06	74055218	74058205	:74055218-74058205
gene:Ha412HOChr06g0271331	13985	Ha412HOChr06	74260289	74263098	:74260289-74263098
gene:Ha412HOChr06g0271341	13986	Ha412HOChr06	74364220	74366920	:74364220-74366920
gene:Ha412HOChr06g0271361	13987	Ha412HOChr06	74383747	74390338	:74383747-74390338
gene:Ha412HOChr06g0271401	13988	Ha412HOChr06	74465089	74466510	:74465089-74466510
gene:Ha412HOChr06g0271411	13989	Ha412HOChr06	74474155	74478228	:74474155-74478228
gene:Ha412HOChr06g0271421	13990	Ha412HOChr06	74509618	74510530	:74509618-74510530
gene:Ha412HOChr06g0271441	13991	Ha412HOChr06	74526002	74526385	:74526002-74526385
gene:Ha412HOChr06g0271471	13992	Ha412HOChr06	74750978	74752641	:74750978-74752641
gene:Ha412HOChr06g0271491	13993	Ha412HOChr06	74857440	74862096	:74857440-74862096
gene:Ha412HOChr06g0271501	13994	Ha412HOChr06	74857666	74861966	:74857666-74861966
gene:Ha412HOChr06g0271511	13995	Ha412HOChr06	75034781	75041732	:75034781-75041732
gene:Ha412HOChr06g0271551	13996	Ha412HOChr06	75165755	75174566	:75165755-75174566
gene:Ha412HOChr06g0271561	13997	Ha412HOChr06	75209952	75210925	:75209952-75210925
gene:Ha412HOChr06g0271591	13998	Ha412HOChr06	75240512	75242447	:75240512-75242447
gene:Ha412HOChr06g0271601	13999	Ha412HOChr06	75273160	75276752	:75273160-75276752
gene:Ha412HOChr06g0271701	14000	Ha412HOChr06	76117613	76119640	:76117613-76119640
gene:Ha412HOChr06g0271711	14001	Ha412HOChr06	76162277	76168607	:76162277-76168607
gene:Ha412HOChr06g0271721	14002	Ha412HOChr06	76169657	76175351	:76169657-76175351
gene:Ha412HOChr06g0271731	14003	Ha412HOChr06	76176399	76179665	:76176399-76179665
gene:Ha412HOChr06g0271751	14004	Ha412HOChr06	76217850	76219800	:76217850-76219800
gene:Ha412HOChr06g0271761	14005	Ha412HOChr06	76220034	76223623	:76220034-76223623
gene:Ha412HOChr06g0271771	14006	Ha412HOChr06	76380318	76386461	:76380318-76386461
gene:Ha412HOChr06g0271781	14007	Ha412HOChr06	76520697	76526547	:76520697-76526547
gene:Ha412HOChr06g0271871	14008	Ha412HOChr06	76717758	76744504	:76717758-76744504
gene:Ha412HOChr06g0271931	14009	Ha412HOChr06	77061178	77069133	:77061178-77069133
gene:Ha412HOChr06g0271941	14010	Ha412HOChr06	77065324	77066478	:77065324-77066478
gene:Ha412HOChr06g0271951	14011	Ha412HOChr06	77078354	77094116	:77078354-77094116
gene:Ha412HOChr06g0271981	14012	Ha412HOChr06	77260613	77261047	:77260613-77261047
gene:Ha412HOChr06g0272011	14013	Ha412HOChr06	77371925	77399573	:77371925-77399573
gene:Ha412HOChr06g0272061	14014	Ha412HOChr06	77455210	77456202	:77455210-77456202
gene:Ha412HOChr06g0272091	14015	Ha412HOChr06	77641352	77641759	:77641352-77641759
gene:Ha412HOChr06g0272101	14016	Ha412HOChr06	77884897	77886306	:77884897-77886306
gene:Ha412HOChr06g0272111	14017	Ha412HOChr06	77884910	77886174	:77884910-77886174
gene:Ha412HOChr06g0272181	14018	Ha412HOChr06	78082959	78087377	:78082959-78087377
gene:Ha412HOChr06g0272201	14019	Ha412HOChr06	78094954	78095780	:78094954-78095780
gene:Ha412HOChr06g0272271	14020	Ha412HOChr06	78685417	78686080	:78685417-78686080
gene:Ha412HOChr06g0272381	14021	Ha412HOChr06	79081423	79083127	:79081423-79083127
gene:Ha412HOChr06g0272401	14022	Ha412HOChr06	79142738	79148037	:79142738-79148037
gene:Ha412HOChr06g0272471	14023	Ha412HOChr06	79956826	79957092	:79956826-79957092
gene:Ha412HOChr06g0272481	14024	Ha412HOChr06	79957298	79961670	:79957298-79961670
gene:Ha412HOChr06g0272521	14025	Ha412HOChr06	80102110	80103585	:80102110-80103585
gene:Ha412HOChr06g0272541	14026	Ha412HOChr06	80113907	80120313	:80113907-80120313
gene:Ha412HOChr06g0272551	14027	Ha412HOChr06	80127111	80136303	:80127111-80136303
gene:Ha412HOChr06g0272561	14028	Ha412HOChr06	80170927	80196268	:80170927-80196268
gene:Ha412HOChr06g0272571	14029	Ha412HOChr06	80227758	80234081	:80227758-80234081
gene:Ha412HOChr06g0272601	14030	Ha412HOChr06	80295796	80297526	:80295796-80297526
gene:Ha412HOChr06g0272631	14031	Ha412HOChr06	80563291	80566504	:80563291-80566504
gene:Ha412HOChr06g0272651	14032	Ha412HOChr06	80628898	80629598	:80628898-80629598
gene:Ha412HOChr06g0272681	14033	Ha412HOChr06	80758332	80763769	:80758332-80763769
gene:Ha412HOChr06g0272691	14034	Ha412HOChr06	80773654	80776486	:80773654-80776486
gene:Ha412HOChr06g0272731	14035	Ha412HOChr06	80910719	80913449	:80910719-80913449
gene:Ha412HOChr06g0272741	14036	Ha412HOChr06	80914306	80914653	:80914306-80914653
gene:Ha412HOChr06g0272751	14037	Ha412HOChr06	80915850	80918870	:80915850-80918870
gene:Ha412HOChr06g0272761	14038	Ha412HOChr06	80938185	80939766	:80938185-80939766
gene:Ha412HOChr06g0272841	14039	Ha412HOChr06	81428422	81431485	:81428422-81431485
gene:Ha412HOChr06g0272861	14040	Ha412HOChr06	81501394	81503482	:81501394-81503482
gene:Ha412HOChr06g0272891	14041	Ha412HOChr06	81640718	81642421	:81640718-81642421
gene:Ha412HOChr06g0272901	14042	Ha412HOChr06	81677727	81683420	:81677727-81683420
gene:Ha412HOChr06g0272911	14043	Ha412HOChr06	81680032	81681956	:81680032-81681956
gene:Ha412HOChr06g0272921	14044	Ha412HOChr06	81683415	81686593	:81683415-81686593
gene:Ha412HOChr06g0272931	14045	Ha412HOChr06	81851879	81855929	:81851879-81855929
gene:Ha412HOChr06g0272941	14046	Ha412HOChr06	81870127	81874476	:81870127-81874476
gene:Ha412HOChr06g0272961	14047	Ha412HOChr06	81918190	81922387	:81918190-81922387
gene:Ha412HOChr06g0272971	14048	Ha412HOChr06	81934721	81939225	:81934721-81939225
gene:Ha412HOChr06g0272981	14049	Ha412HOChr06	81943271	81947108	:81943271-81947108
gene:Ha412HOChr06g0273001	14050	Ha412HOChr06	82039594	82042344	:82039594-82042344
gene:Ha412HOChr06g0273011	14051	Ha412HOChr06	82047649	82049181	:82047649-82049181
gene:Ha412HOChr06g0273021	14052	Ha412HOChr06	82058170	82059138	:82058170-82059138
gene:Ha412HOChr06g0273031	14053	Ha412HOChr06	82142187	82143083	:82142187-82143083
gene:Ha412HOChr06g0273071	14054	Ha412HOChr06	82335571	82344853	:82335571-82344853
gene:Ha412HOChr06g0273101	14055	Ha412HOChr06	82373708	82377966	:82373708-82377966
gene:Ha412HOChr06g0273111	14056	Ha412HOChr06	82379112	82383036	:82379112-82383036
gene:Ha412HOChr06g0273121	14057	Ha412HOChr06	82380110	82380840	:82380110-82380840
gene:Ha412HOChr06g0273131	14058	Ha412HOChr06	82407500	82416033	:82407500-82416033
gene:Ha412HOChr06g0273141	14059	Ha412HOChr06	82439448	82441412	:82439448-82441412
gene:Ha412HOChr06g0273151	14060	Ha412HOChr06	82441414	82441858	:82441414-82441858
gene:Ha412HOChr06g0273161	14061	Ha412HOChr06	82509782	82515643	:82509782-82515643
gene:Ha412HOChr06g0273181	14062	Ha412HOChr06	82566429	82569753	:82566429-82569753
gene:Ha412HOChr06g0273191	14063	Ha412HOChr06	82593701	82599396	:82593701-82599396
gene:Ha412HOChr06g0273211	14064	Ha412HOChr06	82601844	82602902	:82601844-82602902
gene:Ha412HOChr06g0273241	14065	Ha412HOChr06	82741257	82742155	:82741257-82742155
gene:Ha412HOChr06g0273251	14066	Ha412HOChr06	82743880	82749214	:82743880-82749214
gene:Ha412HOChr06g0273261	14067	Ha412HOChr06	82777216	82785497	:82777216-82785497
gene:Ha412HOChr06g0273271	14068	Ha412HOChr06	82782849	82784846	:82782849-82784846
gene:Ha412HOChr06g0273291	14069	Ha412HOChr06	82883404	82886649	:82883404-82886649
gene:Ha412HOChr06g0273301	14070	Ha412HOChr06	82938766	82940524	:82938766-82940524
gene:Ha412HOChr06g0273381	14071	Ha412HOChr06	83063493	83064784	:83063493-83064784
gene:Ha412HOChr06g0273411	14072	Ha412HOChr06	83091517	83092893	:83091517-83092893
gene:Ha412HOChr06g0273421	14073	Ha412HOChr06	83185881	83186793	:83185881-83186793
gene:Ha412HOChr06g0273451	14074	Ha412HOChr06	83659456	83662464	:83659456-83662464
gene:Ha412HOChr06g0273461	14075	Ha412HOChr06	83986155	83990721	:83986155-83990721
gene:Ha412HOChr06g0273481	14076	Ha412HOChr06	84037500	84042323	:84037500-84042323
gene:Ha412HOChr06g0273491	14077	Ha412HOChr06	84226504	84226818	:84226504-84226818
gene:Ha412HOChr06g0273541	14078	Ha412HOChr06	84358916	84359877	:84358916-84359877
gene:Ha412HOChr06g0273551	14079	Ha412HOChr06	84384462	84389177	:84384462-84389177
gene:Ha412HOChr06g0273561	14080	Ha412HOChr06	84499992	84508486	:84499992-84508486
gene:Ha412HOChr06g0273571	14081	Ha412HOChr06	84509570	84511559	:84509570-84511559
gene:Ha412HOChr06g0273581	14082	Ha412HOChr06	84511985	84515601	:84511985-84515601
gene:Ha412HOChr06g0273591	14083	Ha412HOChr06	84546955	84547474	:84546955-84547474
gene:Ha412HOChr06g0273621	14084	Ha412HOChr06	84571022	84572306	:84571022-84572306
gene:Ha412HOChr06g0273631	14085	Ha412HOChr06	84573562	84576343	:84573562-84576343
gene:Ha412HOChr06g0273641	14086	Ha412HOChr06	84586037	84588668	:84586037-84588668
gene:Ha412HOChr06g0273651	14087	Ha412HOChr06	84687246	84687488	:84687246-84687488
gene:Ha412HOChr06g0273661	14088	Ha412HOChr06	84714364	84714723	:84714364-84714723
gene:Ha412HOChr06g0273681	14089	Ha412HOChr06	84719287	84719544	:84719287-84719544
gene:Ha412HOChr06g0273691	14090	Ha412HOChr06	84719717	84720016	:84719717-84720016
gene:Ha412HOChr06g0273701	14091	Ha412HOChr06	84777774	84778073	:84777774-84778073
gene:Ha412HOChr06g0273711	14092	Ha412HOChr06	84790837	84791187	:84790837-84791187
gene:Ha412HOChr06g0273721	14093	Ha412HOChr06	84835956	84836213	:84835956-84836213
gene:Ha412HOChr06g0273731	14094	Ha412HOChr06	84842426	84842683	:84842426-84842683
gene:Ha412HOChr06g0273771	14095	Ha412HOChr06	85113853	85114110	:85113853-85114110
gene:Ha412HOChr06g0273801	14096	Ha412HOChr06	85200432	85200689	:85200432-85200689
gene:Ha412HOChr06g0273831	14097	Ha412HOChr06	85272340	85272597	:85272340-85272597
gene:Ha412HOChr06g0273841	14098	Ha412HOChr06	85323615	85327088	:85323615-85327088
gene:Ha412HOChr06g0273931	14099	Ha412HOChr06	85895340	85896831	:85895340-85896831
gene:Ha412HOChr06g0273951	14100	Ha412HOChr06	85900875	85902085	:85900875-85902085
gene:Ha412HOChr06g0273961	14101	Ha412HOChr06	86019896	86021076	:86019896-86021076
gene:Ha412HOChr06g0273981	14102	Ha412HOChr06	86095955	86096660	:86095955-86096660
gene:Ha412HOChr06g0273991	14103	Ha412HOChr06	86167071	86167772	:86167071-86167772
gene:Ha412HOChr06g0274011	14104	Ha412HOChr06	86536831	86542017	:86536831-86542017
gene:Ha412HOChr06g0274031	14105	Ha412HOChr06	86648597	86651795	:86648597-86651795
gene:Ha412HOChr06g0274041	14106	Ha412HOChr06	86659707	86662337	:86659707-86662337
gene:Ha412HOChr06g0274071	14107	Ha412HOChr06	86802584	86804400	:86802584-86804400
gene:Ha412HOChr06g0274081	14108	Ha412HOChr06	86804787	86808096	:86804787-86808096
gene:Ha412HOChr06g0274091	14109	Ha412HOChr06	86814250	86817960	:86814250-86817960
gene:Ha412HOChr06g0274101	14110	Ha412HOChr06	86997840	87005771	:86997840-87005771
gene:Ha412HOChr06g0274121	14111	Ha412HOChr06	87085630	87088820	:87085630-87088820
gene:Ha412HOChr06g0274131	14112	Ha412HOChr06	87236916	87248129	:87236916-87248129
gene:Ha412HOChr06g0274141	14113	Ha412HOChr06	87346004	87349023	:87346004-87349023
gene:Ha412HOChr06g0274151	14114	Ha412HOChr06	87401946	87412999	:87401946-87412999
gene:Ha412HOChr06g0274161	14115	Ha412HOChr06	87409847	87411781	:87409847-87411781
gene:Ha412HOChr06g0274171	14116	Ha412HOChr06	87439405	87440353	:87439405-87440353
gene:Ha412HOChr06g0274181	14117	Ha412HOChr06	87477079	87487072	:87477079-87487072
gene:Ha412HOChr06g0274201	14118	Ha412HOChr06	87486683	87487081	:87486683-87487081
gene:Ha412HOChr06g0274221	14119	Ha412HOChr06	87584284	87589007	:87584284-87589007
gene:Ha412HOChr06g0274231	14120	Ha412HOChr06	87595047	87601066	:87595047-87601066
gene:Ha412HOChr06g0274241	14121	Ha412HOChr06	87605396	87609332	:87605396-87609332
gene:Ha412HOChr06g0274251	14122	Ha412HOChr06	87677415	87685026	:87677415-87685026
gene:Ha412HOChr06g0274261	14123	Ha412HOChr06	87734000	87736442	:87734000-87736442
gene:Ha412HOChr06g0274281	14124	Ha412HOChr06	87759816	87766238	:87759816-87766238
gene:Ha412HOChr06g0274291	14125	Ha412HOChr06	87972256	87976792	:87972256-87976792
gene:Ha412HOChr06g0274331	14126	Ha412HOChr06	88109962	88110633	:88109962-88110633
gene:Ha412HOChr06g0274341	14127	Ha412HOChr06	88150360	88154161	:88150360-88154161
gene:Ha412HOChr06g0274351	14128	Ha412HOChr06	88188280	88192537	:88188280-88192537
gene:Ha412HOChr06g0274361	14129	Ha412HOChr06	88252513	88263892	:88252513-88263892
gene:Ha412HOChr06g0274371	14130	Ha412HOChr06	88360213	88363377	:88360213-88363377
gene:Ha412HOChr06g0274381	14131	Ha412HOChr06	88404651	88408185	:88404651-88408185
gene:Ha412HOChr06g0274391	14132	Ha412HOChr06	88452316	88453443	:88452316-88453443
gene:Ha412HOChr06g0274401	14133	Ha412HOChr06	88613900	88615201	:88613900-88615201
