gene_ID	OF_ID	seqname	start	end	gea_gene
gene15559	900	Phalli_NC_038046.1	6625764	6627689	Phalli_NC_038046.1:6625764-6627689
gene1556	24610	Phalli_NC_038042.1	43978289	43981622	Phalli_NC_038042.1:43978289-43981622
gene15560	901	Phalli_NC_038046.1	6630593	6634730	Phalli_NC_038046.1:6630593-6634730
gene15561	902	Phalli_NC_038046.1	6638729	6640269	Phalli_NC_038046.1:6638729-6640269
gene15562	903	Phalli_NC_038046.1	6645929	6646864	Phalli_NC_038046.1:6645929-6646864
gene15563	904	Phalli_NC_038046.1	6657557	6660187	Phalli_NC_038046.1:6657557-6660187
gene15564	905	Phalli_NC_038046.1	6660408	6661986	Phalli_NC_038046.1:6660408-6661986
gene15565	906	Phalli_NC_038046.1	6666519	6670770	Phalli_NC_038046.1:6666519-6670770
gene15566	907	Phalli_NC_038046.1	6677681	6681377	Phalli_NC_038046.1:6677681-6681377
gene15567	908	Phalli_NC_038046.1	6684875	6691182	Phalli_NC_038046.1:6684875-6691182
gene15568	909	Phalli_NC_038046.1	6692340	6696660	Phalli_NC_038046.1:6692340-6696660
gene15569	910	Phalli_NC_038046.1	6697071	6698698	Phalli_NC_038046.1:6697071-6698698
gene1557	24611	Phalli_NC_038042.1	43982662	43984824	Phalli_NC_038042.1:43982662-43984824
gene15570	911	Phalli_NC_038046.1	6706898	6709572	Phalli_NC_038046.1:6706898-6709572
gene15571	912	Phalli_NC_038046.1	6715769	6719919	Phalli_NC_038046.1:6715769-6719919
gene15572	913	Phalli_NC_038046.1	6724416	6727993	Phalli_NC_038046.1:6724416-6727993
gene15573	914	Phalli_NC_038046.1	6738800	6740985	Phalli_NC_038046.1:6738800-6740985
gene15574	915	Phalli_NC_038046.1	6743446	6753007	Phalli_NC_038046.1:6743446-6753007
gene15575	916	Phalli_NC_038046.1	6753226	6755844	Phalli_NC_038046.1:6753226-6755844
gene15576	917	Phalli_NC_038046.1	6755937	6758332	Phalli_NC_038046.1:6755937-6758332
gene15577	918	Phalli_NC_038046.1	6759638	6762688	Phalli_NC_038046.1:6759638-6762688
gene15579	919	Phalli_NC_038046.1	6768548	6774001	Phalli_NC_038046.1:6768548-6774001
gene1558	24612	Phalli_NC_038042.1	43985487	43991591	Phalli_NC_038042.1:43985487-43991591
gene15580	920	Phalli_NC_038046.1	6776064	6780831	Phalli_NC_038046.1:6776064-6780831
gene15581	921	Phalli_NC_038046.1	6794127	6803743	Phalli_NC_038046.1:6794127-6803743
gene15582	922	Phalli_NC_038046.1	6804514	6807476	Phalli_NC_038046.1:6804514-6807476
gene15583	923	Phalli_NC_038046.1	6808385	6811928	Phalli_NC_038046.1:6808385-6811928
gene15584	924	Phalli_NC_038046.1	6815102	6816994	Phalli_NC_038046.1:6815102-6816994
gene15585	925	Phalli_NC_038046.1	6816856	6818149	Phalli_NC_038046.1:6816856-6818149
gene15586	926	Phalli_NC_038046.1	6819690	6824369	Phalli_NC_038046.1:6819690-6824369
gene15587	927	Phalli_NC_038046.1	6829120	6833975	Phalli_NC_038046.1:6829120-6833975
gene15588	928	Phalli_NC_038046.1	6836167	6837406	Phalli_NC_038046.1:6836167-6837406
gene15589	929	Phalli_NC_038046.1	6842149	6845623	Phalli_NC_038046.1:6842149-6845623
gene1559	24613	Phalli_NC_038042.1	44005096	44007185	Phalli_NC_038042.1:44005096-44007185
gene15591	930	Phalli_NC_038046.1	6851307	6854504	Phalli_NC_038046.1:6851307-6854504
gene15592	931	Phalli_NC_038046.1	6858796	6860976	Phalli_NC_038046.1:6858796-6860976
gene15594	932	Phalli_NC_038046.1	6861562	6868038	Phalli_NC_038046.1:6861562-6868038
gene15595	933	Phalli_NC_038046.1	6869224	6874703	Phalli_NC_038046.1:6869224-6874703
gene15596	934	Phalli_NC_038046.1	6889510	6906524	Phalli_NC_038046.1:6889510-6906524
gene15597	935	Phalli_NC_038046.1	6912110	6913898	Phalli_NC_038046.1:6912110-6913898
gene15598	936	Phalli_NC_038046.1	6915888	6918045	Phalli_NC_038046.1:6915888-6918045
gene15599	937	Phalli_NC_038046.1	6918031	6920264	Phalli_NC_038046.1:6918031-6920264
gene156	23481	Phalli_NC_038042.1	1291173	1292411	Phalli_NC_038042.1:1291173-1292411
gene1560	24614	Phalli_NC_038042.1	44015618	44021602	Phalli_NC_038042.1:44015618-44021602
gene15601	938	Phalli_NC_038046.1	6921014	6923466	Phalli_NC_038046.1:6921014-6923466
gene15602	939	Phalli_NC_038046.1	6923721	6927919	Phalli_NC_038046.1:6923721-6927919
gene15603	940	Phalli_NC_038046.1	6932482	6934265	Phalli_NC_038046.1:6932482-6934265
gene15604	941	Phalli_NC_038046.1	6939294	6940820	Phalli_NC_038046.1:6939294-6940820
gene15605	942	Phalli_NC_038046.1	6949300	6953369	Phalli_NC_038046.1:6949300-6953369
gene15606	943	Phalli_NC_038046.1	6953307	6956840	Phalli_NC_038046.1:6953307-6956840
gene15607	944	Phalli_NC_038046.1	6957026	6960436	Phalli_NC_038046.1:6957026-6960436
gene15608	945	Phalli_NC_038046.1	6961115	6964068	Phalli_NC_038046.1:6961115-6964068
gene15609	946	Phalli_NC_038046.1	6965881	6968868	Phalli_NC_038046.1:6965881-6968868
gene15610	947	Phalli_NC_038046.1	6968910	6974059	Phalli_NC_038046.1:6968910-6974059
gene15611	948	Phalli_NC_038046.1	6975204	6977410	Phalli_NC_038046.1:6975204-6977410
gene15612	949	Phalli_NC_038046.1	6978935	6990436	Phalli_NC_038046.1:6978935-6990436
gene15613	950	Phalli_NC_038046.1	6992540	6996843	Phalli_NC_038046.1:6992540-6996843
gene15614	951	Phalli_NC_038046.1	6997562	7003377	Phalli_NC_038046.1:6997562-7003377
gene15615	952	Phalli_NC_038046.1	7004022	7007282	Phalli_NC_038046.1:7004022-7007282
gene15616	953	Phalli_NC_038046.1	7010932	7013623	Phalli_NC_038046.1:7010932-7013623
gene15617	954	Phalli_NC_038046.1	7027063	7030718	Phalli_NC_038046.1:7027063-7030718
gene15618	955	Phalli_NC_038046.1	7031483	7034667	Phalli_NC_038046.1:7031483-7034667
gene15619	956	Phalli_NC_038046.1	7035008	7036631	Phalli_NC_038046.1:7035008-7036631
gene15621	957	Phalli_NC_038046.1	7041825	7042711	Phalli_NC_038046.1:7041825-7042711
gene15622	958	Phalli_NC_038046.1	7044770	7046814	Phalli_NC_038046.1:7044770-7046814
gene15623	959	Phalli_NC_038046.1	7050587	7052480	Phalli_NC_038046.1:7050587-7052480
gene15624	960	Phalli_NC_038046.1	7068816	7072340	Phalli_NC_038046.1:7068816-7072340
gene15625	961	Phalli_NC_038046.1	7072994	7078504	Phalli_NC_038046.1:7072994-7078504
gene15626	962	Phalli_NC_038046.1	7080711	7084607	Phalli_NC_038046.1:7080711-7084607
gene15627	963	Phalli_NC_038046.1	7092538	7096495	Phalli_NC_038046.1:7092538-7096495
gene15628	964	Phalli_NC_038046.1	7097297	7105562	Phalli_NC_038046.1:7097297-7105562
gene15629	965	Phalli_NC_038046.1	7106364	7107447	Phalli_NC_038046.1:7106364-7107447
gene1563	24615	Phalli_NC_038042.1	44033436	44036673	Phalli_NC_038042.1:44033436-44036673
gene15630	966	Phalli_NC_038046.1	7108926	7110154	Phalli_NC_038046.1:7108926-7110154
gene15631	967	Phalli_NC_038046.1	7110471	7114405	Phalli_NC_038046.1:7110471-7114405
gene15632	968	Phalli_NC_038046.1	7114735	7117224	Phalli_NC_038046.1:7114735-7117224
gene15633	969	Phalli_NC_038046.1	7117416	7120027	Phalli_NC_038046.1:7117416-7120027
gene15634	970	Phalli_NC_038046.1	7120168	7123542	Phalli_NC_038046.1:7120168-7123542
gene15635	971	Phalli_NC_038046.1	7123762	7126521	Phalli_NC_038046.1:7123762-7126521
gene15636	972	Phalli_NC_038046.1	7126679	7129172	Phalli_NC_038046.1:7126679-7129172
gene15637	973	Phalli_NC_038046.1	7130092	7134448	Phalli_NC_038046.1:7130092-7134448
gene15638	974	Phalli_NC_038046.1	7136118	7156911	Phalli_NC_038046.1:7136118-7156911
gene15639	975	Phalli_NC_038046.1	7163518	7166100	Phalli_NC_038046.1:7163518-7166100
gene1564	24616	Phalli_NC_038042.1	44045742	44049469	Phalli_NC_038042.1:44045742-44049469
gene15640	976	Phalli_NC_038046.1	7173795	7179453	Phalli_NC_038046.1:7173795-7179453
gene15641	977	Phalli_NC_038046.1	7179696	7183482	Phalli_NC_038046.1:7179696-7183482
gene15642	978	Phalli_NC_038046.1	7184849	7187029	Phalli_NC_038046.1:7184849-7187029
gene15644	979	Phalli_NC_038046.1	7189491	7192118	Phalli_NC_038046.1:7189491-7192118
gene15647	980	Phalli_NC_038046.1	7213673	7214725	Phalli_NC_038046.1:7213673-7214725
gene15648	981	Phalli_NC_038046.1	7219453	7223072	Phalli_NC_038046.1:7219453-7223072
gene15649	982	Phalli_NC_038046.1	7224451	7227164	Phalli_NC_038046.1:7224451-7227164
gene1565	24617	Phalli_NC_038042.1	44049820	44051358	Phalli_NC_038042.1:44049820-44051358
gene15650	983	Phalli_NC_038046.1	7227885	7230986	Phalli_NC_038046.1:7227885-7230986
gene15651	984	Phalli_NC_038046.1	7232716	7235250	Phalli_NC_038046.1:7232716-7235250
gene15652	985	Phalli_NC_038046.1	7237523	7243761	Phalli_NC_038046.1:7237523-7243761
gene15653	986	Phalli_NC_038046.1	7244704	7247471	Phalli_NC_038046.1:7244704-7247471
gene15654	987	Phalli_NC_038046.1	7248311	7254510	Phalli_NC_038046.1:7248311-7254510
gene15655	988	Phalli_NC_038046.1	7254866	7258961	Phalli_NC_038046.1:7254866-7258961
gene15656	989	Phalli_NC_038046.1	7263490	7266387	Phalli_NC_038046.1:7263490-7266387
gene15657	990	Phalli_NC_038046.1	7266490	7267908	Phalli_NC_038046.1:7266490-7267908
gene15658	991	Phalli_NC_038046.1	7267961	7269332	Phalli_NC_038046.1:7267961-7269332
gene15659	992	Phalli_NC_038046.1	7271424	7272787	Phalli_NC_038046.1:7271424-7272787
gene15660	993	Phalli_NC_038046.1	7273575	7276112	Phalli_NC_038046.1:7273575-7276112
gene15661	994	Phalli_NC_038046.1	7276387	7278456	Phalli_NC_038046.1:7276387-7278456
gene15662	995	Phalli_NC_038046.1	7292408	7293439	Phalli_NC_038046.1:7292408-7293439
gene15664	996	Phalli_NC_038046.1	7321867	7323684	Phalli_NC_038046.1:7321867-7323684
gene15665	997	Phalli_NC_038046.1	7327787	7329973	Phalli_NC_038046.1:7327787-7329973
gene15666	998	Phalli_NC_038046.1	7340963	7343573	Phalli_NC_038046.1:7340963-7343573
gene15667	999	Phalli_NC_038046.1	7343793	7346903	Phalli_NC_038046.1:7343793-7346903
gene15668	1000	Phalli_NC_038046.1	7348982	7350861	Phalli_NC_038046.1:7348982-7350861
gene15669	1001	Phalli_NC_038046.1	7363113	7365210	Phalli_NC_038046.1:7363113-7365210
gene1567	24618	Phalli_NC_038042.1	44068197	44071386	Phalli_NC_038042.1:44068197-44071386
gene15670	1002	Phalli_NC_038046.1	7370461	7373360	Phalli_NC_038046.1:7370461-7373360
gene15671	1003	Phalli_NC_038046.1	7376539	7378236	Phalli_NC_038046.1:7376539-7378236
gene15672	1004	Phalli_NC_038046.1	7380180	7381236	Phalli_NC_038046.1:7380180-7381236
gene15673	1005	Phalli_NC_038046.1	7382517	7387009	Phalli_NC_038046.1:7382517-7387009
gene15674	1006	Phalli_NC_038046.1	7387463	7390698	Phalli_NC_038046.1:7387463-7390698
gene15675	1007	Phalli_NC_038046.1	7399164	7400814	Phalli_NC_038046.1:7399164-7400814
gene15676	1008	Phalli_NC_038046.1	7401621	7404195	Phalli_NC_038046.1:7401621-7404195
gene15677	1009	Phalli_NC_038046.1	7405775	7409058	Phalli_NC_038046.1:7405775-7409058
gene15678	1010	Phalli_NC_038046.1	7410189	7412609	Phalli_NC_038046.1:7410189-7412609
gene15679	1011	Phalli_NC_038046.1	7415355	7418865	Phalli_NC_038046.1:7415355-7418865
gene1568	24619	Phalli_NC_038042.1	44071168	44071910	Phalli_NC_038042.1:44071168-44071910
gene15680	1012	Phalli_NC_038046.1	7419239	7423417	Phalli_NC_038046.1:7419239-7423417
gene15681	1013	Phalli_NC_038046.1	7423569	7428890	Phalli_NC_038046.1:7423569-7428890
gene15682	1014	Phalli_NC_038046.1	7429251	7430746	Phalli_NC_038046.1:7429251-7430746
gene15683	1015	Phalli_NC_038046.1	7430991	7431482	Phalli_NC_038046.1:7430991-7431482
gene15684	1016	Phalli_NC_038046.1	7433200	7433852	Phalli_NC_038046.1:7433200-7433852
gene15685	1017	Phalli_NC_038046.1	7434565	7435768	Phalli_NC_038046.1:7434565-7435768
gene15686	1018	Phalli_NC_038046.1	7436255	7440771	Phalli_NC_038046.1:7436255-7440771
gene15687	1019	Phalli_NC_038046.1	7441440	7445507	Phalli_NC_038046.1:7441440-7445507
gene15688	1020	Phalli_NC_038046.1	7447652	7449832	Phalli_NC_038046.1:7447652-7449832
gene15689	1021	Phalli_NC_038046.1	7453195	7458415	Phalli_NC_038046.1:7453195-7458415
gene1569	24620	Phalli_NC_038042.1	44160747	44171702	Phalli_NC_038042.1:44160747-44171702
gene15690	1022	Phalli_NC_038046.1	7458543	7460776	Phalli_NC_038046.1:7458543-7460776
gene15691	1023	Phalli_NC_038046.1	7471744	7474460	Phalli_NC_038046.1:7471744-7474460
gene15692	1024	Phalli_NC_038046.1	7477234	7479932	Phalli_NC_038046.1:7477234-7479932
gene15693	1025	Phalli_NC_038046.1	7484939	7490445	Phalli_NC_038046.1:7484939-7490445
gene15694	1026	Phalli_NC_038046.1	7490711	7493943	Phalli_NC_038046.1:7490711-7493943
gene15695	1027	Phalli_NC_038046.1	7494052	7495356	Phalli_NC_038046.1:7494052-7495356
gene15696	1028	Phalli_NC_038046.1	7495294	7497957	Phalli_NC_038046.1:7495294-7497957
gene15697	1029	Phalli_NC_038046.1	7499128	7500109	Phalli_NC_038046.1:7499128-7500109
gene15698	1030	Phalli_NC_038046.1	7500288	7501182	Phalli_NC_038046.1:7500288-7501182
gene15699	1031	Phalli_NC_038046.1	7502755	7504123	Phalli_NC_038046.1:7502755-7504123
gene157	23482	Phalli_NC_038042.1	1293262	1298451	Phalli_NC_038042.1:1293262-1298451
gene15700	1032	Phalli_NC_038046.1	7504334	7506705	Phalli_NC_038046.1:7504334-7506705
gene15701	1033	Phalli_NC_038046.1	7508211	7512886	Phalli_NC_038046.1:7508211-7512886
gene15702	1034	Phalli_NC_038046.1	7518344	7519558	Phalli_NC_038046.1:7518344-7519558
gene15703	1035	Phalli_NC_038046.1	7526455	7527587	Phalli_NC_038046.1:7526455-7527587
gene15704	1036	Phalli_NC_038046.1	7538270	7546995	Phalli_NC_038046.1:7538270-7546995
gene15705	1037	Phalli_NC_038046.1	7547450	7549943	Phalli_NC_038046.1:7547450-7549943
gene15706	1038	Phalli_NC_038046.1	7550696	7553276	Phalli_NC_038046.1:7550696-7553276
gene15707	1039	Phalli_NC_038046.1	7553573	7555400	Phalli_NC_038046.1:7553573-7555400
gene15708	1040	Phalli_NC_038046.1	7556991	7557453	Phalli_NC_038046.1:7556991-7557453
gene1571	24621	Phalli_NC_038042.1	44171658	44173544	Phalli_NC_038042.1:44171658-44173544
gene15710	1041	Phalli_NC_038046.1	7558937	7563182	Phalli_NC_038046.1:7558937-7563182
gene15712	1042	Phalli_NC_038046.1	7573085	7575584	Phalli_NC_038046.1:7573085-7575584
gene15713	1043	Phalli_NC_038046.1	7577384	7580727	Phalli_NC_038046.1:7577384-7580727
gene15715	1044	Phalli_NC_038046.1	7607080	7610401	Phalli_NC_038046.1:7607080-7610401
gene15716	1045	Phalli_NC_038046.1	7613181	7616553	Phalli_NC_038046.1:7613181-7616553
gene15717	1046	Phalli_NC_038046.1	7621425	7624242	Phalli_NC_038046.1:7621425-7624242
gene15718	1047	Phalli_NC_038046.1	7624487	7627637	Phalli_NC_038046.1:7624487-7627637
gene15719	1048	Phalli_NC_038046.1	7631313	7635011	Phalli_NC_038046.1:7631313-7635011
gene1572	24622	Phalli_NC_038042.1	44175451	44177437	Phalli_NC_038042.1:44175451-44177437
gene15720	1049	Phalli_NC_038046.1	7640035	7640817	Phalli_NC_038046.1:7640035-7640817
gene15721	1050	Phalli_NC_038046.1	7643166	7643897	Phalli_NC_038046.1:7643166-7643897
gene15722	1051	Phalli_NC_038046.1	7646365	7647121	Phalli_NC_038046.1:7646365-7647121
gene15723	1052	Phalli_NC_038046.1	7649988	7658408	Phalli_NC_038046.1:7649988-7658408
gene15724	1053	Phalli_NC_038046.1	7658658	7662159	Phalli_NC_038046.1:7658658-7662159
gene15725	1054	Phalli_NC_038046.1	7662237	7665788	Phalli_NC_038046.1:7662237-7665788
gene15726	1055	Phalli_NC_038046.1	7666018	7667919	Phalli_NC_038046.1:7666018-7667919
gene15727	1056	Phalli_NC_038046.1	7672451	7675955	Phalli_NC_038046.1:7672451-7675955
gene1573	24623	Phalli_NC_038042.1	44192719	44198272	Phalli_NC_038042.1:44192719-44198272
gene15730	1057	Phalli_NC_038046.1	7698786	7703283	Phalli_NC_038046.1:7698786-7703283
gene15731	1058	Phalli_NC_038046.1	7704698	7706421	Phalli_NC_038046.1:7704698-7706421
gene15732	1059	Phalli_NC_038046.1	7709591	7711954	Phalli_NC_038046.1:7709591-7711954
gene15733	1060	Phalli_NC_038046.1	7712675	7716594	Phalli_NC_038046.1:7712675-7716594
gene15734	1061	Phalli_NC_038046.1	7719255	7721035	Phalli_NC_038046.1:7719255-7721035
gene15735	1062	Phalli_NC_038046.1	7726551	7730094	Phalli_NC_038046.1:7726551-7730094
gene15736	1063	Phalli_NC_038046.1	7735218	7738462	Phalli_NC_038046.1:7735218-7738462
gene15737	1064	Phalli_NC_038046.1	7741688	7744177	Phalli_NC_038046.1:7741688-7744177
gene15738	1065	Phalli_NC_038046.1	7744846	7756704	Phalli_NC_038046.1:7744846-7756704
gene15739	1066	Phalli_NC_038046.1	7756841	7758165	Phalli_NC_038046.1:7756841-7758165
gene1574	24624	Phalli_NC_038042.1	44200487	44201620	Phalli_NC_038042.1:44200487-44201620
gene15740	1067	Phalli_NC_038046.1	7761397	7763201	Phalli_NC_038046.1:7761397-7763201
gene15741	1068	Phalli_NC_038046.1	7764528	7767709	Phalli_NC_038046.1:7764528-7767709
gene15742	1069	Phalli_NC_038046.1	7773740	7775993	Phalli_NC_038046.1:7773740-7775993
gene15743	1070	Phalli_NC_038046.1	7777746	7783640	Phalli_NC_038046.1:7777746-7783640
gene15744	1071	Phalli_NC_038046.1	7784365	7787669	Phalli_NC_038046.1:7784365-7787669
gene15745	1072	Phalli_NC_038046.1	7790821	7791904	Phalli_NC_038046.1:7790821-7791904
gene15746	1073	Phalli_NC_038046.1	7798256	7800577	Phalli_NC_038046.1:7798256-7800577
gene15747	1074	Phalli_NC_038046.1	7804243	7806038	Phalli_NC_038046.1:7804243-7806038
gene15748	1075	Phalli_NC_038046.1	7807333	7809291	Phalli_NC_038046.1:7807333-7809291
gene15749	1076	Phalli_NC_038046.1	7812417	7813284	Phalli_NC_038046.1:7812417-7813284
gene1575	24625	Phalli_NC_038042.1	44209328	44213631	Phalli_NC_038042.1:44209328-44213631
gene15750	1077	Phalli_NC_038046.1	7818296	7820725	Phalli_NC_038046.1:7818296-7820725
gene15752	1078	Phalli_NC_038046.1	7839916	7842711	Phalli_NC_038046.1:7839916-7842711
gene15753	1079	Phalli_NC_038046.1	7844831	7848295	Phalli_NC_038046.1:7844831-7848295
gene15754	1080	Phalli_NC_038046.1	7854383	7860745	Phalli_NC_038046.1:7854383-7860745
gene15755	1081	Phalli_NC_038046.1	7863027	7865761	Phalli_NC_038046.1:7863027-7865761
gene15756	1082	Phalli_NC_038046.1	7866584	7870995	Phalli_NC_038046.1:7866584-7870995
gene15757	1083	Phalli_NC_038046.1	7871869	7879278	Phalli_NC_038046.1:7871869-7879278
gene15758	1084	Phalli_NC_038046.1	7892710	7897951	Phalli_NC_038046.1:7892710-7897951
gene15759	1085	Phalli_NC_038046.1	7899496	7900556	Phalli_NC_038046.1:7899496-7900556
gene1576	24626	Phalli_NC_038042.1	44216324	44221883	Phalli_NC_038042.1:44216324-44221883
gene15760	1086	Phalli_NC_038046.1	7900537	7902279	Phalli_NC_038046.1:7900537-7902279
gene15761	1087	Phalli_NC_038046.1	7903734	7907656	Phalli_NC_038046.1:7903734-7907656
gene15762	1088	Phalli_NC_038046.1	7907807	7910767	Phalli_NC_038046.1:7907807-7910767
gene15763	1089	Phalli_NC_038046.1	7910893	7914674	Phalli_NC_038046.1:7910893-7914674
gene15764	1090	Phalli_NC_038046.1	7915010	7922064	Phalli_NC_038046.1:7915010-7922064
gene15765	1091	Phalli_NC_038046.1	7925601	7926036	Phalli_NC_038046.1:7925601-7926036
gene15766	1092	Phalli_NC_038046.1	7928603	7929006	Phalli_NC_038046.1:7928603-7929006
gene15767	1093	Phalli_NC_038046.1	7936304	7939874	Phalli_NC_038046.1:7936304-7939874
gene15768	1094	Phalli_NC_038046.1	7939970	7945870	Phalli_NC_038046.1:7939970-7945870
gene15769	1095	Phalli_NC_038046.1	7964098	7968700	Phalli_NC_038046.1:7964098-7968700
gene1577	24627	Phalli_NC_038042.1	44231249	44232271	Phalli_NC_038042.1:44231249-44232271
gene15772	1096	Phalli_NC_038046.1	7974682	7979608	Phalli_NC_038046.1:7974682-7979608
gene15773	1098	Phalli_NC_038046.1	7983459	8018511	Phalli_NC_038046.1:7983459-8018511
gene15774	1097	Phalli_NC_038046.1	7983459	8004361	Phalli_NC_038046.1:7983459-8004361
gene15776	1099	Phalli_NC_038046.1	7998867	8000084	Phalli_NC_038046.1:7998867-8000084
gene15779	1100	Phalli_NC_038046.1	8040330	8044623	Phalli_NC_038046.1:8040330-8044623
gene1578	24628	Phalli_NC_038042.1	44275587	44276340	Phalli_NC_038042.1:44275587-44276340
gene15780	1101	Phalli_NC_038046.1	8046727	8049336	Phalli_NC_038046.1:8046727-8049336
gene15781	1102	Phalli_NC_038046.1	8049583	8055057	Phalli_NC_038046.1:8049583-8055057
gene15782	1103	Phalli_NC_038046.1	8055698	8062161	Phalli_NC_038046.1:8055698-8062161
gene15784	1104	Phalli_NC_038046.1	8068413	8069727	Phalli_NC_038046.1:8068413-8069727
gene15785	1105	Phalli_NC_038046.1	8075267	8085920	Phalli_NC_038046.1:8075267-8085920
gene15786	1106	Phalli_NC_038046.1	8086511	8088848	Phalli_NC_038046.1:8086511-8088848
gene15787	1107	Phalli_NC_038046.1	8091313	8102684	Phalli_NC_038046.1:8091313-8102684
gene15788	1108	Phalli_NC_038046.1	8103864	8111171	Phalli_NC_038046.1:8103864-8111171
gene1579	24629	Phalli_NC_038042.1	44285030	44288373	Phalli_NC_038042.1:44285030-44288373
gene15790	1109	Phalli_NC_038046.1	8117364	8118282	Phalli_NC_038046.1:8117364-8118282
gene15791	1110	Phalli_NC_038046.1	8124399	8131958	Phalli_NC_038046.1:8124399-8131958
gene15792	1111	Phalli_NC_038046.1	8133704	8136795	Phalli_NC_038046.1:8133704-8136795
gene15795	1112	Phalli_NC_038046.1	8144766	8147928	Phalli_NC_038046.1:8144766-8147928
gene15796	1113	Phalli_NC_038046.1	8149112	8171449	Phalli_NC_038046.1:8149112-8171449
gene15798	1114	Phalli_NC_038046.1	8173404	8176731	Phalli_NC_038046.1:8173404-8176731
gene15799	1115	Phalli_NC_038046.1	8177597	8183890	Phalli_NC_038046.1:8177597-8183890
gene158	23483	Phalli_NC_038042.1	1300116	1301009	Phalli_NC_038042.1:1300116-1301009
gene1580	24630	Phalli_NC_038042.1	44290606	44291992	Phalli_NC_038042.1:44290606-44291992
gene15800	1116	Phalli_NC_038046.1	8185626	8190845	Phalli_NC_038046.1:8185626-8190845
gene15801	1117	Phalli_NC_038046.1	8195890	8202350	Phalli_NC_038046.1:8195890-8202350
gene15802	1118	Phalli_NC_038046.1	8205326	8207538	Phalli_NC_038046.1:8205326-8207538
gene15803	1119	Phalli_NC_038046.1	8208026	8211332	Phalli_NC_038046.1:8208026-8211332
gene15804	1120	Phalli_NC_038046.1	8213546	8215910	Phalli_NC_038046.1:8213546-8215910
gene15805	1121	Phalli_NC_038046.1	8216695	8220809	Phalli_NC_038046.1:8216695-8220809
gene15806	1122	Phalli_NC_038046.1	8221272	8225277	Phalli_NC_038046.1:8221272-8225277
gene15807	1123	Phalli_NC_038046.1	8231681	8233144	Phalli_NC_038046.1:8231681-8233144
gene15808	1124	Phalli_NC_038046.1	8233223	8236282	Phalli_NC_038046.1:8233223-8236282
gene15809	1125	Phalli_NC_038046.1	8243007	8249730	Phalli_NC_038046.1:8243007-8249730
gene1581	24631	Phalli_NC_038042.1	44301462	44302199	Phalli_NC_038042.1:44301462-44302199
gene15810	1126	Phalli_NC_038046.1	8250394	8253691	Phalli_NC_038046.1:8250394-8253691
gene15811	1127	Phalli_NC_038046.1	8264021	8268451	Phalli_NC_038046.1:8264021-8268451
gene15813	1128	Phalli_NC_038046.1	8291136	8303395	Phalli_NC_038046.1:8291136-8303395
gene15814	1129	Phalli_NC_038046.1	8303685	8308214	Phalli_NC_038046.1:8303685-8308214
gene15815	1130	Phalli_NC_038046.1	8310783	8316157	Phalli_NC_038046.1:8310783-8316157
gene15816	1131	Phalli_NC_038046.1	8317050	8319088	Phalli_NC_038046.1:8317050-8319088
gene15817	1132	Phalli_NC_038046.1	8320901	8324848	Phalli_NC_038046.1:8320901-8324848
gene15818	1133	Phalli_NC_038046.1	8336306	8337088	Phalli_NC_038046.1:8336306-8337088
gene15819	1134	Phalli_NC_038046.1	8337436	8348928	Phalli_NC_038046.1:8337436-8348928
gene1582	24632	Phalli_NC_038042.1	44303255	44307533	Phalli_NC_038042.1:44303255-44307533
gene15820	1135	Phalli_NC_038046.1	8350041	8353135	Phalli_NC_038046.1:8350041-8353135
gene15822	1136	Phalli_NC_038046.1	8363324	8368682	Phalli_NC_038046.1:8363324-8368682
gene15823	1137	Phalli_NC_038046.1	8369066	8375615	Phalli_NC_038046.1:8369066-8375615
gene15824	1138	Phalli_NC_038046.1	8382852	8386701	Phalli_NC_038046.1:8382852-8386701
gene15825	1139	Phalli_NC_038046.1	8389738	8393869	Phalli_NC_038046.1:8389738-8393869
gene15826	1140	Phalli_NC_038046.1	8394756	8413983	Phalli_NC_038046.1:8394756-8413983
gene15827	1141	Phalli_NC_038046.1	8417823	8418707	Phalli_NC_038046.1:8417823-8418707
gene15828	1142	Phalli_NC_038046.1	8418859	8426802	Phalli_NC_038046.1:8418859-8426802
gene15829	1143	Phalli_NC_038046.1	8428710	8430343	Phalli_NC_038046.1:8428710-8430343
gene1583	24633	Phalli_NC_038042.1	44308684	44309439	Phalli_NC_038042.1:44308684-44309439
gene15830	1144	Phalli_NC_038046.1	8430703	8433678	Phalli_NC_038046.1:8430703-8433678
gene15831	1145	Phalli_NC_038046.1	8437172	8438969	Phalli_NC_038046.1:8437172-8438969
gene15832	1146	Phalli_NC_038046.1	8439695	8443089	Phalli_NC_038046.1:8439695-8443089
gene15833	1147	Phalli_NC_038046.1	8449734	8454965	Phalli_NC_038046.1:8449734-8454965
gene15835	1148	Phalli_NC_038046.1	8459997	8465987	Phalli_NC_038046.1:8459997-8465987
gene15836	1149	Phalli_NC_038046.1	8470371	8471189	Phalli_NC_038046.1:8470371-8471189
gene15837	1150	Phalli_NC_038046.1	8471911	8474255	Phalli_NC_038046.1:8471911-8474255
gene15838	1151	Phalli_NC_038046.1	8474310	8478022	Phalli_NC_038046.1:8474310-8478022
gene15839	1152	Phalli_NC_038046.1	8489905	8493947	Phalli_NC_038046.1:8489905-8493947
gene1584	24634	Phalli_NC_038042.1	44312616	44313132	Phalli_NC_038042.1:44312616-44313132
